=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.12.16 22:09:31 =~=~=~=~=~=~=~=~=~=~=~=
2 , 8
2 , 82 , 170539 , 170509 , 0
1 , 79 , 171073 , 170257 , 0
2 , 82 , 170562 , 170509 , 0
1 , 79 , 171112 , 170257 , 0
2 , 82 , 170562 , 170501 , 0
1 , 79 , 171112 , 170257 , 0
2 , 82 , 170539 , 170501 , 0
1 , 79 , 171089 , 170265 , 0
2 , 82 , 170555 , 170509 , 0
1 , 79 , 171089 , 170257 , 0
2 , 82 , 170547 , 170501 , 0
1 , 79 , 171081 , 170265 , 0
2 , 82 , 170631 , 170501 , 0
1 , 79 , 171081 , 170257 , 0
2 , 82 , 170524 , 170494 , 0
1 , 79 , 171112 , 170265 , 0
2 , 82 , 170539 , 170494 , 0
1 , 79 , 171081 , 170265 , 0
2 , 82 , 170509 , 170501 , 0
1 , 79 , 171096 , 170257 , 0
2 , 82 , 170509 , 170501 , 0
1 , 79 , 171081 , 170265 , 0
2 , 82 , 170501 , 170501 , 0
1 , 79 , 171073 , 170265 , 0
2 , 82 , 170524 , 170494 , 0
1 , 79 , 171081 , 170257 , 0
2 , 82 , 170501 , 170501 , 0
1 , 79 , 171081 , 170272 , 0
2 , 82 , 170494 , 170501 , 0
1 , 79 , 171081 , 170265 , 0
2 , 82 , 170463 , 170509 , 0
1 , 79 , 171051 , 170265 , 0
2 , 82 , 170471 , 170501 , 0
1 , 79 , 171051 , 170265 , 0
2 , 82 , 170501 , 170494 , 0
1 , 79 , 171073 , 170265 , 0
2 , 82 , 170501 , 170501 , 0
1 , 79 , 171051 , 170272 , 0
2 , 82 , 170486 , 170501 , 0
1 , 79 , 171028 , 170272 , 0
2 , 82 , 170471 , 170501 , 0
1 , 79 , 171066 , 170257 , 0
2 , 82 , 170463 , 170501 , 0
1 , 79 , 171043 , 170272 , 0
2 , 82 , 170486 , 170501 , 0
1 , 79 , 171043 , 170265 , 0
2 , 82 , 170463 , 170501 , 0
1 , 79 , 171089 , 170257 , 0
2 , 82 , 170471 , 170501 , 0
1 , 79 , 171035 , 170272 , 0
2 , 82 , 170463 , 170501 , 0
1 , 79 , 171028 , 170272 , 0
2 , 82 , 170570 , 170501 , 0
1 , 79 , 171020 , 170265 , 0
2 , 82 , 170486 , 170509 , 0
1 , 79 , 171012 , 170265 , 0
2 , 82 , 170478 , 170501 , 0
1 , 79 , 171089 , 170265 , 0
2 , 82 , 170448 , 170501 , 0
1 , 79 , 171028 , 170265 , 0
2 , 82 , 170463 , 170509 , 0
1 , 79 , 171028 , 170265 , 0
2 , 82 , 170471 , 170509 , 0
1 , 79 , 171020 , 170265 , 0
2 , 82 , 170448 , 170509 , 0
1 , 79 , 171028 , 170272 , 0
2 , 82 , 170463 , 170501 , 0
1 , 79 , 171028 , 170272 , 0
2 , 82 , 170455 , 170501 , 0
1 , 79 , 171020 , 170280 , 0
2 , 82 , 170410 , 170501 , 0
1 , 79 , 170997 , 170265 , 0
2 , 82 , 170402 , 170501 , 0
1 , 79 , 170989 , 170265 , 0
2 , 82 , 170387 , 170501 , 0
1 , 79 , 170989 , 170265 , 0
2 , 82 , 170394 , 170509 , 0
1 , 79 , 170982 , 170265 , 0
2 , 82 , 170387 , 170501 , 0
1 , 79 , 170989 , 170265 , 0
2 , 82 , 170387 , 170509 , 0
1 , 79 , 171096 , 170265 , 0
2 , 82 , 170471 , 170501 , 0
1 , 79 , 170944 , 170265 , 0
2 , 82 , 170433 , 170501 , 0
1 , 79 , 170967 , 170272 , 0
2 , 82 , 170417 , 170509 , 0
1 , 79 , 170959 , 170272 , 0
2 , 82 , 170417 , 170509 , 0
1 , 79 , 170951 , 170265 , 0
2 , 82 , 170402 , 170509 , 0
1 , 79 , 170951 , 170265 , 0
2 , 82 , 170394 , 170501 , 0
1 , 79 , 170928 , 170272 , 0
2 , 82 , 170387 , 170509 , 0
1 , 79 , 170982 , 170280 , 0
2 , 82 , 170364 , 170501 , 0
1 , 79 , 170959 , 170272 , 0
2 , 82 , 170364 , 170509 , 0
1 , 79 , 170959 , 170272 , 0
2 , 82 , 170364 , 170509 , 0
1 , 79 , 170959 , 170272 , 0
2 , 82 , 170410 , 170501 , 0
1 , 79 , 170982 , 170272 , 0
2 , 82 , 170402 , 170494 , 0
1 , 79 , 170944 , 170265 , 0
2 , 82 , 170379 , 170501 , 0
1 , 79 , 170928 , 170265 , 0
2 , 82 , 170372 , 170501 , 0
1 , 79 , 170913 , 170265 , 0
2 , 82 , 170387 , 170494 , 0
1 , 79 , 171051 , 170265 , 0
2 , 82 , 170471 , 170501 , 0
1 , 79 , 170936 , 170265 , 0
2 , 82 , 170379 , 170494 , 0
1 , 79 , 170944 , 170272 , 0
2 , 82 , 170471 , 170509 , 0
1 , 79 , 170997 , 170265 , 0
2 , 82 , 170349 , 170509 , 0
1 , 79 , 170951 , 170265 , 0
2 , 82 , 170341 , 170509 , 0
1 , 79 , 170906 , 170265 , 0
2 , 82 , 170349 , 170501 , 0
1 , 79 , 170921 , 170272 , 0
2 , 82 , 170379 , 170509 , 0
1 , 79 , 170867 , 170272 , 0
2 , 82 , 170341 , 170516 , 0
1 , 79 , 170944 , 170272 , 0
2 , 82 , 170341 , 170509 , 0
1 , 79 , 170944 , 170265 , 0
2 , 82 , 170364 , 170501 , 0
1 , 79 , 170928 , 170265 , 0
2 , 82 , 170333 , 170501 , 0
1 , 79 , 170906 , 170265 , 0
2 , 82 , 170333 , 170509 , 0
1 , 79 , 170913 , 170265 , 0
2 , 82 , 170341 , 170509 , 0
1 , 79 , 170890 , 170265 , 0
2 , 82 , 170318 , 170509 , 0
1 , 79 , 170883 , 170272 , 0
2 , 82 , 170310 , 170501 , 0
1 , 79 , 170890 , 170272 , 0
2 , 82 , 170326 , 170509 , 0
1 , 79 , 170982 , 170272 , 0
2 , 82 , 170318 , 170509 , 0
1 , 79 , 170890 , 170272 , 0
2 , 82 , 170318 , 170509 , 0
1 , 79 , 170890 , 170280 , 0
2 , 82 , 170318 , 170501 , 0
1 , 79 , 170898 , 170280 , 0
2 , 82 , 170303 , 170509 , 0
1 , 79 , 170883 , 170272 , 0
2 , 82 , 170303 , 170509 , 0
1 , 79 , 170951 , 170265 , 0
2 , 82 , 170303 , 170509 , 0
1 , 79 , 170860 , 170272 , 0
2 , 82 , 170318 , 170509 , 0
1 , 79 , 170883 , 170272 , 0
2 , 82 , 170295 , 170509 , 0
1 , 79 , 170974 , 170272 , 0
2 , 82 , 170295 , 170509 , 0
1 , 79 , 170867 , 170272 , 0
2 , 82 , 170288 , 170509 , 0
1 , 79 , 170867 , 170280 , 0
2 , 82 , 170280 , 170501 , 0
1 , 79 , 170875 , 170272 , 0
2 , 82 , 170257 , 170501 , 0
1 , 79 , 170860 , 170272 , 0
2 , 82 , 170272 , 170509 , 0
1 , 79 , 170860 , 170265 , 0
2 , 82 , 170288 , 170509 , 0
1 , 79 , 170852 , 170272 , 0
2 , 82 , 170295 , 170509 , 0
1 , 79 , 170867 , 170265 , 0
2 , 82 , 170272 , 170509 , 0
1 , 79 , 170852 , 170272 , 0
2 , 82 , 170288 , 170509 , 0
1 , 79 , 170845 , 170272 , 0
2 , 82 , 170288 , 170509 , 0
1 , 79 , 170806 , 170265 , 0
2 , 82 , 170326 , 170509 , 0
1 , 79 , 170829 , 170272 , 0
2 , 82 , 170272 , 170509 , 0
1 , 79 , 170806 , 170280 , 0
2 , 82 , 170356 , 170509 , 0
1 , 79 , 170806 , 170280 , 0
2 , 82 , 170242 , 170509 , 0
1 , 79 , 170814 , 170272 , 0
2 , 82 , 170234 , 170509 , 0
1 , 79 , 170799 , 170265 , 0
2 , 82 , 170242 , 170509 , 0
1 , 79 , 170822 , 170280 , 0
2 , 82 , 170242 , 170501 , 0
1 , 79 , 170822 , 170265 , 0
2 , 82 , 170219 , 170509 , 0
1 , 79 , 170845 , 170272 , 0
2 , 82 , 170257 , 170509 , 0
1 , 79 , 170814 , 170272 , 0
2 , 82 , 170227 , 170516 , 0
1 , 79 , 170845 , 170272 , 0
2 , 82 , 170257 , 170509 , 0
1 , 79 , 170806 , 170265 , 0
2 , 82 , 170227 , 170509 , 0
1 , 79 , 170799 , 170272 , 0
2 , 82 , 170242 , 170516 , 0
1 , 79 , 170776 , 170265 , 0
2 , 82 , 170211 , 170501 , 0
1 , 79 , 170768 , 170272 , 0
2 , 82 , 170227 , 170501 , 0
1 , 79 , 170768 , 170265 , 0
2 , 82 , 170227 , 170516 , 0
1 , 79 , 170791 , 170280 , 0
2 , 83 , 170227 , 170509 , 0
1 , 79 , 170814 , 170265 , 0
2 , 83 , 170219 , 170516 , 0
1 , 79 , 170791 , 170265 , 0
2 , 83 , 170196 , 170509 , 0
1 , 79 , 170784 , 170272 , 0
2 , 83 , 170211 , 170509 , 0
1 , 79 , 170799 , 170265 , 0
2 , 83 , 170196 , 170516 , 0
1 , 79 , 170776 , 170265 , 0
2 , 83 , 170303 , 170516 , 0
1 , 79 , 170799 , 170272 , 0
2 , 83 , 170188 , 170509 , 0
1 , 79 , 170761 , 170272 , 0
2 , 83 , 170181 , 170516 , 0
1 , 79 , 170791 , 170265 , 0
2 , 83 , 170204 , 170509 , 0
1 , 79 , 170875 , 170257 , 0
2 , 83 , 170181 , 170509 , 0
1 , 79 , 170761 , 170272 , 0
2 , 83 , 170173 , 170516 , 0
1 , 79 , 170784 , 170257 , 0
2 , 83 , 170188 , 170516 , 0
1 , 79 , 170745 , 170249 , 0
2 , 83 , 170166 , 170516 , 0
1 , 79 , 170753 , 170257 , 0
2 , 83 , 170181 , 170501 , 0
1 , 79 , 170768 , 170257 , 0
2 , 83 , 170158 , 170501 , 0
1 , 79 , 170745 , 170265 , 0
2 , 83 , 170181 , 170516 , 0
1 , 79 , 170738 , 170265 , 0
2 , 83 , 170143 , 170516 , 0
1 , 79 , 170700 , 170272 , 0
2 , 83 , 170150 , 170501 , 0
1 , 79 , 170753 , 170272 , 0
2 , 83 , 170127 , 170509 , 0
1 , 79 , 170753 , 170265 , 0
2 , 83 , 170204 , 170509 , 0
1 , 79 , 170730 , 170265 , 0
2 , 83 , 170158 , 170509 , 0
1 , 79 , 170707 , 170265 , 0
2 , 83 , 170158 , 170509 , 0
1 , 79 , 170730 , 170265 , 0
2 , 83 , 170120 , 170509 , 0
1 , 79 , 170722 , 170265 , 0
2 , 83 , 170150 , 170501 , 0
1 , 79 , 170700 , 170257 , 0
2 , 83 , 170120 , 170509 , 0
1 , 79 , 170684 , 170265 , 0
2 , 83 , 170112 , 170516 , 0
1 , 79 , 170700 , 170265 , 0
2 , 83 , 170127 , 170509 , 0
1 , 79 , 170684 , 170265 , 0
2 , 83 , 170112 , 170509 , 0
1 , 79 , 170677 , 170272 , 0
2 , 83 , 170104 , 170509 , 0
1 , 79 , 170738 , 170272 , 0
2 , 83 , 170112 , 170516 , 0
1 , 79 , 170700 , 170265 , 0
2 , 83 , 170074 , 170509 , 0
1 , 79 , 170722 , 170265 , 0
2 , 83 , 170066 , 170509 , 0
1 , 79 , 170715 , 170265 , 0
2 , 83 , 170066 , 170501 , 0
1 , 79 , 170692 , 170265 , 0
2 , 83 , 170059 , 170509 , 0
1 , 79 , 170700 , 170265 , 0
2 , 83 , 170066 , 170501 , 0
1 , 79 , 170677 , 170265 , 0
2 , 83 , 170097 , 170509 , 0
1 , 79 , 170654 , 170257 , 0
2 , 83 , 170104 , 170509 , 0
1 , 79 , 170669 , 170265 , 0
2 , 83 , 170074 , 170509 , 0
1 , 79 , 170661 , 170257 , 0
2 , 83 , 170074 , 170501 , 0
1 , 79 , 170677 , 170265 , 0
2 , 83 , 170074 , 170509 , 0
1 , 79 , 170692 , 170272 , 0
2 , 83 , 170043 , 170509 , 0
1 , 79 , 170654 , 170265 , 0
2 , 83 , 170074 , 170509 , 0
1 , 79 , 170661 , 170265 , 0
2 , 83 , 170074 , 170516 , 0
1 , 79 , 170776 , 170265 , 0
2 , 83 , 170066 , 170516 , 0
1 , 79 , 170684 , 170265 , 0
2 , 83 , 170104 , 170509 , 0
1 , 79 , 170661 , 170272 , 0
2 , 83 , 170082 , 170509 , 0
1 , 79 , 170654 , 170265 , 0
2 , 83 , 170043 , 170509 , 0
1 , 79 , 170722 , 170265 , 0
2 , 83 , 170059 , 170516 , 0
1 , 79 , 170646 , 170265 , 0
2 , 83 , 170043 , 170509 , 0
1 , 79 , 170669 , 170272 , 0
2 , 83 , 170028 , 170501 , 0
1 , 79 , 170646 , 170265 , 0
2 , 83 , 170036 , 170501 , 0
1 , 79 , 170669 , 170272 , 0
2 , 83 , 170036 , 170509 , 0
1 , 79 , 170661 , 170272 , 0
PASSIVE 2
2 , 82 , 170036 , 167861 , 0
1 , 79 , 170631 , 170272 , 0
2 , 82 , 154968 , 158729 , 0
1 , 79 , 170631 , 170257 , 0
2 , 83 , 154930 , 158721 , 0
1 , 79 , 170631 , 170272 , 0
2 , 83 , 154930 , 158683 , 0
1 , 79 , 170631 , 170272 , 0
STANDBY 2
1 , 79 , 170623 , 170265 , 0
1 , 79 , 170684 , 170265 , 0
1 , 79 , 170616 , 170265 , 0
1 , 79 , 170639 , 170257 , 0
1 , 79 , 170623 , 170257 , 0
1 , 79 , 170646 , 170265 , 0
1 , 79 , 170608 , 170265 , 0
1 , 79 , 170623 , 170265 , 0
1 , 79 , 170600 , 170257 , 0
1 , 79 , 170585 , 170257 , 0
1 , 79 , 170578 , 170265 , 0
1 , 79 , 170570 , 170265 , 0
1 , 79 , 170616 , 170265 , 0
1 , 79 , 170562 , 170265 , 0
1 , 79 , 170692 , 170265 , 0
1 , 79 , 170585 , 170272 , 0
1 , 79 , 170692 , 170272 , 0
1 , 79 , 170684 , 170265 , 0
1 , 79 , 170593 , 170272 , 0
1 , 79 , 170654 , 170272 , 0
1 , 79 , 170578 , 170272 , 0
1 , 79 , 170570 , 170272 , 0
1 , 79 , 170684 , 170280 , 0
1 , 79 , 170585 , 170272 , 0
1 , 79 , 170562 , 170272 , 0
1 , 79 , 170585 , 170272 , 0
1 , 79 , 170547 , 170272 , 0
1 , 79 , 170585 , 170265 , 0
1 , 79 , 170547 , 170272 , 0
1 , 79 , 170524 , 170272 , 0
1 , 79 , 170509 , 170272 , 0
1 , 79 , 170532 , 170272 , 0
1 , 79 , 170555 , 170272 , 0
1 , 79 , 170600 , 170272 , 0
1 , 79 , 170532 , 170272 , 0
1 , 79 , 170516 , 170272 , 0
1 , 79 , 170639 , 170280 , 0
1 , 79 , 170509 , 170272 , 0
1 , 79 , 170494 , 170272 , 0
1 , 79 , 170486 , 170272 , 0
1 , 79 , 170494 , 170272 , 0
1 , 79 , 170494 , 170265 , 0
1 , 79 , 170501 , 170265 , 0
1 , 79 , 170570 , 170272 , 0
1 , 79 , 170501 , 170272 , 0
1 , 79 , 170494 , 170265 , 0
1 , 79 , 170608 , 170272 , 0
1 , 79 , 170616 , 170272 , 0
1 , 79 , 170509 , 170265 , 0
1 , 79 , 170509 , 170265 , 0
1 , 79 , 170478 , 170265 , 0
1 , 79 , 170494 , 170265 , 0
1 , 79 , 170463 , 170265 , 0
1 , 79 , 170440 , 170257 , 0
1 , 79 , 170440 , 170272 , 0
1 , 79 , 170448 , 170272 , 0
1 , 79 , 170440 , 170272 , 0
1 , 79 , 170486 , 170272 , 0
1 , 79 , 170455 , 170272 , 0
1 , 79 , 170455 , 170272 , 0
1 , 79 , 170562 , 170272 , 0
1 , 79 , 170562 , 170272 , 0
1 , 79 , 170463 , 170272 , 0
1 , 79 , 170448 , 170272 , 0
1 , 79 , 170455 , 170265 , 0
1 , 79 , 170440 , 170272 , 0
1 , 79 , 170463 , 170272 , 0
1 , 79 , 170539 , 170272 , 0
1 , 79 , 170433 , 170272 , 0
1 , 79 , 170402 , 170272 , 0
1 , 79 , 170394 , 170272 , 0
1 , 79 , 170387 , 170280 , 0
1 , 79 , 170417 , 170272 , 0
1 , 79 , 170478 , 170280 , 0
1 , 79 , 170417 , 170280 , 0
1 , 79 , 170402 , 170272 , 0
1 , 79 , 170516 , 170280 , 0
1 , 79 , 170417 , 170272 , 0
1 , 79 , 170394 , 170272 , 0
1 , 79 , 170433 , 170272 , 0
1 , 79 , 170387 , 170265 , 0
1 , 79 , 170410 , 170272 , 0
1 , 79 , 170387 , 170265 , 0
1 , 79 , 170356 , 170272 , 0
1 , 79 , 170364 , 170288 , 0
1 , 79 , 170394 , 170272 , 0
1 , 79 , 170372 , 170272 , 0
1 , 79 , 170471 , 170280 , 0
1 , 79 , 170364 , 170272 , 0
1 , 79 , 170455 , 170280 , 0
1 , 79 , 170471 , 170280 , 0
1 , 79 , 170387 , 170280 , 0
1 , 79 , 170455 , 170272 , 0
1 , 79 , 170463 , 170280 , 0
1 , 79 , 170372 , 170280 , 0
1 , 79 , 170455 , 170272 , 0
1 , 79 , 170341 , 170272 , 0
1 , 79 , 170455 , 170280 , 0
1 , 79 , 170364 , 170272 , 0
1 , 79 , 170455 , 170280 , 0
1 , 79 , 170341 , 170280 , 0
1 , 79 , 170448 , 170280 , 0
1 , 79 , 170326 , 170280 , 0
1 , 79 , 170326 , 170280 , 0
1 , 79 , 170326 , 170280 , 0
1 , 79 , 170433 , 170280 , 0
1 , 79 , 170349 , 170280 , 0
1 , 79 , 170326 , 170272 , 0
1 , 79 , 170318 , 170280 , 0
1 , 79 , 170333 , 170280 , 0
1 , 79 , 170303 , 170280 , 0
1 , 79 , 170326 , 170272 , 0
1 , 79 , 170356 , 170272 , 0
1 , 79 , 170303 , 170272 , 0
1 , 79 , 170295 , 170280 , 0
1 , 79 , 170402 , 170280 , 0
1 , 79 , 170402 , 170288 , 0
1 , 79 , 170356 , 170280 , 0
1 , 79 , 170288 , 170272 , 0
1 , 79 , 170280 , 170280 , 0
1 , 79 , 170394 , 170272 , 0
1 , 79 , 170295 , 170288 , 0
1 , 79 , 170295 , 170280 , 0
1 , 79 , 170272 , 170288 , 0
1 , 79 , 170333 , 170280 , 0
1 , 79 , 170257 , 170280 , 0
1 , 79 , 170249 , 170272 , 0
1 , 79 , 170272 , 170272 , 0
1 , 79 , 170257 , 170280 , 0
1 , 79 , 170280 , 170280 , 0
1 , 79 , 170349 , 170280 , 0
1 , 79 , 170249 , 170288 , 0
1 , 79 , 170234 , 170280 , 0
1 , 79 , 170211 , 170280 , 0
1 , 79 , 170211 , 170272 , 0
1 , 79 , 170227 , 170272 , 0
1 , 79 , 170219 , 170272 , 0
1 , 79 , 170227 , 170280 , 0
1 , 79 , 170280 , 170280 , 0
1 , 79 , 170211 , 170280 , 0
1 , 79 , 170326 , 170272 , 0
1 , 79 , 170204 , 170272 , 0
1 , 79 , 170234 , 170280 , 0
1 , 79 , 170227 , 170280 , 0
1 , 79 , 170196 , 170280 , 0
1 , 79 , 170181 , 170280 , 0
1 , 79 , 170158 , 170272 , 0
1 , 79 , 170211 , 170280 , 0
1 , 79 , 170188 , 170288 , 0
1 , 79 , 170188 , 170280 , 0
1 , 79 , 170211 , 170280 , 0
1 , 79 , 170181 , 170288 , 0
1 , 79 , 170196 , 170288 , 0
1 , 79 , 170181 , 170280 , 0
1 , 79 , 170188 , 170288 , 0
1 , 79 , 170173 , 170288 , 0
1 , 79 , 170158 , 170288 , 0
1 , 79 , 170188 , 170288 , 0
1 , 79 , 170158 , 170280 , 0
1 , 79 , 170188 , 170288 , 0
1 , 79 , 170181 , 170288 , 0
1 , 79 , 170150 , 170288 , 0
1 , 79 , 170257 , 170288 , 0
1 , 79 , 170265 , 170288 , 0
1 , 79 , 170173 , 170288 , 0
1 , 79 , 170135 , 170288 , 0
1 , 79 , 170158 , 170280 , 0
1 , 79 , 170143 , 170288 , 0
1 , 79 , 170150 , 170288 , 0
1 , 79 , 170135 , 170288 , 0
1 , 79 , 170112 , 170295 , 0
1 , 79 , 170143 , 170288 , 0
1 , 79 , 170127 , 170288 , 0
1 , 79 , 170135 , 170288 , 0
1 , 79 , 170120 , 170288 , 0
1 , 79 , 170112 , 170295 , 0
1 , 79 , 170181 , 170288 , 0
1 , 79 , 170097 , 170288 , 0
1 , 79 , 170104 , 170288 , 0
1 , 79 , 170051 , 170288 , 0
1 , 79 , 170097 , 170288 , 0
1 , 79 , 170097 , 170288 , 0
1 , 79 , 170089 , 170295 , 0
1 , 79 , 170074 , 170288 , 0
1 , 79 , 170196 , 170288 , 0
1 , 79 , 170089 , 170280 , 0
1 , 79 , 170181 , 170288 , 0
1 , 79 , 170089 , 170295 , 0
1 , 79 , 170074 , 170288 , 0
1 , 79 , 170074 , 170288 , 0
1 , 79 , 170135 , 170295 , 0
1 , 79 , 170074 , 170295 , 0
1 , 79 , 170059 , 170295 , 0
1 , 79 , 170043 , 170295 , 0
1 , 79 , 170051 , 170295 , 0
1 , 79 , 170036 , 170295 , 0
1 , 79 , 170066 , 170295 , 0
1 , 79 , 170051 , 170303 , 0
1 , 79 , 170066 , 170303 , 0
1 , 79 , 170043 , 170295 , 0
1 , 79 , 170051 , 170295 , 0
1 , 79 , 170104 , 170295 , 0
1 , 79 , 170021 , 170295 , 0
1 , 79 , 170021 , 170295 , 0
1 , 79 , 169998 , 170303 , 0
1 , 79 , 169998 , 170303 , 0
1 , 79 , 170005 , 170295 , 0
1 , 79 , 170028 , 170295 , 0
1 , 79 , 170036 , 170288 , 0
1 , 79 , 170013 , 170303 , 0
1 , 79 , 170013 , 170295 , 0
1 , 79 , 170127 , 170303 , 0
1 , 79 , 170036 , 170295 , 0
1 , 79 , 170059 , 170295 , 0
1 , 79 , 169990 , 170295 , 0
1 , 79 , 169998 , 170288 , 0
1 , 79 , 170089 , 170288 , 0
1 , 79 , 170082 , 170295 , 0
1 , 79 , 170005 , 170295 , 0
1 , 79 , 169975 , 170288 , 0
1 , 79 , 170013 , 170288 , 0
1 , 79 , 169975 , 170288 , 0
1 , 79 , 169937 , 170295 , 0
1 , 79 , 169944 , 170303 , 0
1 , 79 , 169998 , 170295 , 0
1 , 79 , 169990 , 170295 , 0
1 , 79 , 169982 , 170295 , 0
1 , 79 , 170074 , 170288 , 0
1 , 79 , 169960 , 170288 , 0
1 , 79 , 169937 , 170295 , 0
1 , 79 , 169967 , 170295 , 0
1 , 79 , 169921 , 170295 , 0
1 , 79 , 169967 , 170288 , 0
1 , 79 , 169960 , 170295 , 0
1 , 79 , 169944 , 170295 , 0
1 , 79 , 169929 , 170295 , 0
1 , 79 , 169929 , 170295 , 0
1 , 79 , 169929 , 170303 , 0
1 , 79 , 170028 , 170295 , 0
1 , 79 , 170036 , 170295 , 0
1 , 79 , 169944 , 170295 , 0
1 , 79 , 169998 , 170303 , 0
1 , 79 , 169937 , 170288 , 0
1 , 79 , 169929 , 170303 , 0
1 , 79 , 169906 , 170303 , 0
1 , 79 , 170021 , 170295 , 0
1 , 79 , 169898 , 170295 , 0
1 , 79 , 170013 , 170303 , 0
1 , 79 , 170013 , 170295 , 0
1 , 79 , 169921 , 170295 , 0
1 , 79 , 170005 , 170303 , 0
1 , 79 , 169998 , 170303 , 0
1 , 79 , 169906 , 170295 , 0
1 , 79 , 169891 , 170295 , 0
1 , 79 , 169883 , 170295 , 0
1 , 79 , 169876 , 170295 , 0
1 , 79 , 169982 , 170303 , 0
1 , 79 , 169982 , 170295 , 0
1 , 79 , 169898 , 170303 , 0
1 , 79 , 169868 , 170303 , 0
1 , 79 , 169937 , 170295 , 0
1 , 79 , 169868 , 170303 , 0
1 , 79 , 169860 , 170303 , 0
1 , 79 , 169830 , 170295 , 0
1 , 79 , 169784 , 170303 , 0
1 , 79 , 169868 , 170303 , 0
1 , 79 , 169853 , 170295 , 0
1 , 79 , 169845 , 170303 , 0
1 , 79 , 169853 , 170295 , 0
