2989600,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
7976500,Vs1(uV),390,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
12964600,Vs1(uV),400,Vb1(mV),5040,Vs2(uV),430,Vb2(mV),5036
16955500,Vs1(uV),380,Vb1(mV),5040,Vs2(uV),410,Vb2(mV),5036
20945000,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
25928800,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
29917600,Vs1(uV),390,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
34903800,Vs1(uV),390,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5040
38893100,Vs1(uV),370,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5040
43889300,Vs1(uV),400,Vb1(mV),5040,Vs2(uV),400,Vb2(mV),5036
47871800,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
51859000,Vs1(uV),430,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
56846800,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
60835900,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
65821400,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5040
69810400,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),410,Vb2(mV),5036
74798500,Vs1(uV),380,Vb1(mV),5040,Vs2(uV),460,Vb2(mV),5036
78787500,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),410,Vb2(mV),5040
83774800,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
87764100,Vs1(uV),410,Vb1(mV),5040,Vs2(uV),450,Vb2(mV),5040
92751500,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
96738700,Vs1(uV),360,Vb1(mV),5036,Vs2(uV),390,Vb2(mV),5036
101725700,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
105714700,Vs1(uV),390,Vb1(mV),5036,Vs2(uV),400,Vb2(mV),5036
110705800,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),410,Vb2(mV),5036
114693400,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
118682200,Vs1(uV),370,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
123667500,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
127658800,Vs1(uV),400,Vb1(mV),5040,Vs2(uV),410,Vb2(mV),5036
132645100,Vs1(uV),390,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
136633700,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5040
141619300,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
145608400,Vs1(uV),370,Vb1(mV),5036,Vs2(uV),430,Vb2(mV),5036
150595000,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
154583900,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),410,Vb2(mV),5036
