999600,
5992200,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),390,Vb2(mV),5036
9974900,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5032
16954100,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
18961200,
23935500,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
27924900,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
31916700,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),470,Vb2(mV),5032
36901600,Vs1(uV),400,Vb1(mV),5032,Vs2(uV),450,Vb2(mV),5036
40891900,Vs1(uV),390,Vb1(mV),5032,Vs2(uV),440,Vb2(mV),5036
45876500,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5040
49865800,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
54864800,Vs1(uV),430,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
58844100,Vs1(uV),420,Vb1(mV),5032,Vs2(uV),450,Vb2(mV),5036
63829600,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
68817800,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
72806000,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5032
76795100,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5032
80783300,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
85771400,Vs1(uV),440,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
90757100,Vs1(uV),370,Vb1(mV),5036,Vs2(uV),430,Vb2(mV),5032
94745800,Vs1(uV),440,Vb1(mV),5036,Vs2(uV),430,Vb2(mV),5036
98736500,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
103724100,Vs1(uV),400,Vb1(mV),5032,Vs2(uV),460,Vb2(mV),5036
107714700,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
112698400,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),460,Vb2(mV),5036
116687200,Vs1(uV),420,Vb1(mV),5032,Vs2(uV),410,Vb2(mV),5036
121676800,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
125664400,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
130650200,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
134642100,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
138630700,Vs1(uV),380,Vb1(mV),5040,Vs2(uV),450,Vb2(mV),5036
143616300,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),470,Vb2(mV),5032
147604700,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
152592100,Vs1(uV),380,Vb1(mV),5032,Vs2(uV),450,Vb2(mV),5036
156583000,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),460,Vb2(mV),5036
161568400,Vs1(uV),420,Vb1(mV),5032,Vs2(uV),420,Vb2(mV),5036
165556100,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),460,Vb2(mV),5036
170544900,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),410,Vb2(mV),5036
174532800,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5040
179518400,Vs1(uV),390,Vb1(mV),5036,Vs2(uV),410,Vb2(mV),5032
183508800,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
188498400,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),430,Vb2(mV),5036
192484400,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),410,Vb2(mV),5036
196473400,Vs1(uV),410,Vb1(mV),5032,Vs2(uV),450,Vb2(mV),5036
201462800,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
205450100,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
210437300,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),470,Vb2(mV),5036
214426900,Vs1(uV),380,Vb1(mV),5032,Vs2(uV),460,Vb2(mV),5036
219413800,Vs1(uV),380,Vb1(mV),5032,Vs2(uV),440,Vb2(mV),5036
223403400,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
228388500,Vs1(uV),380,Vb1(mV),5032,Vs2(uV),440,Vb2(mV),5036
232377500,Vs1(uV),390,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
237367800,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
241354400,Vs1(uV),430,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
246340300,Vs1(uV),420,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
250331100,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
254319800,Vs1(uV),410,Vb1(mV),5032,Vs2(uV),440,Vb2(mV),5036
259306700,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5040
263295100,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5032
268283900,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),440,Vb2(mV),5036
272272400,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),410,Vb2(mV),5036
277258100,Vs1(uV),370,Vb1(mV),5036,Vs2(uV),420,Vb2(mV),5036
281247200,Vs1(uV),380,Vb1(mV),5036,Vs2(uV),410,Vb2(mV),5036
286235600,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),480,Vb2(mV),5036
290225200,Vs1(uV),420,Vb1(mV),5032,Vs2(uV),420,Vb2(mV),5036
295209700,Vs1(uV),390,Vb1(mV),5032,Vs2(uV),420,Vb2(mV),5036
299199000,Vs1(uV),400,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5032
303190000,Vs1(uV),410,Vb1(mV),5036,Vs2(uV),450,Vb2(mV),5036
308175800,Vs1(uV),400,Vb1(mV),5032,Vs2(uV),450,Vb2(mV),5036
