1639536659106701.5 , ---------------------
1639536659107686.8 , SENSOR 2
1639536659110903.8 , window_factor 7.63
1639536659111873.0 , sensitivity: low
1639536659635596.8 , target (180000) , 179687.50
1639536659636606.5 , threshold (140000) , 132812.50
1639536659637592.2 , 
1639536659909891.0 , SENSOR 1
1639536659910862.0 , window_factor 7.63
1639536659911858.5 , sensitivity: low
1639536660434035.8 , target (180000) , 179687.50
1639536660437667.0 , threshold (140000) , 132812.50
1639536660438638.8 , 
1639536660717067.0 , Sensor, Temp , F_sens , F_ref, Rech_Count
1639536660718073.0 , 1 , 82 , 170005 , 168457 , 0
1639536660719065.2 , 2 , 85 , 171325 , 168922 , 0
1639536660945837.0 , 2 , 85 , 171440 , 168922 , 0
1639536660961765.2 , 1 , 82 , 170021 , 168457 , 0
1639536661211947.0 , 2 , 85 , 171302 , 168930 , 0
1639536661223917.8 , 1 , 82 , 170028 , 168457 , 0
1639536661474266.5 , 2 , 85 , 171302 , 168922 , 0
1639536661486236.5 , 1 , 82 , 170021 , 168464 , 0
1639536661736104.8 , 2 , 85 , 171325 , 168922 , 0
1639536661749072.8 , 1 , 82 , 170028 , 168464 , 0
1639536661998393.8 , 2 , 85 , 171287 , 168930 , 0
1639536662010292.0 , 1 , 82 , 170028 , 168464 , 0
1639536662261095.5 , 2 , 85 , 171340 , 168930 , 0
1639536662276057.0 , 1 , 82 , 170043 , 168457 , 0
1639536662522909.0 , 2 , 85 , 171257 , 168930 , 0
1639536662539110.2 , 1 , 82 , 170028 , 168464 , 0
1639536662785139.5 , 2 , 85 , 171318 , 168930 , 0
1639536662801260.8 , 1 , 82 , 170036 , 168464 , 0
1639536663046985.8 , 2 , 85 , 171302 , 168930 , 0
1639536663063405.5 , 1 , 82 , 170028 , 168457 , 0
1639536663309176.2 , 2 , 85 , 171318 , 168922 , 0
1639536663325108.2 , 1 , 82 , 170051 , 168464 , 0
1639536663575224.2 , 2 , 85 , 171264 , 168930 , 0
1639536663587196.8 , 1 , 82 , 170051 , 168457 , 0
1639536663837557.2 , 2 , 85 , 171302 , 168930 , 0
1639536663849526.8 , 1 , 82 , 170036 , 168457 , 0
1639536664099664.0 , 2 , 85 , 171325 , 168930 , 0
1639536664111661.5 , 1 , 82 , 170028 , 168464 , 0
1639536664361823.0 , 2 , 85 , 171318 , 168930 , 0
1639536664377999.8 , 1 , 82 , 170043 , 168457 , 0
1639536664623407.5 , 2 , 85 , 171287 , 168922 , 0
1639536664640362.2 , 1 , 82 , 170021 , 168464 , 0
1639536664885724.5 , 2 , 85 , 171295 , 168914 , 0
1639536664902425.5 , 1 , 82 , 170059 , 168464 , 0
1639536665147773.8 , 2 , 85 , 171310 , 168922 , 0
1639536665164592.5 , 1 , 82 , 170005 , 168464 , 0
1639536665409966.8 , 2 , 85 , 171295 , 168922 , 0
1639536665426895.2 , 1 , 82 , 170028 , 168457 , 0
1639536665676205.8 , 2 , 85 , 171386 , 168914 , 0
1639536665689050.2 , 1 , 82 , 170036 , 168464 , 0
1639536665938316.0 , 2 , 85 , 171348 , 168914 , 0
1639536665950287.0 , 1 , 82 , 170036 , 168464 , 0
1639536666200773.5 , 2 , 85 , 171310 , 168907 , 0
1639536666212744.0 , 1 , 82 , 170051 , 168464 , 0
1639536666462885.2 , 2 , 85 , 171302 , 168914 , 0
1639536666478316.5 , 1 , 82 , 170097 , 168457 , 0
1639536666725465.2 , 2 , 85 , 171302 , 168914 , 0
1639536666740701.5 , 1 , 82 , 170051 , 168464 , 0
1639536666986541.2 , 2 , 85 , 171257 , 168914 , 0
1639536667003532.5 , 1 , 82 , 170043 , 168464 , 0
1639536667248878.8 , 2 , 85 , 171318 , 168914 , 0
1639536667265723.5 , 1 , 82 , 170021 , 168457 , 0
1639536667511074.5 , 2 , 85 , 171264 , 168922 , 0
1639536667528001.5 , 1 , 82 , 170021 , 168457 , 0
1639536667773372.8 , 2 , 85 , 171310 , 168922 , 0
1639536667790300.2 , 1 , 82 , 170036 , 168457 , 0
1639536668039600.0 , 2 , 85 , 171295 , 168922 , 0
1639536668051570.2 , 1 , 82 , 170036 , 168464 , 0
1639536668301925.5 , 2 , 85 , 171310 , 168922 , 0
