1600299300 , SENSOR 2
1603995600 , window_factor 3.81
1604857800 , sensitivity high
2653629900 , target (50000) , 50781.25
2655109100 , threshold (30000) , 31250.00
2656103900 , 
2658134100 , Sensor, Temp , F_sens , F_ref, Rech_Count
50728972300 , 2 , 108 , 47378 , 42377 , 0
51732188500 , 2 , 108 , 47382 , 42381 , 0
52731731000 , 2 , 108 , 47386 , 42385 , 0
53746982200 , 2 , 108 , 47374 , 42381 , 0
54738366100 , 2 , 108 , 47378 , 42377 , 0
55738687800 , 2 , 108 , 47367 , 42373 , 0
56742097600 , 2 , 108 , 47378 , 42381 , 0
57741425100 , 2 , 108 , 47374 , 42377 , 0
58744738100 , 2 , 108 , 47370 , 42377 , 0
59744101600 , 2 , 108 , 47374 , 42381 , 0
60747417500 , 2 , 108 , 47367 , 42385 , 0
61746710000 , 2 , 108 , 47370 , 42381 , 0
62750271100 , 2 , 108 , 47370 , 42385 , 0
63749422200 , 2 , 108 , 47378 , 42385 , 0
64752816300 , 2 , 108 , 47370 , 42373 , 0
65756783400 , 2 , 108 , 47359 , 42373 , 0
66757435600 , 2 , 108 , 47359 , 42369 , 0
67759674200 , 2 , 108 , 47363 , 42381 , 0
68759330900 , 2 , 108 , 47374 , 42385 , 0
69762467100 , 2 , 108 , 47382 , 42388 , 0
70761935600 , 2 , 108 , 47370 , 42381 , 0
71764789100 , 2 , 108 , 47378 , 42381 , 0
72764350100 , 2 , 108 , 47374 , 42373 , 0
73767634700 , 2 , 108 , 47370 , 42377 , 0
74767037400 , 2 , 108 , 47378 , 42381 , 0
75771330800 , 2 , 108 , 47378 , 42377 , 0
76773838800 , 2 , 108 , 47367 , 42377 , 0
77774127000 , 2 , 108 , 47374 , 42381 , 0
78777298400 , 2 , 108 , 47378 , 42381 , 0
79776927600 , 2 , 108 , 47382 , 42377 , 0
80780040200 , 2 , 108 , 47382 , 42381 , 0
81779242200 , 2 , 108 , 47382 , 42377 , 0
82783498300 , 2 , 108 , 47393 , 42377 , 0
83782054800 , 2 , 108 , 47378 , 42381 , 0
84785292300 , 2 , 108 , 47378 , 42373 , 0
85784654900 , 2 , 108 , 47370 , 42369 , 0
86788932800 , 2 , 108 , 47378 , 42381 , 0
87788260800 , 2 , 108 , 47378 , 42381 , 0
88791141800 , 2 , 108 , 47382 , 42381 , 0
89794994000 , 2 , 108 , 47382 , 42373 , 0
90794541500 , 2 , 108 , 47386 , 42385 , 0
91796896900 , 2 , 108 , 47374 , 42377 , 0
92797196100 , 2 , 108 , 47374 , 42377 , 0
93800768100 , 2 , 108 , 47374 , 42373 , 0
94800547900 , 2 , 108 , 47370 , 42377 , 0
95804199200 , 2 , 108 , 47370 , 42373 , 0
96802527600 , 2 , 108 , 47367 , 42377 , 0
97806843600 , 2 , 108 , 47378 , 42377 , 0
98806138900 , 2 , 108 , 47382 , 42381 , 0
99809485700 , 2 , 108 , 47386 , 42381 , 0
100812141300 , 2 , 108 , 47378 , 42373 , 0
101811468600 , 2 , 108 , 47386 , 42381 , 0
102815409500 , 2 , 108 , 47378 , 42385 , 0
103814341500 , 2 , 108 , 47370 , 42385 , 0
104818416700 , 2 , 108 , 47382 , 42388 , 0
105817746700 , 2 , 108 , 47378 , 42385 , 0
106820713900 , 2 , 108 , 47370 , 42385 , 0
107820041200 , 2 , 108 , 47378 , 42385 , 0
108823471900 , 2 , 108 , 47378 , 42388 , 0
109823764400 , 2 , 108 , 47382 , 42388 , 0
110827217500 , 2 , 108 , 47378 , 42385 , 0
111830090300 , 2 , 108 , 47378 , 42381 , 0
112829113100 , 2 , 108 , 47386 , 42381 , 0
113833112700 , 2 , 108 , 47386 , 42388 , 0
114832843100 , 2 , 108 , 47378 , 42388 , 0
115835740800 , 2 , 108 , 47370 , 42385 , 0
116834954900 , 2 , 108 , 47378 , 42388 , 0
117839234100 , 2 , 108 , 47382 , 42388 , 0
118838518500 , 2 , 108 , 47378 , 42388 , 0
119841836200 , 2 , 108 , 47378 , 42388 , 0
120841655100 , 2 , 108 , 47378 , 42388 , 0
121843966400 , 2 , 108 , 47382 , 42392 , 0
122844295600 , 2 , 108 , 47386 , 42385 , 0
123847705600 , 2 , 108 , 47382 , 42385 , 0
124850837900 , 2 , 108 , 47378 , 42377 , 0
125850407600 , 2 , 108 , 47378 , 42377 , 0
126853692300 , 2 , 108 , 47378 , 42381 , 0
127853051100 , 2 , 108 , 47382 , 42381 , 0
128856476600 , 2 , 108 , 47389 , 42381 , 0
129855858500 , 2 , 108 , 47382 , 42388 , 0
130859297200 , 2 , 108 , 47386 , 42385 , 0
131858624600 , 2 , 108 , 47386 , 42385 , 0
132862447200 , 2 , 108 , 47374 , 42388 , 0
133861152700 , 2 , 108 , 47386 , 42388 , 0
134864531900 , 2 , 108 , 47405 , 42396 , 0
135868499400 , 2 , 108 , 47389 , 42388 , 0
136868004200 , 2 , 108 , 47389 , 42388 , 0
137871433600 , 2 , 108 , 47401 , 42392 , 0
138870844400 , 2 , 108 , 47386 , 42385 , 0
139874318500 , 2 , 108 , 47393 , 42385 , 0
140873084400 , 2 , 108 , 47393 , 42388 , 0
141877275100 , 2 , 108 , 47382 , 42396 , 0
142876126500 , 2 , 108 , 47393 , 42396 , 0
143880236300 , 2 , 108 , 47382 , 42392 , 0
144879522900 , 2 , 108 , 47386 , 42388 , 0
145883113600 , 2 , 108 , 47389 , 42388 , 0
146882438700 , 2 , 108 , 47389 , 42392 , 0
147885723700 , 2 , 108 , 47397 , 42392 , 0
148888568200 , 2 , 108 , 47382 , 42388 , 0
149887899200 , 2 , 108 , 47386 , 42400 , 0
150891717700 , 2 , 108 , 47386 , 42396 , 0
151891647000 , 2 , 108 , 47389 , 42388 , 0
152894964800 , 2 , 108 , 47393 , 42396 , 0
153894508500 , 2 , 108 , 47401 , 42400 , 0
154897858200 , 2 , 108 , 47397 , 42396 , 0
155896959400 , 2 , 108 , 47401 , 42396 , 0
156900275900 , 2 , 108 , 47393 , 42396 , 0
157899601700 , 2 , 108 , 47401 , 42392 , 0
158902950900 , 2 , 108 , 47386 , 42385 , 0
159906663600 , 2 , 108 , 47386 , 42388 , 0
160905696600 , 2 , 108 , 47382 , 42392 , 0
