996.2 , 2 , 85 , 171340 , 168869 , 0
2008.8 , 1 , 82 , 170021 , 168449 , 0
2992.1 , 41 , 0
3988.6 , 2 , 85 , 171264 , 168869 , 0
4986.3 , 1 , 82 , 170005 , 168441 , 0
6984.2 , 2 , 85 , 171340 , 168869 , 0
7978.1 , 1 , 82 , 170021 , 168449 , 0
2631273.0 , ---------------------
2632242.7 , SENSOR 2
2633280.7 , window_factor 7.63
2634245.5 , sensitivity: low
3155877.6 , target (180000) , 179687.50
3159880.9 , threshold (140000) , 132812.50
3159880.9 , 
3433761.3 , SENSOR 1
3434736.2 , window_factor 7.63
3435728.7 , sensitivity: low
3958353.5 , target (180000) , 179687.50
3960322.5 , threshold (140000) , 132812.50
3960322.5 , 
4237569.0 , Sensor, Temp , F_sens , F_ref, Rech_Count
4239567.3 , 1 , 82 , 170013 , 168441 , 0
4240564.1 , 2 , 85 , 171295 , 168899 , 0
4470874.9 , 2 , 85 , 171386 , 168891 , 0
4485840.8 , 1 , 82 , 170021 , 168441 , 0
4732397.8 , 2 , 85 , 171272 , 168899 , 0
4749084.2 , 1 , 82 , 170021 , 168441 , 0
4994319.3 , 2 , 85 , 171295 , 168899 , 0
5011248.4 , 1 , 82 , 170013 , 168441 , 0
5256429.5 , 2 , 85 , 171257 , 168899 , 0
5273339.4 , 1 , 82 , 170021 , 168449 , 0
5519213.2 , 2 , 85 , 171279 , 168884 , 0
5536167.0 , 1 , 82 , 170013 , 168434 , 0
5784813.7 , 2 , 85 , 171279 , 168891 , 0
5797795.5 , 1 , 82 , 169990 , 168434 , 0
6047368.2 , 2 , 85 , 171257 , 168899 , 0
6059338.5 , 1 , 82 , 170013 , 168457 , 0
6309640.2 , 2 , 85 , 171272 , 168907 , 0
6321648.5 , 1 , 82 , 170021 , 168449 , 0
6571969.9 , 2 , 85 , 171386 , 168899 , 0
6583909.8 , 1 , 82 , 170028 , 168449 , 0
6833279.5 , 2 , 85 , 171279 , 168899 , 0
6849239.2 , 1 , 82 , 170021 , 168449 , 0
7095952.4 , 2 , 85 , 171279 , 168907 , 0
7112866.5 , 1 , 82 , 170021 , 168457 , 0
7358768.5 , 2 , 85 , 171279 , 168907 , 0
7374734.9 , 1 , 82 , 170028 , 168457 , 0
7619647.6 , 2 , 85 , 171272 , 168891 , 0
7636602.7 , 1 , 82 , 170028 , 168457 , 0
7886137.6 , 2 , 85 , 171287 , 168899 , 0
7898137.1 , 1 , 82 , 170051 , 168464 , 0
8148427.8 , 2 , 85 , 171272 , 168907 , 0
8160425.9 , 1 , 82 , 170021 , 168449 , 0
8410730.2 , 2 , 85 , 171295 , 168907 , 0
8422717.7 , 1 , 82 , 170043 , 168449 , 0
8673746.1 , 2 , 85 , 171295 , 168899 , 0
8684618.2 , 1 , 82 , 170135 , 168457 , 0
8934364.5 , 2 , 85 , 171241 , 168899 , 0
8951227.7 , 1 , 82 , 170028 , 168457 , 0
9196970.7 , 2 , 85 , 171295 , 168899 , 0
9213365.1 , 1 , 82 , 169998 , 168449 , 0
9458738.7 , 2 , 85 , 171295 , 168907 , 0
9475651.7 , 1 , 82 , 170028 , 168449 , 0
9720994.9 , 2 , 85 , 171295 , 168899 , 0
9737977.4 , 1 , 82 , 169998 , 168457 , 0
9986319.5 , 2 , 85 , 171249 , 168907 , 0
10000281.5 , 1 , 82 , 170051 , 168457 , 0
10249523.8 , 2 , 85 , 171295 , 168899 , 0
10261493.8 , 1 , 82 , 170051 , 168449 , 0
10511758.1 , 2 , 85 , 171287 , 168899 , 0
10523729.3 , 1 , 82 , 170127 , 168441 , 0
10773885.3 , 2 , 85 , 171287 , 168891 , 0
10785802.0 , 1 , 82 , 170036 , 168457 , 0
11036225.4 , 2 , 85 , 171264 , 168899 , 0
11051721.3 , 1 , 82 , 170051 , 168457 , 0
11298029.0 , 2 , 85 , 171295 , 168899 , 0
11314653.5 , 1 , 82 , 170036 , 168464 , 0
11559998.5 , 2 , 85 , 171287 , 168899 , 0
11577119.0 , 1 , 82 , 170028 , 168464 , 0
11822487.7 , 2 , 85 , 171295 , 168891 , 0
11838945.7 , 1 , 82 , 170021 , 168457 , 0
12088534.5 , 2 , 85 , 171287 , 168907 , 0
12100505.1 , 1 , 82 , 170005 , 168457 , 0
12350686.0 , 2 , 85 , 171379 , 168899 , 0
12363079.1 , 1 , 82 , 170028 , 168457 , 0
12613017.0 , 2 , 85 , 171287 , 168907 , 0
12624992.6 , 1 , 82 , 170021 , 168457 , 0
12875024.1 , 2 , 85 , 171272 , 168907 , 0
12886834.0 , 1 , 82 , 170051 , 168464 , 0
13136759.0 , 2 , 85 , 171272 , 168907 , 0
13149729.7 , 1 , 82 , 170021 , 168457 , 0
13398643.7 , 2 , 85 , 171264 , 168899 , 0
13415555.2 , 1 , 82 , 170028 , 168457 , 0
13661441.5 , 2 , 85 , 171287 , 168899 , 0
13677859.6 , 1 , 82 , 170021 , 168457 , 0
13923765.8 , 2 , 85 , 171295 , 168899 , 0
13939967.2 , 1 , 82 , 170051 , 168457 , 0
14185063.1 , 2 , 85 , 171234 , 168899 , 0
14202018.9 , 1 , 82 , 170051 , 168457 , 0
14451350.1 , 2 , 85 , 171272 , 168907 , 0
14464315.7 , 1 , 82 , 170051 , 168464 , 0
14713649.7 , 2 , 85 , 171379 , 168907 , 0
14726615.4 , 1 , 82 , 170021 , 168464 , 0
14975950.5 , 2 , 85 , 171241 , 168914 , 0
14987964.7 , 1 , 82 , 170028 , 168457 , 0
15238392.9 , 2 , 85 , 171295 , 168907 , 0
15250388.5 , 1 , 82 , 170051 , 168457 , 0
15500430.7 , 2 , 85 , 171302 , 168907 , 0
15516507.6 , 1 , 82 , 170051 , 168457 , 0
15763236.7 , 2 , 85 , 171257 , 168907 , 0
15779166.2 , 1 , 82 , 169990 , 168449 , 0
16025527.3 , 2 , 85 , 171386 , 168907 , 0
16040467.5 , 1 , 82 , 170028 , 168457 , 0
16286809.0 , 2 , 85 , 171279 , 168907 , 0
16302767.6 , 1 , 82 , 170021 , 168457 , 0
16552098.8 , 2 , 85 , 171279 , 168907 , 0
16565065.0 , 1 , 82 , 170013 , 168457 , 0
16815029.7 , 2 , 85 , 171279 , 168914 , 0
16826781.1 , 1 , 82 , 170028 , 168457 , 0
17077558.6 , 2 , 85 , 171272 , 168914 , 0
17089499.8 , 1 , 82 , 169998 , 168457 , 0
