997700 , 2 , 108 , 47424 , 42411 , 0
1996900 , 2 , 108 , 47424 , 42415 , 0
1597761900 , SENSOR 2
1601715600 , window_factor 3.81
1602713400 , sensitivity high
2650633000 , target (50000) , 50781.25
2650929200 , threshold (30000) , 31250.00
2651930400 , 
2652926500 , Sensor, Temp , F_sens , F_ref, Rech_Count
2653923700 , 2 , 108 , 47420 , 42407 , 0
3653284100 , 2 , 108 , 47416 , 42407 , 0
4652562800 , 2 , 108 , 47412 , 42404 , 0
5656769700 , 2 , 108 , 47424 , 42407 , 0
6656097700 , 2 , 108 , 47416 , 42415 , 0
7658883900 , 2 , 108 , 47420 , 42415 , 0
8662831000 , 2 , 108 , 47412 , 42407 , 0
9662624300 , 2 , 108 , 47420 , 42415 , 0
10666005500 , 2 , 108 , 47409 , 42407 , 0
11665336200 , 2 , 108 , 47409 , 42407 , 0
12669011400 , 2 , 108 , 47409 , 42407 , 0
13667828000 , 2 , 108 , 47409 , 42411 , 0
14671111500 , 2 , 108 , 47405 , 42411 , 0
15671194700 , 2 , 108 , 47401 , 42404 , 0
16674511100 , 2 , 108 , 47405 , 42404 , 0
17674044900 , 2 , 108 , 47405 , 42411 , 0
18677399300 , 2 , 108 , 47405 , 42404 , 0
19680497200 , 2 , 108 , 47405 , 42407 , 0
20680167000 , 2 , 108 , 47405 , 42415 , 0
21683426400 , 2 , 108 , 47405 , 42411 , 0
22683088000 , 2 , 108 , 47409 , 42415 , 0
23686403800 , 2 , 108 , 47409 , 42415 , 0
24685692400 , 2 , 108 , 47420 , 42419 , 0
25689397000 , 2 , 108 , 47416 , 42415 , 0
26687916000 , 2 , 108 , 47416 , 42415 , 0
27692230000 , 2 , 108 , 47405 , 42407 , 0
28691426700 , 2 , 108 , 47401 , 42411 , 0
29694788100 , 2 , 108 , 47412 , 42404 , 0
30698198600 , 2 , 108 , 47397 , 42404 , 0
