1701544000 , SENSOR 2
1702526400 , window_factor 3.81
1703512200 , sensitivity high
2749740000 , target (50000) , 50781.25
2753604600 , threshold (30000) , 31250.00
2753604600 , 
3278323900 , Sensor, Temp , F_sens , F_ref, Rech_Count
3278916900 , 2 , 107 , 47550 , 42491 , 0
3802521100 , 2 , 107 , 47557 , 42488 , 0
4326118900 , 2 , 107 , 47550 , 42488 , 0
4850758300 , 2 , 107 , 47531 , 42484 , 0
5375354300 , 2 , 107 , 47527 , 42484 , 0
5903991100 , 2 , 107 , 47527 , 42484 , 0
6427593300 , 2 , 107 , 47515 , 42480 , 0
6952217400 , 2 , 107 , 47519 , 42480 , 0
7475790000 , 2 , 107 , 47515 , 42472 , 0
8004629500 , 2 , 107 , 47508 , 42472 , 0
8528259200 , 2 , 107 , 47512 , 42472 , 0
9052855600 , 2 , 107 , 47515 , 42469 , 0
9577424300 , 2 , 107 , 47515 , 42472 , 0
10105051100 , 2 , 107 , 47519 , 42469 , 0
10630674200 , 2 , 107 , 47512 , 42476 , 0
11154278600 , 2 , 107 , 47515 , 42476 , 0
11678436600 , 2 , 107 , 47519 , 42469 , 0
12203067700 , 2 , 107 , 47512 , 42472 , 0
12730980300 , 2 , 107 , 47508 , 42472 , 0
13254744500 , 2 , 107 , 47512 , 42469 , 0
13779477300 , 2 , 107 , 47504 , 42461 , 0
14304112000 , 2 , 107 , 47512 , 42465 , 0
14831555400 , 2 , 107 , 47515 , 42465 , 0
15355994400 , 2 , 107 , 47515 , 42472 , 0
15880804600 , 2 , 107 , 47515 , 42472 , 0
16405855700 , 2 , 107 , 47512 , 42469 , 0
16929453100 , 2 , 107 , 47508 , 42476 , 0
17457384600 , 2 , 107 , 47512 , 42465 , 0
17981986000 , 2 , 107 , 47508 , 42469 , 0
18505612500 , 2 , 107 , 47496 , 42461 , 0
19030181800 , 2 , 107 , 47500 , 42461 , 0
19558685100 , 2 , 107 , 47508 , 42461 , 0
20082786800 , 2 , 107 , 47508 , 42461 , 0
20607424300 , 2 , 107 , 47496 , 42457 , 0
21130985900 , 2 , 107 , 47500 , 42465 , 0
21655889300 , 2 , 107 , 47500 , 42461 , 0
22184056000 , 2 , 107 , 47500 , 42465 , 0
22708793500 , 2 , 107 , 47489 , 42457 , 0
23232392600 , 2 , 107 , 47489 , 42461 , 0
23756957000 , 2 , 107 , 47489 , 42453 , 0
24281580800 , 2 , 107 , 47496 , 42453 , 0
24809416000 , 2 , 107 , 47492 , 42453 , 0
25333978500 , 2 , 107 , 47492 , 42457 , 0
25858576700 , 2 , 107 , 47485 , 42457 , 0
26381915600 , 2 , 107 , 47473 , 42446 , 0
26910533500 , 2 , 107 , 47473 , 42446 , 0
27435132600 , 2 , 107 , 47485 , 42453 , 0
27958768000 , 2 , 107 , 47485 , 42457 , 0
28483362300 , 2 , 107 , 47485 , 42461 , 0
29007931800 , 2 , 107 , 47485 , 42461 , 0
29535618800 , 2 , 107 , 47485 , 42453 , 0
30060219700 , 2 , 107 , 47477 , 42449 , 0
30584815800 , 2 , 107 , 47481 , 42453 , 0
31108415500 , 2 , 107 , 47481 , 42449 , 0
31637229700 , 2 , 107 , 47473 , 42449 , 0
32161573600 , 2 , 107 , 47470 , 42446 , 0
32685200400 , 2 , 107 , 47470 , 42446 , 0
33209768500 , 2 , 107 , 47466 , 42446 , 0
33734412700 , 2 , 107 , 47473 , 42446 , 0
34262375500 , 2 , 107 , 47485 , 42449 , 0
34786977800 , 2 , 107 , 47492 , 42449 , 0
35311574200 , 2 , 107 , 47477 , 42442 , 0
35835200700 , 2 , 107 , 47466 , 42438 , 0
36363421900 , 2 , 107 , 47470 , 42438 , 0
36888046300 , 2 , 107 , 47470 , 42438 , 0
37412858800 , 2 , 107 , 47473 , 42442 , 0
37936455700 , 2 , 107 , 47466 , 42434 , 0
38464875500 , 2 , 107 , 47470 , 42434 , 0
38988520600 , 2 , 107 , 47470 , 42438 , 0
39514056400 , 2 , 107 , 47473 , 42434 , 0
40037683200 , 2 , 107 , 47470 , 42438 , 0
40562277500 , 2 , 107 , 47466 , 42442 , 0
41090580900 , 2 , 107 , 47473 , 42446 , 0
41614206700 , 2 , 107 , 47466 , 42442 , 0
42138802600 , 2 , 107 , 47462 , 42446 , 0
42663371700 , 2 , 107 , 47462 , 42446 , 0
43191425100 , 2 , 107 , 47470 , 42446 , 0
43716057200 , 2 , 107 , 47473 , 42446 , 0
44239651200 , 2 , 107 , 47466 , 42449 , 0
44764220000 , 2 , 107 , 47477 , 42449 , 0
45288844900 , 2 , 107 , 47473 , 42449 , 0
45816823000 , 2 , 107 , 47473 , 42446 , 0
46341449000 , 2 , 107 , 47477 , 42446 , 0
46865442200 , 2 , 107 , 47473 , 42446 , 0
47390040300 , 2 , 107 , 47481 , 42442 , 0
47913993600 , 2 , 107 , 47489 , 42461 , 0
48442288500 , 2 , 107 , 47485 , 42453 , 0
48966889200 , 2 , 107 , 47477 , 42457 , 0
49491485600 , 2 , 107 , 47477 , 42453 , 0
50015084400 , 2 , 107 , 47481 , 42453 , 0
50542672900 , 2 , 107 , 47485 , 42449 , 0
51067269900 , 2 , 107 , 47485 , 42449 , 0
51591866700 , 2 , 107 , 47485 , 42446 , 0
52116781900 , 2 , 107 , 47481 , 42453 , 0
52640770300 , 2 , 107 , 47477 , 42449 , 0
53168608700 , 2 , 107 , 47477 , 42442 , 0
53693208900 , 2 , 107 , 47477 , 42449 , 0
54217804100 , 2 , 107 , 47481 , 42442 , 0
54742248000 , 2 , 107 , 47481 , 42446 , 0
55269700900 , 2 , 107 , 47477 , 42438 , 0
55794300500 , 2 , 107 , 47470 , 42434 , 0
56318114800 , 2 , 107 , 47470 , 42442 , 0
56842712500 , 2 , 107 , 47477 , 42446 , 0
57367313900 , 2 , 107 , 47481 , 42453 , 0
57894922000 , 2 , 107 , 47489 , 42446 , 0
58419897500 , 2 , 107 , 47477 , 42449 , 0
58943495400 , 2 , 107 , 47477 , 42449 , 0
59469107600 , 2 , 107 , 47485 , 42446 , 0
59996696600 , 2 , 107 , 47477 , 42449 , 0
60521292400 , 2 , 107 , 47477 , 42449 , 0
61044919800 , 2 , 107 , 47485 , 42453 , 0
61569488400 , 2 , 107 , 47481 , 42446 , 0
62097077000 , 2 , 107 , 47485 , 42446 , 0
62621673100 , 2 , 107 , 47477 , 42449 , 0
63146269700 , 2 , 107 , 47485 , 42442 , 0
63670866500 , 2 , 107 , 47477 , 42442 , 0
64199453500 , 2 , 107 , 47477 , 42446 , 0
64719062600 , 2 , 107 , 47473 , 42446 , 0
65246834700 , 2 , 107 , 47477 , 42446 , 0
65791378200 , 2 , 107 , 47473 , 42446 , 0
66296026500 , 2 , 107 , 47481 , 42442 , 0
66823644300 , 2 , 107 , 47481 , 42438 , 0
67348211600 , 2 , 107 , 47481 , 42442 , 0
67872850800 , 2 , 107 , 47477 , 42442 , 0
68397442600 , 2 , 107 , 47470 , 42438 , 0
68921042800 , 2 , 107 , 47470 , 42438 , 0
69449627900 , 2 , 107 , 47470 , 42442 , 0
69974225800 , 2 , 107 , 47473 , 42442 , 0
70497823100 , 2 , 107 , 47473 , 42446 , 0
71022422200 , 2 , 107 , 47477 , 42449 , 0
71547017400 , 2 , 107 , 47477 , 42446 , 0
72074633700 , 2 , 107 , 47470 , 42438 , 0
72599203000 , 2 , 107 , 47466 , 42442 , 0
73123800600 , 2 , 107 , 47470 , 42438 , 0
73647398600 , 2 , 107 , 47473 , 42434 , 0
74176021000 , 2 , 107 , 47466 , 42434 , 0
74700580200 , 2 , 107 , 47454 , 42438 , 0
75225177400 , 2 , 107 , 47466 , 42446 , 0
75748775800 , 2 , 107 , 47477 , 42446 , 0
76273372600 , 2 , 107 , 47481 , 42446 , 0
76796971700 , 2 , 107 , 47489 , 42453 , 0
77325586100 , 2 , 107 , 47485 , 42449 , 0
77850155700 , 2 , 107 , 47477 , 42449 , 0
78374751600 , 2 , 107 , 47481 , 42449 , 0
78902339600 , 2 , 107 , 47481 , 42446 , 0
79426935800 , 2 , 107 , 47473 , 42446 , 0
79951533600 , 2 , 107 , 47477 , 42442 , 0
80476129800 , 2 , 107 , 47481 , 42446 , 0
81000729100 , 2 , 107 , 47485 , 42442 , 0
81528341800 , 2 , 107 , 47481 , 42438 , 0
82051913600 , 2 , 107 , 47473 , 42442 , 0
82577518500 , 2 , 107 , 47481 , 42442 , 0
83102514700 , 2 , 107 , 47473 , 42442 , 0
83625140600 , 2 , 107 , 47477 , 42442 , 0
84152941300 , 2 , 107 , 47477 , 42438 , 0
84677537700 , 2 , 107 , 47489 , 42446 , 0
85202134700 , 2 , 107 , 47489 , 42438 , 0
85729690300 , 2 , 107 , 47481 , 42442 , 0
86254314900 , 2 , 107 , 47489 , 42438 , 0
86778910600 , 2 , 107 , 47481 , 42438 , 0
87303479600 , 2 , 107 , 47473 , 42438 , 0
87828076300 , 2 , 107 , 47473 , 42442 , 0
88355193100 , 2 , 107 , 47462 , 42438 , 0
88879959000 , 2 , 107 , 47470 , 42442 , 0
89404524200 , 2 , 107 , 47470 , 42438 , 0
89928121800 , 2 , 107 , 47466 , 42442 , 0
90452720800 , 2 , 107 , 47473 , 42449 , 0
90980307400 , 2 , 107 , 47481 , 42442 , 0
91504904900 , 2 , 107 , 47477 , 42430 , 0
92029500500 , 2 , 107 , 47470 , 42438 , 0
92554097200 , 2 , 107 , 47485 , 42434 , 0
93081686100 , 2 , 107 , 47477 , 42442 , 0
93606282500 , 2 , 107 , 47485 , 42446 , 0
94130879400 , 2 , 107 , 47477 , 42442 , 0
94655493000 , 2 , 107 , 47473 , 42438 , 0
95183330500 , 2 , 107 , 47470 , 42430 , 0
95706930900 , 2 , 107 , 47470 , 42434 , 0
96231526600 , 2 , 107 , 47473 , 42438 , 0
96756141200 , 2 , 107 , 47473 , 42438 , 0
97280719400 , 2 , 107 , 47477 , 42434 , 0
97808309900 , 2 , 107 , 47485 , 42442 , 0
98333902600 , 2 , 107 , 47481 , 42434 , 0
98858499800 , 2 , 107 , 47470 , 42438 , 0
99382098900 , 2 , 107 , 47470 , 42434 , 0
99905697300 , 2 , 107 , 47477 , 42438 , 0
100433648300 , 2 , 107 , 47473 , 42438 , 0
100958253200 , 2 , 107 , 47473 , 42438 , 0
101482841800 , 2 , 107 , 47477 , 42434 , 0
102007437100 , 2 , 107 , 47481 , 42430 , 0
102532037600 , 2 , 107 , 47477 , 42434 , 0
103059623400 , 2 , 107 , 47481 , 42442 , 0
103584218900 , 2 , 107 , 47485 , 42434 , 0
104108816800 , 2 , 107 , 47481 , 42434 , 0
104638914500 , 2 , 107 , 47477 , 42430 , 0
105160389300 , 2 , 107 , 47473 , 42434 , 0
105685511100 , 2 , 107 , 47473 , 42434 , 0
106209111200 , 2 , 107 , 47470 , 42430 , 0
106733709500 , 2 , 107 , 47477 , 42434 , 0
107261564400 , 2 , 107 , 47466 , 42430 , 0
107786164600 , 2 , 107 , 47473 , 42427 , 0
108310763000 , 2 , 107 , 47473 , 42423 , 0
108834359800 , 2 , 107 , 47470 , 42423 , 0
109358971000 , 2 , 107 , 47462 , 42423 , 0
109886551400 , 2 , 107 , 47466 , 42427 , 0
110412144200 , 2 , 107 , 47466 , 42423 , 0
110936734700 , 2 , 107 , 47470 , 42430 , 0
111460336800 , 2 , 107 , 47473 , 42427 , 0
111988313700 , 2 , 107 , 47470 , 42434 , 0
112512914200 , 2 , 107 , 47473 , 42430 , 0
113037508900 , 2 , 107 , 47458 , 42423 , 0
113561108800 , 2 , 107 , 47466 , 42423 , 0
114088697300 , 2 , 107 , 47462 , 42423 , 0
114613293200 , 2 , 107 , 47462 , 42427 , 0
115137894000 , 2 , 107 , 47473 , 42430 , 0
115662486300 , 2 , 107 , 47473 , 42430 , 0
116187083800 , 2 , 107 , 47477 , 42430 , 0
116711681800 , 2 , 107 , 47470 , 42430 , 0
117239138500 , 2 , 107 , 47462 , 42434 , 0
117763737200 , 2 , 107 , 47458 , 42427 , 0
118287336500 , 2 , 107 , 47462 , 42427 , 0
118815406100 , 2 , 107 , 47458 , 42430 , 0
119340971400 , 2 , 107 , 47458 , 42419 , 0
119864581600 , 2 , 107 , 47466 , 42430 , 0
120389167200 , 2 , 107 , 47462 , 42430 , 0
120913765600 , 2 , 107 , 47470 , 42434 , 0
121441354900 , 2 , 107 , 47470 , 42434 , 0
121965950700 , 2 , 107 , 47466 , 42430 , 0
122489582000 , 2 , 107 , 47462 , 42430 , 0
123014154800 , 2 , 107 , 47470 , 42427 , 0
123538740900 , 2 , 107 , 47462 , 42427 , 0
124066358000 , 2 , 107 , 47462 , 42434 , 0
124591440800 , 2 , 107 , 47470 , 42434 , 0
125124015900 , 2 , 107 , 47466 , 42434 , 0
125639637000 , 2 , 107 , 47466 , 42430 , 0
126167225300 , 2 , 107 , 47454 , 42427 , 0
126692271800 , 2 , 107 , 47470 , 42427 , 0
127216868000 , 2 , 107 , 47470 , 42419 , 0
127740468000 , 2 , 107 , 47466 , 42423 , 0
128265095700 , 2 , 107 , 47466 , 42427 , 0
128789661400 , 2 , 107 , 47466 , 42423 , 0
129321239700 , 2 , 107 , 47466 , 42423 , 0
129841848900 , 2 , 107 , 47462 , 42423 , 0
130366442400 , 2 , 107 , 47466 , 42427 , 0
130894498400 , 2 , 107 , 47470 , 42419 , 0
131419130000 , 2 , 107 , 47473 , 42430 , 0
131942695700 , 2 , 107 , 47466 , 42423 , 0
132467290300 , 2 , 107 , 47473 , 42427 , 0
132991886900 , 2 , 107 , 47470 , 42427 , 0
133519477300 , 2 , 107 , 47473 , 42427 , 0
134045070000 , 2 , 107 , 47466 , 42434 , 0
134573656500 , 2 , 107 , 47470 , 42434 , 0
135095261600 , 2 , 107 , 47466 , 42427 , 0
135624845900 , 2 , 107 , 47485 , 42423 , 0
136145451200 , 2 , 107 , 47477 , 42430 , 0
136670048600 , 2 , 107 , 47481 , 42423 , 0
137193647800 , 2 , 107 , 47473 , 42427 , 0
137722233100 , 2 , 107 , 47466 , 42423 , 0
138246828600 , 2 , 107 , 47470 , 42427 , 0
138770456900 , 2 , 107 , 47470 , 42427 , 0
139295024500 , 2 , 107 , 47466 , 42427 , 0
139819621400 , 2 , 107 , 47462 , 42427 , 0
140344218800 , 2 , 107 , 47462 , 42419 , 0
140871843200 , 2 , 107 , 47470 , 42427 , 0
141396403400 , 2 , 107 , 47458 , 42423 , 0
141921001700 , 2 , 107 , 47462 , 42419 , 0
142445623100 , 2 , 107 , 47454 , 42423 , 0
142973186500 , 2 , 107 , 47458 , 42430 , 0
143496783700 , 2 , 107 , 47454 , 42427 , 0
144022414900 , 2 , 107 , 47466 , 42427 , 0
144545848300 , 2 , 107 , 47458 , 42423 , 0
145074434700 , 2 , 107 , 47454 , 42427 , 0
145598532400 , 2 , 107 , 47451 , 42423 , 0
146123128500 , 2 , 107 , 47443 , 42419 , 0
146646727000 , 2 , 107 , 47454 , 42419 , 0
147171324000 , 2 , 107 , 47454 , 42430 , 0
147699835100 , 2 , 107 , 47454 , 42430 , 0
148223415000 , 2 , 107 , 47451 , 42427 , 0
148748013000 , 2 , 107 , 47458 , 42423 , 0
149272599000 , 2 , 107 , 47458 , 42427 , 0
149800188800 , 2 , 107 , 47454 , 42419 , 0
150325782000 , 2 , 107 , 47466 , 42430 , 0
150849382200 , 2 , 107 , 47466 , 42423 , 0
151373993800 , 2 , 107 , 47466 , 42415 , 0
151898899000 , 2 , 107 , 47454 , 42419 , 0
152422490600 , 2 , 107 , 47473 , 42419 , 0
152950946700 , 2 , 107 , 47462 , 42423 , 0
153474544100 , 2 , 107 , 47462 , 42427 , 0
153999140700 , 2 , 107 , 47466 , 42423 , 0
154522739100 , 2 , 107 , 47462 , 42423 , 0
155051181000 , 2 , 107 , 47462 , 42427 , 0
155575776000 , 2 , 107 , 47470 , 42427 , 0
156100372700 , 2 , 107 , 47466 , 42430 , 0
156623998500 , 2 , 107 , 47470 , 42430 , 0
157153111200 , 2 , 107 , 47470 , 42430 , 0
157676709900 , 2 , 107 , 47477 , 42430 , 0
158201322400 , 2 , 107 , 47473 , 42430 , 0
158726918200 , 2 , 107 , 47466 , 42423 , 0
159249502300 , 2 , 107 , 47466 , 42419 , 0
159778088400 , 2 , 107 , 47470 , 42423 , 0
160303685200 , 2 , 107 , 47466 , 42427 , 0
160826296200 , 2 , 107 , 47473 , 42427 , 0
161351144000 , 2 , 107 , 47473 , 42427 , 0
161879017900 , 2 , 107 , 47470 , 42427 , 0
162403612100 , 2 , 107 , 47466 , 42423 , 0
162928208700 , 2 , 107 , 47462 , 42423 , 0
163451809800 , 2 , 107 , 47451 , 42423 , 0
163979753300 , 2 , 107 , 47462 , 42415 , 0
164504635900 , 2 , 107 , 47462 , 42411 , 0
165031229600 , 2 , 107 , 47462 , 42419 , 0
165552833200 , 2 , 107 , 47466 , 42419 , 0
166077429300 , 2 , 107 , 47470 , 42419 , 0
166605091900 , 2 , 107 , 47470 , 42423 , 0
167130700300 , 2 , 107 , 47470 , 42419 , 0
167654286500 , 2 , 107 , 47462 , 42423 , 0
168178881300 , 2 , 107 , 47473 , 42423 , 0
168703479200 , 2 , 107 , 47466 , 42430 , 0
169231066400 , 2 , 107 , 47466 , 42427 , 0
169755664500 , 2 , 107 , 47473 , 42423 , 0
170279262600 , 2 , 107 , 47477 , 42427 , 0
170807848900 , 2 , 107 , 47473 , 42423 , 0
171331685500 , 2 , 107 , 47473 , 42423 , 0
171856254400 , 2 , 107 , 47473 , 42415 , 0
172381848900 , 2 , 107 , 47477 , 42423 , 0
172905448800 , 2 , 107 , 47470 , 42423 , 0
173433036400 , 2 , 107 , 47462 , 42419 , 0
173957633000 , 2 , 107 , 47466 , 42415 , 0
174482228900 , 2 , 107 , 47470 , 42419 , 0
175006825900 , 2 , 107 , 47470 , 42411 , 0
175530425200 , 2 , 107 , 47462 , 42419 , 0
176059010700 , 2 , 107 , 47462 , 42415 , 0
176582609900 , 2 , 107 , 47466 , 42423 , 0
177107206700 , 2 , 107 , 47458 , 42419 , 0
177631803300 , 2 , 107 , 47458 , 42423 , 0
178167373200 , 2 , 107 , 47473 , 42423 , 0
178684022100 , 2 , 107 , 47466 , 42423 , 0
179208586400 , 2 , 107 , 47462 , 42419 , 0
179733181600 , 2 , 107 , 47458 , 42411 , 0
180256781800 , 2 , 107 , 47462 , 42419 , 0
180781378100 , 2 , 107 , 47466 , 42411 , 0
181309934000 , 2 , 107 , 47462 , 42423 , 0
181834548200 , 2 , 107 , 47473 , 42419 , 0
182358547300 , 2 , 107 , 47477 , 42419 , 0
182886385500 , 2 , 107 , 47470 , 42423 , 0
183409984200 , 2 , 107 , 47470 , 42419 , 0
183935959700 , 2 , 107 , 47458 , 42415 , 0
184459558300 , 2 , 107 , 47466 , 42415 , 0
184984155000 , 2 , 107 , 47473 , 42419 , 0
185511316100 , 2 , 107 , 47466 , 42419 , 0
186035914600 , 2 , 107 , 47466 , 42415 , 0
186560510400 , 2 , 107 , 47466 , 42419 , 0
187085105000 , 2 , 107 , 47466 , 42415 , 0
187608704000 , 2 , 107 , 47470 , 42415 , 0
188137291300 , 2 , 107 , 47473 , 42419 , 0
188661886700 , 2 , 107 , 47462 , 42415 , 0
189186483800 , 2 , 107 , 47466 , 42411 , 0
189714072300 , 2 , 107 , 47462 , 42415 , 0
190238128800 , 2 , 107 , 47462 , 42411 , 0
190762690600 , 2 , 107 , 47466 , 42419 , 0
191287288700 , 2 , 107 , 47462 , 42411 , 0
191810887300 , 2 , 107 , 47466 , 42415 , 0
192335482200 , 2 , 107 , 47466 , 42419 , 0
192864069000 , 2 , 107 , 47473 , 42411 , 0
193388204000 , 2 , 107 , 47473 , 42415 , 0
193912802000 , 2 , 107 , 47462 , 42423 , 0
194437397300 , 2 , 107 , 47462 , 42419 , 0
194964986500 , 2 , 107 , 47462 , 42415 , 0
195489581900 , 2 , 107 , 47454 , 42415 , 0
196014180600 , 2 , 107 , 47451 , 42419 , 0
196537777100 , 2 , 107 , 47454 , 42419 , 0
197065369400 , 2 , 107 , 47466 , 42423 , 0
197589963300 , 2 , 107 , 47466 , 42419 , 0
198114559900 , 2 , 107 , 47462 , 42419 , 0
198639157000 , 2 , 107 , 47458 , 42423 , 0
199162755200 , 2 , 107 , 47458 , 42423 , 0
199691341000 , 2 , 107 , 47454 , 42430 , 0
200215937200 , 2 , 107 , 47466 , 42423 , 0
200740278000 , 2 , 107 , 47454 , 42423 , 0
201263873300 , 2 , 107 , 47451 , 42415 , 0
201791853900 , 2 , 107 , 47454 , 42415 , 0
202316280200 , 2 , 107 , 47447 , 42415 , 0
202841881400 , 2 , 107 , 47458 , 42419 , 0
203376808100 , 2 , 107 , 47451 , 42419 , 0
203890434600 , 2 , 107 , 47458 , 42415 , 0
204414031200 , 2 , 107 , 47462 , 42419 , 0
204942617600 , 2 , 107 , 47466 , 42419 , 0
205466443500 , 2 , 107 , 47462 , 42411 , 0
205991043900 , 2 , 107 , 47466 , 42415 , 0
206515638400 , 2 , 107 , 47466 , 42423 , 0
207043253700 , 2 , 107 , 47466 , 42423 , 0
207567820000 , 2 , 107 , 47470 , 42415 , 0
208092414300 , 2 , 107 , 47466 , 42411 , 0
208616047600 , 2 , 107 , 47458 , 42415 , 0
209143603000 , 2 , 107 , 47462 , 42419 , 0
209669202000 , 2 , 107 , 47454 , 42415 , 0
210192802500 , 2 , 107 , 47470 , 42411 , 0
210717397300 , 2 , 107 , 47470 , 42415 , 0
211241994400 , 2 , 107 , 47466 , 42423 , 0
211769582800 , 2 , 107 , 47477 , 42423 , 0
212294221500 , 2 , 107 , 47470 , 42427 , 0
212818820400 , 2 , 107 , 47481 , 42430 , 0
213342419400 , 2 , 107 , 47466 , 42427 , 0
213871005700 , 2 , 107 , 47473 , 42430 , 0
214395602200 , 2 , 107 , 47477 , 42434 , 0
214920198300 , 2 , 107 , 47473 , 42427 , 0
215443797500 , 2 , 107 , 47473 , 42427 , 0
215968395500 , 2 , 107 , 47481 , 42427 , 0
216496980000 , 2 , 107 , 47477 , 42430 , 0
217021593500 , 2 , 107 , 47477 , 42427 , 0
217545175900 , 2 , 107 , 47485 , 42423 , 0
218069771500 , 2 , 107 , 47470 , 42419 , 0
218597177900 , 2 , 107 , 47473 , 42419 , 0
219121397400 , 2 , 107 , 47473 , 42423 , 0
219645994000 , 2 , 107 , 47470 , 42415 , 0
220170590100 , 2 , 107 , 47466 , 42415 , 0
220713139900 , 2 , 107 , 47470 , 42423 , 0
221223773900 , 2 , 107 , 47473 , 42423 , 0
221747772100 , 2 , 107 , 47462 , 42423 , 0
222271337600 , 2 , 107 , 47466 , 42423 , 0
222795935400 , 2 , 107 , 47466 , 42423 , 0
223324134600 , 2 , 107 , 47470 , 42415 , 0
223848732500 , 2 , 107 , 47466 , 42419 , 0
224372332800 , 2 , 107 , 47462 , 42423 , 0
224896933300 , 2 , 107 , 47458 , 42419 , 0
225425113400 , 2 , 107 , 47458 , 42415 , 0
225949692000 , 2 , 107 , 47458 , 42419 , 0
226474275400 , 2 , 107 , 47451 , 42419 , 0
226998232900 , 2 , 107 , 47466 , 42419 , 0
227522848400 , 2 , 107 , 47466 , 42419 , 0
228046421800 , 2 , 107 , 47470 , 42419 , 0
228575041900 , 2 , 107 , 47473 , 42419 , 0
229099606100 , 2 , 107 , 47470 , 42419 , 0
229624198800 , 2 , 107 , 47466 , 42419 , 0
230147799800 , 2 , 107 , 47458 , 42415 , 0
230676139900 , 2 , 107 , 47466 , 42415 , 0
231199827800 , 2 , 107 , 47470 , 42423 , 0
231724430100 , 2 , 107 , 47473 , 42419 , 0
232248993000 , 2 , 107 , 47473 , 42423 , 0
232773589900 , 2 , 107 , 47470 , 42423 , 0
233301211700 , 2 , 107 , 47473 , 42415 , 0
233825802800 , 2 , 107 , 47462 , 42427 , 0
234350372000 , 2 , 107 , 47473 , 42423 , 0
234874969300 , 2 , 107 , 47466 , 42427 , 0
235402085900 , 2 , 107 , 47470 , 42430 , 0
235926681800 , 2 , 107 , 47470 , 42419 , 0
236451277500 , 2 , 107 , 47462 , 42427 , 0
236975913900 , 2 , 107 , 47473 , 42423 , 0
237503185900 , 2 , 107 , 47477 , 42423 , 0
238027755200 , 2 , 107 , 47477 , 42423 , 0
238552351200 , 2 , 107 , 47473 , 42423 , 0
239076947700 , 2 , 107 , 47462 , 42419 , 0
239600547600 , 2 , 107 , 47466 , 42423 , 0
240129134700 , 2 , 107 , 47462 , 42419 , 0
240653757700 , 2 , 107 , 47466 , 42423 , 0
241177328100 , 2 , 107 , 47473 , 42427 , 0
241701924800 , 2 , 107 , 47470 , 42427 , 0
242230512100 , 2 , 107 , 47466 , 42423 , 0
242755107300 , 2 , 107 , 47470 , 42423 , 0
243279710000 , 2 , 107 , 47473 , 42427 , 0
243803303500 , 2 , 107 , 47466 , 42427 , 0
244327900300 , 2 , 107 , 47466 , 42423 , 0
244852497500 , 2 , 107 , 47470 , 42427 , 0
245380085800 , 2 , 107 , 47462 , 42419 , 0
245904682300 , 2 , 107 , 47462 , 42415 , 0
246428282600 , 2 , 107 , 47466 , 42415 , 0
246956866800 , 2 , 107 , 47458 , 42423 , 0
247481465100 , 2 , 107 , 47451 , 42419 , 0
248006063200 , 2 , 107 , 47458 , 42419 , 0
248529659200 , 2 , 107 , 47466 , 42423 , 0
249057249300 , 2 , 107 , 47462 , 42427 , 0
249581844800 , 2 , 107 , 47458 , 42423 , 0
250107440800 , 2 , 107 , 47466 , 42423 , 0
250631037300 , 2 , 107 , 47462 , 42423 , 0
251155633700 , 2 , 107 , 47462 , 42423 , 0
251679233100 , 2 , 107 , 47466 , 42427 , 0
252207249000 , 2 , 107 , 47473 , 42423 , 0
252731846500 , 2 , 107 , 47470 , 42427 , 0
253256442100 , 2 , 107 , 47466 , 42423 , 0
253781052200 , 2 , 107 , 47462 , 42423 , 0
254308230800 , 2 , 107 , 47470 , 42423 , 0
254832828900 , 2 , 107 , 47462 , 42427 , 0
255357426900 , 2 , 107 , 47462 , 42423 , 0
255882051400 , 2 , 107 , 47470 , 42430 , 0
256405622400 , 2 , 107 , 47458 , 42427 , 0
256933212000 , 2 , 107 , 47458 , 42430 , 0
257458806300 , 2 , 107 , 47466 , 42427 , 0
257983402300 , 2 , 107 , 47466 , 42427 , 0
258507998400 , 2 , 107 , 47466 , 42434 , 0
259035588500 , 2 , 107 , 47458 , 42427 , 0
259560183100 , 2 , 107 , 47473 , 42427 , 0
260083782400 , 2 , 107 , 47466 , 42427 , 0
260613366600 , 2 , 107 , 47462 , 42423 , 0
261136015600 , 2 , 107 , 47466 , 42423 , 0
261660609900 , 2 , 107 , 47473 , 42423 , 0
262185206500 , 2 , 107 , 47458 , 42415 , 0
262709803600 , 2 , 107 , 47466 , 42415 , 0
263233403600 , 2 , 107 , 47458 , 42419 , 0
263758001000 , 2 , 107 , 47458 , 42419 , 0
264286524900 , 2 , 107 , 47462 , 42419 , 0
264810147000 , 2 , 107 , 47451 , 42419 , 0
265334710700 , 2 , 107 , 47458 , 42411 , 0
265862932300 , 2 , 107 , 47454 , 42415 , 0
266387529900 , 2 , 107 , 47451 , 42411 , 0
266912128000 , 2 , 107 , 47470 , 42411 , 0
267435726700 , 2 , 107 , 47466 , 42419 , 0
267960323900 , 2 , 107 , 47454 , 42415 , 0
268488486300 , 2 , 107 , 47462 , 42411 , 0
269013088300 , 2 , 107 , 47462 , 42411 , 0
269536685700 , 2 , 107 , 47462 , 42407 , 0
270061282000 , 2 , 107 , 47458 , 42411 , 0
270585876700 , 2 , 107 , 47458 , 42411 , 0
271113467500 , 2 , 107 , 47462 , 42411 , 0
271638091000 , 2 , 107 , 47458 , 42419 , 0
272162658700 , 2 , 107 , 47451 , 42415 , 0
272686257900 , 2 , 107 , 47447 , 42415 , 0
