994400,V),4944
1991500,
4019700,V_shunt(microV),480,V_bus(milliV),4944
5017500,
5993000,V_shunt(microV),490,V_bus(milliV),4940
8010700,
10004500,V_shunt(microV),480,V_bus(milliV),4944
11001500,
11968500,V_shunt(microV),490,V_bus(milliV),4940
13960000,
15955700,V_shunt(microV),480,V_bus(milliV),4952
17949200,
18946700,V_shunt(microV),500,V_bus(milliV),4948
20984300,
21939600,V_shunt(microV),490,V_bus(milliV),4952
22941000,
24965100,V_shunt(microV),480,V_bus(milliV),4948
26950200,
27924600,V_shunt(microV),480,V_bus(milliV),4944
29946200,
30948400,V_shunt(microV),490,V_bus(milliV),4944
32911200,
34912300,V_shunt(microV),480,V_bus(milliV),4948
35901500,
36899600,V_shunt(microV),480,V_bus(milliV),4948
38927500,
39897400,V_shunt(microV),490,V_bus(milliV),4952
41924200,
42884100,V_shunt(microV),470,V_bus(milliV),4948
44910900,
45876100,V_shunt(microV),470,V_bus(milliV),4944
47871200,
48879100,V_shunt(microV),480,V_bus(milliV),4948
50926200,
52857200,V_shunt(microV),470,V_bus(milliV),4948
53875600,
55882300,V_shunt(microV),480,V_bus(milliV),4948
56860000,
58839900,V_shunt(microV),480,V_bus(milliV),4952
59863300,
60835400,V_shunt(microV),500,V_bus(milliV),4952
62828900,
63826400,V_shunt(microV),490,V_bus(milliV),4944
65854100,
67825200,V_shunt(microV),500,V_bus(milliV),4952
68814800,
70845200,V_shunt(microV),490,V_bus(milliV),4952
71807800,
72819900,V_shunt(microV),480,V_bus(milliV),4948
74799700,
76825300,V_shunt(microV),470,V_bus(milliV),4952
77815600,
78786500,V_shunt(microV),490,V_bus(milliV),4952
80781600,
82802900,V_shunt(microV),480,V_bus(milliV),4944
83775600,
85774000,V_shunt(microV),470,V_bus(milliV),4948
86765000,
89787300,V_shunt(microV),490,V_bus(milliV),4948
89787300,
91751700,V_shunt(microV),480,V_bus(milliV),4956
92749800,
94770100,V_shunt(microV),510,V_bus(milliV),4952
95741600,
97735400,V_shunt(microV),480,V_bus(milliV),4944
99732400,
101731900,V_shunt(microV),490,V_bus(milliV),4944
102723800,
104718200,V_shunt(microV),470,V_bus(milliV),4952
105715400,
106745300,V_shunt(microV),500,V_bus(milliV),4944
108706400,
109927800,V_shunt(microV),470,V_bus(milliV),4956
110924400,
111918300,V_shunt(microV),500,V_bus(milliV),4948
113916500,
115911400,V_shunt(microV),480,V_bus(milliV),4940
117938800,
119901000,V_shunt(microV),500,V_bus(milliV),4948
120899700,
122345500,V_shunt(microV),480,V_bus(milliV),4948
123352600,
124339400,V_shunt(microV),500,V_bus(milliV),4948
126367400,
128366600,V_shunt(microV),490,V_bus(milliV),4952
129351100,
131322900,V_shunt(microV),480,V_bus(milliV),4948
132333400,
135339800,V_shunt(microV),480,V_bus(milliV),4944
135339800,
137305200,V_shunt(microV),480,V_bus(milliV),4948
138316600,
140296200,V_shunt(microV),480,V_bus(milliV),4944
141295700,
143322100,V_shunt(microV),500,V_bus(milliV),4948
144318900,
146330700,V_shunt(microV),470,V_bus(milliV),4952
147311500,
149273900,V_shunt(microV),470,V_bus(milliV),4948
151271700,
152279000,V_shunt(microV),470,V_bus(milliV),4944
154263100,
155291300,V_shunt(microV),480,V_bus(milliV),4948
157287300,
158249300,V_shunt(microV),470,V_bus(milliV),4944
160276200,
161274100,V_shunt(microV),490,V_bus(milliV),4948
163261200,
164257800,V_shunt(microV),500,V_bus(milliV),4948
166229200,
168248300,V_shunt(microV),480,V_bus(milliV),4948
169231000,
171243300,V_shunt(microV),500,V_bus(milliV),4944
172226900,
173210400,V_shunt(microV),470,V_bus(milliV),4948
175229300,
176201200,V_shunt(microV),500,V_bus(milliV),4944
178220100,
179193200,V_shunt(microV),490,V_bus(milliV),4952
181197300,
183183500,V_shunt(microV),480,V_bus(milliV),4948
184181500,
187202800,V_shunt(microV),500,V_bus(milliV),4944
187202800,
189170000,V_shunt(microV),480,V_bus(milliV),4944
190164600,
191161600,V_shunt(microV),500,V_bus(milliV),4944
193180100,
194153200,V_shunt(microV),480,V_bus(milliV),4948
196173000,
197145100,V_shunt(microV),490,V_bus(milliV),4952
199142400,
201139400,V_shunt(microV),490,V_bus(milliV),4948
202135000,
204131900,V_shunt(microV),480,V_bus(milliV),4944
205712300,
206707300,V_shunt(microV),490,V_bus(milliV),4952
208732600,
209698900,V_shunt(microV),490,V_bus(milliV),4944
211723200,
212690300,V_shunt(microV),480,V_bus(milliV),4952
214685000,
215681700,V_shunt(microV),480,V_bus(milliV),4952
217721000,
219675400,V_shunt(microV),500,V_bus(milliV),4948
220685300,
222317400,V_shunt(microV),470,V_bus(milliV),4948
223312600,
225341000,V_shunt(microV),490,V_bus(milliV),4948
226336700,
228334400,V_shunt(microV),480,V_bus(milliV),4944
229308900,
231312000,V_shunt(microV),490,V_bus(milliV),4952
232292100,
234288300,V_shunt(microV),480,V_bus(milliV),4948
235301800,
237309800,V_shunt(microV),470,V_bus(milliV),4948
239277600,
240586700,V_shunt(microV),480,V_bus(milliV),4944
241584200,
242587700,V_shunt(microV),480,V_bus(milliV),4948
244601800,
245573100,V_shunt(microV),470,V_bus(milliV),4944
247718100,
249715000,V_shunt(microV),480,V_bus(milliV),4952
250690900,
252679500,V_shunt(microV),470,V_bus(milliV),4944
253678600,
255674900,V_shunt(microV),490,V_bus(milliV),4952
256669400,
257666700,V_shunt(microV),480,V_bus(milliV),4944
259661600,
261683000,V_shunt(microV),490,V_bus(milliV),4944
262693700,
263650500,V_shunt(microV),480,V_bus(milliV),4944
265659000,
267653300,V_shunt(microV),470,V_bus(milliV),4952
268641500,
