2631961.6 , ---------------------
2631961.6 , SENSOR 2
2633035.1 , window_factor 7.63
2633956.8 , sensitivity: high
3156560.1 , target (90000) , 85937.50
3157556.1 , threshold (50000) , 46875.00
3157556.1 , 
3429835.1 , SENSOR 1
3430825.9 , window_factor 7.63
3433816.6 , sensitivity: high
3954424.5 , target (90000) , 85937.50
3958414.1 , threshold (50000) , 46875.00
3959412.4 , 
4237763.9 , Sensor, Temp , F_sens , F_ref, Rech_Count
4238666.1 , 1 , 81 , 121467 , 75119 , 0
4240661.1 , 2 , 84 , 131828 , 70327 , 0
4241658.3 , Read all registers sensor 7
4244694.8 , 0x00,0x01,0x02,0x03,0x04,0x05,0x06,0x07,0x08,0x09,0x0A,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14
4247854.0 , 81,0,0,118,38,0,49,62,0,11,6,205,121,68,6,0,122,0,0,129,0,
4248639.7 , Read all registers sensor 8
4252628.7 , 0x00,0x01,0x02,0x03,0x04,0x05,0x06,0x07,0x08,0x09,0x0A,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14
4253625.7 , 84,0,0,2,36,0,127,67,0,11,6,205,121,68,6,0,0,0,0,129,0,
4471043.7 , 2 , 84 , 131828 , 70320 , 0
4483010.9 , 1 , 81 , 121521 , 75096 , 0
4733341.7 , 2 , 84 , 131813 , 70320 , 0
4745310.9 , 1 , 81 , 121620 , 75088 , 0
4995643.0 , 2 , 84 , 131828 , 70304 , 0
5007608.9 , 1 , 81 , 121620 , 75111 , 0
5257940.6 , 2 , 84 , 131835 , 70327 , 0
5269917.4 , 1 , 81 , 121597 , 75111 , 0
5519256.9 , 2 , 84 , 131790 , 70327 , 0
5535197.5 , 1 , 81 , 121612 , 75126 , 0
5813455.1 , 2 , 84 , 131828 , 70327 , 0
5815452.5 , 1 , 81 , 121650 , 75126 , 0
6043839.5 , 2 , 84 , 131835 , 70327 , 0
6059795.1 , 1 , 81 , 121650 , 75134 , 0
6309128.0 , 2 , 84 , 131835 , 70327 , 0
6322093.4 , 1 , 81 , 121658 , 75096 , 0
6571460.1 , 2 , 84 , 131874 , 70327 , 0
6584392.7 , 1 , 81 , 121711 , 75088 , 0
6833727.3 , 2 , 84 , 131835 , 70343 , 0
6846705.8 , 1 , 81 , 121612 , 75080 , 0
7096024.3 , 2 , 84 , 131820 , 70327 , 0
7107991.3 , 1 , 81 , 121612 , 75073 , 0
7358322.4 , 2 , 84 , 131835 , 70320 , 0
7370291.9 , 1 , 81 , 121620 , 75080 , 0
7626753.6 , 2 , 84 , 131835 , 70327 , 0
7636622.4 , 1 , 81 , 121620 , 75088 , 0
7882924.0 , 2 , 84 , 131843 , 70327 , 0
7898878.7 , 1 , 81 , 121589 , 75103 , 0
