2620000.7 , ---------------------
2620000.7 , SENSOR 2
2628872.7 , window_factor 7.63
2630749.8 , sensitivity: high
3151673.5 , target (90000) , 85937.50
3154662.5 , threshold (50000) , 46875.00
3155660.1 , 
3418017.5 , SENSOR 1
3427917.2 , window_factor 7.63
3427917.2 , sensitivity: high
3947700.1 , target (90000) , 85937.50
3947700.1 , threshold (50000) , 46875.00
3956275.4 , 
4220035.6 , Sensor, Temp , F_sens , F_ref, Rech_Count
4234604.7 , 1 , 80 , 122444 , 75439 , 0
4234604.7 , 2 , 82 , 132507 , 70472 , 0
4236569.2 , Read all registers sensor 7
4241556.4 , 0x00,0x01,0x02,0x03,0x04,0x05,0x06,0x07,0x08,0x09,0x0A,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14
4242554.5 , 80,0,0,160,38,0,177,62,0,11,6,205,121,68,6,0,122,0,0,129,0,
4245546.2 , Read all registers sensor 8
4248538.6 , 0x00,0x01,0x02,0x03,0x04,0x05,0x06,0x07,0x08,0x09,0x0A,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14
4250531.9 , 82,0,0,21,36,0,216,67,0,11,6,205,121,68,6,0,0,0,0,129,0,
4466600.7 , 2 , 82 , 132469 , 70480 , 0
4478569.3 , 1 , 80 , 122627 , 75439 , 0
4728202.3 , 2 , 82 , 132499 , 70480 , 0
4740965.5 , 1 , 80 , 122581 , 75439 , 0
4977642.0 , 2 , 82 , 132507 , 70487 , 0
5006970.8 , 1 , 80 , 122566 , 75454 , 0
5237674.2 , 2 , 82 , 132553 , 70480 , 0
5269045.1 , 1 , 80 , 122589 , 75439 , 0
5501746.1 , 2 , 83 , 132461 , 70472 , 0
5531121.2 , 1 , 80 , 122573 , 75439 , 0
5777484.7 , 2 , 83 , 132461 , 70487 , 0
5789166.1 , 1 , 80 , 122650 , 75439 , 0
6042290.8 , 2 , 83 , 132476 , 70480 , 0
6055256.1 , 1 , 80 , 122581 , 75447 , 0
6305278.9 , 2 , 83 , 132492 , 70472 , 0
6318245.8 , 1 , 80 , 122589 , 75462 , 0
6560272.8 , 2 , 83 , 132530 , 70480 , 0
6579249.1 , 1 , 80 , 122543 , 75439 , 0
6817270.2 , 2 , 83 , 132453 , 70495 , 0
6841886.3 , 1 , 80 , 122604 , 75462 , 0
7077599.9 , 2 , 83 , 132469 , 70480 , 0
7106770.1 , 1 , 80 , 122566 , 75462 , 0
7340492.6 , 2 , 83 , 132461 , 70480 , 0
7369287.0 , 1 , 80 , 122589 , 75454 , 0
7601648.2 , 2 , 83 , 132423 , 70472 , 0
7631759.7 , 1 , 80 , 122581 , 75454 , 0
7865474.8 , 2 , 83 , 132469 , 70480 , 0
7893737.7 , 1 , 80 , 122566 , 75454 , 0
8142053.8 , 2 , 83 , 132438 , 70480 , 0
8156058.2 , 1 , 80 , 122596 , 75462 , 0
8391446.9 , 2 , 83 , 132476 , 70480 , 0
8418071.8 , 1 , 80 , 122680 , 75477 , 0
8655757.0 , 2 , 83 , 132438 , 70487 , 0
8680785.7 , 1 , 80 , 122619 , 75469 , 0
8930119.0 , 2 , 83 , 132484 , 70495 , 0
8943083.6 , 1 , 80 , 122596 , 75469 , 0
9192418.3 , 2 , 83 , 132476 , 70487 , 0
9205381.8 , 1 , 80 , 122604 , 75462 , 0
9454714.9 , 2 , 83 , 132476 , 70495 , 0
9470672.0 , 1 , 80 , 122650 , 75462 , 0
