2625980.2 , ---------------------
2626980.0 , SENSOR 2
2626980.0 , window_factor 7.63
2627976.0 , sensitivity: high
3150577.2 , target (110000) , 109375.00
3153572.1 , threshold (30000) , 23437.50
3154569.8 , 
3427836.7 , SENSOR 1
3428834.4 , window_factor 7.63
3429831.6 , sensitivity: high
3952443.0 , target (110000) , 109375.00
3954431.2 , threshold (30000) , 23437.50
3954431.2 , 
4231686.3 , Sensor, Temp , F_sens , F_ref, Rech_Count
4232698.5 , 1 , 79 , 37452 , 75286 , 0
4234678.5 , 2 , 82 , 24787 , 70144 , 0
4465063.6 , 2 , 82 , 24780 , 70152 , 0
4477031.8 , 1 , 79 , 37315 , 75286 , 0
4726381.9 , 2 , 82 , 24765 , 70159 , 0
4742320.5 , 1 , 79 , 37307 , 75286 , 0
4989662.7 , 2 , 82 , 24780 , 70159 , 0
5004624.7 , 1 , 79 , 37323 , 75271 , 0
5250963.1 , 2 , 82 , 24780 , 70159 , 0
5267918.0 , 1 , 79 , 37330 , 75271 , 0
5513259.1 , 2 , 82 , 24795 , 70159 , 0
5529218.3 , 1 , 79 , 37307 , 75279 , 0
5775560.4 , 2 , 82 , 24795 , 70167 , 0
5791518.2 , 1 , 79 , 37284 , 75263 , 0
6040849.1 , 2 , 83 , 24803 , 70182 , 0
6053814.3 , 1 , 79 , 37292 , 75271 , 0
6303151.2 , 2 , 83 , 24780 , 70167 , 0
6316113.7 , 1 , 79 , 37277 , 75256 , 0
6565447.2 , 2 , 83 , 24795 , 70175 , 0
6578413.3 , 1 , 79 , 37261 , 75256 , 0
6827745.9 , 2 , 83 , 24795 , 70167 , 0
6843706.6 , 1 , 79 , 37292 , 75286 , 0
7090046.8 , 2 , 83 , 24803 , 70167 , 0
7106008.3 , 1 , 79 , 37315 , 75294 , 0
7360322.2 , 2 , 83 , 24772 , 70182 , 0
7368303.7 , 1 , 79 , 37300 , 75271 , 0
7613645.5 , 2 , 83 , 24787 , 70182 , 0
7630600.9 , 1 , 79 , 37261 , 75271 , 0
7875946.2 , 2 , 83 , 24726 , 70159 , 0
7892901.0 , 1 , 79 , 37216 , 75271 , 0
8139248.9 , 2 , 83 , 24719 , 70152 , 0
8155198.9 , 1 , 79 , 37185 , 75271 , 0
8404531.9 , 2 , 83 , 24658 , 70159 , 0
8416498.5 , 1 , 79 , 37162 , 75271 , 0
8666829.5 , 2 , 83 , 24612 , 70159 , 0
8678797.2 , 1 , 79 , 37101 , 75256 , 0
8929127.2 , 2 , 83 , 24581 , 70152 , 0
8941096.4 , 1 , 79 , 37040 , 75256 , 0
9191427.4 , 2 , 83 , 24513 , 70159 , 0
9207383.2 , 1 , 79 , 37010 , 75241 , 0
9452727.5 , 2 , 83 , 24490 , 70152 , 0
9469682.7 , 1 , 79 , 36941 , 75241 , 0
9715028.5 , 2 , 83 , 24421 , 70159 , 0
9731993.7 , 1 , 79 , 36911 , 75225 , 0
9977328.5 , 2 , 83 , 24391 , 70152 , 0
9994280.7 , 1 , 79 , 36857 , 75241 , 0
10239625.8 , 2 , 83 , 24345 , 70152 , 0
10255581.7 , 1 , 79 , 36827 , 75225 , 0
10501923.1 , 2 , 83 , 24314 , 70167 , 0
10517880.3 , 1 , 79 , 36781 , 75241 , 0
10767219.1 , 2 , 83 , 24284 , 70159 , 0
10780180.9 , 1 , 79 , 36712 , 75248 , 0
11029514.5 , 2 , 83 , 24230 , 70159 , 0
11042478.3 , 1 , 79 , 36697 , 75225 , 0
11292825.6 , 2 , 83 , 24192 , 70144 , 0
11304774.8 , 1 , 79 , 36659 , 75233 , 0
11554108.1 , 2 , 83 , 24147 , 70137 , 0
11570066.3 , 1 , 79 , 36613 , 75233 , 0
11816410.5 , 2 , 83 , 24101 , 70152 , 0
11832365.2 , 1 , 79 , 36582 , 75225 , 0
12078710.8 , 2 , 83 , 24055 , 70137 , 0
12094665.2 , 1 , 79 , 36552 , 75248 , 0
12341006.8 , 2 , 83 , 24040 , 70144 , 0
12356963.1 , 1 , 79 , 36544 , 75263 , 0
12603306.0 , 2 , 83 , 24002 , 70159 , 0
12619261.9 , 1 , 79 , 36468 , 75248 , 0
12868594.5 , 2 , 83 , 23948 , 70144 , 0
12881561.6 , 1 , 79 , 36430 , 75241 , 0
13130894.6 , 2 , 83 , 23918 , 70159 , 0
13143859.0 , 1 , 79 , 36392 , 75241 , 0
13393193.0 , 2 , 83 , 23887 , 70152 , 0
13405160.4 , 1 , 79 , 36346 , 75248 , 0
13655490.7 , 2 , 83 , 23841 , 70152 , 0
13668456.1 , 1 , 79 , 36323 , 75248 , 0
13917808.1 , 2 , 83 , 23803 , 70152 , 0
13933747.7 , 1 , 79 , 36277 , 75256 , 0
