2627972.7 , ---------------------
2627972.7 , SENSOR 2
2631965.4 , window_factor 7.63
2633960.2 , sensitivity: high
3156560.4 , target (90000) , 85937.50
3157558.0 , threshold (50000) , 46875.00
3157558.0 , 
3429830.1 , SENSOR 1
3431826.2 , window_factor 7.63
3432825.6 , sensitivity: high
3955424.8 , target (90000) , 85937.50
3958419.0 , threshold (50000) , 46875.00
3958419.0 , 
4233683.6 , Sensor, Temp , F_sens , F_ref, Rech_Count
4237669.2 , 1 , 80 , 84304 , 75126 , 0
4238667.4 , 2 , 83 , 75622 , 70068 , 0
4467058.9 , 2 , 83 , 75653 , 70068 , 0
4483014.2 , 1 , 80 , 84312 , 75119 , 0
4732349.5 , 2 , 83 , 75614 , 70075 , 0
4745312.8 , 1 , 80 , 84396 , 75111 , 0
4994646.0 , 2 , 83 , 75653 , 70075 , 0
5007610.5 , 1 , 80 , 84335 , 75119 , 0
5256946.0 , 2 , 83 , 75637 , 70068 , 0
5269909.4 , 1 , 80 , 84335 , 75126 , 0
5520244.2 , 2 , 83 , 75683 , 70068 , 0
5531209.7 , 1 , 80 , 84335 , 75126 , 0
5781542.0 , 2 , 83 , 75653 , 70068 , 0
5793510.5 , 1 , 80 , 84320 , 75119 , 0
6043839.3 , 2 , 83 , 75660 , 70060 , 0
6058801.5 , 1 , 80 , 84312 , 75134 , 0
6306140.4 , 2 , 83 , 75653 , 70068 , 0
6322098.5 , 1 , 80 , 84320 , 75126 , 0
6567441.7 , 2 , 83 , 75614 , 70083 , 0
6584397.4 , 1 , 80 , 84297 , 75119 , 0
6833729.2 , 2 , 83 , 75660 , 70068 , 0
6845702.0 , 1 , 80 , 84358 , 75134 , 0
7096028.0 , 2 , 83 , 75645 , 70053 , 0
7108992.4 , 1 , 80 , 84365 , 75134 , 0
7358407.9 , 2 , 83 , 75630 , 70045 , 0
7371296.9 , 1 , 80 , 84381 , 75141 , 0
7620626.2 , 2 , 83 , 75653 , 70060 , 0
7632593.2 , 1 , 80 , 84381 , 75157 , 0
7881926.3 , 2 , 83 , 75653 , 70037 , 0
7894893.1 , 1 , 80 , 84403 , 75149 , 0
8145222.1 , 2 , 83 , 75706 , 70060 , 0
8157195.8 , 1 , 80 , 84388 , 75119 , 0
8406525.9 , 2 , 83 , 75660 , 70037 , 0
8422483.5 , 1 , 80 , 84403 , 75141 , 0
8668822.2 , 2 , 83 , 75622 , 70068 , 0
8684779.4 , 1 , 80 , 84350 , 75141 , 0
8931121.6 , 2 , 83 , 75645 , 70060 , 0
8947085.4 , 1 , 80 , 84358 , 75134 , 0
9196411.7 , 2 , 83 , 75668 , 70068 , 0
9209379.0 , 1 , 80 , 84419 , 75119 , 0
9459708.3 , 2 , 83 , 75630 , 70075 , 0
9471679.4 , 1 , 80 , 84365 , 75126 , 0
9722007.8 , 2 , 83 , 75637 , 70060 , 0
9733974.8 , 1 , 80 , 84365 , 75141 , 0
9983307.9 , 2 , 83 , 75592 , 70068 , 0
9996274.3 , 1 , 80 , 84365 , 75126 , 0
10245607.9 , 2 , 83 , 75637 , 70091 , 0
10258573.5 , 1 , 80 , 84350 , 75141 , 0
10507915.4 , 2 , 83 , 75637 , 70075 , 0
10523867.4 , 1 , 80 , 84426 , 75134 , 0
10770203.7 , 2 , 83 , 75622 , 70068 , 0
10786160.8 , 1 , 80 , 84327 , 75141 , 0
11032503.2 , 2 , 83 , 75614 , 70075 , 0
11048461.9 , 1 , 80 , 84350 , 75134 , 0
11297794.9 , 2 , 83 , 75614 , 70068 , 0
11310760.5 , 1 , 80 , 84304 , 75134 , 0
11560093.9 , 2 , 83 , 75622 , 70060 , 0
11573063.0 , 1 , 80 , 84358 , 75141 , 0
11822390.5 , 2 , 83 , 75622 , 70075 , 0
11834358.8 , 1 , 80 , 84358 , 75111 , 0
12084709.6 , 2 , 83 , 75614 , 70068 , 0
12096659.1 , 1 , 80 , 84350 , 75111 , 0
12346989.1 , 2 , 83 , 75607 , 70083 , 0
12358957.0 , 1 , 80 , 84358 , 75119 , 0
12609289.4 , 2 , 83 , 75630 , 70075 , 0
12625246.1 , 1 , 80 , 84335 , 75119 , 0
12870589.5 , 2 , 83 , 75614 , 70075 , 0
12887543.9 , 1 , 80 , 84403 , 75119 , 0
13132887.7 , 2 , 83 , 75645 , 70098 , 0
13149842.9 , 1 , 80 , 84350 , 75134 , 0
13399175.2 , 2 , 83 , 75622 , 70091 , 0
13412142.6 , 1 , 80 , 84381 , 75119 , 0
13661480.3 , 2 , 83 , 75622 , 70075 , 0
13673442.1 , 1 , 80 , 84358 , 75103 , 0
13923772.6 , 2 , 83 , 75622 , 70083 , 0
13935741.3 , 1 , 80 , 84350 , 75111 , 0
14186071.3 , 2 , 83 , 75599 , 70083 , 0
14198040.2 , 1 , 80 , 84312 , 75111 , 0
14448370.2 , 2 , 83 , 75653 , 70075 , 0
14461336.7 , 1 , 80 , 84327 , 75134 , 0
14710668.1 , 2 , 83 , 75622 , 70083 , 0
14725630.0 , 1 , 80 , 84350 , 75134 , 0
14971970.5 , 2 , 83 , 75637 , 70083 , 0
14987927.4 , 1 , 80 , 84365 , 75119 , 0
15234270.0 , 2 , 83 , 75614 , 70075 , 0
15250227.4 , 1 , 80 , 84358 , 75119 , 0
15499561.1 , 2 , 83 , 75592 , 70075 , 0
15512528.3 , 1 , 80 , 84342 , 75134 , 0
15761857.9 , 2 , 83 , 75614 , 70075 , 0
15774823.9 , 1 , 80 , 84358 , 75126 , 0
16025154.0 , 2 , 83 , 75607 , 70068 , 0
16037122.3 , 1 , 80 , 84365 , 75141 , 0
16286455.6 , 2 , 83 , 75592 , 70075 , 0
16299422.1 , 1 , 80 , 84304 , 75134 , 0
16548753.7 , 2 , 83 , 75614 , 70083 , 0
16561719.4 , 1 , 80 , 84342 , 75111 , 0
16811052.4 , 2 , 83 , 75599 , 70068 , 0
16823021.6 , 1 , 80 , 84335 , 75119 , 0
17073351.5 , 2 , 83 , 75561 , 70053 , 0
17089308.5 , 1 , 80 , 84335 , 75134 , 0
17335651.2 , 2 , 83 , 75630 , 70053 , 0
17351611.6 , 1 , 80 , 84327 , 75126 , 0
17597948.7 , 2 , 83 , 75569 , 70075 , 0
17613906.7 , 1 , 80 , 84358 , 75119 , 0
17863241.5 , 2 , 83 , 75607 , 70075 , 0
17876205.1 , 1 , 80 , 84327 , 75119 , 0
18125543.1 , 2 , 83 , 75592 , 70060 , 0
18138504.5 , 1 , 80 , 84365 , 75141 , 0
18387837.3 , 2 , 83 , 75569 , 70068 , 0
18400802.8 , 1 , 80 , 84373 , 75149 , 0
18650138.4 , 2 , 83 , 75592 , 70068 , 0
18662104.0 , 1 , 80 , 84396 , 75141 , 0
18912434.7 , 2 , 83 , 75576 , 70060 , 0
18924402.8 , 1 , 80 , 84358 , 75141 , 0
19174734.5 , 2 , 83 , 75614 , 70068 , 0
19190690.3 , 1 , 80 , 84342 , 75134 , 0
19437032.6 , 2 , 83 , 75614 , 70075 , 0
19452990.2 , 1 , 80 , 84335 , 75149 , 0
19698334.7 , 2 , 83 , 75622 , 70060 , 0
19715290.0 , 1 , 80 , 84419 , 75141 , 0
19964621.9 , 2 , 83 , 75599 , 70068 , 0
19977587.2 , 1 , 80 , 84342 , 75134 , 0
20226921.4 , 2 , 83 , 75569 , 70068 , 0
20239885.6 , 1 , 80 , 84320 , 75134 , 0
20489219.8 , 2 , 83 , 75614 , 70075 , 0
20502207.5 , 1 , 80 , 84320 , 75126 , 0
20751521.3 , 2 , 83 , 75614 , 70075 , 0
20763485.9 , 1 , 80 , 84312 , 75111 , 0
21013816.1 , 2 , 83 , 75622 , 70091 , 0
21025785.5 , 1 , 80 , 84327 , 75134 , 0
21275152.0 , 2 , 83 , 75607 , 70083 , 0
21291076.3 , 1 , 80 , 84297 , 75119 , 0
21537418.1 , 2 , 83 , 75592 , 70075 , 0
21554373.1 , 1 , 80 , 84312 , 75126 , 0
21799713.9 , 2 , 83 , 75584 , 70075 , 0
21816670.1 , 1 , 80 , 84342 , 75126 , 0
22065005.6 , 2 , 83 , 75584 , 70068 , 0
22077970.8 , 1 , 80 , 84327 , 75126 , 0
22328303.3 , 2 , 83 , 75584 , 70075 , 0
22340270.1 , 1 , 80 , 84327 , 75126 , 0
22590603.1 , 2 , 83 , 75607 , 70075 , 0
22602570.8 , 1 , 80 , 84320 , 75119 , 0
22852899.4 , 2 , 83 , 75584 , 70091 , 0
22864867.5 , 1 , 80 , 84304 , 75126 , 0
23114201.1 , 2 , 83 , 75576 , 70075 , 0
23127166.5 , 1 , 80 , 84335 , 75141 , 0
23376500.8 , 2 , 83 , 75607 , 70075 , 0
23392458.8 , 1 , 80 , 84335 , 75134 , 0
23639796.4 , 2 , 83 , 75546 , 70068 , 0
23654757.5 , 1 , 80 , 84327 , 75134 , 0
23901096.4 , 2 , 83 , 75569 , 70075 , 0
23917058.4 , 1 , 80 , 84335 , 75119 , 0
24163395.6 , 2 , 83 , 75569 , 70060 , 0
24179353.5 , 1 , 80 , 84373 , 75141 , 0
24428686.3 , 2 , 83 , 75569 , 70060 , 0
24441651.2 , 1 , 80 , 84365 , 75134 , 0
24691018.5 , 2 , 83 , 75546 , 70053 , 0
24703951.5 , 1 , 80 , 84350 , 75134 , 0
24953287.9 , 2 , 83 , 75584 , 70068 , 0
24966250.2 , 1 , 80 , 84365 , 75141 , 0
25215582.4 , 2 , 83 , 75546 , 70091 , 0
25228548.2 , 1 , 80 , 84342 , 75134 , 0
25477880.7 , 2 , 83 , 75576 , 70083 , 0
25490850.1 , 1 , 80 , 84358 , 75149 , 0
25740181.8 , 2 , 83 , 75576 , 70075 , 0
25756137.2 , 1 , 80 , 84342 , 75141 , 0
26002479.0 , 2 , 83 , 75569 , 70075 , 0
26018435.8 , 1 , 80 , 84342 , 75119 , 0
26264793.6 , 2 , 83 , 75592 , 70053 , 0
26280736.2 , 1 , 80 , 84342 , 75134 , 0
26530075.9 , 2 , 83 , 75576 , 70060 , 0
26543064.7 , 1 , 80 , 84320 , 75103 , 0
26792367.3 , 2 , 83 , 75599 , 70068 , 0
26804334.8 , 1 , 80 , 84335 , 75126 , 0
27054664.9 , 2 , 83 , 75569 , 70068 , 0
27066633.5 , 1 , 80 , 84320 , 75111 , 0
27316963.7 , 2 , 83 , 75569 , 70068 , 0
27328939.5 , 1 , 80 , 84342 , 75096 , 0
27579263.8 , 2 , 83 , 75576 , 70068 , 0
27591232.9 , 1 , 80 , 84365 , 75096 , 0
27841561.1 , 2 , 83 , 75584 , 70068 , 0
27856520.6 , 1 , 80 , 84320 , 75080 , 0
28102864.0 , 2 , 83 , 75599 , 70060 , 0
28118820.0 , 1 , 80 , 84327 , 75088 , 0
28365162.3 , 2 , 83 , 75592 , 70068 , 0
28382116.8 , 1 , 80 , 84350 , 75103 , 0
28631453.3 , 2 , 83 , 75569 , 70053 , 0
28643419.5 , 1 , 80 , 84335 , 75111 , 0
28893748.1 , 2 , 83 , 75576 , 70060 , 0
28905716.2 , 1 , 80 , 84320 , 75103 , 0
29156048.9 , 2 , 83 , 75584 , 70075 , 0
29168014.6 , 1 , 80 , 84320 , 75103 , 0
29418348.0 , 2 , 83 , 75592 , 70075 , 0
29430314.7 , 1 , 80 , 84320 , 75088 , 0
29679649.1 , 2 , 83 , 75569 , 70053 , 0
29693610.6 , 1 , 80 , 84297 , 75080 , 0
29942944.1 , 2 , 83 , 75569 , 70075 , 0
29954911.7 , 1 , 80 , 84335 , 75080 , 0
30204245.0 , 2 , 83 , 75569 , 70068 , 0
30238154.0 , 1 , 80 , 84335 , 75096 , 0
30466544.9 , 2 , 83 , 75614 , 70068 , 0
30482501.9 , 1 , 80 , 84327 , 75080 , 0
30731836.0 , 2 , 83 , 75569 , 70053 , 0
30744798.8 , 1 , 80 , 84297 , 75096 , 0
30994133.6 , 2 , 83 , 75569 , 70053 , 0
31007097.9 , 1 , 80 , 84327 , 75096 , 0
31256435.6 , 2 , 83 , 75630 , 70068 , 0
31269397.1 , 1 , 80 , 84335 , 75096 , 0
31518729.7 , 2 , 83 , 75592 , 70060 , 0
31531700.3 , 1 , 80 , 84320 , 75096 , 0
31781032.1 , 2 , 83 , 75584 , 70068 , 0
31793994.1 , 1 , 80 , 84327 , 75103 , 0
32043327.5 , 2 , 83 , 75569 , 70060 , 0
32055295.1 , 1 , 80 , 84327 , 75111 , 0
32305626.6 , 2 , 83 , 75561 , 70045 , 0
32321583.8 , 1 , 80 , 84358 , 75126 , 0
32567926.3 , 2 , 83 , 75553 , 70045 , 0
32583891.6 , 1 , 80 , 84335 , 75111 , 0
32830225.8 , 2 , 83 , 75553 , 70037 , 0
32847179.2 , 1 , 80 , 84342 , 75134 , 0
33095513.6 , 2 , 83 , 75561 , 70037 , 0
33108479.3 , 1 , 80 , 84342 , 75126 , 0
33357812.8 , 2 , 83 , 75614 , 70037 , 0
33370778.1 , 1 , 80 , 84358 , 75141 , 0
33620113.4 , 2 , 83 , 75561 , 70045 , 0
33633081.9 , 1 , 80 , 84342 , 75119 , 0
33882411.3 , 2 , 83 , 75584 , 70045 , 0
33894378.6 , 1 , 80 , 84350 , 75119 , 0
34144708.8 , 2 , 83 , 75599 , 70045 , 0
34156677.7 , 1 , 80 , 84342 , 75119 , 0
34406012.0 , 2 , 83 , 75592 , 70007 , 0
34421970.2 , 1 , 80 , 84350 , 75111 , 0
34668310.8 , 2 , 83 , 75561 , 70007 , 0
34684269.0 , 1 , 80 , 84327 , 75126 , 0
34930607.8 , 2 , 83 , 75584 , 70014 , 0
34946564.8 , 1 , 80 , 84403 , 75149 , 0
35196901.0 , 2 , 83 , 75607 , 70022 , 0
35208864.2 , 1 , 80 , 84342 , 75119 , 0
35459195.9 , 2 , 83 , 75576 , 70030 , 0
35471164.3 , 1 , 80 , 84327 , 75134 , 0
35722492.1 , 2 , 83 , 75592 , 70037 , 0
35738448.5 , 1 , 80 , 84320 , 75111 , 0
35983792.5 , 2 , 83 , 75607 , 70045 , 0
35995760.4 , 1 , 80 , 84297 , 75119 , 0
36245093.8 , 2 , 83 , 75592 , 70030 , 0
36258060.1 , 1 , 80 , 84327 , 75111 , 0
36507393.4 , 2 , 83 , 75569 , 70022 , 0
36520360.0 , 1 , 80 , 84335 , 75111 , 0
36769691.6 , 2 , 83 , 75576 , 70030 , 0
36785648.2 , 1 , 80 , 84373 , 75119 , 0
37031989.4 , 2 , 83 , 75592 , 70037 , 0
37047951.7 , 1 , 80 , 84350 , 75141 , 0
37297285.1 , 2 , 83 , 75584 , 70022 , 0
37310245.5 , 1 , 80 , 84358 , 75119 , 0
37560577.5 , 2 , 83 , 75561 , 70014 , 0
37572546.4 , 1 , 80 , 84335 , 75126 , 0
37821896.7 , 2 , 83 , 75576 , 70022 , 0
37834852.6 , 1 , 80 , 84274 , 75119 , 0
38084176.5 , 2 , 83 , 75584 , 70022 , 0
38097141.8 , 1 , 80 , 84373 , 75141 , 0
38346508.0 , 2 , 83 , 75576 , 70007 , 0
38359443.4 , 1 , 80 , 84365 , 75134 , 0
38608773.5 , 2 , 83 , 75576 , 70007 , 0
38621740.0 , 1 , 80 , 84327 , 75134 , 0
38871072.7 , 2 , 83 , 75576 , 70014 , 0
38887050.5 , 1 , 80 , 84342 , 75126 , 0
39133371.3 , 2 , 83 , 75553 , 70022 , 0
39149328.2 , 1 , 80 , 84335 , 75126 , 0
39398662.0 , 2 , 83 , 75576 , 70022 , 0
39411627.7 , 1 , 80 , 84342 , 75111 , 0
39660960.3 , 2 , 83 , 75576 , 70022 , 0
39673927.9 , 1 , 80 , 84335 , 75141 , 0
39924263.4 , 2 , 83 , 75569 , 70037 , 0
39936225.0 , 1 , 80 , 84350 , 75134 , 0
40185558.9 , 2 , 83 , 75607 , 70014 , 0
40197553.1 , 1 , 80 , 84335 , 75126 , 0
40447856.7 , 2 , 83 , 75531 , 70014 , 0
40459827.5 , 1 , 80 , 84304 , 75119 , 0
40710156.4 , 2 , 83 , 75546 , 70014 , 0
40722126.3 , 1 , 80 , 84327 , 75126 , 0
40972454.7 , 2 , 83 , 75538 , 69999 , 0
40987427.5 , 1 , 80 , 84320 , 75134 , 0
41233755.6 , 2 , 83 , 75538 , 69984 , 0
41249713.2 , 1 , 80 , 84320 , 75126 , 0
41500047.8 , 2 , 83 , 75538 , 69976 , 0
41513009.9 , 1 , 80 , 84365 , 75134 , 0
41762359.1 , 2 , 83 , 75538 , 69992 , 0
41775311.0 , 1 , 80 , 84297 , 75111 , 0
42024643.8 , 2 , 83 , 75561 , 69984 , 0
42036623.1 , 1 , 80 , 84327 , 75103 , 0
42286940.2 , 2 , 83 , 75561 , 69999 , 0
42298908.8 , 1 , 80 , 84320 , 75096 , 0
42549239.0 , 2 , 83 , 75538 , 69999 , 0
42561209.3 , 1 , 80 , 84320 , 75096 , 0
42811538.4 , 2 , 83 , 75546 , 70014 , 0
42823504.9 , 1 , 80 , 84304 , 75111 , 0
43072838.4 , 2 , 83 , 75561 , 70037 , 0
43085804.3 , 1 , 80 , 84312 , 75119 , 0
43335136.8 , 2 , 83 , 75538 , 70037 , 0
43351098.6 , 1 , 80 , 84327 , 75111 , 0
