0.0 , 
1003.5 , 1 , 79 , 170074 , 169898 , 0
2107.6 , 2 , 82 , 169761 , 170310 , 0
3003.5 , 1 , 79 , 170059 , 169898 , 0
3989.0 , 98 , 0
4992.3 , 2 , 82 , 169799 , 170310 , 0
5985.0 , 1 , 79 , 170074 , 169898 , 0
6982.0 , 2 , 82 , 169761 , 170310 , 0
7992.8 , 1 , 79 , 170059 , 169898 , 0
2629967.2 , ---------------------
2630964.6 , SENSOR 2
2631962.0 , window_factor 7.63
2632959.2 , sensitivity: low
3154565.9 , target (180000) , 179687.50
3157562.4 , threshold (140000) , 132812.50
3158558.9 , 
3432822.2 , SENSOR 1
3432822.2 , window_factor 7.63
3433820.8 , sensitivity: low
3957421.0 , target (180000) , 179687.50
3958418.0 , threshold (140000) , 132812.50
3959433.1 , 
4235676.8 , Sensor, Temp , F_sens , F_ref, Rech_Count
4236676.4 , 1 , 79 , 170059 , 169883 , 0
4238667.2 , 2 , 82 , 169776 , 170333 , 0
4469051.5 , 2 , 82 , 169837 , 170326 , 0
4485010.8 , 1 , 79 , 170089 , 169891 , 0
4730353.4 , 2 , 82 , 169754 , 170326 , 0
4747313.5 , 1 , 79 , 170074 , 169898 , 0
4992655.7 , 2 , 82 , 169738 , 170326 , 0
5009609.8 , 1 , 79 , 170082 , 169898 , 0
5254950.9 , 2 , 82 , 169731 , 170326 , 0
5271906.1 , 1 , 79 , 170082 , 169898 , 0
5517248.1 , 2 , 82 , 169776 , 170333 , 0
5534203.4 , 1 , 79 , 170120 , 169906 , 0
5782542.5 , 2 , 82 , 169754 , 170333 , 0
5795506.9 , 1 , 79 , 170089 , 169914 , 0
6044838.3 , 2 , 82 , 169746 , 170326 , 0
6058801.6 , 1 , 79 , 170104 , 169906 , 0
6308136.2 , 2 , 82 , 169715 , 170326 , 0
6320102.6 , 1 , 79 , 170120 , 169906 , 0
6569435.7 , 2 , 82 , 169738 , 170333 , 0
6585397.1 , 1 , 79 , 170112 , 169906 , 0
6832732.9 , 2 , 82 , 169715 , 170326 , 0
6847691.4 , 1 , 79 , 170097 , 169906 , 0
7094035.0 , 2 , 82 , 169754 , 170333 , 0
7110003.4 , 1 , 79 , 170097 , 169906 , 0
7356331.7 , 2 , 82 , 169754 , 170333 , 0
7380272.4 , 1 , 79 , 170097 , 169906 , 0
7618630.8 , 2 , 82 , 169769 , 170326 , 0
7634589.5 , 1 , 79 , 170173 , 169914 , 0
7879932.6 , 2 , 82 , 169746 , 170333 , 0
7896889.5 , 1 , 79 , 170097 , 169914 , 0
8146222.3 , 2 , 82 , 169845 , 170326 , 0
8159185.8 , 1 , 79 , 170089 , 169914 , 0
8408518.6 , 2 , 82 , 169746 , 170318 , 0
8421484.9 , 1 , 79 , 170097 , 169906 , 0
8670822.8 , 2 , 82 , 169784 , 170326 , 0
8682786.6 , 1 , 79 , 170104 , 169921 , 0
8933117.0 , 2 , 82 , 169776 , 170326 , 0
8949081.2 , 1 , 79 , 170104 , 169914 , 0
9195416.9 , 2 , 82 , 169769 , 170326 , 0
9211373.9 , 1 , 79 , 170127 , 169914 , 0
9457714.7 , 2 , 82 , 169738 , 170326 , 0
9473670.6 , 1 , 79 , 170120 , 169914 , 0
9720013.1 , 2 , 82 , 169746 , 170326 , 0
9735989.5 , 1 , 79 , 170104 , 169921 , 0
9981315.1 , 2 , 82 , 169769 , 170326 , 0
9998269.5 , 1 , 79 , 170104 , 169921 , 0
10243612.4 , 2 , 82 , 169746 , 170326 , 0
10259569.0 , 1 , 79 , 170127 , 169921 , 0
10508906.9 , 2 , 82 , 169769 , 170326 , 0
10521869.7 , 1 , 79 , 170127 , 169914 , 0
10772199.0 , 2 , 82 , 169761 , 170326 , 0
10784171.0 , 1 , 79 , 170104 , 169921 , 0
11034518.5 , 2 , 82 , 169769 , 170326 , 0
11049459.8 , 1 , 79 , 170104 , 169921 , 0
11295800.4 , 2 , 82 , 169769 , 170318 , 0
11311756.3 , 1 , 79 , 170135 , 169921 , 0
11558122.4 , 2 , 82 , 169761 , 170326 , 0
11575088.0 , 1 , 79 , 170135 , 169929 , 0
11820399.5 , 2 , 82 , 169769 , 170326 , 0
11837352.2 , 1 , 79 , 170127 , 169921 , 0
12082697.9 , 2 , 82 , 169769 , 170333 , 0
12099653.4 , 1 , 79 , 170211 , 169921 , 0
12344994.6 , 2 , 82 , 169738 , 170326 , 0
12360949.9 , 1 , 79 , 170074 , 169921 , 0
12610284.2 , 2 , 82 , 169731 , 170318 , 0
12623249.4 , 1 , 79 , 170127 , 169914 , 0
12873580.7 , 2 , 82 , 169731 , 170326 , 0
12885568.3 , 1 , 79 , 170097 , 169914 , 0
13134883.5 , 2 , 82 , 169738 , 170326 , 0
13147847.4 , 1 , 79 , 170082 , 169906 , 0
13397181.2 , 2 , 82 , 169746 , 170326 , 0
13413166.0 , 1 , 79 , 170059 , 169914 , 0
13659480.8 , 2 , 82 , 169715 , 170326 , 0
13675436.4 , 1 , 79 , 170013 , 169914 , 0
13921778.2 , 2 , 82 , 169738 , 170326 , 0
13937735.0 , 1 , 79 , 170074 , 169921 , 0
14184078.1 , 2 , 82 , 169708 , 170318 , 0
14200035.2 , 1 , 79 , 170097 , 169914 , 0
14445410.9 , 2 , 82 , 169700 , 170326 , 0
14462334.3 , 1 , 79 , 170066 , 169914 , 0
14711671.7 , 2 , 82 , 169708 , 170318 , 0
14724632.4 , 1 , 79 , 170074 , 169921 , 0
14973966.1 , 2 , 82 , 169723 , 170318 , 0
14986932.1 , 1 , 79 , 170066 , 169914 , 0
15236266.9 , 2 , 82 , 169700 , 170318 , 0
15248231.9 , 1 , 79 , 170082 , 169921 , 0
15498563.0 , 2 , 82 , 169715 , 170326 , 0
15510530.6 , 1 , 79 , 170082 , 169914 , 0
15760861.4 , 2 , 82 , 169708 , 170318 , 0
15776830.9 , 1 , 79 , 170059 , 169921 , 0
16023186.6 , 2 , 82 , 169693 , 170318 , 0
16039119.3 , 1 , 79 , 170059 , 169921 , 0
16285459.8 , 2 , 82 , 169792 , 170326 , 0
16301416.3 , 1 , 79 , 170051 , 169914 , 0
16546760.1 , 2 , 82 , 169700 , 170318 , 0
16563716.7 , 1 , 79 , 170158 , 169921 , 0
16809061.6 , 2 , 82 , 169677 , 170318 , 0
16825018.7 , 1 , 79 , 170021 , 169921 , 0
17075348.1 , 2 , 82 , 169700 , 170318 , 0
17088313.4 , 1 , 79 , 170028 , 169906 , 0
17337645.3 , 2 , 82 , 169693 , 170318 , 0
17349612.9 , 1 , 79 , 170051 , 169914 , 0
17599949.5 , 2 , 82 , 169769 , 170318 , 0
17611935.6 , 1 , 79 , 170028 , 169906 , 0
17862243.1 , 2 , 82 , 169639 , 170310 , 0
