2623341.4 , ---------------------
2623341.4 , SENSOR 2
2627330.5 , window_factor 7.63
2628330.8 , sensitivity: high
3151925.6 , target (130000) , 125000.00
3151925.6 , threshold (10000) , 7812.50
3152924.1 , 
3426200.4 , SENSOR 1
3427191.0 , window_factor 7.63
3428192.1 , sensitivity: high
3950790.0 , target (130000) , 125000.00
3953831.7 , threshold (10000) , 7812.50
3954780.5 , 
4229047.5 , Sensor, Temp , F_sens , F_ref, Rech_Count
18645535.9 , 2 , 83 , 119369 , 70106 , 0
18658467.0 , 1 , 80 , 121543 , 75256 , 0
18907800.5 , 2 , 83 , 119262 , 70106 , 0
18923757.9 , 1 , 80 , 121406 , 75248 , 0
19170099.2 , 2 , 83 , 119132 , 70121 , 0
19186056.6 , 1 , 80 , 121269 , 75279 , 0
19432399.3 , 2 , 83 , 119018 , 70129 , 0
19448355.9 , 1 , 80 , 121208 , 75271 , 0
19694698.5 , 2 , 83 , 118911 , 70106 , 0
19710655.0 , 1 , 80 , 121086 , 75263 , 0
19956022.6 , 2 , 83 , 118804 , 70098 , 0
19972952.6 , 1 , 80 , 120994 , 75271 , 0
20222285.7 , 2 , 83 , 118705 , 70129 , 0
20235252.9 , 1 , 80 , 120895 , 75271 , 0
20484585.3 , 2 , 83 , 118576 , 70129 , 0
20497553.0 , 1 , 80 , 120796 , 75263 , 0
20746884.7 , 2 , 83 , 118461 , 70114 , 0
20758851.6 , 1 , 80 , 120674 , 75263 , 0
21009182.6 , 2 , 83 , 118347 , 70114 , 0
21025140.5 , 1 , 80 , 120544 , 75256 , 0
21271479.8 , 2 , 83 , 118232 , 70152 , 0
21287438.9 , 1 , 80 , 120384 , 75271 , 0
21533802.9 , 2 , 83 , 118095 , 70152 , 0
21549738.1 , 1 , 80 , 120361 , 75286 , 0
21796080.8 , 2 , 83 , 118019 , 70129 , 0
21812037.0 , 1 , 80 , 120208 , 75271 , 0
22057380.2 , 2 , 83 , 117897 , 70129 , 0
22073338.4 , 1 , 80 , 120117 , 75271 , 0
22323667.9 , 2 , 83 , 117774 , 70106 , 0
22335636.1 , 1 , 80 , 120025 , 75279 , 0
22585968.1 , 2 , 83 , 117607 , 70121 , 0
22597936.6 , 1 , 80 , 119926 , 75271 , 0
22848281.5 , 2 , 83 , 117492 , 70114 , 0
22860238.6 , 1 , 80 , 119781 , 75263 , 0
23109567.2 , 2 , 83 , 117401 , 70114 , 0
23122531.4 , 1 , 80 , 119682 , 75263 , 0
23371867.6 , 2 , 83 , 117309 , 70121 , 0
23387823.4 , 1 , 80 , 119575 , 75263 , 0
23634166.3 , 2 , 83 , 117202 , 70137 , 0
