995.7,0,,,,,,,,,,,,,,,,,,,
12364357,1,82,87715,74752,0,,,,,,,,,,,,,,,
12610725.5,2,85,87219,69671,0,,,,,,,,,,,,,,,
12626656.9,1,82,87707,74752,0,,,,,,,,,,,,,,,
12873024.4,2,85,87165,69664,0,,,,,,,,,,,,,,,
12888954.9,1,82,87730,74768,0,,,,,,,,,,,,,,,
13135295.3,2,85,87196,69679,0,,,,,,,,,,,,,,,
13151252.4,1,82,87722,74760,0,,,,,,,,,,,,,,,
13400586.9,2,85,87196,69671,0,,,,,,,,,,,,,,,
13413553.4,1,82,87783,74752,0,,,,,,,,,,,,,,,
13663894.5,2,85,87211,69702,0,,,,,,,,,,,,,,,
13675860.2,1,82,87684,74745,0,,,,,,,,,,,,,,,
13925859.6,2,85,87173,69686,0,,,,,,,,,,,,,,,
13937827.2,1,82,87707,74752,0,,,,,,,,,,,,,,,
14187160,2,85,87226,69694,0,,,,,,,,,,,,,,,
14203118.7,1,82,87722,74768,0,,,,,,,,,,,,,,,
14449459.1,2,85,87196,69686,0,,,,,,,,,,,,,,,
14465416.8,1,82,87730,74760,0,,,,,,,,,,,,,,,
14711757.9,2,85,87211,69679,0,,,,,,,,,,,,,,,
14728116.7,1,82,87715,74760,0,,,,,,,,,,,,,,,
14973463.4,2,85,87211,69679,0,,,,,,,,,,,,,,,
14990417.6,1,82,87730,74768,0,,,,,,,,,,,,,,,
15235761.3,2,85,87203,69686,0,,,,,,,,,,,,,,,
15252716.3,1,82,87730,74768,0,,,,,,,,,,,,,,,
15502049.4,2,85,87196,69686,0,,,,,,,,,,,,,,,
15515015.1,1,82,87715,74745,0,,,,,,,,,,,,,,,
15764028.2,2,85,87196,69679,0,,,,,,,,,,,,,,,
15776998.3,1,82,87677,74752,0,,,,,,,,,,,,,,,
16026353.3,2,85,87165,69671,0,,,,,,,,,,,,,,,
16038321.6,1,82,87730,74760,0,,,,,,,,,,,,,,,
16288679.4,2,85,87203,69671,0,,,,,,,,,,,,,,,
16304722.2,1,82,87715,74760,0,,,,,,,,,,,,,,,
16551067.3,2,85,87188,69671,0,,,,,,,,,,,,,,,
16567028.6,1,82,87722,74760,0,,,,,,,,,,,,,,,
16812367.1,2,85,87203,69656,0,,,,,,,,,,,,,,,
16829307.2,1,82,87715,74745,0,,,,,,,,,,,,,,,
17074653.5,2,85,87242,69656,0,,,,,,,,,,,,,,,
17091606.9,1,82,87707,74775,0,,,,,,,,,,,,,,,
17336951.5,2,85,87203,69656,0,,,,,,,,,,,,,,,
17353906.6,1,82,87722,74775,0,,,,,,,,,,,,,,,
17603239.9,2,85,87173,69671,0,,,,,,,,,,,,,,,
17615207.9,1,82,87722,74760,0,,,,,,,,,,,,,,,
17865489.3,2,85,87173,69664,0,,,,,,,,,,,,,,,
17877460.5,1,82,87722,74783,0,,,,,,,,,,,,,,,
18127789.7,2,85,87173,69648,0,,,,,,,,,,,,,,,
18139758,1,82,87730,74768,0,,,,,,,,,,,,,,,
18390088.6,2,85,87188,69671,0,,,,,,,,,,,,,,,
18406046.5,1,82,87738,74768,0,,,,,,,,,,,,,,,
18652401.5,2,85,87226,69656,0,,,,,,,,,,,,,,,
18668937.3,1,82,87715,74745,0,,,,,,,,,,,,,,,
18914341.3,2,85,87211,69664,0,,,,,,,,,,,,,,,
18930022.5,1,82,87707,74752,0,,,,,,,,,,,,,,,
19176366.1,2,85,87181,69656,0,,,,,,,,,,,,,,,
19192324,1,82,87707,74752,0,,,,,,,,,,,,,,,
19438665.6,2,85,87181,69664,0,,,,,,,,,,,,,,,
19454624.7,1,82,87684,74752,0,,,,,,,,,,,,,,,
19703964.1,2,85,87165,69656,0,,,,,,,,,,,,,,,
19716928.6,1,82,87715,74775,0,,,,,,,,,,,,,,,
19966262,2,85,87165,69664,0,,,,,,,,,,,,,,,
19979227.4,1,82,87738,74745,0,,,,,,,,,,,,,,,
20228544.8,2,85,87158,69641,0,,,,,,,,,,,,,,,
20241510.4,1,82,87722,74760,0,,,,,,,,,,,,,,,
20491270.6,2,85,87158,69664,0,,,,,,,,,,,,,,,
20507199.1,1,82,87715,74768,0,,,,,,,,,,,,,,,
20752541.8,2,85,87181,69656,0,,,,,,,,,,,,,,,
20769497.4,1,82,87707,74783,0,,,,,,,,,,,,,,,
21014842.2,2,85,87173,69671,0,,,,,,,,,,,,,,,
21031817,1,82,87722,74768,0,,,,,,,,,,,,,,,
21277140.7,2,85,87165,69664,0,,,,,,,,,,,,,,,
21294130,1,82,87776,74775,0,,,,,,,,,,,,,,,
21539443.7,2,85,87158,69656,0,,,,,,,,,,,,,,,
21556406.3,1,82,87722,74768,0,,,,,,,,,,,,,,,
21805729.5,2,85,87158,69664,0,,,,,,,,,,,,,,,
21817693.9,1,82,87799,74752,0,,,,,,,,,,,,,,,
22067541.5,2,85,87165,69656,0,,,,,,,,,,,,,,,
22079510.1,1,82,87715,74760,0,,,,,,,,,,,,,,,
22329882,2,85,87150,69648,0,,,,,,,,,,,,,,,
22345290.2,1,82,87730,74760,0,,,,,,,,,,,,,,,
22591636.2,2,85,87150,69656,0,,,,,,,,,,,,,,,
22607595.1,1,82,87776,74768,0,,,,,,,,,,,,,,,
22853967.2,2,85,87165,69656,0,,,,,,,,,,,,,,,
22870887.9,1,82,87738,74768,0,,,,,,,,,,,,,,,
23116232.2,2,85,87150,69648,0,,,,,,,,,,,,,,,
23133187.9,1,82,87738,74783,0,,,,,,,,,,,,,,,
23378531,2,85,87158,69656,0,,,,,,,,,,,,,,,
23394488.3,1,82,87760,74775,0,,,,,,,,,,,,,,,
23640829.4,2,85,87173,69656,0,,,,,,,,,,,,,,,
23656818.8,1,82,87730,74768,0,,,,,,,,,,,,,,,
23906095.7,2,85,87150,69656,0,,,,,,,,,,,,,,,
23919091.5,1,82,87745,74790,0,,,,,,,,,,,,,,,
24169395.3,2,85,87158,69656,0,,,,,,,,,,,,,,,
24181387.6,1,82,87738,74775,0,,,,,,,,,,,,,,,
24430957.8,2,85,87181,69671,0,,,,,,,,,,,,,,,
24446932.3,1,82,87753,74768,0,,,,,,,,,,,,,,,
24693258.8,2,85,87173,69671,0,,,,,,,,,,,,,,,
24709221.7,1,82,87699,74768,0,,,,,,,,,,,,,,,
24955585.9,2,85,87181,69671,0,,,,,,,,,,,,,,,
24971491.4,1,82,87730,74768,0,,,,,,,,,,,,,,,
25216832.3,2,85,87173,69671,0,,,,,,,,,,,,,,,
25233785.6,1,82,87722,74775,0,,,,,,,,,,,,,,,
25479130.9,2,85,87165,69679,0,,,,,,,,,,,,,,,
25496085.5,1,82,87738,74760,0,,,,,,,,,,,,,,,
25745469.3,2,85,87150,69679,0,,,,,,,,,,,,,,,
25758405.8,1,82,87730,74760,0,,,,,,,,,,,,,,,
26007743.5,2,85,87165,69679,0,,,,,,,,,,,,,,,
26020299.9,1,82,87753,74768,0,,,,,,,,,,,,,,,
26269631.8,2,85,87226,69686,0,,,,,,,,,,,,,,,
26282598.7,1,82,87707,74768,0,,,,,,,,,,,,,,,
26531821.5,2,85,87173,69686,0,,,,,,,,,,,,,,,
26547749.7,1,82,87715,74760,0,,,,,,,,,,,,,,,
26794092.6,2,85,87150,69671,0,,,,,,,,,,,,,,,
26810048.7,1,82,87745,74760,0,,,,,,,,,,,,,,,
27056390.1,2,85,87150,69664,0,,,,,,,,,,,,,,,
27072747.8,1,82,87730,74768,0,,,,,,,,,,,,,,,
27318094.1,2,85,87112,69648,0,,,,,,,,,,,,,,,
27334595.1,1,82,87715,74768,0,,,,,,,,,,,,,,,
27580940.4,2,85,87158,69664,0,,,,,,,,,,,,,,,
27596896.1,1,82,87707,74745,0,,,,,,,,,,,,,,,
27843237.7,2,85,87158,69656,0,,,,,,,,,,,,,,,
27859194.7,1,82,87722,74752,0,,,,,,,,,,,,,,,
28108194.1,2,85,87150,69633,0,,,,,,,,,,,,,,,
28121186.9,1,82,87715,74768,0,,,,,,,,,,,,,,,
28371084.3,2,85,87142,69648,0,,,,,,,,,,,,,,,
28383081.1,1,82,87707,74752,0,,,,,,,,,,,,,,,
28633385,2,85,87158,69641,0,,,,,,,,,,,,,,,
28649348.6,1,82,87738,74752,0,,,,,,,,,,,,,,,
28895684,2,85,87158,69625,0,,,,,,,,,,,,,,,
28911631.3,1,82,87753,74768,0,,,,,,,,,,,,,,,
29156975.9,2,85,87165,69664,0,,,,,,,,,,,,,,,
29173527.8,1,82,87722,74737,0,,,,,,,,,,,,,,,
29419785.2,2,85,87188,69664,0,,,,,,,,,,,,,,,
29435742.7,1,82,87715,74752,0,,,,,,,,,,,,,,,
29682088.9,2,85,87173,69664,0,,,,,,,,,,,,,,,
29698048.7,1,82,87722,74752,0,,,,,,,,,,,,,,,
29943390.6,2,85,87127,69656,0,,,,,,,,,,,,,,,
29960342.9,1,82,87677,74760,0,,,,,,,,,,,,,,,
30209871,2,85,87135,69648,0,,,,,,,,,,,,,,,
30222780.7,1,82,87745,74768,0,,,,,,,,,,,,,,,
30472197.5,2,85,87112,69656,0,,,,,,,,,,,,,,,
30485162.5,1,82,87738,74775,0,,,,,,,,,,,,,,,
30734496.2,2,85,87112,69679,0,,,,,,,,,,,,,,,
30750452.9,1,82,87738,74768,0,,,,,,,,,,,,,,,
30996085.5,2,85,87150,69656,0,,,,,,,,,,,,,,,
31012749.7,1,82,87745,74760,0,,,,,,,,,,,,,,,
31258095.4,2,85,87142,69671,0,,,,,,,,,,,,,,,
31275051,1,82,87738,74752,0,,,,,,,,,,,,,,,
31520395.4,2,85,87158,69664,0,,,,,,,,,,,,,,,
31537349.7,1,82,87738,74783,0,,,,,,,,,,,,,,,
31783692.6,2,85,87173,69633,0,,,,,,,,,,,,,,,
31799648.2,1,82,87768,74768,0,,,,,,,,,,,,,,,
32044992.9,2,85,87165,69656,0,,,,,,,,,,,,,,,
32060949.6,1,82,87722,74760,0,,,,,,,,,,,,,,,
32310150.2,2,85,87150,69656,0,,,,,,,,,,,,,,,
32323112.2,1,82,87715,74745,0,,,,,,,,,,,,,,,
32573249.5,2,85,87165,69648,0,,,,,,,,,,,,,,,
32586142.1,1,82,87692,74768,0,,,,,,,,,,,,,,,
32835486.7,2,85,87181,69641,0,,,,,,,,,,,,,,,
32847455.1,1,82,87730,74760,0,,,,,,,,,,,,,,,
33097828.8,2,85,87142,69625,0,,,,,,,,,,,,,,,
33113234,1,82,87738,74760,0,,,,,,,,,,,,,,,
33359577.6,2,85,87158,69618,0,,,,,,,,,,,,,,,
33375742,1,82,87745,74768,0,,,,,,,,,,,,,,,
33622085.1,2,85,87150,69618,0,,,,,,,,,,,,,,,
33638182.2,1,82,87745,74768,0,,,,,,,,,,,,,,,
33883529.2,2,85,87158,69633,0,,,,,,,,,,,,,,,
33900484.3,1,82,87753,74775,0,,,,,,,,,,,,,,,
34150815.3,2,85,87135,69633,0,,,,,,,,,,,,,,,
34162781.5,1,82,87730,74783,0,,,,,,,,,,,,,,,
34411269.8,2,85,87158,69641,0,,,,,,,,,,,,,,,
34424236.7,1,82,87730,74775,0,,,,,,,,,,,,,,,
34674566.9,2,85,87165,69633,0,,,,,,,,,,,,,,,
34687531.3,1,82,87738,74783,0,,,,,,,,,,,,,,,
34936984.2,2,85,87158,69633,0,,,,,,,,,,,,,,,
34948950.6,1,82,87745,74775,0,,,,,,,,,,,,,,,
35198647.9,2,85,87165,69656,0,,,,,,,,,,,,,,,
35214949.7,1,82,87738,74760,0,,,,,,,,,,,,,,,
35460907.9,2,85,87188,69671,0,,,,,,,,,,,,,,,
35477127.7,1,82,87715,74775,0,,,,,,,,,,,,,,,
35723484.1,2,85,87158,69664,0,,,,,,,,,,,,,,,
35739423.4,1,82,87730,74752,0,,,,,,,,,,,,,,,
35984766.2,2,85,87150,69656,0,,,,,,,,,,,,,,,
36001719.8,1,82,87699,74752,0,,,,,,,,,,,,,,,
36247064,2,85,87242,69656,0,,,,,,,,,,,,,,,
36264020.3,1,82,87715,74760,0,,,,,,,,,,,,,,,
36512355,2,85,87188,69648,0,,,,,,,,,,,,,,,
36525336,1,82,87677,74745,0,,,,,,,,,,,,,,,
36775651.2,2,85,87165,69664,0,,,,,,,,,,,,,,,
36787619.8,1,82,87669,74745,0,,,,,,,,,,,,,,,
37037499.8,2,85,87165,69656,0,,,,,,,,,,,,,,,
37050359.7,1,82,87707,74752,0,,,,,,,,,,,,,,,
37299881.7,2,85,87181,69664,0,,,,,,,,,,,,,,,
37316115,1,82,87715,74768,0,,,,,,,,,,,,,,,
37561779.5,2,85,87188,69648,0,,,,,,,,,,,,,,,
37578762.1,1,82,87768,74775,0,,,,,,,,,,,,,,,
37824078.1,2,85,87173,69664,0,,,,,,,,,,,,,,,
37840969.1,1,82,87760,74752,0,,,,,,,,,,,,,,,
38086313.9,2,85,87188,69648,0,,,,,,,,,,,,,,,
38102269.6,1,82,87707,74760,0,,,,,,,,,,,,,,,
38348677.4,2,85,87188,69641,0,,,,,,,,,,,,,,,
38364632,1,82,87707,74752,0,,,,,,,,,,,,,,,
38614346.5,2,85,87196,69641,0,,,,,,,,,,,,,,,
38627314.2,1,82,87715,74775,0,,,,,,,,,,,,,,,
38876648.9,2,85,87188,69664,0,,,,,,,,,,,,,,,
38888640.4,1,82,87730,74768,0,,,,,,,,,,,,,,,
39138846.5,2,85,87196,69641,0,,,,,,,,,,,,,,,
39150843.5,1,82,87722,74752,0,,,,,,,,,,,,,,,
39401193.9,2,85,87181,69648,0,,,,,,,,,,,,,,,
39417158.4,1,82,87753,74760,0,,,,,,,,,,,,,,,
39663404.7,2,85,87188,69664,0,,,,,,,,,,,,,,,
39679329.4,1,82,87738,74745,0,,,,,,,,,,,,,,,
39925670.4,2,85,87188,69648,0,,,,,,,,,,,,,,,
39941627.6,1,82,87745,74752,0,,,,,,,,,,,,,,,
40186973,2,85,87150,69641,0,,,,,,,,,,,,,,,
40203285.9,1,82,87722,74760,0,,,,,,,,,,,,,,,
40449629.2,2,85,87173,69656,0,,,,,,,,,,,,,,,
40465587,1,82,87745,74775,0,,,,,,,,,,,,,,,
40714920.3,2,85,87165,69641,0,,,,,,,,,,,,,,,
40728891.1,1,82,87760,74783,0,,,,,,,,,,,,,,,
40977250.1,2,85,87211,69656,0,,,,,,,,,,,,,,,
40990209.2,1,82,87738,74775,0,,,,,,,,,,,,,,,
41239939.7,2,85,87196,69641,0,,,,,,,,,,,,,,,
41251956.6,1,82,87753,74752,0,,,,,,,,,,,,,,,
41502239.8,2,85,87188,69633,0,,,,,,,,,,,,,,,
41518195.8,1,82,87753,74760,0,,,,,,,,,,,,,,,
41764153.3,2,85,87188,69664,0,,,,,,,,,,,,,,,
41780153.1,1,82,87738,74768,0,,,,,,,,,,,,,,,
42026449.8,2,85,87188,69656,0,,,,,,,,,,,,,,,
42042569.4,1,82,87707,74745,0,,,,,,,,,,,,,,,
42288798.1,2,85,87188,69671,0,,,,,,,,,,,,,,,
42304782.1,1,82,87715,74737,0,,,,,,,,,,,,,,,
42550117,2,85,87219,69656,0,,,,,,,,,,,,,,,
42567053.7,1,82,87730,74768,0,,,,,,,,,,,,,,,
42812400.3,2,85,87181,69664,0,,,,,,,,,,,,,,,
42829352.1,1,82,87738,74760,0,,,,,,,,,,,,,,,
43078565.4,2,85,87196,69671,0,,,,,,,,,,,,,,,
43091520.7,1,82,87768,74760,0,,,,,,,,,,,,,,,
43341157.2,2,85,87181,69671,0,,,,,,,,,,,,,,,
43353065.1,1,82,87722,74752,0,,,,,,,,,,,,,,,
43603436.1,2,85,87188,69633,0,,,,,,,,,,,,,,,
43619345.3,1,82,87730,74760,0,,,,,,,,,,,,,,,
43865689.8,2,85,87188,69656,0,,,,,,,,,,,,,,,
43881647.1,1,82,87715,74752,0,,,,,,,,,,,,,,,
44127003,2,85,87181,69648,0,,,,,,,,,,,,,,,
44143976.1,1,82,87707,74760,0,,,,,,,,,,,,,,,
44389345.5,2,85,87188,69686,0,,,,,,,,,,,,,,,
44406301.7,1,82,87730,74768,0,,,,,,,,,,,,,,,
44651645,2,85,87196,69679,0,,,,,,,,,,,,,,,
44668598.9,1,82,87753,74760,0,,,,,,,,,,,,,,,
44913943.6,2,85,87203,69686,0,,,,,,,,,,,,,,,
44929899.6,1,82,87722,74775,0,,,,,,,,,,,,,,,
45179844.9,2,85,87219,69671,0,,,,,,,,,,,,,,,
45191814.7,1,82,87753,74775,0,,,,,,,,,,,,,,,
45442171.3,2,85,87196,69656,0,,,,,,,,,,,,,,,
45455136.9,1,82,87745,74760,0,,,,,,,,,,,,,,,
45704471,2,85,87135,69664,0,,,,,,,,,,,,,,,
45720427.7,1,82,87730,74752,0,,,,,,,,,,,,,,,
45966783.7,2,85,87203,69671,0,,,,,,,,,,,,,,,
45982798.6,1,82,87715,74760,0,,,,,,,,,,,,,,,
46228136.9,2,85,87181,69648,0,,,,,,,,,,,,,,,
46244778.5,1,82,87715,74760,0,,,,,,,,,,,,,,,
46490983.7,2,85,87158,69664,0,,,,,,,,,,,,,,,
46506962.2,1,82,87760,74768,0,,,,,,,,,,,,,,,
46753282.8,2,85,87196,69664,0,,,,,,,,,,,,,,,
46769241.9,1,82,87738,74760,0,,,,,,,,,,,,,,,
47014584.2,2,85,87188,69664,0,,,,,,,,,,,,,,,
47031539.8,1,82,87707,74760,0,,,,,,,,,,,,,,,
47280964.5,2,85,87203,69656,0,,,,,,,,,,,,,,,
47293935.8,1,82,87745,74775,0,,,,,,,,,,,,,,,
47543254.3,2,85,87188,69656,0,,,,,,,,,,,,,,,
47555222.7,1,82,87799,74775,0,,,,,,,,,,,,,,,
47805554.5,2,85,87188,69664,0,,,,,,,,,,,,,,,
47821510.6,1,82,87738,74783,0,,,,,,,,,,,,,,,
48067853.7,2,85,87181,69656,0,,,,,,,,,,,,,,,
48083819,1,82,87753,74783,0,,,,,,,,,,,,,,,
48330151.2,2,85,87196,69656,0,,,,,,,,,,,,,,,
48345961.3,1,82,87760,74783,0,,,,,,,,,,,,,,,
48592302.5,2,85,87165,69648,0,,,,,,,,,,,,,,,
48608259.1,1,82,87715,74775,0,,,,,,,,,,,,,,,
48853615.7,2,85,87188,69656,0,,,,,,,,,,,,,,,
48870559.7,1,82,87707,74760,0,,,,,,,,,,,,,,,
49115902.8,2,85,87196,69648,0,,,,,,,,,,,,,,,
49132858.5,1,82,87699,74768,0,,,,,,,,,,,,,,,
49382306.8,2,85,87196,69664,0,,,,,,,,,,,,,,,
49394276.9,1,82,87768,74760,0,,,,,,,,,,,,,,,
49644440.7,2,85,87188,69664,0,,,,,,,,,,,,,,,
49656394.5,1,82,87692,74775,0,,,,,,,,,,,,,,,
49906777.7,2,85,87165,69679,0,,,,,,,,,,,,,,,
49922684.9,1,82,87699,74775,0,,,,,,,,,,,,,,,
50169022.5,2,85,87188,69671,0,,,,,,,,,,,,,,,
50184494.9,1,82,87699,74775,0,,,,,,,,,,,,,,,
50430866.4,2,85,87173,69679,0,,,,,,,,,,,,,,,
50446797.2,1,82,87707,74760,0,,,,,,,,,,,,,,,
50693165.1,2,85,87211,69686,0,,,,,,,,,,,,,,,
50709095.2,1,82,87707,74775,0,,,,,,,,,,,,,,,
50955437.4,2,85,87173,69686,0,,,,,,,,,,,,,,,
50971395.9,1,82,87707,74768,0,,,,,,,,,,,,,,,
51216737.2,2,85,87188,69686,0,,,,,,,,,,,,,,,
51233719.8,1,82,87745,74790,0,,,,,,,,,,,,,,,
51483040.8,2,85,87173,69694,0,,,,,,,,,,,,,,,
51496008,1,82,87707,74783,0,,,,,,,,,,,,,,,
51745901.6,2,85,87142,69664,0,,,,,,,,,,,,,,,
51757860.3,1,82,87738,74783,0,,,,,,,,,,,,,,,
52020159.5,2,85,87188,69648,0,,,,,,,,,,,,,,,
52023151.3,1,82,87699,74775,0,,,,,,,,,,,,,,,
52269490.9,2,85,87150,69648,0,,,,,,,,,,,,,,,
52285880.3,1,82,87707,74768,0,,,,,,,,,,,,,,,
52532218,2,85,87181,69633,0,,,,,,,,,,,,,,,
52548348,1,82,87699,74752,0,,,,,,,,,,,,,,,
52801673,2,85,87181,69648,0,,,,,,,,,,,,,,,
52810648.2,1,82,87722,74775,0,,,,,,,,,,,,,,,
53056001.5,2,85,87173,69633,0,,,,,,,,,,,,,,,
53072944.5,1,82,87707,74768,0,,,,,,,,,,,,,,,
53318288.7,2,85,87188,69641,0,,,,,,,,,,,,,,,
53334253.5,1,82,87699,74783,0,,,,,,,,,,,,,,,
53584576.6,2,85,87234,69648,0,,,,,,,,,,,,,,,
53596837.2,1,82,87745,74783,0,,,,,,,,,,,,,,,
53846853.6,2,85,87196,69641,0,,,,,,,,,,,,,,,
53858823.1,1,82,87692,74775,0,,,,,,,,,,,,,,,
54109152.1,2,85,87211,69641,0,,,,,,,,,,,,,,,
54125113.5,1,82,87715,74783,0,,,,,,,,,,,,,,,
54371450.2,2,85,87165,69625,0,,,,,,,,,,,,,,,
54387201.2,1,82,87684,74768,0,,,,,,,,,,,,,,,
54632959.8,2,85,87196,69610,0,,,,,,,,,,,,,,,
54649341.4,1,82,87715,74745,0,,,,,,,,,,,,,,,
54895686.8,2,85,87203,69633,0,,,,,,,,,,,,,,,
54911661.1,1,82,87707,74752,0,,,,,,,,,,,,,,,
55156986,2,85,87196,69625,0,,,,,,,,,,,,,,,
55173940.7,1,82,87692,74760,0,,,,,,,,,,,,,,,
55419284.8,2,85,87188,69633,0,,,,,,,,,,,,,,,
55436239.9,1,82,87692,74768,0,,,,,,,,,,,,,,,
55684856.4,2,85,87249,69633,0,,,,,,,,,,,,,,,
55697820.2,1,82,87768,74775,0,,,,,,,,,,,,,,,
55948152.1,2,85,87242,69641,0,,,,,,,,,,,,,,,
55960119.9,1,82,87722,74775,0,,,,,,,,,,,,,,,
56210162.6,2,85,87196,69633,0,,,,,,,,,,,,,,,
56225140.5,1,82,87715,74775,0,,,,,,,,,,,,,,,
56471481.5,2,85,87203,69641,0,,,,,,,,,,,,,,,
56488281.4,1,82,87707,74775,0,,,,,,,,,,,,,,,
56733574.7,2,85,87203,69641,0,,,,,,,,,,,,,,,
56750530.2,1,82,87699,74760,0,,,,,,,,,,,,,,,
56995877.4,2,85,87219,69641,0,,,,,,,,,,,,,,,
57012830.3,1,82,87646,74768,0,,,,,,,,,,,,,,,
57258200.8,2,85,87158,69648,0,,,,,,,,,,,,,,,
57275128.3,1,82,87677,74775,0,,,,,,,,,,,,,,,
57520499.9,2,85,87181,69648,0,,,,,,,,,,,,,,,
57537098,1,82,87684,74768,0,,,,,,,,,,,,,,,
57786040.5,2,85,87196,69648,0,,,,,,,,,,,,,,,
