2628969.3 , ---------------------
2632986.1 , SENSOR 2
2633956.4 , window_factor 0.95
2633956.4 , sensitivity: high
6831520.3 , target (90000) , 85937.50
6832518.4 , threshold (50000) , 46875.00
6833543.8 , 
9034629.2 , SENSOR 1
9035627.1 , window_factor 0.95
9035627.1 , sensitivity: high
13233412.5 , target (90000) , 85937.50
13234407.4 , threshold (50000) , 46875.00
13235407.0 , 
15441506.9 , Sensor, Temp , F_sens , F_ref, Rech_Count
130776488.9 , 1 , 82 , 120602 , 74524 , 0
130777487.5 , 2 , 85 , 130885 , 70084 , 0
132877868.8 , 1 , 82 , 120643 , 74547 , 0
132878868.4 , 2 , 85 , 130872 , 70098 , 0
134975263.2 , 1 , 82 , 120622 , 74539 , 0
134976258.5 , 2 , 85 , 130882 , 70108 , 0
137075643.6 , 1 , 82 , 120620 , 74544 , 0
137076642.0 , 2 , 85 , 130873 , 70089 , 0
139173034.0 , 1 , 82 , 120636 , 74531 , 0
139177023.6 , 2 , 85 , 130857 , 70079 , 0
141274414.8 , 1 , 82 , 120584 , 74522 , 0
141275412.1 , 2 , 85 , 130867 , 70072 , 0
143370811.2 , 1 , 82 , 120599 , 74524 , 0
143374799.7 , 2 , 85 , 130847 , 70074 , 0
145472191.4 , 1 , 82 , 120596 , 74522 , 0
145473187.8 , 2 , 85 , 130873 , 70088 , 0
147573573.3 , 2 , 85 , 130837 , 70069 , 0
147574569.8 , 1 , 82 , 120606 , 74519 , 0
149670970.3 , 1 , 82 , 120594 , 74514 , 0
149673954.9 , 2 , 85 , 130857 , 70070 , 0
151771345.2 , 2 , 85 , 130848 , 70094 , 0
151772343.1 , 1 , 82 , 120633 , 74530 , 0
153868738.0 , 1 , 82 , 120607 , 74522 , 0
153872726.6 , 2 , 85 , 130844 , 70079 , 0
155970118.6 , 2 , 85 , 130814 , 70082 , 0
155970118.6 , 1 , 82 , 120610 , 74520 , 0
158070500.8 , 2 , 85 , 130812 , 70090 , 0
158071497.2 , 1 , 82 , 120601 , 74510 , 0
160167891.8 , 1 , 82 , 120583 , 74503 , 0
160168890.6 , 2 , 85 , 130826 , 70089 , 0
162269272.9 , 2 , 85 , 130840 , 70084 , 0
162270270.0 , 1 , 82 , 120582 , 74501 , 0
164366664.0 , 1 , 82 , 120580 , 74525 , 0
164369656.4 , 2 , 85 , 130855 , 70095 , 0
166467047.2 , 1 , 82 , 120594 , 74510 , 0
166468045.1 , 2 , 85 , 130834 , 70098 , 0
168564439.8 , 2 , 85 , 130822 , 70090 , 0
168568428.2 , 1 , 82 , 120600 , 74527 , 0
170665820.4 , 2 , 85 , 130824 , 70111 , 0
170666817.8 , 1 , 82 , 120584 , 74501 , 0
172766201.8 , 2 , 85 , 130835 , 70091 , 0
172767200.7 , 1 , 82 , 120601 , 74512 , 0
174863604.6 , 1 , 82 , 120597 , 74518 , 0
174864590.3 , 2 , 85 , 130837 , 70098 , 0
176964974.9 , 2 , 85 , 130822 , 70087 , 0
176965972.0 , 1 , 82 , 120611 , 74503 , 0
179061367.7 , 2 , 85 , 130836 , 70087 , 0
179065356.8 , 1 , 82 , 120612 , 74528 , 0
181162749.2 , 2 , 85 , 130826 , 70089 , 0
181163745.4 , 1 , 82 , 120594 , 74520 , 0
183259143.9 , 2 , 85 , 130827 , 70100 , 0
183264130.9 , 1 , 82 , 120594 , 74509 , 0
185361519.5 , 2 , 85 , 130817 , 70101 , 0
185361519.5 , 1 , 82 , 120608 , 74524 , 0
187461903.8 , 1 , 82 , 120610 , 74518 , 0
187462902.0 , 2 , 85 , 130841 , 70098 , 0
189559295.4 , 2 , 85 , 130825 , 70094 , 0
189562287.4 , 1 , 82 , 120610 , 74517 , 0
191659679.1 , 1 , 82 , 120612 , 74521 , 0
191660677.3 , 2 , 85 , 130836 , 70117 , 0
193757069.2 , 2 , 85 , 130820 , 70103 , 0
193761058.9 , 1 , 82 , 120588 , 74521 , 0
195858448.9 , 1 , 82 , 120575 , 74518 , 0
195859448.0 , 2 , 85 , 130832 , 70082 , 0
197958832.0 , 2 , 85 , 130813 , 70088 , 0
197959831.7 , 1 , 82 , 120589 , 74519 , 0
200056224.5 , 1 , 82 , 120594 , 74505 , 0
200057223.3 , 2 , 85 , 130833 , 70088 , 0
202157603.8 , 2 , 85 , 130819 , 70097 , 0
202157603.8 , 1 , 82 , 120587 , 74502 , 0
204254498.5 , 2 , 85 , 130815 , 70108 , 0
204257489.4 , 1 , 82 , 120590 , 74502 , 0
206355880.3 , 1 , 82 , 120580 , 74513 , 0
206356877.9 , 2 , 85 , 130829 , 70098 , 0
208452274.3 , 1 , 82 , 120596 , 74507 , 0
208457263.4 , 2 , 85 , 130846 , 70096 , 0
210571604.8 , 2 , 85 , 130823 , 70087 , 0
210573605.5 , 1 , 82 , 120581 , 74508 , 0
212654036.0 , 1 , 82 , 120556 , 74511 , 0
212655033.1 , 2 , 85 , 130809 , 70109 , 0
214752426.0 , 2 , 85 , 130826 , 70111 , 0
214753423.3 , 1 , 82 , 120601 , 74525 , 0
216852809.0 , 1 , 82 , 120615 , 74516 , 0
216853806.7 , 2 , 85 , 130843 , 70096 , 0
218950199.2 , 1 , 82 , 120574 , 74496 , 0
218954189.5 , 2 , 85 , 130854 , 70107 , 0
221051580.4 , 1 , 82 , 120582 , 74507 , 0
221051580.4 , 2 , 85 , 130838 , 70098 , 0
223151962.7 , 2 , 85 , 130844 , 70089 , 0
223152961.5 , 1 , 82 , 120571 , 74504 , 0
225249354.7 , 2 , 85 , 130848 , 70116 , 0
225250356.6 , 1 , 82 , 120562 , 74507 , 0
227349737.7 , 1 , 82 , 120576 , 74518 , 0
227350734.9 , 2 , 85 , 130822 , 70111 , 0
229447128.5 , 1 , 82 , 120624 , 74512 , 0
229451118.5 , 2 , 85 , 130821 , 70099 , 0
231548510.0 , 2 , 85 , 130830 , 70112 , 0
231549507.1 , 1 , 82 , 120607 , 74498 , 0
233645900.7 , 2 , 85 , 130843 , 70104 , 0
233648892.4 , 1 , 82 , 120614 , 74496 , 0
235747282.0 , 1 , 82 , 120591 , 74504 , 0
235747282.0 , 2 , 85 , 130829 , 70084 , 0
237847663.5 , 2 , 85 , 130826 , 70084 , 0
237847663.5 , 1 , 82 , 120611 , 74516 , 0
239945056.0 , 1 , 82 , 120603 , 74504 , 0
239946054.6 , 2 , 85 , 130819 , 70099 , 0
242045439.5 , 1 , 82 , 120620 , 74500 , 0
242046436.3 , 2 , 85 , 130846 , 70115 , 0
244142830.7 , 2 , 85 , 130827 , 70100 , 0
244146820.4 , 1 , 82 , 120633 , 74510 , 0
246244213.8 , 2 , 85 , 130845 , 70121 , 0
246245209.7 , 1 , 82 , 120631 , 74508 , 0
248340603.9 , 2 , 85 , 130849 , 70137 , 0
248344595.9 , 1 , 82 , 120628 , 74506 , 0
250441985.7 , 2 , 85 , 130876 , 70117 , 0
250442984.2 , 1 , 82 , 120626 , 74505 , 0
252543366.7 , 2 , 85 , 130831 , 70117 , 0
252543366.7 , 1 , 82 , 120604 , 74501 , 0
254640758.3 , 1 , 82 , 120606 , 74518 , 0
254642755.1 , 2 , 85 , 130833 , 70118 , 0
256741141.3 , 2 , 85 , 130824 , 70115 , 0
256742138.2 , 1 , 82 , 120617 , 74504 , 0
258838532.8 , 2 , 85 , 130833 , 70105 , 0
258842521.3 , 1 , 82 , 120615 , 74501 , 0
260939912.3 , 1 , 82 , 120588 , 74494 , 0
260939912.3 , 2 , 85 , 130828 , 70096 , 0
263040296.1 , 2 , 85 , 130826 , 70118 , 0
263041293.8 , 1 , 82 , 120615 , 74502 , 0
265137688.3 , 1 , 82 , 120595 , 74502 , 0
265138686.0 , 2 , 85 , 130831 , 70101 , 0
267239067.3 , 2 , 85 , 130798 , 70107 , 0
267240065.8 , 1 , 82 , 120626 , 74500 , 0
269335460.3 , 1 , 82 , 120586 , 74500 , 0
269339450.6 , 2 , 85 , 130817 , 70094 , 0
271436843.2 , 1 , 82 , 120613 , 74531 , 0
271437839.5 , 2 , 85 , 130823 , 70109 , 0
273534233.5 , 2 , 85 , 130813 , 70078 , 0
273538223.3 , 1 , 82 , 120604 , 74496 , 0
275635615.9 , 2 , 85 , 130822 , 70090 , 0
275636613.1 , 1 , 82 , 120594 , 74499 , 0
277735999.2 , 2 , 85 , 130837 , 70072 , 0
277736996.2 , 1 , 82 , 120555 , 74501 , 0
279833387.3 , 1 , 82 , 120570 , 74504 , 0
279834385.6 , 2 , 85 , 130836 , 70096 , 0
281934770.1 , 2 , 85 , 130823 , 70103 , 0
281935767.0 , 1 , 82 , 120595 , 74501 , 0
284031164.9 , 1 , 82 , 120593 , 74516 , 0
284035153.0 , 2 , 85 , 130831 , 70120 , 0
286132544.1 , 2 , 85 , 130830 , 70114 , 0
286133541.1 , 1 , 82 , 120578 , 74520 , 0
288229935.2 , 1 , 82 , 120600 , 74510 , 0
288233923.2 , 2 , 85 , 130832 , 70088 , 0
290331315.1 , 1 , 82 , 120598 , 74507 , 0
290332313.3 , 2 , 85 , 130838 , 70078 , 0
292431699.5 , 1 , 82 , 120609 , 74514 , 0
292432700.5 , 2 , 85 , 130827 , 70102 , 0
294529090.1 , 1 , 82 , 120633 , 74511 , 0
294532082.7 , 2 , 85 , 130813 , 70115 , 0
296629473.4 , 2 , 85 , 130827 , 70103 , 0
296630472.1 , 1 , 82 , 120636 , 74506 , 0
298726863.6 , 1 , 82 , 120616 , 74520 , 0
298730854.3 , 2 , 85 , 130826 , 70115 , 0
300828246.0 , 2 , 85 , 130821 , 70105 , 0
300829245.1 , 1 , 82 , 120627 , 74504 , 0
302928629.7 , 1 , 82 , 120620 , 74514 , 0
302929625.9 , 2 , 85 , 130838 , 70109 , 0
305026018.5 , 2 , 85 , 130855 , 70106 , 0
305028026.8 , 1 , 82 , 120615 , 74512 , 0
307127399.1 , 2 , 85 , 130842 , 70110 , 0
307128399.0 , 1 , 82 , 120656 , 74518 , 0
309224791.5 , 1 , 82 , 120628 , 74507 , 0
309227783.2 , 2 , 85 , 130842 , 70115 , 0
311325176.9 , 1 , 82 , 120621 , 74500 , 0
311327170.1 , 2 , 85 , 130825 , 70115 , 0
313422571.7 , 2 , 85 , 130827 , 70124 , 0
313426556.0 , 1 , 82 , 120615 , 74500 , 0
315523956.1 , 2 , 85 , 130838 , 70117 , 0
315524944.2 , 1 , 82 , 120620 , 74502 , 0
317624329.4 , 2 , 85 , 130862 , 70107 , 0
317625335.2 , 1 , 82 , 120608 , 74505 , 0
319721721.5 , 1 , 82 , 120601 , 74505 , 0
319722718.4 , 2 , 85 , 130856 , 70117 , 0
321823102.9 , 1 , 82 , 120586 , 74520 , 0
321824099.0 , 2 , 85 , 130887 , 70093 , 0
323919497.0 , 1 , 82 , 120588 , 74524 , 0
323923486.4 , 2 , 85 , 130893 , 70114 , 0
326020877.3 , 2 , 85 , 130879 , 70113 , 0
326022891.4 , 1 , 82 , 120587 , 74512 , 0
328118268.3 , 1 , 82 , 120595 , 74525 , 0
328122257.6 , 2 , 85 , 130885 , 70110 , 0
330219647.9 , 2 , 85 , 130865 , 70109 , 0
330220655.1 , 1 , 82 , 120613 , 74512 , 0
332320035.2 , 1 , 82 , 120594 , 74523 , 0
332321028.9 , 2 , 85 , 130863 , 70089 , 0
334417422.7 , 2 , 85 , 130872 , 70096 , 0
334420415.1 , 1 , 82 , 120605 , 74522 , 0
336518804.0 , 1 , 82 , 120604 , 74530 , 0
336519801.7 , 2 , 85 , 130872 , 70086 , 0
338615197.3 , 2 , 85 , 130865 , 70093 , 0
338619186.1 , 1 , 82 , 120596 , 74516 , 0
340716577.7 , 2 , 85 , 130863 , 70090 , 0
340717576.3 , 1 , 82 , 120604 , 74513 , 0
342816960.5 , 2 , 85 , 130869 , 70097 , 0
342817958.0 , 1 , 82 , 120599 , 74522 , 0
344914352.7 , 2 , 85 , 130896 , 70110 , 0
344915350.6 , 1 , 82 , 120597 , 74528 , 0
347015732.6 , 1 , 82 , 120601 , 74525 , 0
