0.0 ,  169807 , 170997 , 0
996.5 , 1 , 79 , 178031 , 170532 , 0
2021.7 , 24 , 0
2990.3 , 2 , 82 , 169822 , 170997 , 0
3997.0 , 1 , 79 , 178031 , 170532 , 0
4985.7 , 2 , 82 , 169807 , 170997 , 0
5983.7 , 1 , 79 , 178031 , 170532 , 0
2630497.8 , ---------------------
2631264.9 , SENSOR 2
2632269.0 , window_factor 7.63
2633282.1 , sensitivity: low
3154950.2 , target (180000) , 179687.50
3155950.3 , threshold (140000) , 132812.50
3155950.3 , 
3432883.0 , SENSOR 1
3433884.3 , window_factor 7.63
3434888.5 , sensitivity: low
3957483.1 , target (180000) , 179687.50
3958500.9 , threshold (140000) , 132812.50
3959486.2 , 
4236052.1 , Sensor, Temp , F_sens , F_ref, Rech_Count
4237054.2 , 1 , 79 , 178001 , 170524 , 0
4239047.4 , 2 , 82 , 169876 , 171005 , 0
4469091.3 , 2 , 82 , 169952 , 170997 , 0
4481586.8 , 1 , 79 , 178062 , 170524 , 0
4731343.4 , 2 , 82 , 169853 , 170997 , 0
4747570.7 , 1 , 79 , 178047 , 170524 , 0
4993328.9 , 2 , 82 , 169860 , 170997 , 0
5009852.9 , 1 , 79 , 178077 , 170539 , 0
5255645.0 , 2 , 82 , 169868 , 170997 , 0
5271859.1 , 1 , 79 , 178054 , 170524 , 0
5517711.1 , 2 , 82 , 169845 , 170997 , 0
5533924.6 , 1 , 79 , 178077 , 170532 , 0
5779918.1 , 2 , 82 , 169845 , 170997 , 0
5795909.9 , 1 , 79 , 178077 , 170532 , 0
5885661.8 , STANDBY 1
6045867.5 , 2 , 82 , 169868 , 171005 , 0
6308054.8 , 2 , 82 , 169837 , 171005 , 0
6570312.1 , 2 , 82 , 169860 , 171005 , 0
6832415.5 , 2 , 82 , 169876 , 171012 , 0
7094804.6 , 2 , 82 , 169837 , 171005 , 0
