2630554.4 , ---------------------
2631531.8 , SENSOR 2
2632940.8 , window_factor 7.63
2632940.8 , sensitivity: low
3154857.1 , target (180000) , 179687.50
3158203.6 , threshold (140000) , 132812.50
3159037.9 , 
3432664.3 , SENSOR 1
3434631.7 , window_factor 7.63
3435629.6 , sensitivity: low
3957681.6 , target (180000) , 179687.50
3958384.8 , threshold (140000) , 132812.50
3959386.0 , 
4236631.9 , Sensor, Temp , F_sens , F_ref, Rech_Count
4237630.4 , 1 , 79 , 178062 , 170562 , 0
4239876.8 , 2 , 82 , 180511 , 170921 , 0
4469376.9 , 2 , 82 , 180595 , 170913 , 0
4481369.8 , 1 , 79 , 178123 , 170570 , 0
4731682.2 , 2 , 82 , 180480 , 170913 , 0
4747750.0 , 1 , 79 , 178184 , 170570 , 0
4993932.5 , 2 , 82 , 180480 , 170921 , 0
5010176.1 , 1 , 79 , 178108 , 170578 , 0
5256021.6 , 2 , 82 , 180458 , 170913 , 0
5272792.7 , 1 , 79 , 178100 , 170578 , 0
5517701.3 , 2 , 82 , 180488 , 170906 , 0
5534664.6 , 1 , 79 , 178115 , 170578 , 0
5780145.5 , 2 , 82 , 180503 , 170906 , 0
5797044.5 , 1 , 79 , 178092 , 170578 , 0
6046088.7 , 2 , 82 , 180473 , 170913 , 0
6058082.6 , 1 , 79 , 178123 , 170585 , 0
6308624.4 , 2 , 82 , 180496 , 170906 , 0
6320389.9 , 1 , 79 , 178115 , 170578 , 0
6570604.0 , 2 , 82 , 180511 , 170913 , 0
6582602.1 , 1 , 79 , 178115 , 170578 , 0
6832906.7 , 2 , 82 , 180488 , 170921 , 0
6848862.9 , 1 , 79 , 178092 , 170570 , 0
7095231.9 , 2 , 82 , 180511 , 170913 , 0
7111140.1 , 1 , 79 , 178108 , 170585 , 0
7356563.5 , 2 , 82 , 180480 , 170906 , 0
7373170.7 , 1 , 79 , 178138 , 170578 , 0
7618579.0 , 2 , 82 , 180473 , 170913 , 0
7635509.5 , 1 , 79 , 178100 , 170578 , 0
7881399.3 , 2 , 82 , 180480 , 170913 , 0
7897356.4 , 1 , 79 , 178115 , 170578 , 0
8147367.4 , 2 , 82 , 180458 , 170913 , 0
8159371.6 , 1 , 79 , 178146 , 170578 , 0
8409532.0 , 2 , 82 , 180458 , 170906 , 0
8421530.3 , 1 , 79 , 178100 , 170578 , 0
8671732.9 , 2 , 82 , 180450 , 170913 , 0
8683702.8 , 1 , 79 , 178115 , 170585 , 0
8934272.1 , 2 , 82 , 180496 , 170906 , 0
8946332.0 , 1 , 79 , 178092 , 170578 , 0
9195698.3 , 2 , 82 , 180496 , 170906 , 0
9212216.6 , 1 , 79 , 178115 , 170578 , 0
9457591.1 , 2 , 82 , 180488 , 170906 , 0
9474500.1 , 1 , 79 , 178108 , 170570 , 0
9720500.7 , 2 , 82 , 180496 , 170913 , 0
9736616.4 , 1 , 79 , 178123 , 170585 , 0
9862889.2 , PASSIVE 2
9981882.0 , 2 , 82 , 180503 , 167625 , 0
