2628050.2 , ---------------------
2628050.2 , SENSOR 2
2629049.5 , window_factor 0.95
2630046.5 , sensitivity: high
6825825.3 , target (90000) , 85937.50
6826822.8 , threshold (50000) , 46875.00
6827821.0 , 
9029931.2 , SENSOR 1
9030928.3 , window_factor 0.95
9030928.3 , sensitivity: high
13227733.2 , target (90000) , 85937.50
13229701.8 , threshold (50000) , 46875.00
13231695.4 , 
15436797.9 , Sensor, Temp , F_sens , F_ref, Rech_Count
15437796.9 , 1 , 80 , 121751 , 74942 , 0
15438794.1 , 2 , 83 , 132064 , 70299 , 0
17405533.7 , 2 , 83 , 124320 , 70315 , 0
17406532.5 , 1 , 80 , 121734 , 74934 , 0
19502926.2 , 1 , 80 , 121736 , 74938 , 0
19505917.2 , 2 , 83 , 132088 , 70336 , 0
21603335.9 , 2 , 83 , 132057 , 70350 , 0
21605303.4 , 1 , 80 , 121737 , 74939 , 0
23700698.9 , 1 , 81 , 121723 , 74928 , 0
23704432.3 , 2 , 83 , 132040 , 70348 , 0
25801826.4 , 2 , 83 , 132040 , 70344 , 0
25802824.8 , 1 , 81 , 121718 , 74918 , 0
27899217.6 , 1 , 81 , 121713 , 74932 , 0
27902209.2 , 2 , 83 , 132068 , 70352 , 0
29999602.7 , 2 , 83 , 132055 , 70328 , 0
30001596.5 , 1 , 81 , 121719 , 74932 , 0
32096993.5 , 2 , 83 , 132034 , 70319 , 0
32100982.2 , 1 , 81 , 121698 , 74930 , 0
34198375.9 , 1 , 81 , 121683 , 74911 , 0
34199371.5 , 2 , 83 , 132058 , 70363 , 0
36298756.5 , 1 , 81 , 121693 , 74915 , 0
36299754.0 , 2 , 83 , 132057 , 70365 , 0
38396147.4 , 2 , 83 , 132069 , 70354 , 0
38397155.8 , 1 , 81 , 121711 , 74929 , 0
40497531.7 , 1 , 81 , 121682 , 74925 , 0
40499524.5 , 2 , 83 , 132069 , 70340 , 0
42594920.6 , 2 , 83 , 132056 , 70352 , 0
42597944.8 , 1 , 81 , 121697 , 74930 , 0
44695303.0 , 1 , 81 , 121705 , 74923 , 0
44696301.5 , 2 , 83 , 132053 , 70361 , 0
46792693.8 , 2 , 83 , 132060 , 70334 , 0
46795686.1 , 1 , 81 , 121702 , 74929 , 0
48893711.8 , 1 , 81 , 121701 , 74908 , 0
48894709.2 , 2 , 83 , 132065 , 70327 , 0
50990107.4 , 2 , 83 , 132063 , 70348 , 0
50994094.9 , 1 , 81 , 121704 , 74917 , 0
53091486.9 , 1 , 81 , 121704 , 74918 , 0
53092483.9 , 2 , 83 , 132095 , 70340 , 0
55191870.2 , 1 , 81 , 121702 , 74919 , 0
55193866.4 , 2 , 83 , 132048 , 70328 , 0
57290267.2 , 2 , 83 , 132034 , 70313 , 0
57292253.6 , 1 , 81 , 121736 , 74946 , 0
59390647.2 , 1 , 81 , 121699 , 74925 , 0
59391646.5 , 2 , 83 , 132049 , 70311 , 0
61488044.0 , 2 , 83 , 132045 , 70336 , 0
61489038.2 , 1 , 81 , 121689 , 74916 , 0
63589643.0 , 1 , 81 , 121685 , 74932 , 0
63590639.9 , 2 , 83 , 132032 , 70336 , 0
65686035.8 , 1 , 81 , 121677 , 74931 , 0
65689028.8 , 2 , 83 , 132047 , 70326 , 0
67787417.5 , 2 , 83 , 132013 , 70320 , 0
67789414.2 , 1 , 81 , 121689 , 74922 , 0
69883810.8 , 1 , 81 , 121682 , 74929 , 0
69887800.3 , 2 , 83 , 132051 , 70303 , 0
71985191.3 , 1 , 81 , 121683 , 74928 , 0
71986188.4 , 2 , 83 , 132041 , 70327 , 0
74082583.2 , 2 , 83 , 132042 , 70334 , 0
74086571.5 , 1 , 81 , 121653 , 74906 , 0
76183964.2 , 1 , 81 , 121657 , 74923 , 0
