2630354.6 , ---------------------
2631324.7 , SENSOR 2
2632328.0 , window_factor 7.63
2633323.4 , sensitivity: high
3154400.6 , target (90000) , 85937.50
3158534.6 , threshold (50000) , 46875.00
3158534.6 , 
3432438.1 , SENSOR 1
3433407.9 , window_factor 7.63
3434279.7 , sensitivity: high
3957202.1 , target (90000) , 85937.50
3957649.5 , threshold (50000) , 46875.00
3958653.9 , 
4235636.7 , Sensor, Temp , F_sens , F_ref, Rech_Count
4237632.8 , 1 , 82 , 121093 , 74699 , 0
4238603.0 , 2 , 85 , 131431 , 70098 , 0
4469199.9 , 2 , 85 , 131416 , 70114 , 0
4484132.5 , 1 , 82 , 121299 , 74699 , 0
4730888.8 , 2 , 85 , 131477 , 70106 , 0
4746948.8 , 1 , 82 , 121261 , 74714 , 0
4993397.0 , 2 , 85 , 131378 , 70106 , 0
5009086.3 , 1 , 82 , 121376 , 74737 , 0
5259052.3 , 2 , 85 , 131462 , 70114 , 0
5271786.8 , 1 , 82 , 121299 , 74745 , 0
5521257.5 , 2 , 85 , 131362 , 70098 , 0
5533175.7 , 1 , 82 , 121253 , 74729 , 0
5783574.6 , 2 , 85 , 131370 , 70098 , 0
5796630.6 , 1 , 82 , 121292 , 74722 , 0
6045651.0 , 2 , 85 , 131416 , 70106 , 0
6057394.9 , 1 , 82 , 121284 , 74722 , 0
6307417.7 , 2 , 85 , 131477 , 70098 , 0
6320383.0 , 1 , 82 , 121253 , 74714 , 0
6570270.3 , 2 , 85 , 131347 , 70091 , 0
6585360.6 , 1 , 82 , 121284 , 74722 , 0
6831848.2 , 2 , 85 , 131416 , 70106 , 0
6847630.9 , 1 , 82 , 121253 , 74699 , 0
7093884.7 , 2 , 85 , 131401 , 70098 , 0
7110391.4 , 1 , 82 , 121292 , 74707 , 0
7356485.8 , 2 , 85 , 131385 , 70098 , 0
7373168.7 , 1 , 82 , 121292 , 74722 , 0
7622264.8 , 2 , 85 , 131370 , 70106 , 0
7634468.5 , 1 , 82 , 121276 , 74707 , 0
7884138.0 , 2 , 85 , 131408 , 70121 , 0
7897143.7 , 1 , 82 , 121345 , 74714 , 0
8146744.6 , 2 , 85 , 131385 , 70114 , 0
8158711.7 , 1 , 82 , 121299 , 74729 , 0
8408295.3 , 2 , 85 , 131393 , 70091 , 0
8421233.2 , 1 , 82 , 121353 , 74714 , 0
8670407.3 , 2 , 85 , 131401 , 70091 , 0
8683371.5 , 1 , 82 , 121269 , 74699 , 0
8933015.1 , 2 , 85 , 131378 , 70091 , 0
8949272.2 , 1 , 82 , 121284 , 74707 , 0
9195347.6 , 2 , 85 , 131362 , 70091 , 0
9211705.3 , 1 , 82 , 121315 , 74722 , 0
9457640.1 , 2 , 85 , 131378 , 70114 , 0
9473154.7 , 1 , 82 , 121315 , 74729 , 0
9723447.9 , 2 , 85 , 131385 , 70106 , 0
9735542.3 , 1 , 82 , 121337 , 74722 , 0
9985749.8 , 2 , 85 , 131385 , 70091 , 0
9997787.4 , 1 , 82 , 121315 , 74707 , 0
10247865.5 , 2 , 85 , 131385 , 70091 , 0
10260453.6 , 1 , 82 , 121322 , 74714 , 0
10510030.1 , 2 , 85 , 131355 , 70091 , 0
10522001.8 , 1 , 82 , 121315 , 74722 , 0
10772378.7 , 2 , 85 , 131385 , 70091 , 0
