2628053.0 , ---------------------
2629324.1 , SENSOR 2
2630266.1 , window_factor 7.63
2631270.7 , sensitivity: low
3156727.6 , target (180000) , 179687.50
3157732.8 , threshold (140000) , 132812.50
3158728.3 , 
3430998.1 , SENSOR 1
3431995.4 , window_factor 7.63
3433003.2 , sensitivity: low
3955665.5 , target (180000) , 179687.50
3959000.6 , threshold (140000) , 132812.50
3959000.6 , 
4234233.8 , Sensor, Temp , F_sens , F_ref, Rech_Count
4238427.2 , 1 , 79 , 178016 , 170516 , 0
4239440.8 , 2 , 82 , 169807 , 170928 , 0
4466842.5 , 2 , 82 , 169868 , 170928 , 0
4483600.5 , 1 , 79 , 178054 , 170524 , 0
4728739.5 , 2 , 82 , 169784 , 170928 , 0
4745824.5 , 1 , 79 , 178047 , 170524 , 0
4991929.1 , 2 , 82 , 169807 , 170928 , 0
5008151.8 , 1 , 79 , 178054 , 170524 , 0
5257495.4 , 2 , 82 , 169807 , 170928 , 0
5269499.1 , 1 , 79 , 178054 , 170524 , 0
5518982.9 , 2 , 82 , 169799 , 170921 , 0
5532115.8 , 1 , 79 , 178054 , 170532 , 0
5781265.3 , 2 , 82 , 169792 , 170921 , 0
5794204.2 , 1 , 79 , 178077 , 170524 , 0
5830130.6 , STANDBY 2
6060239.9 , 1 , 79 , 178062 , 170532 , 0
6322472.5 , 1 , 79 , 178070 , 170539 , 0
6584659.3 , 1 , 79 , 178070 , 170539 , 0
6846780.7 , 1 , 79 , 178176 , 170539 , 0
7108576.4 , 1 , 79 , 178184 , 170539 , 0
7370656.2 , 1 , 79 , 178077 , 170532 , 0
7632827.4 , 1 , 79 , 178054 , 170539 , 0
7895424.2 , 1 , 79 , 178039 , 170532 , 0
8157299.0 , 1 , 79 , 178039 , 170539 , 0
8423548.8 , 1 , 79 , 178077 , 170539 , 0
8685739.3 , 1 , 79 , 178184 , 170532 , 0
8947890.1 , 1 , 79 , 178054 , 170532 , 0
9209880.6 , 1 , 79 , 178062 , 170532 , 0
9472206.3 , 1 , 79 , 178100 , 170539 , 0
9733878.3 , 1 , 79 , 178077 , 170547 , 0
9996177.9 , 1 , 79 , 178085 , 170532 , 0
10258485.7 , 1 , 79 , 178077 , 170539 , 0
10524618.5 , 1 , 79 , 178070 , 170539 , 0
10786810.0 , 1 , 79 , 178092 , 170547 , 0
11049172.5 , 1 , 79 , 178192 , 170539 , 0
11311203.0 , 1 , 79 , 178070 , 170539 , 0
11573638.0 , 1 , 79 , 178146 , 170539 , 0
11835377.2 , 1 , 79 , 178070 , 170539 , 0
12097207.4 , 1 , 79 , 178070 , 170539 , 0
12359103.5 , 1 , 79 , 178039 , 170532 , 0
12625728.1 , 1 , 79 , 178077 , 170547 , 0
12888033.3 , 1 , 79 , 178070 , 170547 , 0
13150134.8 , 1 , 79 , 178070 , 170532 , 0
13412253.7 , 1 , 79 , 178092 , 170547 , 0
13674582.9 , 1 , 79 , 178108 , 170547 , 0
13936418.1 , 1 , 79 , 178062 , 170539 , 0
14198972.2 , 1 , 79 , 178092 , 170539 , 0
14461000.8 , 1 , 79 , 178062 , 170539 , 0
14722333.0 , 1 , 79 , 178085 , 170524 , 0
14988996.4 , 1 , 79 , 178070 , 170532 , 0
15251228.4 , 1 , 79 , 178085 , 170532 , 0
15513276.5 , 1 , 79 , 178047 , 170532 , 0
15775588.9 , 1 , 79 , 178062 , 170532 , 0
16037913.9 , 1 , 79 , 178085 , 170532 , 0
16299190.3 , 1 , 79 , 178062 , 170532 , 0
16561515.9 , 1 , 79 , 178100 , 170532 , 0
16823820.6 , 1 , 79 , 178062 , 170532 , 0
17090061.5 , 1 , 79 , 178054 , 170532 , 0
17352246.0 , 1 , 79 , 178039 , 170532 , 0
17614477.1 , 1 , 79 , 178031 , 170532 , 0
17876651.1 , 1 , 79 , 178054 , 170532 , 0
18138647.9 , 1 , 79 , 178085 , 170524 , 0
18401029.0 , 1 , 79 , 178085 , 170532 , 0
18662678.2 , 1 , 79 , 178062 , 170532 , 0
18925058.4 , 1 , 79 , 178047 , 170532 , 0
19187357.8 , 1 , 79 , 178092 , 170532 , 0
19453348.4 , 1 , 79 , 178070 , 170539 , 0
19715547.8 , 1 , 79 , 178085 , 170532 , 0
19977737.9 , 1 , 79 , 178176 , 170532 , 0
20239909.8 , 1 , 79 , 178070 , 170539 , 0
20502240.5 , 1 , 79 , 178054 , 170547 , 0
20764294.1 , 1 , 79 , 178062 , 170539 , 0
21026205.8 , 1 , 79 , 178085 , 170532 , 0
21288590.5 , 1 , 79 , 178092 , 170532 , 0
21554416.6 , 1 , 79 , 178062 , 170532 , 0
21816633.9 , 1 , 79 , 178092 , 170539 , 0
22079005.9 , 1 , 79 , 178062 , 170539 , 0
22340882.1 , 1 , 79 , 178100 , 170539 , 0
22603382.4 , 1 , 79 , 178070 , 170539 , 0
