2631029.2 , ---------------------
2631029.2 , SENSOR 2
2632030.9 , window_factor 7.63
2633028.6 , sensitivity: high
3155630.8 , target (90000) , 85937.50
3156626.8 , threshold (50000) , 46875.00
3157625.1 , 
3429923.2 , SENSOR 1
3430895.4 , window_factor 7.63
3430895.4 , sensitivity: high
3953495.7 , target (90000) , 85937.50
3958491.7 , threshold (50000) , 46875.00
3958491.7 , 
4232777.4 , Sensor, Temp , F_sens , F_ref, Rech_Count
4236741.8 , 1 , 81 , 75462 , 75225 , 0
4237739.6 , 2 , 83 , 66467 , 70205 , 0
4469334.8 , 2 , 83 , 66482 , 70190 , 0
4485295.5 , 1 , 81 , 75477 , 75210 , 0
4732163.4 , 2 , 83 , 66467 , 70205 , 0
4744612.0 , 1 , 81 , 75485 , 75210 , 0
4994476.6 , 2 , 83 , 66444 , 70190 , 0
5006446.1 , 1 , 81 , 75469 , 75210 , 0
5256811.2 , 2 , 83 , 66482 , 70198 , 0
5268773.3 , 1 , 81 , 75492 , 75225 , 0
5518080.6 , 2 , 83 , 66459 , 70190 , 0
5531044.1 , 1 , 81 , 75515 , 75225 , 0
5780383.0 , 2 , 83 , 66444 , 70190 , 0
5796982.6 , 1 , 81 , 75485 , 75218 , 0
6042796.3 , 2 , 83 , 66459 , 70198 , 0
6058740.1 , 1 , 81 , 75508 , 75218 , 0
6305116.6 , 2 , 83 , 66452 , 70198 , 0
6321079.0 , 1 , 81 , 75492 , 75210 , 0
6570415.2 , 2 , 83 , 66482 , 70205 , 0
6583128.1 , 1 , 81 , 75485 , 75195 , 0
6833374.9 , 2 , 83 , 66482 , 70205 , 0
6845823.9 , 1 , 81 , 75492 , 75202 , 0
7095400.5 , 2 , 83 , 66452 , 70220 , 0
7107240.0 , 1 , 81 , 75485 , 75218 , 0
7357569.9 , 2 , 83 , 66474 , 70213 , 0
7369538.8 , 1 , 81 , 75477 , 75202 , 0
7619873.9 , 2 , 83 , 66467 , 70220 , 0
7631846.4 , 1 , 81 , 75469 , 75202 , 0
7882169.0 , 2 , 83 , 66459 , 70220 , 0
7898098.2 , 1 , 81 , 75485 , 75233 , 0
8143467.5 , 2 , 83 , 66482 , 70205 , 0
8161394.6 , 1 , 81 , 75508 , 75241 , 0
8405599.6 , 2 , 83 , 66444 , 70213 , 0
8422573.7 , 1 , 81 , 75500 , 75225 , 0
8672240.0 , 2 , 83 , 66444 , 70228 , 0
8684425.5 , 1 , 81 , 75462 , 75225 , 0
8934835.0 , 2 , 83 , 66459 , 70236 , 0
8946803.5 , 1 , 81 , 75500 , 75225 , 0
9196162.6 , 2 , 83 , 66429 , 70243 , 0
9209131.6 , 1 , 81 , 75485 , 75210 , 0
