Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,82,121093,74699,0,7.630000,h,0,0 
246.499700,1,82,121299,74699,0,7.630000,h,0,0 
509.316000,1,82,121261,74714,0,7.630000,h,0,0 
771.453500,1,82,121376,74737,0,7.630000,h,0,0 
1034.154000,1,82,121299,74745,0,7.630000,h,0,0 
1295.542900,1,82,121253,74729,0,7.630000,h,0,0 
1558.997800,1,82,121292,74722,0,7.630000,h,0,0 
1819.762100,1,82,121284,74722,0,7.630000,h,0,0 
2082.750200,1,82,121253,74714,0,7.630000,h,0,0 
2347.727800,1,82,121284,74722,0,7.630000,h,0,0 
2609.998100,1,82,121253,74699,0,7.630000,h,0,0 
2872.758600,1,82,121292,74707,0,7.630000,h,0,0 
3396.835700,1,82,121276,74707,0,7.630000,h,0,0 
3659.510900,1,82,121345,74714,0,7.630000,h,0,0 
3921.078900,1,82,121299,74729,0,7.630000,h,0,0 
4183.600400,1,82,121353,74714,0,7.630000,h,0,0 
4445.738700,1,82,121269,74699,0,7.630000,h,0,0 
4711.639400,1,82,121284,74707,0,7.630000,h,0,0 
4974.072500,1,82,121315,74722,0,7.630000,h,0,0 
5497.909500,1,82,121337,74722,0,7.630000,h,0,0 
5760.154600,1,82,121315,74707,0,7.630000,h,0,0 
6022.820800,1,82,121322,74714,0,7.630000,h,0,0 
6284.369000,1,82,121315,74722,0,7.630000,h,0,0 
6546.686900,1,82,121330,74714,0,7.630000,h,0,0 
6812.886400,1,82,121292,74691,0,7.630000,h,0,0 
7861.891200,1,82,121269,74684,0,7.630000,h,0,0 
8123.109900,1,82,121276,74684,0,7.630000,h,0,0 
8385.458400,1,82,121322,74699,0,7.630000,h,0,0 
8651.648000,1,82,121284,74699,0,7.630000,h,0,0 
8914.095300,1,82,121269,74691,0,7.630000,h,0,0 
9176.580600,1,82,121261,74691,0,7.630000,h,0,0 
9438.963300,1,82,121337,74699,0,7.630000,h,0,0 
9700.518500,1,82,121200,74684,0,7.630000,h,0,0 
10224.925600,1,82,121246,74684,0,7.630000,h,0,0 
10487.201600,1,82,121223,74668,0,7.630000,h,0,0 
10748.990500,1,82,121246,74684,0,7.630000,h,0,0 
11015.106100,1,82,121231,74684,0,7.630000,h,0,0 
11277.572000,1,82,121276,74668,0,7.630000,h,0,0 
11539.539000,1,82,121208,74699,0,7.630000,h,0,0 
11801.483400,1,82,121246,74691,0,7.630000,h,0,0 
12063.598200,1,82,121238,74707,0,7.630000,h,0,0 
12325.375100,1,82,121299,74714,0,7.630000,h,0,0 
12587.921600,1,82,121284,74699,0,7.630000,h,0,0 
12850.649200,1,82,121292,74691,0,7.630000,h,0,0 
13115.826400,1,82,121284,74691,0,7.630000,h,0,0 
13378.216500,1,82,121253,74684,0,7.630000,h,0,0 
13640.185300,1,82,121223,74691,0,7.630000,h,0,0 
13902.665300,1,82,121261,74691,0,7.630000,h,0,0 
14164.681100,1,82,121368,74699,0,7.630000,h,0,0 
14426.578200,1,82,121261,74676,0,7.630000,h,0,0 
14688.564400,1,82,121223,74676,0,7.630000,h,0,0 
14951.003200,1,82,121284,74691,0,7.630000,h,0,0 
15217.254700,1,82,121276,74707,0,7.630000,h,0,0 
15479.560200,1,82,121269,74707,0,7.630000,h,0,0 
15741.790600,1,82,121276,74699,0,7.630000,h,0,0 
16003.893100,1,82,121253,74691,0,7.630000,h,0,0 
16266.203800,1,82,121284,74714,0,7.630000,h,0,0 
16527.721700,1,82,121276,74707,0,7.630000,h,0,0 
16790.490400,1,82,121299,74714,0,7.630000,h,0,0 
17051.817100,1,82,121307,74714,0,7.630000,h,0,0 
17580.614100,1,82,121299,74699,0,7.630000,h,0,0 
17842.894100,1,82,121269,74691,0,7.630000,h,0,0 
18104.427500,1,82,121261,74707,0,7.630000,h,0,0 
18366.598200,1,82,121284,74714,0,7.630000,h,0,0 
18628.953900,1,82,121261,74722,0,7.630000,h,0,0 
18891.287200,1,82,121284,74714,0,7.630000,h,0,0 
19153.451100,1,82,121299,74699,0,7.630000,h,0,0 
19415.697700,1,82,121284,74699,0,7.630000,h,0,0 
19681.617600,1,82,121307,74707,0,7.630000,h,0,0 
20205.663900,1,82,121261,74707,0,7.630000,h,0,0 
20468.608000,1,82,121276,74707,0,7.630000,h,0,0 
20730.202400,1,82,121315,74729,0,7.630000,h,0,0 
21254.400900,1,82,121337,74707,0,7.630000,h,0,0 
21516.501200,1,82,121315,74699,0,7.630000,h,0,0 
21782.543500,1,82,121292,74707,0,7.630000,h,0,0 
22045.136700,1,82,121307,74722,0,7.630000,h,0,0 
22306.654700,1,82,121322,74729,0,7.630000,h,0,0 
22568.922600,1,82,121315,74714,0,7.630000,h,0,0 
22831.496500,1,82,121299,74722,0,7.630000,h,0,0 
23093.735300,1,82,121253,74707,0,7.630000,h,0,0 
23355.798100,1,82,121307,74714,0,7.630000,h,0,0 
23617.854300,1,82,121269,74722,0,7.630000,h,0,0 
23883.408400,1,82,121322,74722,0,7.630000,h,0,0 
24407.969700,1,82,121299,74722,0,7.630000,h,0,0 
24932.508600,1,82,121292,74707,0,7.630000,h,0,0 
25194.295200,1,82,121269,74707,0,7.630000,h,0,0 
25718.741500,1,82,121299,74707,0,7.630000,h,0,0 
26246.687600,1,82,121292,74722,0,7.630000,h,0,0 
26509.527600,1,82,121307,74707,0,7.630000,h,0,0 
26771.881400,1,82,121315,74707,0,7.630000,h,0,0 
27557.557600,1,82,121330,74707,0,7.630000,h,0,0 
27819.710500,1,82,121315,74722,0,7.630000,h,0,0 
28085.750900,1,82,121322,74729,0,7.630000,h,0,0 
28610.406200,1,82,121337,74714,0,7.630000,h,0,0 
29134.599600,1,82,121292,74722,0,7.630000,h,0,0 
29397.314600,1,82,121330,74707,0,7.630000,h,0,0 
29659.864000,1,82,121337,74729,0,7.630000,h,0,0 
29921.089900,1,82,121360,74714,0,7.630000,h,0,0 
30183.009700,1,82,121337,74707,0,7.630000,h,0,0 
30449.391100,1,82,121315,74714,0,7.630000,h,0,0 
30711.290600,1,82,121322,74722,0,7.630000,h,0,0 
30973.575600,1,82,121345,74737,0,7.630000,h,0,0 
31236.096900,1,82,121322,74745,0,7.630000,h,0,0 
31760.930200,1,82,121337,74729,0,7.630000,h,0,0 
32022.238500,1,82,121322,74722,0,7.630000,h,0,0 
32549.771000,1,82,121315,74714,0,7.630000,h,0,0 
32813.517600,1,82,121345,74722,0,7.630000,h,0,0 
33075.384600,1,82,121322,74722,0,7.630000,h,0,0 
33336.649800,1,82,121330,74745,0,7.630000,h,0,0 
33599.432900,1,82,121345,74729,0,7.630000,h,0,0 
34123.427600,1,82,121330,74707,0,7.630000,h,0,0 
