Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
1.995000,2,85,130855,70096,0,0.950000,h,0,0 
1967.774700,2,85,123228,70108,0,0.950000,h,0,0 
4065.130100,2,85,130861,70099,0,0.950000,h,0,0 
6167.505200,2,85,130842,70107,0,0.950000,h,0,0 
8267.400100,2,85,130826,70101,0,0.950000,h,0,0 
10364.793400,2,85,130808,70091,0,0.950000,h,0,0 
12465.260100,2,85,130826,70103,0,0.950000,h,0,0 
14563.649800,2,85,130849,70103,0,0.950000,h,0,0 
16664.030800,2,85,130818,70081,0,0.950000,h,0,0 
18764.414800,2,85,130837,70089,0,0.950000,h,0,0 
20862.803700,2,85,130817,70095,0,0.950000,h,0,0 
22963.188500,2,85,130805,70097,0,0.950000,h,0,0 
25059.581900,2,85,130813,70103,0,0.950000,h,0,0 
27161.959000,2,85,130814,70097,0,0.950000,h,0,0 
29258.352500,2,85,130791,70084,0,0.950000,h,0,0 
31360.732200,2,85,130811,70068,0,0.950000,h,0,0 
33456.126800,2,85,130815,70058,0,0.950000,h,0,0 
35558.507000,2,85,130835,70058,0,0.950000,h,0,0 
39755.282200,2,85,130839,70086,0,0.950000,h,0,0 
41856.670000,2,85,130806,70089,0,0.950000,h,0,0 
43954.059500,2,85,130847,70069,0,0.950000,h,0,0 
46054.444200,2,85,130828,70093,0,0.950000,h,0,0 
48151.835400,2,85,130822,70085,0,0.950000,h,0,0 
50254.226500,2,85,130835,70096,0,0.950000,h,0,0 
52353.611900,2,85,130812,70083,0,0.950000,h,0,0 
54451.999100,2,85,130837,70102,0,0.950000,h,0,0 
56552.382600,2,85,130831,70089,0,0.950000,h,0,0 
58652.766800,2,85,130826,70095,0,0.950000,h,0,0 
62851.538200,2,85,130830,70083,0,0.950000,h,0,0 
64947.951900,2,85,130818,70080,0,0.950000,h,0,0 
67049.332700,2,85,130826,70080,0,0.950000,h,0,0 
69150.055600,2,85,130822,70068,0,0.950000,h,0,0 
71247.867200,2,85,130821,70091,0,0.950000,h,0,0 
73349.252800,2,85,130820,70082,0,0.950000,h,0,0 
75445.314800,2,85,130831,70052,0,0.950000,h,0,0 
77547.295900,2,85,130839,70043,0,0.950000,h,0,0 
79643.984000,2,85,130821,70053,0,0.950000,h,0,0 
81745.365900,2,85,130824,70058,0,0.950000,h,0,0 
83842.198800,2,85,130826,70029,0,0.950000,h,0,0 
88039.971900,2,85,130818,70076,0,0.950000,h,0,0 
90141.354000,2,85,130826,70087,0,0.950000,h,0,0 
92241.737400,2,85,130839,70053,0,0.950000,h,0,0 
94340.126200,2,85,130826,70056,0,0.950000,h,0,0 
96441.505700,2,85,130834,70058,0,0.950000,h,0,0 
98540.891400,2,85,130841,70058,0,0.950000,h,0,0 
100638.282700,2,85,130852,70058,0,0.950000,h,0,0 
102739.663800,2,85,130859,70083,0,0.950000,h,0,0 
104838.053200,2,85,130856,70098,0,0.950000,h,0,0 
106937.439100,2,85,130833,70095,0,0.950000,h,0,0 
109038.818400,2,85,130855,70107,0,0.950000,h,0,0 
111136.210600,2,85,130838,70085,0,0.950000,h,0,0 
113233.602100,2,85,130883,70082,0,0.950000,h,0,0 
115334.983000,2,85,130885,70084,0,0.950000,h,0,0 
117436.363900,2,85,130872,70098,0,0.950000,h,0,0 
119533.754000,2,85,130882,70108,0,0.950000,h,0,0 
121634.137500,2,85,130873,70089,0,0.950000,h,0,0 
123734.519100,2,85,130857,70079,0,0.950000,h,0,0 
125832.907600,2,85,130867,70072,0,0.950000,h,0,0 
127932.295200,2,85,130847,70074,0,0.950000,h,0,0 
130030.683300,2,85,130873,70088,0,0.950000,h,0,0 
132131.068800,2,85,130837,70069,0,0.950000,h,0,0 
134231.450400,2,85,130857,70070,0,0.950000,h,0,0 
136328.840700,2,85,130848,70094,0,0.950000,h,0,0 
138430.222100,2,85,130844,70079,0,0.950000,h,0,0 
140527.614100,2,85,130814,70082,0,0.950000,h,0,0 
142627.996300,2,85,130812,70090,0,0.950000,h,0,0 
144726.386100,2,85,130826,70089,0,0.950000,h,0,0 
146826.768400,2,85,130840,70084,0,0.950000,h,0,0 
148927.151900,2,85,130855,70095,0,0.950000,h,0,0 
151025.540600,2,85,130834,70098,0,0.950000,h,0,0 
153121.935300,2,85,130822,70090,0,0.950000,h,0,0 
155223.315900,2,85,130824,70111,0,0.950000,h,0,0 
157323.697300,2,85,130835,70091,0,0.950000,h,0,0 
159422.085800,2,85,130837,70098,0,0.950000,h,0,0 
161522.470400,2,85,130822,70087,0,0.950000,h,0,0 
163618.863200,2,85,130836,70087,0,0.950000,h,0,0 
165720.244700,2,85,130826,70089,0,0.950000,h,0,0 
167816.639400,2,85,130827,70100,0,0.950000,h,0,0 
169919.015000,2,85,130817,70101,0,0.950000,h,0,0 
