Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,82,120631,74544,0,0.950000,h,0,0 
1969.734300,1,82,120622,74551,0,0.950000,h,0,0 
4068.121100,1,82,120637,74544,0,0.950000,h,0,0 
6166.510200,1,82,120623,74560,0,0.950000,h,0,0 
8263.411900,1,82,120647,74546,0,0.950000,h,0,0 
10365.789400,1,82,120644,74543,0,0.950000,h,0,0 
12466.257900,1,82,120596,74508,0,0.950000,h,0,0 
14562.651100,1,82,120651,74535,0,0.950000,h,0,0 
16664.030800,1,82,120644,74521,0,0.950000,h,0,0 
18761.423300,1,82,120635,74512,0,0.950000,h,0,0 
20861.807500,1,82,120631,74532,0,0.950000,h,0,0 
22958.200400,1,82,120628,74517,0,0.950000,h,0,0 
25061.577500,1,82,120616,74528,0,0.950000,h,0,0 
27160.961300,1,82,120628,74517,0,0.950000,h,0,0 
29259.351100,1,82,120632,74534,0,0.950000,h,0,0 
31358.737600,1,82,120629,74535,0,0.950000,h,0,0 
33460.131400,1,82,120632,74500,0,0.950000,h,0,0 
35557.508400,1,82,120639,74516,0,0.950000,h,0,0 
37657.890700,1,82,120654,74526,0,0.950000,h,0,0 
39756.279700,1,82,120645,74528,0,0.950000,h,0,0 
41857.665900,1,82,120635,74514,0,0.950000,h,0,0 
43957.051400,1,82,120638,74530,0,0.950000,h,0,0 
46055.441400,1,82,120650,74528,0,0.950000,h,0,0 
48155.825800,1,82,120648,74518,0,0.950000,h,0,0 
50253.228300,1,82,120632,74542,0,0.950000,h,0,0 
52354.610300,1,82,120660,74523,0,0.950000,h,0,0 
54451.001800,1,82,120631,74515,0,0.950000,h,0,0 
56553.380000,1,82,120638,74514,0,0.950000,h,0,0 
58649.775600,1,82,120650,74523,0,0.950000,h,0,0 
60751.154900,1,82,120658,74519,0,0.950000,h,0,0 
62847.548800,1,82,120655,74522,0,0.950000,h,0,0 
64948.948500,1,82,120645,74530,0,0.950000,h,0,0 
67050.330300,1,82,120602,74523,0,0.950000,h,0,0 
69147.066800,1,82,120599,74538,0,0.950000,h,0,0 
71249.860300,1,82,120622,74530,0,0.950000,h,0,0 
73344.257400,1,82,120591,74545,0,0.950000,h,0,0 
75446.311700,1,82,120620,74504,0,0.950000,h,0,0 
77546.297400,1,82,120610,74512,0,0.950000,h,0,0 
79645.977900,1,82,120636,74529,0,0.950000,h,0,0 
81746.361900,1,82,120586,74524,0,0.950000,h,0,0 
83846.193300,1,82,120602,74524,0,0.950000,h,0,0 
85943.579900,1,82,120574,74517,0,0.950000,h,0,0 
88043.961400,1,82,120586,74523,0,0.950000,h,0,0 
90142.351600,1,82,120583,74505,0,0.950000,h,0,0 
92243.732400,1,82,120574,74528,0,0.950000,h,0,0 
94339.130100,1,82,120587,74531,0,0.950000,h,0,0 
96442.505200,1,82,120590,74535,0,0.950000,h,0,0 
98537.900300,1,82,120614,74540,0,0.950000,h,0,0 
100639.279900,1,82,120598,74530,0,0.950000,h,0,0 
102735.675500,1,82,120585,74517,0,0.950000,h,0,0 
104837.055500,1,82,120601,74526,0,0.950000,h,0,0 
106939.433200,1,82,120609,74545,0,0.950000,h,0,0 
109034.828800,1,82,120615,74519,0,0.950000,h,0,0 
111137.208200,1,82,120611,74510,0,0.950000,h,0,0 
113237.591800,1,82,120592,74504,0,0.950000,h,0,0 
115333.984400,1,82,120602,74524,0,0.950000,h,0,0 
117435.364300,1,82,120643,74547,0,0.950000,h,0,0 
119532.758700,1,82,120622,74539,0,0.950000,h,0,0 
121633.139100,1,82,120620,74544,0,0.950000,h,0,0 
123730.529500,1,82,120636,74531,0,0.950000,h,0,0 
125831.910300,1,82,120584,74522,0,0.950000,h,0,0 
127928.306700,1,82,120599,74524,0,0.950000,h,0,0 
130029.686900,1,82,120596,74522,0,0.950000,h,0,0 
132132.065300,1,82,120606,74519,0,0.950000,h,0,0 
134228.465800,1,82,120594,74514,0,0.950000,h,0,0 
136329.838600,1,82,120633,74530,0,0.950000,h,0,0 
138426.233500,1,82,120607,74522,0,0.950000,h,0,0 
140527.614100,1,82,120610,74520,0,0.950000,h,0,0 
142628.992700,1,82,120601,74510,0,0.950000,h,0,0 
144725.387300,1,82,120583,74503,0,0.950000,h,0,0 
146827.765500,1,82,120582,74501,0,0.950000,h,0,0 
148924.159500,1,82,120580,74525,0,0.950000,h,0,0 
151024.542700,1,82,120594,74510,0,0.950000,h,0,0 
153125.923700,1,82,120600,74527,0,0.950000,h,0,0 
155224.313300,1,82,120584,74501,0,0.950000,h,0,0 
157324.696200,1,82,120601,74512,0,0.950000,h,0,0 
159421.100100,1,82,120597,74518,0,0.950000,h,0,0 
161523.467500,1,82,120611,74503,0,0.950000,h,0,0 
163622.852300,1,82,120612,74528,0,0.950000,h,0,0 
165721.240900,1,82,120594,74520,0,0.950000,h,0,0 
169919.015000,1,82,120608,74524,0,0.950000,h,0,0 
172019.399300,1,82,120610,74518,0,0.950000,h,0,0 
176217.174600,1,82,120612,74521,0,0.950000,h,0,0 
178318.554400,1,82,120588,74521,0,0.950000,h,0,0 
180415.944400,1,82,120575,74518,0,0.950000,h,0,0 
182517.327200,1,82,120589,74519,0,0.950000,h,0,0 
184613.720000,1,82,120594,74505,0,0.950000,h,0,0 
186715.099300,1,82,120587,74502,0,0.950000,h,0,0 
188814.984900,1,82,120590,74502,0,0.950000,h,0,0 
190913.375800,1,82,120580,74513,0,0.950000,h,0,0 
193009.769800,1,82,120596,74507,0,0.950000,h,0,0 
195131.101000,1,82,120581,74508,0,0.950000,h,0,0 
197211.531500,1,82,120556,74511,0,0.950000,h,0,0 
199310.918800,1,82,120601,74525,0,0.950000,h,0,0 
201410.304500,1,82,120615,74516,0,0.950000,h,0,0 
203507.694700,1,82,120574,74496,0,0.950000,h,0,0 
205609.075900,1,82,120582,74507,0,0.950000,h,0,0 
207710.457000,1,82,120571,74504,0,0.950000,h,0,0 
209807.852100,1,82,120562,74507,0,0.950000,h,0,0 
211907.233200,1,82,120576,74518,0,0.950000,h,0,0 
214004.624000,1,82,120624,74512,0,0.950000,h,0,0 
216107.002600,1,82,120607,74498,0,0.950000,h,0,0 
218206.387900,1,82,120614,74496,0,0.950000,h,0,0 
220304.777500,1,82,120591,74504,0,0.950000,h,0,0 
222405.159000,1,82,120611,74516,0,0.950000,h,0,0 
224502.551500,1,82,120603,74504,0,0.950000,h,0,0 
226602.935000,1,82,120620,74500,0,0.950000,h,0,0 
228704.315900,1,82,120633,74510,0,0.950000,h,0,0 
230802.705200,1,82,120631,74508,0,0.950000,h,0,0 
232902.091400,1,82,120628,74506,0,0.950000,h,0,0 
235000.479700,1,82,120626,74505,0,0.950000,h,0,0 
237100.862200,1,82,120604,74501,0,0.950000,h,0,0 
239198.253800,1,82,120606,74518,0,0.950000,h,0,0 
241299.633700,1,82,120617,74504,0,0.950000,h,0,0 
243400.016800,1,82,120615,74501,0,0.950000,h,0,0 
245497.407800,1,82,120588,74494,0,0.950000,h,0,0 
247598.789300,1,82,120615,74502,0,0.950000,h,0,0 
249695.183800,1,82,120595,74502,0,0.950000,h,0,0 
251797.561300,1,82,120626,74500,0,0.950000,h,0,0 
253892.955800,1,82,120586,74500,0,0.950000,h,0,0 
255994.338700,1,82,120613,74531,0,0.950000,h,0,0 
258095.718800,1,82,120604,74496,0,0.950000,h,0,0 
260194.108600,1,82,120594,74499,0,0.950000,h,0,0 
262294.491700,1,82,120555,74501,0,0.950000,h,0,0 
264390.882800,1,82,120570,74504,0,0.950000,h,0,0 
266493.262500,1,82,120595,74501,0,0.950000,h,0,0 
268588.660400,1,82,120593,74516,0,0.950000,h,0,0 
270691.036600,1,82,120578,74520,0,0.950000,h,0,0 
272787.430700,1,82,120600,74510,0,0.950000,h,0,0 
274888.810600,1,82,120598,74507,0,0.950000,h,0,0 
276989.195000,1,82,120609,74514,0,0.950000,h,0,0 
279086.585600,1,82,120633,74511,0,0.950000,h,0,0 
281187.967600,1,82,120636,74506,0,0.950000,h,0,0 
283284.359100,1,82,120616,74520,0,0.950000,h,0,0 
285386.740600,1,82,120627,74504,0,0.950000,h,0,0 
287486.125200,1,82,120620,74514,0,0.950000,h,0,0 
289585.522300,1,82,120615,74512,0,0.950000,h,0,0 
291685.894500,1,82,120656,74518,0,0.950000,h,0,0 
293782.287000,1,82,120628,74507,0,0.950000,h,0,0 
295882.672400,1,82,120621,74500,0,0.950000,h,0,0 
297984.051500,1,82,120615,74500,0,0.950000,h,0,0 
300082.439700,1,82,120620,74502,0,0.950000,h,0,0 
302182.830700,1,82,120608,74505,0,0.950000,h,0,0 
304279.217000,1,82,120601,74505,0,0.950000,h,0,0 
306380.598400,1,82,120586,74520,0,0.950000,h,0,0 
308476.992500,1,82,120588,74524,0,0.950000,h,0,0 
310580.386900,1,82,120587,74512,0,0.950000,h,0,0 
312675.763800,1,82,120595,74525,0,0.950000,h,0,0 
314778.150600,1,82,120613,74512,0,0.950000,h,0,0 
316877.530700,1,82,120594,74523,0,0.950000,h,0,0 
318977.910600,1,82,120605,74522,0,0.950000,h,0,0 
321076.299500,1,82,120604,74530,0,0.950000,h,0,0 
323176.681600,1,82,120596,74516,0,0.950000,h,0,0 
325275.071800,1,82,120604,74513,0,0.950000,h,0,0 
327375.453500,1,82,120599,74522,0,0.950000,h,0,0 
329472.846100,1,82,120597,74528,0,0.950000,h,0,0 
331573.228100,1,82,120601,74525,0,0.950000,h,0,0 
333673.610600,1,82,120610,74520,0,0.950000,h,0,0 
335772.001200,1,82,120592,74512,0,0.950000,h,0,0 
337872.388600,1,82,120603,74509,0,0.950000,h,0,0 
339969.775400,1,82,120616,74518,0,0.950000,h,0,0 
342071.156100,1,82,120600,74513,0,0.950000,h,0,0 
344167.549400,1,82,120601,74524,0,0.950000,h,0,0 
346268.930200,1,82,120604,74517,0,0.950000,h,0,0 
348365.323600,1,82,120633,74525,0,0.950000,h,0,0 
350466.723200,1,82,120615,74519,0,0.950000,h,0,0 
352568.086100,1,82,120596,74524,0,0.950000,h,0,0 
354665.476700,1,82,120610,74539,0,0.950000,h,0,0 
356767.855200,1,82,120648,74518,0,0.950000,h,0,0 
358866.241900,1,82,120602,74513,0,0.950000,h,0,0 
360964.631300,1,82,120575,74505,0,0.950000,h,0,0 
363061.025800,1,82,120607,74519,0,0.950000,h,0,0 
365162.405500,1,82,120627,74500,0,0.950000,h,0,0 
367263.785400,1,82,120606,74527,0,0.950000,h,0,0 
369361.178800,1,82,120596,74533,0,0.950000,h,0,0 
371463.556400,1,82,120633,74558,0,0.950000,h,0,0 
373561.943000,1,82,120634,74513,0,0.950000,h,0,0 
375660.332600,1,82,120623,74529,0,0.950000,h,0,0 
