Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
2.246400,2,82,180511,170921,0,7.630000,l,0,0 
231.746500,2,82,180595,170913,0,7.630000,l,0,0 
494.051800,2,82,180480,170913,0,7.630000,l,0,0 
1018.391200,2,82,180458,170913,0,7.630000,l,0,0 
1280.070900,2,82,180488,170906,0,7.630000,l,0,0 
1542.515100,2,82,180503,170906,0,7.630000,l,0,0 
1808.458300,2,82,180473,170913,0,7.630000,l,0,0 
2070.994000,2,82,180496,170906,0,7.630000,l,0,0 
2332.973600,2,82,180511,170913,0,7.630000,l,0,0 
2595.276300,2,82,180488,170921,0,7.630000,l,0,0 
2857.601500,2,82,180511,170913,0,7.630000,l,0,0 
3118.933100,2,82,180480,170906,0,7.630000,l,0,0 
3380.948600,2,82,180473,170913,0,7.630000,l,0,0 
3643.768900,2,82,180480,170913,0,7.630000,l,0,0 
3909.737000,2,82,180458,170913,0,7.630000,l,0,0 
4434.102500,2,82,180450,170913,0,7.630000,l,0,0 
4696.641700,2,82,180496,170906,0,7.630000,l,0,0 
5219.960700,2,82,180488,170906,0,7.630000,l,0,0 
5482.870300,2,82,180496,170913,0,7.630000,l,0,0 
5744.251600,2,82,180503,167625,0,7.630000,l,1,0 
6010.825800,2,82,161941,158432,0,7.630000,l,1,0 
6272.997200,2,82,161903,158401,0,7.630000,l,1,0 
6535.241400,2,82,161880,158378,0,7.630000,l,1,0 
6797.422300,2,82,161865,158363,0,7.630000,l,1,0 
7321.728100,2,82,161842,158363,0,7.630000,l,1,0 
7583.781300,2,82,161827,158348,0,7.630000,l,1,0 
7845.834700,2,83,161819,166351,0,7.630000,l,0,0 
8111.954500,2,83,180221,170730,0,7.630000,l,0,0 
8374.230600,2,83,180236,170753,0,7.630000,l,0,0 
8636.348000,2,83,180274,170776,0,7.630000,l,0,0 
8898.492200,2,82,180313,170784,0,7.630000,l,0,0 
9160.952700,2,82,180336,170799,0,7.630000,l,0,0 
9422.824000,2,82,180366,170806,0,7.630000,l,0,0 
9685.122600,2,82,180358,170806,0,7.630000,l,0,0 
9947.084600,2,82,180404,170814,0,7.630000,l,0,0 
10475.221700,2,82,180381,170822,0,7.630000,l,0,0 
10737.447300,2,82,180419,170829,0,7.630000,l,0,0 
10999.623100,2,82,180397,168899,0,7.630000,l,1,0 
11261.945900,2,82,161888,158378,0,7.630000,l,1,0 
11523.350600,2,82,161849,158332,0,7.630000,l,1,0 
11786.143900,2,82,161819,158317,0,7.630000,l,1,0 
12047.982000,2,82,161811,158279,0,7.630000,l,1,0 
12313.261900,2,82,161750,158279,0,7.630000,l,1,0 
12576.354500,2,82,161758,158317,0,7.630000,l,1,0 
12838.570700,2,82,161796,158294,0,7.630000,l,1,0 
13100.708800,2,82,161781,158302,0,7.630000,l,1,0 
13624.717900,2,83,177604,170646,0,7.630000,l,0,0 
13887.022200,2,83,180274,170692,0,7.630000,l,0,0 
14148.609700,2,83,180259,170722,0,7.630000,l,0,0 
14415.276700,2,83,180252,170745,0,7.630000,l,0,0 
14677.517300,2,83,180282,170761,0,7.630000,l,0,0 
14939.601100,2,82,180267,167060,0,7.630000,l,1,0 
15201.848400,2,82,161819,158294,0,7.630000,l,1,0 
15464.189400,2,82,161811,158271,0,7.630000,l,1,0 
15725.464200,2,82,161781,158309,0,7.630000,l,1,0 
15987.789500,2,82,161788,158294,0,7.630000,l,1,0 
16250.331500,2,82,161773,158287,0,7.630000,l,1,0 
16516.473000,2,82,161758,158279,0,7.630000,l,1,0 
16778.681800,2,83,172157,170616,0,7.630000,l,0,0 
17040.810000,2,83,180320,170669,0,7.630000,l,0,0 
17302.551800,2,83,180206,170700,0,7.630000,l,0,0 
17827.565900,2,83,180267,170738,0,7.630000,l,0,0 
18089.531500,2,83,180259,170745,0,7.630000,l,0,0 
18351.655600,2,83,180267,170761,0,7.630000,l,0,0 
18617.516700,2,83,180274,170768,0,7.630000,l,0,0 
18879.746400,2,82,180328,170776,0,7.630000,l,0,0 
22094.216600,2,0,0,0,0,7.630000,l,0,0 
24191.541800,2,82,1059379,562934,0,7.630000,l,0,0 
26293.268600,2,82,1058517,562934,0,7.630000,l,0,0 
28190.054400,2,82,180320,170784,0,7.630000,l,0,0 
28656.365300,2,82,180328,170791,0,7.630000,l,0,0 
28918.507200,2,82,180358,170799,0,7.630000,l,0,0 
29180.702600,2,82,180366,170806,0,7.630000,l,0,0 
29443.062300,2,82,180351,170806,0,7.630000,l,0,0 
29966.831400,2,82,180358,170822,0,7.630000,l,0,0 
30229.013000,2,82,180419,170829,0,7.630000,l,0,0 
30495.234900,2,82,180442,170829,0,7.630000,l,0,0 
30757.397100,2,82,180412,170829,0,7.630000,l,0,0 
31019.834200,2,82,180397,170829,0,7.630000,l,0,0 
31281.425200,2,82,180381,170837,0,7.630000,l,0,0 
31543.884400,2,82,180404,170829,0,7.630000,l,0,0 
31806.165200,2,82,180374,170845,0,7.630000,l,0,0 
32067.926800,2,82,180389,170845,0,7.630000,l,0,0 
