Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,80,539123,22415,0,7.630000,h,0,0 
246.061300,1,80,540992,22407,0,7.630000,h,0,0 
508.272400,1,80,541008,22415,0,7.630000,h,0,0 
769.982000,1,80,541030,22415,0,7.630000,h,0,0 
1031.912200,1,80,541008,22415,0,7.630000,h,0,0 
1556.432200,1,80,540946,22415,0,7.630000,h,0,0 
1818.704300,1,80,541038,22422,0,7.630000,h,0,0 
2083.995100,1,80,541320,22422,0,7.630000,h,0,0 
2347.292900,1,80,541038,22415,0,7.630000,h,0,0 
2609.302600,1,80,541046,22422,0,7.630000,h,0,0 
3132.946500,1,80,540916,22422,0,7.630000,h,0,0 
3396.235000,1,80,540901,22422,0,7.630000,h,0,0 
