Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,82,169670,168128,0,7.630000,l,0,0 
243.794300,1,82,169693,168128,0,7.630000,l,0,0 
505.403500,1,82,169685,168144,0,7.630000,l,0,0 
1033.896700,1,82,169693,168144,0,7.630000,l,0,0 
1558.267600,1,82,169700,168151,0,7.630000,l,0,0 
1820.583100,1,82,169654,168151,0,7.630000,l,0,0 
2082.602600,1,82,169761,168159,0,7.630000,l,0,0 
2345.157000,1,82,169708,168151,0,7.630000,l,0,0 
2606.735300,1,82,169715,168159,0,7.630000,l,0,0 
2868.943700,1,82,169708,168167,0,7.630000,l,0,0 
3397.068200,1,82,169715,168174,0,7.630000,l,0,0 
3659.878600,1,82,169708,168174,0,7.630000,l,0,0 
3922.176100,1,82,169715,168159,0,7.630000,l,0,0 
4446.105800,1,82,169830,168174,0,7.630000,l,0,0 
4712.348800,1,82,169715,168167,0,7.630000,l,0,0 
5236.243500,1,82,169723,168174,0,7.630000,l,0,0 
5498.441400,1,82,169746,168182,0,7.630000,l,0,0 
5762.848800,1,82,169723,168174,0,7.630000,l,0,0 
6022.953200,1,82,169731,168174,0,7.630000,l,0,0 
6547.450400,1,82,169723,168174,0,7.630000,l,0,0 
6808.998000,1,82,169731,168174,0,7.630000,l,0,0 
7863.102100,1,82,169708,168182,0,7.630000,l,0,0 
8123.926400,1,82,169837,168174,0,7.630000,l,0,0 
8386.108700,1,82,169738,168190,0,7.630000,l,0,0 
8648.639100,1,82,169731,168182,0,7.630000,l,0,0 
8910.663600,1,82,169723,168182,0,7.630000,l,0,0 
9172.212800,1,82,169738,168190,0,7.630000,l,0,0 
9434.181200,1,82,169731,168197,0,7.630000,l,0,0 
9700.167200,1,82,169746,168197,0,7.630000,l,0,0 
9962.607900,1,82,169715,168190,0,7.630000,l,0,0 
10248.661300,1,82,169738,168190,0,7.630000,l,0,0 
10487.567100,1,82,169761,168190,0,7.630000,l,0,0 
10750.985900,1,82,169746,168190,0,7.630000,l,0,0 
11010.955500,1,82,169731,168190,0,7.630000,l,0,0 
11273.545900,1,82,169746,168197,0,7.630000,l,0,0 
11801.223200,1,82,169860,168197,0,7.630000,l,0,0 
12063.536000,1,82,169754,168212,0,7.630000,l,0,0 
