Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,81,75462,75225,0,7.630000,h,0,0 
248.553700,1,81,75477,75210,0,7.630000,h,0,0 
507.870200,1,81,75485,75210,0,7.630000,h,0,0 
769.704300,1,81,75469,75210,0,7.630000,h,0,0 
1032.031500,1,81,75492,75225,0,7.630000,h,0,0 
1294.302300,1,81,75515,75225,0,7.630000,h,0,0 
1560.240800,1,81,75485,75218,0,7.630000,h,0,0 
1821.998300,1,81,75508,75218,0,7.630000,h,0,0 
2084.337200,1,81,75492,75210,0,7.630000,h,0,0 
2346.386300,1,81,75485,75195,0,7.630000,h,0,0 
2609.082100,1,81,75492,75202,0,7.630000,h,0,0 
2870.498200,1,81,75485,75218,0,7.630000,h,0,0 
3132.797000,1,81,75477,75202,0,7.630000,h,0,0 
3395.104600,1,81,75469,75202,0,7.630000,h,0,0 
3661.356400,1,81,75485,75233,0,7.630000,h,0,0 
3924.652800,1,81,75508,75241,0,7.630000,h,0,0 
4185.831900,1,81,75500,75225,0,7.630000,h,0,0 
4447.683700,1,81,75462,75225,0,7.630000,h,0,0 
4710.061700,1,81,75500,75225,0,7.630000,h,0,0 
4972.389800,1,81,75485,75210,0,7.630000,h,0,0 
5233.691300,1,81,75508,75210,0,7.630000,h,0,0 
5495.992400,1,81,75477,75210,0,7.630000,h,0,0 
5762.135700,1,81,75492,75210,0,7.630000,h,0,0 
6024.425300,1,81,75477,75210,0,7.630000,h,0,0 
6286.881500,1,81,75447,75225,0,7.630000,h,0,0 
6549.100300,1,81,75485,75202,0,7.630000,h,0,0 
6811.397900,1,81,75447,75218,0,7.630000,h,0,0 
7072.925600,1,81,75469,75218,0,7.630000,h,0,0 
7335.257500,1,81,75439,75218,0,7.630000,h,0,0 
7597.523200,1,81,75515,75210,0,7.630000,h,0,0 
8387.611700,1,81,75462,75233,0,7.630000,h,0,0 
8649.897500,1,81,75500,75225,0,7.630000,h,0,0 
8911.914200,1,81,75508,75233,0,7.630000,h,0,0 
9174.021400,1,81,75500,75233,0,7.630000,h,0,0 
9435.867300,1,81,75477,75241,0,7.630000,h,0,0 
9698.135000,1,81,75500,75225,0,7.630000,h,0,0 
9961.429500,1,81,75553,75241,0,7.630000,h,0,0 
10226.920700,1,81,75500,75241,0,7.630000,h,0,0 
10751.175400,1,81,75515,75210,0,7.630000,h,0,0 
11013.478700,1,81,75523,75218,0,7.630000,h,0,0 
11275.809300,1,81,75477,75225,0,7.630000,h,0,0 
11537.077000,1,81,75508,75218,0,7.630000,h,0,0 
11799.375900,1,81,75492,75225,0,7.630000,h,0,0 
12061.674800,1,81,75477,75241,0,7.630000,h,0,0 
12327.977500,1,81,75492,75233,0,7.630000,h,0,0 
12590.099500,1,81,75508,75241,0,7.630000,h,0,0 
12852.141900,1,81,75477,75233,0,7.630000,h,0,0 
13114.641700,1,81,75485,75241,0,7.630000,h,0,0 
13376.072600,1,81,75477,75218,0,7.630000,h,0,0 
13638.372400,1,81,75462,75202,0,7.630000,h,0,0 
13900.697500,1,81,75469,75210,0,7.630000,h,0,0 
14162.969100,1,81,75439,75218,0,7.630000,h,0,0 
14428.939000,1,81,75485,75218,0,7.630000,h,0,0 
14691.131600,1,81,75469,75202,0,7.630000,h,0,0 
14953.513300,1,81,75462,75202,0,7.630000,h,0,0 
15215.253700,1,81,75477,75210,0,7.630000,h,0,0 
15477.561700,1,81,75431,75218,0,7.630000,h,0,0 
15739.708300,1,81,75477,75210,0,7.630000,h,0,0 
16002.007900,1,81,75462,75218,0,7.630000,h,0,0 
16264.220800,1,81,75469,75218,0,7.630000,h,0,0 
16529.793000,1,81,75485,75218,0,7.630000,h,0,0 
16792.264400,1,81,75500,75218,0,7.630000,h,0,0 
17054.587900,1,81,75477,75225,0,7.630000,h,0,0 
17316.092900,1,81,75469,75233,0,7.630000,h,0,0 
17579.094000,1,81,75485,75233,0,7.630000,h,0,0 
17840.355100,1,81,75523,75233,0,7.630000,h,0,0 
18102.652400,1,81,75500,75233,0,7.630000,h,0,0 
18364.951200,1,81,75485,75225,0,7.630000,h,0,0 
18631.271100,1,81,75454,75233,0,7.630000,h,0,0 
18893.532700,1,81,75508,75248,0,7.630000,h,0,0 
19155.831600,1,81,75546,75241,0,7.630000,h,0,0 
19418.005400,1,81,75492,75218,0,7.630000,h,0,0 
19680.304200,1,81,75477,75225,0,7.630000,h,0,0 
19941.632900,1,81,75485,75210,0,7.630000,h,0,0 
20204.332400,1,81,75447,75210,0,7.630000,h,0,0 
20466.631000,1,81,75477,75225,0,7.630000,h,0,0 
20732.163300,1,81,75454,75210,0,7.630000,h,0,0 
20994.740300,1,81,75485,75225,0,7.630000,h,0,0 
21519.305300,1,81,75462,75218,0,7.630000,h,0,0 
21781.236500,1,81,75500,75225,0,7.630000,h,0,0 
22305.079400,1,81,75492,75225,0,7.630000,h,0,0 
22567.374800,1,81,75515,75233,0,7.630000,h,0,0 
22833.035800,1,81,75508,75210,0,7.630000,h,0,0 
23096.037600,1,81,75500,75225,0,7.630000,h,0,0 
23358.351500,1,81,75492,75225,0,7.630000,h,0,0 
23619.607700,1,81,75485,75225,0,7.630000,h,0,0 
23881.869900,1,81,75462,75225,0,7.630000,h,0,0 
24144.065700,1,81,75477,75225,0,7.630000,h,0,0 
24406.364500,1,81,75485,75225,0,7.630000,h,0,0 
24668.664600,1,81,75508,75241,0,7.630000,h,0,0 
24934.207400,1,81,75492,75233,0,7.630000,h,0,0 
25196.460800,1,81,75508,75225,0,7.630000,h,0,0 
25459.087600,1,81,75492,75233,0,7.630000,h,0,0 
25721.141100,1,81,75500,75225,0,7.630000,h,0,0 
25983.269800,1,81,75485,75225,0,7.630000,h,0,0 
26245.594100,1,81,75469,75210,0,7.630000,h,0,0 
26507.894700,1,81,75485,75210,0,7.630000,h,0,0 
26769.169400,1,81,75462,75187,0,7.630000,h,0,0 
27297.915500,1,81,75477,75195,0,7.630000,h,0,0 
27560.011200,1,81,75485,75195,0,7.630000,h,0,0 
27822.392200,1,81,75515,75218,0,7.630000,h,0,0 
28084.136100,1,81,75477,75195,0,7.630000,h,0,0 
28346.546200,1,81,75485,75202,0,7.630000,h,0,0 
28608.087400,1,81,75492,75225,0,7.630000,h,0,0 
28870.385000,1,81,75515,75225,0,7.630000,h,0,0 
29132.684400,1,81,75462,75210,0,7.630000,h,0,0 
29399.127900,1,81,75492,75210,0,7.630000,h,0,0 
29661.288800,1,81,75477,75225,0,7.630000,h,0,0 
29923.578800,1,81,75462,75195,0,7.630000,h,0,0 
30709.477800,1,81,75469,75202,0,7.630000,h,0,0 
30971.776900,1,81,75485,75202,0,7.630000,h,0,0 
31234.077100,1,81,75462,75202,0,7.630000,h,0,0 
31500.287000,1,81,75485,75202,0,7.630000,h,0,0 
31762.657600,1,81,75492,75233,0,7.630000,h,0,0 
32024.597700,1,81,75485,75233,0,7.630000,h,0,0 
32286.142500,1,81,75492,75241,0,7.630000,h,0,0 
32548.487400,1,81,75477,75218,0,7.630000,h,0,0 
33072.875500,1,81,75515,75241,0,7.630000,h,0,0 
33335.062000,1,81,75500,75233,0,7.630000,h,0,0 
33601.391400,1,81,75485,75225,0,7.630000,h,0,0 
33863.152600,1,81,75492,75202,0,7.630000,h,0,0 
34125.570800,1,81,75469,75210,0,7.630000,h,0,0 
34387.809800,1,81,75485,75218,0,7.630000,h,0,0 
34649.551100,1,81,75462,75202,0,7.630000,h,0,0 
34911.654200,1,81,75477,75218,0,7.630000,h,0,0 
35436.466700,1,81,75492,75225,0,7.630000,h,0,0 
35701.656900,1,81,75500,75210,0,7.630000,h,0,0 
35964.707300,1,81,75523,75210,0,7.630000,h,0,0 
36226.712600,1,81,75477,75210,0,7.630000,h,0,0 
36489.097800,1,81,75454,75225,0,7.630000,h,0,0 
36750.637000,1,81,75485,75225,0,7.630000,h,0,0 
37013.436100,1,81,75462,75225,0,7.630000,h,0,0 
37274.940800,1,81,75485,75210,0,7.630000,h,0,0 
37802.717000,1,81,75492,75210,0,7.630000,h,0,0 
38065.899500,1,81,75508,75218,0,7.630000,h,0,0 
38328.378300,1,81,75538,75248,0,7.630000,h,0,0 
38590.036100,1,81,75508,75241,0,7.630000,h,0,0 
38852.210900,1,81,75469,75218,0,7.630000,h,0,0 
