Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,81,150833,150543,0,7.630000,h,0,0 
236.873300,1,81,150817,150512,0,7.630000,h,0,0 
769.843600,1,81,150787,150497,0,7.630000,h,0,0 
1032.097400,1,81,150756,150512,0,7.630000,h,0,0 
1294.015900,1,81,150802,150527,0,7.630000,h,0,0 
1555.872300,1,81,150833,150543,0,7.630000,h,0,0 
1820.113300,1,81,150787,150512,0,7.630000,h,0,0 
2081.896900,1,81,150802,150527,0,7.630000,h,0,0 
2869.785700,1,81,150863,150512,0,7.630000,h,0,0 
3133.151400,1,81,150833,150512,0,7.630000,h,0,0 
3394.890700,1,81,150817,150527,0,7.630000,h,0,0 
3657.925400,1,81,150878,150512,0,7.630000,h,0,0 
3922.956100,1,81,150863,150482,0,7.630000,h,0,0 
4185.401100,1,81,150833,150482,0,7.630000,h,0,0 
4442.474400,1,81,150802,150466,0,7.630000,h,0,0 
