Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
1.993200,2,82,169876,171005,0,7.630000,l,0,0 
232.037100,2,82,169952,170997,0,7.630000,l,0,0 
494.289200,2,82,169853,170997,0,7.630000,l,0,0 
756.274700,2,82,169860,170997,0,7.630000,l,0,0 
1018.590800,2,82,169868,170997,0,7.630000,l,0,0 
1280.656900,2,82,169845,170997,0,7.630000,l,0,0 
1808.813300,2,82,169868,171005,0,7.630000,l,0,1 
2071.000600,2,82,169837,171005,0,7.630000,l,0,1 
2333.257900,2,82,169860,171005,0,7.630000,l,0,1 
2595.361300,2,82,169876,171012,0,7.630000,l,0,1 
2857.750400,2,82,169837,171005,0,7.630000,l,0,1 
