Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,78,89622,75698,0,7.630000,h,0,0 
243.348000,1,78,89698,75691,0,7.630000,h,0,0 
505.646700,1,78,89683,75691,0,7.630000,h,0,0 
767.573300,1,78,89714,75714,0,7.630000,h,0,0 
1033.860300,1,78,89698,75698,0,7.630000,h,0,0 
1295.161700,1,78,89729,75706,0,7.630000,h,0,0 
1557.635700,1,78,89714,75675,0,7.630000,h,0,0 
1819.934600,1,78,89729,75683,0,7.630000,h,0,0 
2343.836300,1,78,89714,75698,0,7.630000,h,0,0 
2605.822200,1,78,89698,75683,0,7.630000,h,0,0 
2869.118200,1,78,89714,75683,0,7.630000,h,0,0 
3134.409100,1,78,89744,75691,0,7.630000,h,0,0 
3396.664500,1,78,89698,75691,0,7.630000,h,0,0 
3658.963200,1,78,89675,75698,0,7.630000,h,0,0 
3921.261800,1,78,89691,75683,0,7.630000,h,0,0 
4707.586500,1,78,89683,75706,0,7.630000,h,0,0 
4969.886100,1,78,89729,75698,0,7.630000,h,0,0 
5235.178500,1,78,89683,75683,0,7.630000,h,0,0 
5497.660100,1,78,89729,75691,0,7.630000,h,0,0 
5759.958500,1,78,89714,75698,0,7.630000,h,0,0 
6023.254600,1,78,89698,75691,0,7.630000,h,0,0 
6284.556500,1,78,89714,75691,0,7.630000,h,0,0 
6546.854200,1,78,89698,75698,0,7.630000,h,0,0 
7070.600200,1,78,89721,75698,0,7.630000,h,0,0 
8123.785100,1,78,89698,75691,0,7.630000,h,0,0 
8385.089200,1,78,89706,75691,0,7.630000,h,0,0 
8909.698800,1,78,89683,75653,0,7.630000,h,0,0 
9171.986300,1,78,89675,75653,0,7.630000,h,0,0 
9434.281000,1,78,89668,75668,0,7.630000,h,0,0 
9699.585500,1,78,89706,75683,0,7.630000,h,0,0 
10486.752900,1,78,89759,75691,0,7.630000,h,0,0 
10748.627900,1,78,89691,75714,0,7.630000,h,0,0 
11011.424500,1,78,89736,75714,0,7.630000,h,0,0 
11273.725500,1,78,89729,75706,0,7.630000,h,0,0 
11535.023900,1,78,89714,75691,0,7.630000,h,0,0 
11801.286700,1,78,89691,75706,0,7.630000,h,0,0 
12063.514400,1,78,89706,75706,0,7.630000,h,0,0 
12325.814200,1,78,89714,75714,0,7.630000,h,0,0 
12587.114100,1,78,89729,75714,0,7.630000,h,0,0 
12850.413500,1,78,89706,75698,0,7.630000,h,0,0 
13112.710900,1,78,89775,75691,0,7.630000,h,0,0 
13374.011700,1,78,89706,75698,0,7.630000,h,0,0 
13901.600100,1,78,89714,75706,0,7.630000,h,0,0 
14164.896900,1,78,89706,75706,0,7.630000,h,0,0 
14688.495300,1,78,89691,75675,0,7.630000,h,0,0 
14950.440600,1,78,89721,75691,0,7.630000,h,0,0 
15213.736600,1,78,89698,75675,0,7.630000,h,0,0 
15474.840600,1,78,89706,75660,0,7.630000,h,0,0 
15737.268300,1,78,89744,75668,0,7.630000,h,0,0 
16003.523500,1,78,89675,75668,0,7.630000,h,0,0 
16265.823500,1,78,89721,75683,0,7.630000,h,0,0 
16528.121700,1,78,89691,75675,0,7.630000,h,0,0 
16789.420700,1,78,89683,75698,0,7.630000,h,0,0 
17051.743200,1,78,89698,75698,0,7.630000,h,0,0 
17838.548900,1,78,89691,75683,0,7.630000,h,0,0 
18103.839500,1,78,89675,75675,0,7.630000,h,0,0 
18628.700000,1,78,89683,75668,0,7.630000,h,0,0 
18891.000400,1,78,89668,75675,0,7.630000,h,0,0 
19415.895400,1,78,89675,75675,0,7.630000,h,0,0 
19677.193400,1,78,89691,75675,0,7.630000,h,0,0 
19939.354700,1,78,89683,75660,0,7.630000,h,0,0 
20205.640400,1,78,89668,75675,0,7.630000,h,0,0 
20467.939800,1,78,89683,75668,0,7.630000,h,0,0 
20729.641800,1,78,89630,75675,0,7.630000,h,0,0 
20991.942300,1,78,89675,75675,0,7.630000,h,0,0 
21254.240800,1,78,89660,75675,0,7.630000,h,0,0 
21516.540600,1,78,89653,75691,0,7.630000,h,0,0 
21778.550100,1,78,89660,75675,0,7.630000,h,0,0 
22040.445100,1,78,89653,75668,0,7.630000,h,0,0 
22830.659800,1,78,89645,75683,0,7.630000,h,0,0 
23093.452400,1,78,89691,75698,0,7.630000,h,0,0 
23355.752500,1,78,89675,75698,0,7.630000,h,0,0 
23617.483900,1,78,89637,75698,0,7.630000,h,0,0 
23879.590500,1,78,89675,75698,0,7.630000,h,0,0 
24407.739500,1,78,89660,75691,0,7.630000,h,0,0 
24670.037600,1,78,89721,75683,0,7.630000,h,0,0 
24932.213700,1,78,89675,75691,0,7.630000,h,0,0 
25194.516400,1,78,89706,75691,0,7.630000,h,0,0 
25456.815000,1,78,89645,75675,0,7.630000,h,0,0 
25718.114300,1,78,89653,75675,0,7.630000,h,0,0 
25981.438000,1,78,89668,75675,0,7.630000,h,0,0 
26242.712500,1,78,89645,75691,0,7.630000,h,0,0 
26509.001100,1,78,89668,75706,0,7.630000,h,0,0 
26770.657700,1,78,89660,75675,0,7.630000,h,0,0 
27032.959000,1,78,89645,75675,0,7.630000,h,0,0 
27559.554100,1,78,89637,75691,0,7.630000,h,0,0 
27819.854900,1,78,89698,75660,0,7.630000,h,0,0 
28081.404900,1,78,89660,75660,0,7.630000,h,0,0 
28344.362100,1,78,89653,75660,0,7.630000,h,0,0 
28606.662300,1,78,89645,75660,0,7.630000,h,0,0 
29134.303400,1,78,89637,75668,0,7.630000,h,0,0 
29396.600900,1,78,89691,75675,0,7.630000,h,0,0 
29659.899200,1,78,89637,75660,0,7.630000,h,0,0 
