Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,80,232963,75447,0,7.630000,h,0,0 
245.344300,1,80,233772,75439,0,7.630000,h,0,0 
507.644700,1,80,233558,75447,0,7.630000,h,0,0 
768.943300,1,80,233543,75431,0,7.630000,h,0,0 
1031.241600,1,80,233512,75431,0,7.630000,h,0,0 
1293.541100,1,80,233535,75431,0,7.630000,h,0,0 
1559.831200,1,80,233512,75408,0,7.630000,h,0,0 
1822.127900,1,80,233459,75416,0,7.630000,h,0,0 
2084.426000,1,80,233535,75439,0,7.630000,h,0,0 
2346.727100,1,80,233520,75439,0,7.630000,h,0,0 
2608.024000,1,80,233528,75439,0,7.630000,h,0,0 
2870.351300,1,80,233512,75408,0,7.630000,h,0,0 
3132.621600,1,80,233520,75447,0,7.630000,h,0,0 
3394.925800,1,80,233497,75454,0,7.630000,h,0,0 
3657.218300,1,80,233482,75447,0,7.630000,h,0,0 
3922.508900,1,80,233520,75408,0,7.630000,h,0,0 
4448.107000,1,80,233482,75408,0,7.630000,h,0,0 
4709.405000,1,80,233512,75408,0,7.630000,h,0,0 
4971.704800,1,80,233482,75393,0,7.630000,h,0,0 
5234.004000,1,80,233451,75416,0,7.630000,h,0,0 
5496.300900,1,80,233634,75408,0,7.630000,h,0,0 
5757.601000,1,80,233497,75408,0,7.630000,h,0,0 
6020.898200,1,80,233528,75424,0,7.630000,h,0,0 
6286.190300,1,80,233497,75431,0,7.630000,h,0,0 
6548.488500,1,80,233543,75431,0,7.630000,h,0,0 
6810.786000,1,80,233497,75424,0,7.630000,h,0,0 
7073.084900,1,80,233512,75408,0,7.630000,h,0,0 
7334.387500,1,80,233528,75416,0,7.630000,h,0,0 
7596.716900,1,80,233558,75439,0,7.630000,h,0,0 
7859.015000,1,80,233512,75408,0,7.630000,h,0,0 
8122.278900,1,80,233474,75408,0,7.630000,h,0,0 
8386.577600,1,80,233497,75408,0,7.630000,h,0,0 
8649.868700,1,80,233482,75416,0,7.630000,h,0,0 
9174.465800,1,80,233474,75416,0,7.630000,h,0,0 
9435.767300,1,80,233520,75416,0,7.630000,h,0,0 
9698.065800,1,80,233474,75424,0,7.630000,h,0,0 
