Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.997300,2,84,131866,70335,0,7.630000,h,0,0 
232.379600,2,84,131912,70343,0,7.630000,h,0,0 
494.678700,2,84,131881,70335,0,7.630000,h,0,0 
756.976300,2,84,131858,70343,0,7.630000,h,0,0 
1018.276500,2,84,131843,70335,0,7.630000,h,0,0 
1280.576800,2,84,131866,70327,0,7.630000,h,0,0 
1808.166600,2,84,131843,70327,0,7.630000,h,0,0 
2070.462800,2,84,131813,70327,0,7.630000,h,0,0 
2333.760400,2,84,131828,70312,0,7.630000,h,0,0 
2595.062000,2,84,131820,70320,0,7.630000,h,0,0 
2857.359300,2,84,131828,70320,0,7.630000,h,0,0 
3119.660600,2,84,131820,70320,0,7.630000,h,0,0 
3382.955200,2,84,131828,70335,0,7.630000,h,0,0 
3644.255000,2,84,131858,70320,0,7.630000,h,0,0 
4434.614300,2,84,131851,70327,0,7.630000,h,0,0 
4696.913200,2,84,131858,70335,0,7.630000,h,0,0 
4958.733600,2,84,131835,70327,0,7.630000,h,0,0 
5221.565100,2,84,131828,70327,0,7.630000,h,0,0 
5483.809800,2,84,131797,70320,0,7.630000,h,0,0 
5745.111300,2,84,131843,70350,0,7.630000,h,0,0 
6010.400100,2,84,131820,70343,0,7.630000,h,0,0 
6273.698100,2,84,131813,70343,0,7.630000,h,0,0 
6536.002700,2,84,131904,70343,0,7.630000,h,0,0 
6797.296300,2,84,131835,70335,0,7.630000,h,0,0 
7059.595300,2,84,131828,70335,0,7.630000,h,0,0 
7321.894200,2,84,131797,70335,0,7.630000,h,0,0 
7846.492100,2,84,131805,70335,0,7.630000,h,0,0 
8111.783100,2,84,131797,70327,0,7.630000,h,0,0 
8374.128200,2,84,131767,70343,0,7.630000,h,0,0 
8636.381300,2,84,131797,70327,0,7.630000,h,0,0 
8898.676600,2,84,131828,70335,0,7.630000,h,0,0 
9160.975100,2,84,131881,70320,0,7.630000,h,0,0 
9423.275200,2,84,131782,70312,0,7.630000,h,0,0 
9684.919200,2,84,131820,70320,0,7.630000,h,0,0 
9947.547000,2,84,131790,70320,0,7.630000,h,0,0 
10475.388500,2,84,131843,70320,0,7.630000,h,0,0 
10737.720700,2,84,131797,70312,0,7.630000,h,0,0 
10999.985800,2,84,131835,70327,0,7.630000,h,0,0 
11262.284200,2,84,131813,70327,0,7.630000,h,0,0 
11523.587300,2,84,131820,70343,0,7.630000,h,0,0 
11786.880400,2,84,131828,70343,0,7.630000,h,0,0 
12311.093700,2,84,131820,70343,0,7.630000,h,0,0 
12575.771900,2,84,131797,70343,0,7.630000,h,0,0 
12839.068000,2,84,131805,70335,0,7.630000,h,0,0 
13101.366900,2,84,131813,70343,0,7.630000,h,0,0 
13625.963400,2,84,131790,70335,0,7.630000,h,0,0 
13887.929300,2,84,131813,70350,0,7.630000,h,0,0 
14411.862600,2,84,131828,70327,0,7.630000,h,0,0 
14677.269600,2,84,131820,70327,0,7.630000,h,0,0 
14940.159800,2,84,131797,70320,0,7.630000,h,0,0 
15465.341400,2,84,131767,70335,0,7.630000,h,0,0 
15726.752600,2,84,131813,70320,0,7.630000,h,0,0 
15989.891300,2,84,131790,70320,0,7.630000,h,0,0 
