Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.997200,2,82,193664,70785,128,7.630000,h,0,0 
294.215300,2,82,193923,70785,128,7.630000,h,0,0 
571.475900,2,82,194152,70785,128,7.630000,h,0,0 
847.734200,2,82,194412,70785,128,7.630000,h,0,0 
1124.991400,2,82,194633,70785,128,7.630000,h,0,0 
1402.250200,2,82,194862,70785,128,7.630000,h,0,0 
1678.511200,2,82,195259,70785,128,7.630000,h,0,0 
1956.767200,2,82,195465,70785,128,7.630000,h,0,0 
2234.025600,2,82,195716,70785,128,7.630000,h,0,0 
2509.289200,2,82,195892,70785,128,7.630000,h,0,0 
2789.540700,2,82,196182,70785,128,7.630000,h,0,0 
3065.803400,2,82,196426,70785,128,7.630000,h,0,0 
3341.064700,2,82,196662,70785,128,7.630000,h,0,0 
3620.320300,2,82,196899,70785,128,7.630000,h,0,0 
3896.578900,2,82,197135,70785,128,7.630000,h,0,0 
4172.841800,2,82,197471,70785,128,7.630000,h,0,0 
4452.095900,2,82,197692,70785,128,7.630000,h,0,0 
4728.355500,2,82,197921,70785,128,7.630000,h,0,0 
5004.618500,2,82,198150,70785,128,7.630000,h,0,0 
5283.870600,2,82,198371,70785,128,7.630000,h,0,0 
5560.131100,2,82,198608,70785,128,7.630000,h,0,0 
5836.404300,2,82,198829,70785,128,7.630000,h,0,0 
6114.648300,2,82,199043,70785,128,7.630000,h,0,0 
6391.906900,2,82,199272,70785,128,7.630000,h,0,0 
6669.166800,2,82,199630,70785,128,7.630000,h,0,0 
6946.424200,2,82,199851,70785,128,7.630000,h,0,0 
7223.683200,2,82,200065,70785,128,7.630000,h,0,0 
7500.940500,2,82,200279,70785,128,7.630000,h,0,0 
7777.203600,2,82,200523,70785,128,7.630000,h,0,0 
8055.462000,2,82,200721,70785,128,7.630000,h,0,0 
8331.718800,2,82,200950,70785,128,7.630000,h,0,0 
8608.978700,2,82,201187,70785,128,7.630000,h,0,0 
8887.239700,2,82,201377,70785,128,7.630000,h,0,0 
9163.494900,2,82,201698,70785,128,7.630000,h,0,0 
9439.759900,2,82,201919,70785,128,7.630000,h,0,0 
9718.013100,2,82,202110,70785,128,7.630000,h,0,0 
9995.270700,2,82,202323,70785,128,7.630000,h,0,0 
10271.532300,2,82,202545,70785,128,7.630000,h,0,0 
10549.788200,2,82,202766,70785,128,7.630000,h,0,0 
10827.047100,2,82,202972,70785,128,7.630000,h,0,0 
11102.310200,2,82,203163,70785,128,7.630000,h,0,0 
11381.565200,2,82,203414,70785,128,7.630000,h,0,0 
