Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,81,208923,75431,0,7.630000,h,0,0 
244.347700,1,80,209556,75424,0,7.630000,h,0,0 
505.647200,1,80,209350,75439,0,7.630000,h,0,0 
770.937100,1,80,209327,75424,0,7.630000,h,0,0 
1034.233500,1,80,209365,75424,0,7.630000,h,0,0 
1296.533200,1,80,209358,75416,0,7.630000,h,0,0 
1557.833300,1,80,209335,75416,0,7.630000,h,0,0 
1820.131800,1,80,209373,75416,0,7.630000,h,0,0 
2082.432400,1,80,209350,75447,0,7.630000,h,0,0 
2344.728600,1,80,209342,75431,0,7.630000,h,0,0 
2607.028100,1,80,209350,75416,0,7.630000,h,0,0 
2869.326700,1,80,209335,75431,0,7.630000,h,0,0 
3134.617800,1,80,209327,75439,0,7.630000,h,0,0 
3397.916100,1,80,209350,75424,0,7.630000,h,0,0 
3659.213800,1,80,209327,75416,0,7.630000,h,0,0 
3922.511100,1,80,209381,75439,0,7.630000,h,0,0 
4183.811500,1,80,209373,75454,0,7.630000,h,0,0 
4446.109000,1,80,209312,75416,0,7.630000,h,0,0 
4708.408500,1,80,209297,75424,0,7.630000,h,0,0 
4970.707900,1,80,209320,75416,0,7.630000,h,0,0 
5498.295900,1,80,209312,75416,0,7.630000,h,0,0 
5760.594200,1,80,209304,75416,0,7.630000,h,0,0 
6022.893800,1,80,209281,75424,0,7.630000,h,0,0 
6285.208900,1,80,209289,75431,0,7.630000,h,0,0 
6547.490200,1,80,209342,75431,0,7.630000,h,0,0 
6809.790000,1,80,209304,75431,0,7.630000,h,0,0 
7072.090200,1,80,209312,75431,0,7.630000,h,0,0 
7336.381500,1,80,209304,75431,0,7.630000,h,0,0 
7598.679100,1,80,209327,75424,0,7.630000,h,0,0 
7861.975400,1,80,209297,75431,0,7.630000,h,0,0 
8123.277800,1,80,209320,75424,0,7.630000,h,0,0 
8386.574100,1,80,209274,75439,0,7.630000,h,0,0 
8668.818800,1,80,209320,75439,0,7.630000,h,0,0 
8911.171400,1,80,209312,75439,0,7.630000,h,0,0 
9172.473400,1,80,209297,75416,0,7.630000,h,0,0 
9434.769600,1,80,209281,75408,0,7.630000,h,0,0 
9700.060500,1,80,209274,75408,0,7.630000,h,0,0 
9962.360500,1,80,209297,75431,0,7.630000,h,0,0 
10225.656800,1,80,209304,75416,0,7.630000,h,0,0 
10486.955500,1,80,209266,75439,0,7.630000,h,0,0 
10750.252200,1,80,209289,75439,0,7.630000,h,0,0 
11011.554400,1,80,209304,75424,0,7.630000,h,0,0 
11273.853000,1,80,209327,75431,0,7.630000,h,0,0 
11535.152700,1,80,209320,75447,0,7.630000,h,0,0 
11801.440500,1,80,209403,75439,0,7.630000,h,0,0 
12063.740300,1,80,209266,75447,0,7.630000,h,0,0 
12326.048000,1,80,209274,75439,0,7.630000,h,0,0 
12588.336900,1,80,209327,75454,0,7.630000,h,0,0 
12850.635200,1,80,209312,75416,0,7.630000,h,0,0 
13111.937300,1,80,209251,75408,0,7.630000,h,0,0 
13375.232700,1,80,209266,75431,0,7.630000,h,0,0 
13636.533100,1,80,209289,75439,0,7.630000,h,0,0 
14165.120300,1,80,209266,75447,0,7.630000,h,0,0 
14427.422500,1,80,209274,75454,0,7.630000,h,0,0 
14693.708500,1,80,209304,75439,0,7.630000,h,0,0 
14951.017400,1,80,209266,75431,0,7.630000,h,0,0 
15213.317700,1,80,209259,75431,0,7.630000,h,0,0 
15475.615400,1,80,209312,75447,0,7.630000,h,0,0 
15737.913900,1,80,209266,75447,0,7.630000,h,0,0 
16000.213600,1,80,209259,75454,0,7.630000,h,0,0 
16265.504900,1,80,209312,75462,0,7.630000,h,0,0 
16528.801200,1,80,209266,75439,0,7.630000,h,0,0 
17053.396400,1,80,209259,75439,0,7.630000,h,0,0 
17319.685300,1,80,209243,75439,0,7.630000,h,0,0 
17576.995500,1,80,209388,75439,0,7.630000,h,0,0 
17839.295000,1,80,209289,75462,0,7.630000,h,0,0 
18100.597000,1,80,209259,75447,0,7.630000,h,0,0 
18366.884900,1,80,209274,75477,0,7.630000,h,0,0 
18629.182200,1,80,209289,75439,0,7.630000,h,0,0 
18891.481200,1,80,209251,75447,0,7.630000,h,0,0 
19153.778800,1,80,209259,75424,0,7.630000,h,0,0 
19416.080300,1,80,209289,75447,0,7.630000,h,0,0 
19677.379000,1,80,209274,75447,0,7.630000,h,0,0 
19939.678300,1,80,209251,75447,0,7.630000,h,0,0 
20464.275200,1,80,209243,75439,0,7.630000,h,0,0 
20730.562800,1,80,209274,75439,0,7.630000,h,0,0 
21023.779300,1,80,209281,75424,0,7.630000,h,0,0 
21255.164100,1,80,209274,75431,0,7.630000,h,0,0 
21517.460500,1,80,209320,75462,0,7.630000,h,0,0 
21779.756700,1,80,209312,75447,0,7.630000,h,0,0 
22042.056000,1,80,209274,75439,0,7.630000,h,0,0 
22303.359000,1,80,209281,75454,0,7.630000,h,0,0 
23093.244900,1,80,209289,75454,0,7.630000,h,0,0 
23356.558200,1,80,209259,75469,0,7.630000,h,0,0 
23617.842000,1,80,209289,75454,0,7.630000,h,0,0 
23880.140900,1,80,209251,75424,0,7.630000,h,0,0 
24142.441600,1,80,209243,75439,0,7.630000,h,0,0 
24404.738900,1,80,209281,75424,0,7.630000,h,0,0 
24666.038500,1,80,209259,75416,0,7.630000,h,0,0 
24932.326900,1,80,209198,75408,0,7.630000,h,0,0 
25194.625400,1,80,209266,75408,0,7.630000,h,0,0 
25456.924700,1,80,209198,75401,0,7.630000,h,0,0 
25719.265400,1,80,209228,75439,0,7.630000,h,0,0 
25981.520800,1,80,209266,75431,0,7.630000,h,0,0 
26243.820300,1,80,209236,75424,0,7.630000,h,0,0 
26506.121000,1,80,209228,75431,0,7.630000,h,0,0 
