Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,79,85853,75447,0,7.630000,h,0,0 
249.332700,1,79,85891,75462,0,7.630000,h,0,0 
510.633500,1,80,85906,75439,0,7.630000,h,0,0 
772.932700,1,80,85876,75431,0,7.630000,h,0,0 
1034.232000,1,80,85899,75447,0,7.630000,h,0,0 
1296.533600,1,80,85937,75431,0,7.630000,h,0,0 
1821.128700,1,80,85929,75439,0,7.630000,h,0,0 
2082.429500,1,80,85914,75439,0,7.630000,h,0,0 
2348.720100,1,80,85922,75439,0,7.630000,h,0,0 
2611.019300,1,80,85906,75431,0,7.630000,h,0,0 
2873.316600,1,80,85891,75431,0,7.630000,h,0,0 
3135.613000,1,80,85960,75431,0,7.630000,h,0,0 
3397.912100,1,80,85891,75431,0,7.630000,h,0,0 
3660.213900,1,80,85876,75431,0,7.630000,h,0,0 
3922.510200,1,80,85906,75454,0,7.630000,h,0,0 
4183.810900,1,80,85876,75462,0,7.630000,h,0,0 
4450.099100,1,80,85906,75454,0,7.630000,h,0,0 
4712.399500,1,80,85884,75431,0,7.630000,h,0,0 
4974.697500,1,80,85906,75431,0,7.630000,h,0,0 
5236.994100,1,80,85891,75439,0,7.630000,h,0,0 
5499.346200,1,80,85960,75447,0,7.630000,h,0,0 
5761.592600,1,80,85906,75424,0,7.630000,h,0,0 
6022.891800,1,80,85884,75424,0,7.630000,h,0,0 
6285.191100,1,80,85906,75439,0,7.630000,h,0,0 
6551.479200,1,80,85914,75439,0,7.630000,h,0,0 
6813.780600,1,80,85884,75447,0,7.630000,h,0,0 
7076.078300,1,80,85891,75431,0,7.630000,h,0,0 
7338.374200,1,80,85906,75439,0,7.630000,h,0,0 
7599.677800,1,80,85876,75431,0,7.630000,h,0,0 
7861.975300,1,80,85884,75454,0,7.630000,h,0,0 
8386.571700,1,80,85868,75431,0,7.630000,h,0,0 
8914.161300,1,80,85853,75424,0,7.630000,h,0,0 
9176.458900,1,80,85845,75424,0,7.630000,h,0,0 
9963.354200,1,80,85853,75416,0,7.630000,h,0,0 
10225.654700,1,80,85861,75424,0,7.630000,h,0,0 
10486.955200,1,80,85838,75416,0,7.630000,h,0,0 
10750.251600,1,80,85845,75439,0,7.630000,h,0,0 
11015.543700,1,80,85853,75431,0,7.630000,h,0,0 
