Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.997700,2,82,233802,70770,0,7.630000,h,0,0 
232.378100,2,82,233779,70770,0,7.630000,h,0,0 
494.677200,2,82,233749,70777,0,7.630000,h,0,0 
756.976200,2,82,233787,70755,0,7.630000,h,0,0 
1019.275900,2,82,233764,70762,0,7.630000,h,0,0 
1281.573400,2,82,233757,70785,0,7.630000,h,0,0 
1543.871400,2,82,233741,70770,0,7.630000,h,0,0 
1806.173100,2,82,233764,70770,0,7.630000,h,0,0 
2068.467600,2,82,233741,70762,0,7.630000,h,0,0 
2330.766600,2,82,233779,70770,0,7.630000,h,0,0 
2596.057100,2,82,233734,70777,0,7.630000,h,0,0 
2858.356300,2,82,233726,70777,0,7.630000,h,0,0 
3120.653600,2,82,233711,70755,0,7.630000,h,0,0 
3382.953400,2,82,233749,70755,0,7.630000,h,0,0 
3645.253200,2,82,233764,70755,0,7.630000,h,0,0 
3907.551000,2,82,233757,70755,0,7.630000,h,0,0 
4168.850800,2,82,233741,70762,0,7.630000,h,0,0 
4431.151100,2,82,233886,70770,0,7.630000,h,0,0 
4696.440700,2,82,233726,70777,0,7.630000,h,0,0 
4959.737600,2,82,233772,70785,0,7.630000,h,0,0 
5222.035200,2,82,233734,70800,0,7.630000,h,0,0 
5484.332900,2,82,233772,70785,0,7.630000,h,0,0 
5745.634200,2,82,233871,70770,0,7.630000,h,0,0 
6008.931500,2,82,233734,70793,0,7.630000,h,0,0 
6270.232400,2,82,233711,70770,0,7.630000,h,0,0 
6532.531800,2,82,233718,70770,0,7.630000,h,0,0 
7060.120400,2,82,233787,70747,0,7.630000,h,0,0 
7322.259600,2,82,233741,70739,0,7.630000,h,0,0 
7584.557400,2,82,233695,70747,0,7.630000,h,0,0 
7846.857000,2,82,233703,70755,0,7.630000,h,0,0 
8109.153600,2,82,233741,70739,0,7.630000,h,0,0 
8372.450500,2,82,233711,70762,0,7.630000,h,0,0 
8633.752100,2,82,233703,70739,0,7.630000,h,0,0 
8896.051600,2,82,233711,70747,0,7.630000,h,0,0 
9161.340700,2,82,233818,70732,0,7.630000,h,0,0 
9423.641200,2,82,233718,70747,0,7.630000,h,0,0 
9977.159200,2,82,233688,70732,0,7.630000,h,0,0 
10472.833900,2,82,233703,70762,0,7.630000,h,0,0 
10997.431700,2,82,233718,70755,0,7.630000,h,0,0 
11258.304900,2,82,233688,70755,0,7.630000,h,0,0 
11524.592200,2,82,233840,70762,0,7.630000,h,0,0 
11786.889100,2,82,233703,70762,0,7.630000,h,0,0 
12050.186300,2,82,233665,70762,0,7.630000,h,0,0 
12311.487500,2,82,233703,70762,0,7.630000,h,0,0 
12573.787400,2,82,233688,70770,0,7.630000,h,0,0 
13097.384700,2,82,233680,70732,0,7.630000,h,0,0 
13359.683600,2,82,233695,70732,0,7.630000,h,0,0 
13625.971300,2,82,233718,70747,0,7.630000,h,0,0 
13888.269700,2,82,233695,70762,0,7.630000,h,0,0 
14150.569400,2,82,233688,70747,0,7.630000,h,0,0 
14412.868100,2,82,233673,70762,0,7.630000,h,0,0 
14674.168800,2,82,233665,70747,0,7.630000,h,0,0 
14936.468300,2,82,233695,70747,0,7.630000,h,0,0 
15198.768800,2,82,233703,70762,0,7.630000,h,0,0 
15461.065400,2,82,233711,70755,0,7.630000,h,0,0 
15723.362900,2,82,233657,70755,0,7.630000,h,0,0 
15988.654500,2,82,233680,70762,0,7.630000,h,0,0 
16251.949100,2,82,233825,70762,0,7.630000,h,0,0 
16513.249900,2,82,233711,70762,0,7.630000,h,0,0 
16775.563700,2,82,233680,70762,0,7.630000,h,0,0 
17037.848700,2,82,233695,70762,0,7.630000,h,0,0 
17300.145500,2,82,233673,70762,0,7.630000,h,0,0 
17562.445000,2,82,233665,70770,0,7.630000,h,0,0 
17824.746000,2,82,233711,70755,0,7.630000,h,0,0 
18090.035700,2,82,233703,70755,0,7.630000,h,0,0 
18352.332200,2,82,233665,70747,0,7.630000,h,0,0 
18614.632600,2,82,233833,70732,0,7.630000,h,0,0 
18876.946300,2,82,233673,70739,0,7.630000,h,0,0 
19139.230600,2,82,233680,70739,0,7.630000,h,0,0 
19401.526900,2,82,233718,70747,0,7.630000,h,0,0 
19663.825200,2,82,233703,70755,0,7.630000,h,0,0 
