Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.995800,2,82,233764,70785,0,7.630000,h,0,0 
231.379200,2,82,233871,70793,0,7.630000,h,0,0 
493.678700,2,82,233772,70793,0,7.630000,h,0,0 
755.977300,2,82,233757,70785,0,7.630000,h,0,0 
1018.276100,2,82,233772,70770,0,7.630000,h,0,0 
1283.566300,2,82,233734,70770,0,7.630000,h,0,0 
1545.865200,2,82,233726,70762,0,7.630000,h,0,0 
1820.132900,2,82,233734,70755,0,7.630000,h,0,0 
2070.463400,2,82,233879,70762,0,7.630000,h,0,0 
2331.763300,2,82,233764,70762,0,7.630000,h,0,0 
2594.063100,2,82,233711,70755,0,7.630000,h,0,0 
2856.362200,2,82,233749,70755,0,7.630000,h,0,0 
3118.658300,2,82,233734,70755,0,7.630000,h,0,0 
3383.948300,2,82,233757,70755,0,7.630000,h,0,0 
3647.245200,2,82,233772,70770,0,7.630000,h,0,0 
3909.543900,2,82,233749,70777,0,7.630000,h,0,0 
4171.844200,2,82,233726,70777,0,7.630000,h,0,0 
4695.442400,2,82,233734,70770,0,7.630000,h,0,0 
4957.743200,2,82,233741,70770,0,7.630000,h,0,0 
5220.039700,2,82,233695,70762,0,7.630000,h,0,0 
5491.336700,2,82,233726,70793,0,7.630000,h,0,0 
5747.628200,2,82,233741,70770,0,7.630000,h,0,0 
6272.225300,2,82,233734,70800,0,7.630000,h,0,0 
6534.524900,2,82,233764,70816,0,7.630000,h,0,0 
6796.822900,2,82,233856,70800,0,7.630000,h,0,0 
7059.125000,2,82,233757,70808,0,7.630000,h,0,0 
7320.422300,2,82,233703,70808,0,7.630000,h,0,0 
7583.718900,2,82,233726,70793,0,7.630000,h,0,0 
7849.010800,2,82,233863,70808,0,7.630000,h,0,0 
8111.310600,2,82,233718,70793,0,7.630000,h,0,0 
8373.606200,2,82,233734,70800,0,7.630000,h,0,0 
8635.904700,2,82,233779,70800,0,7.630000,h,0,0 
8898.204000,2,82,233734,70808,0,7.630000,h,0,0 
9160.501600,2,82,233703,70793,0,7.630000,h,0,0 
9422.800200,2,82,233726,70800,0,7.630000,h,0,0 
9684.101900,2,82,233734,70777,0,7.630000,h,0,0 
9946.401600,2,82,233757,70785,0,7.630000,h,0,0 
10211.691600,2,82,233734,70793,0,7.630000,h,0,0 
10474.987100,2,82,233703,70793,0,7.630000,h,0,0 
10736.288700,2,82,233711,70793,0,7.630000,h,0,0 
11261.883500,2,82,233734,70785,0,7.630000,h,0,0 
11523.183300,2,82,233757,70770,0,7.630000,h,0,0 
11785.482200,2,82,233741,70785,0,7.630000,h,0,0 
12047.782700,2,82,233711,70793,0,7.630000,h,0,0 
12313.071700,2,82,233741,70770,0,7.630000,h,0,0 
12575.370400,2,82,233734,70777,0,7.630000,h,0,0 
12837.669300,2,82,233726,70777,0,7.630000,h,0,0 
13099.971800,2,82,233703,70770,0,7.630000,h,0,0 
13886.865700,2,82,233711,70724,0,7.630000,h,0,0 
14149.162200,2,82,233695,70709,0,7.630000,h,0,0 
14411.459100,2,82,233726,70709,0,7.630000,h,0,0 
14676.750000,2,82,233757,70739,0,7.630000,h,0,0 
14939.049400,2,82,233741,70747,0,7.630000,h,0,0 
15201.350100,2,82,233749,70747,0,7.630000,h,0,0 
15463.646400,2,82,233734,70732,0,7.630000,h,0,0 
15724.948400,2,82,233688,70755,0,7.630000,h,0,0 
15987.247600,2,82,233680,70762,0,7.630000,h,0,0 
16249.545600,2,82,233734,70762,0,7.630000,h,0,0 
16511.842300,2,82,233703,70747,0,7.630000,h,0,0 
16777.133600,2,82,233741,70739,0,7.630000,h,0,0 
17040.431300,2,82,233688,70755,0,7.630000,h,0,0 
17302.728100,2,82,233726,70747,0,7.630000,h,0,0 
17564.029000,2,82,233711,70724,0,7.630000,h,0,0 
17826.329600,2,82,233726,70724,0,7.630000,h,0,0 
18088.626700,2,82,233688,70732,0,7.630000,h,0,0 
18353.919000,2,82,233680,70739,0,7.630000,h,0,0 
18878.515800,2,82,233703,70762,0,7.630000,h,0,0 
19140.813600,2,82,233718,70739,0,7.630000,h,0,0 
19665.409300,2,82,233657,70732,0,7.630000,h,0,0 
19927.710300,2,82,233688,70724,0,7.630000,h,0,0 
20190.009300,2,82,233642,70724,0,7.630000,h,0,0 
20451.307800,2,82,233673,70732,0,7.630000,h,0,0 
20713.609900,2,82,233634,70709,0,7.630000,h,0,0 
20975.925600,2,82,233642,70732,0,7.630000,h,0,0 
21242.193700,2,82,233634,70762,0,7.630000,h,0,0 
21504.492200,2,82,233665,70755,0,7.630000,h,0,0 
22029.090900,2,82,233802,70747,0,7.630000,h,0,0 
22291.389600,2,82,233612,70739,0,7.630000,h,0,0 
22552.689000,2,82,233673,70732,0,7.630000,h,0,0 
22815.027800,2,82,233680,70739,0,7.630000,h,0,0 
23077.286300,2,82,233810,70732,0,7.630000,h,0,0 
23342.576900,2,82,233619,70739,0,7.630000,h,0,0 
23604.875400,2,82,233657,70724,0,7.630000,h,0,0 
23869.171400,2,82,233673,70732,0,7.630000,h,0,0 
24392.769300,2,82,233695,70739,0,7.630000,h,0,0 
24655.066000,2,82,233688,70747,0,7.630000,h,0,0 
24916.368700,2,82,233665,70755,0,7.630000,h,0,0 
25440.964800,2,82,233680,70739,0,7.630000,h,0,0 
25706.256000,2,82,233711,70739,0,7.630000,h,0,0 
25968.554500,2,82,233673,70755,0,7.630000,h,0,0 
26230.876600,2,82,233680,70747,0,7.630000,h,0,0 
26493.152300,2,82,233673,70739,0,7.630000,h,0,0 
26755.449700,2,82,233787,70747,0,7.630000,h,0,0 
27017.750100,2,82,233604,70747,0,7.630000,h,0,0 
27280.048700,2,82,233657,70739,0,7.630000,h,0,0 
27541.347200,2,82,233634,70747,0,7.630000,h,0,0 
27806.637800,2,82,233650,70739,0,7.630000,h,0,0 
28069.936200,2,82,233642,70747,0,7.630000,h,0,0 
28332.234100,2,82,233657,70739,0,7.630000,h,0,0 
28594.533500,2,82,233688,70747,0,7.630000,h,0,0 
28855.834000,2,82,233657,70747,0,7.630000,h,0,0 
29119.132100,2,82,233619,70770,0,7.630000,h,0,0 
29380.429900,2,82,233665,70770,0,7.630000,h,0,0 
29642.728600,2,82,233680,70755,0,7.630000,h,0,0 
29905.027500,2,82,233627,70762,0,7.630000,h,0,0 
30170.321100,2,82,233634,70777,0,7.630000,h,0,0 
30433.614800,2,82,233688,70762,0,7.630000,h,0,0 
30694.916900,2,82,233673,70777,0,7.630000,h,0,0 
30957.214600,2,82,233772,70762,0,7.630000,h,0,0 
31219.514200,2,82,233596,70755,0,7.630000,h,0,0 
31481.811200,2,82,233665,70762,0,7.630000,h,0,0 
31744.110000,2,82,233634,70747,0,7.630000,h,0,0 
32006.413800,2,82,233657,70755,0,7.630000,h,0,0 
32533.996800,2,82,233741,70762,0,7.630000,h,0,0 
32796.294800,2,82,233673,70739,0,7.630000,h,0,0 
33058.595900,2,82,233657,70747,0,7.630000,h,0,0 
33320.894600,2,82,233688,70747,0,7.630000,h,0,0 
33583.191300,2,82,233650,70755,0,7.630000,h,0,0 
33845.489700,2,82,233627,70747,0,7.630000,h,0,0 
34369.089900,2,82,233657,70732,0,7.630000,h,0,0 
34634.383000,2,82,233634,70747,0,7.630000,h,0,0 
34897.678700,2,82,233657,70732,0,7.630000,h,0,0 
35159.976700,2,82,233627,70747,0,7.630000,h,0,0 
35422.278800,2,82,233642,70762,0,7.630000,h,0,0 
35683.575300,2,82,233612,70755,0,7.630000,h,0,0 
35947.869700,2,82,233650,70755,0,7.630000,h,0,0 
36208.172400,2,82,233627,70755,0,7.630000,h,0,0 
36470.470200,2,82,233665,70755,0,7.630000,h,0,0 
36732.769300,2,82,233596,70755,0,7.630000,h,0,0 
36998.060400,2,82,233627,70755,0,7.630000,h,0,0 
37260.359700,2,82,233650,70762,0,7.630000,h,0,0 
37522.657100,2,82,233612,70747,0,7.630000,h,0,0 
37784.957300,2,82,233642,70732,0,7.630000,h,0,0 
38048.252000,2,82,233634,70747,0,7.630000,h,0,0 
38309.552700,2,82,233604,70747,0,7.630000,h,0,0 
38570.854500,2,82,233673,70755,0,7.630000,h,0,0 
38833.152800,2,82,233688,70755,0,7.630000,h,0,0 
39099.442900,2,82,233787,70747,0,7.630000,h,0,0 
39361.740200,2,82,233589,70739,0,7.630000,h,0,0 
39624.037100,2,82,233673,70739,0,7.630000,h,0,0 
39886.336400,2,82,233650,70739,0,7.630000,h,0,0 
40148.638500,2,82,233695,70739,0,7.630000,h,0,0 
40410.933600,2,82,233703,70724,0,7.630000,h,0,0 
40673.231500,2,82,233795,70739,0,7.630000,h,0,0 
40935.530900,2,82,233642,70755,0,7.630000,h,0,0 
41196.835600,2,82,233413,70770,0,7.630000,h,0,0 
41463.120100,2,82,233230,70747,0,7.630000,h,0,0 
41725.420300,2,82,232955,70747,0,7.630000,h,0,0 
41987.718500,2,82,232818,70739,0,7.630000,h,0,0 
42250.015000,2,82,232604,70755,0,7.630000,h,0,0 
42512.314900,2,82,232421,70755,0,7.630000,h,0,0 
42774.612700,2,82,232238,70747,0,7.630000,h,0,0 
43035.913700,2,82,232002,70739,0,7.630000,h,0,0 
43298.213700,2,82,231788,70739,0,7.630000,h,0,0 
43563.505100,2,82,231643,70732,0,7.630000,h,0,0 
43825.802300,2,82,231445,70732,0,7.630000,h,0,0 
44088.100500,2,82,231269,70739,0,7.630000,h,0,0 
