Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.996100,2,82,233535,70922,0,7.630000,h,0,0 
232.377600,2,82,233528,70930,0,7.630000,h,0,0 
756.978200,2,82,233505,70915,0,7.630000,h,0,0 
1019.275600,2,82,233657,70938,0,7.630000,h,0,0 
1281.573500,2,82,233558,70930,0,7.630000,h,0,0 
1543.873700,2,82,233535,70915,0,7.630000,h,0,0 
1805.171100,2,82,233528,70922,0,7.630000,h,0,0 
2067.469800,2,82,233482,70915,0,7.630000,h,0,0 
2596.063300,2,82,233535,70907,0,7.630000,h,0,0 
2858.355900,2,82,233512,70915,0,7.630000,h,0,0 
3120.654100,2,82,233505,70922,0,7.630000,h,0,0 
3644.255400,2,82,233528,70930,0,7.630000,h,0,0 
3906.551500,2,82,233558,70945,0,7.630000,h,0,0 
4168.850300,2,82,233642,70938,0,7.630000,h,0,0 
4431.152400,2,82,233520,70930,0,7.630000,h,0,0 
4696.447500,2,82,233528,70938,0,7.630000,h,0,0 
5483.335700,2,82,233520,70907,0,7.630000,h,0,0 
5746.632300,2,82,233528,70915,0,7.630000,h,0,0 
6007.934000,2,82,233543,70930,0,7.630000,h,0,0 
6270.231100,2,82,233619,70922,0,7.630000,h,0,0 
6532.531000,2,82,233520,70930,0,7.630000,h,0,0 
6797.843500,2,82,233505,70922,0,7.630000,h,0,0 
7060.118700,2,82,233512,70915,0,7.630000,h,0,0 
7322.418100,2,82,233528,70922,0,7.630000,h,0,0 
7584.718500,2,82,233482,70907,0,7.630000,h,0,0 
7847.016400,2,82,233436,70922,0,7.630000,h,0,0 
8109.313300,2,82,233489,70922,0,7.630000,h,0,0 
8370.685100,2,82,233482,70922,0,7.630000,h,0,0 
8633.911700,2,82,233512,70930,0,7.630000,h,0,0 
9161.499700,2,82,233489,70930,0,7.630000,h,0,0 
9423.799900,2,82,233474,70922,0,7.630000,h,0,0 
9686.098500,2,82,233467,70930,0,7.630000,h,0,0 
9948.397000,2,82,233551,70915,0,7.630000,h,0,0 
10209.695600,2,82,233428,70922,0,7.630000,h,0,0 
10471.997700,2,82,233474,70938,0,7.630000,h,0,0 
10734.293800,2,82,233505,70938,0,7.630000,h,0,0 
10996.620200,2,82,233612,70938,0,7.630000,h,0,0 
11258.890900,2,82,233489,70915,0,7.630000,h,0,0 
11524.181800,2,82,233512,70930,0,7.630000,h,0,0 
11787.488700,2,82,233467,70930,0,7.630000,h,0,0 
12048.778400,2,82,233497,70922,0,7.630000,h,0,0 
12311.077400,2,82,233482,70922,0,7.630000,h,0,0 
12573.375200,2,82,233497,70899,0,7.630000,h,0,0 
12835.701900,2,82,233467,70884,0,7.630000,h,0,0 
13097.973800,2,82,233444,70892,0,7.630000,h,0,0 
13360.271300,2,82,233497,70907,0,7.630000,h,0,0 
13625.566000,2,82,233512,70892,0,7.630000,h,0,0 
13887.861400,2,82,233467,70907,0,7.630000,h,0,0 
14150.159300,2,82,233489,70915,0,7.630000,h,0,0 
14674.758200,2,82,233505,70915,0,7.630000,h,0,0 
