Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,80,84304,75126,0,7.630000,h,0,0 
245.345000,1,80,84312,75119,0,7.630000,h,0,0 
507.643600,1,80,84396,75111,0,7.630000,h,0,0 
769.941300,1,80,84335,75119,0,7.630000,h,0,0 
1555.841300,1,80,84320,75119,0,7.630000,h,0,0 
1821.132300,1,80,84312,75134,0,7.630000,h,0,0 
2084.429300,1,80,84320,75126,0,7.630000,h,0,0 
2346.728200,1,80,84297,75119,0,7.630000,h,0,0 
2608.032800,1,80,84358,75134,0,7.630000,h,0,0 
2871.323200,1,80,84365,75134,0,7.630000,h,0,0 
3133.627700,1,80,84381,75141,0,7.630000,h,0,0 
3657.223900,1,80,84403,75149,0,7.630000,h,0,0 
3919.526600,1,80,84388,75119,0,7.630000,h,0,0 
4184.814300,1,80,84403,75141,0,7.630000,h,0,0 
4447.110200,1,80,84350,75141,0,7.630000,h,0,0 
4709.416200,1,80,84358,75134,0,7.630000,h,0,0 
4971.709800,1,80,84419,75119,0,7.630000,h,0,0 
5234.010200,1,80,84365,75126,0,7.630000,h,0,0 
6020.904300,1,80,84350,75141,0,7.630000,h,0,0 
6286.198200,1,80,84426,75134,0,7.630000,h,0,0 
6548.491600,1,80,84327,75141,0,7.630000,h,0,0 
6810.792700,1,80,84350,75134,0,7.630000,h,0,0 
7073.091300,1,80,84304,75134,0,7.630000,h,0,0 
7335.393800,1,80,84358,75141,0,7.630000,h,0,0 
7858.989900,1,80,84350,75111,0,7.630000,h,0,0 
8121.287800,1,80,84358,75119,0,7.630000,h,0,0 
8387.576900,1,80,84335,75119,0,7.630000,h,0,0 
8649.874700,1,80,84403,75119,0,7.630000,h,0,0 
8912.173700,1,80,84350,75134,0,7.630000,h,0,0 
9174.473400,1,80,84381,75119,0,7.630000,h,0,0 
9435.772900,1,80,84358,75103,0,7.630000,h,0,0 
9698.072100,1,80,84350,75111,0,7.630000,h,0,0 
9960.371000,1,80,84312,75111,0,7.630000,h,0,0 
10223.667500,1,80,84327,75134,0,7.630000,h,0,0 
10487.960800,1,80,84350,75134,0,7.630000,h,0,0 
10750.258200,1,80,84365,75119,0,7.630000,h,0,0 
11012.558200,1,80,84358,75119,0,7.630000,h,0,0 
11274.859100,1,80,84342,75134,0,7.630000,h,0,0 
11537.154700,1,80,84358,75126,0,7.630000,h,0,0 
11799.453100,1,80,84365,75141,0,7.630000,h,0,0 
12061.752900,1,80,84304,75134,0,7.630000,h,0,0 
12324.050200,1,80,84342,75111,0,7.630000,h,0,0 
12585.352400,1,80,84335,75119,0,7.630000,h,0,0 
13113.942400,1,80,84327,75126,0,7.630000,h,0,0 
13376.237500,1,80,84358,75119,0,7.630000,h,0,0 
13638.535900,1,80,84327,75119,0,7.630000,h,0,0 
13900.835300,1,80,84365,75141,0,7.630000,h,0,0 
14163.133600,1,80,84373,75149,0,7.630000,h,0,0 
14424.434800,1,80,84396,75141,0,7.630000,h,0,0 
14686.733600,1,80,84358,75141,0,7.630000,h,0,0 
14953.021100,1,80,84342,75134,0,7.630000,h,0,0 
15215.321000,1,80,84335,75149,0,7.630000,h,0,0 
15477.620800,1,80,84419,75141,0,7.630000,h,0,0 
15739.918000,1,80,84342,75134,0,7.630000,h,0,0 
16002.216400,1,80,84320,75134,0,7.630000,h,0,0 
16525.816700,1,80,84312,75111,0,7.630000,h,0,0 
16788.116300,1,80,84327,75134,0,7.630000,h,0,0 
17053.407100,1,80,84297,75119,0,7.630000,h,0,0 
17316.703900,1,80,84312,75126,0,7.630000,h,0,0 
17579.000900,1,80,84342,75126,0,7.630000,h,0,0 
17840.301600,1,80,84327,75126,0,7.630000,h,0,0 
18364.901600,1,80,84320,75119,0,7.630000,h,0,0 
18627.198300,1,80,84304,75126,0,7.630000,h,0,0 
18889.497300,1,80,84335,75141,0,7.630000,h,0,0 
19417.088300,1,80,84327,75134,0,7.630000,h,0,0 
19679.389200,1,80,84335,75119,0,7.630000,h,0,0 
19941.684300,1,80,84373,75141,0,7.630000,h,0,0 
20203.982000,1,80,84365,75134,0,7.630000,h,0,0 
20466.282300,1,80,84350,75134,0,7.630000,h,0,0 
20728.581000,1,80,84365,75141,0,7.630000,h,0,0 
20990.879000,1,80,84342,75134,0,7.630000,h,0,0 
21253.180900,1,80,84358,75149,0,7.630000,h,0,0 
21518.468000,1,80,84342,75141,0,7.630000,h,0,0 
22305.395500,1,80,84320,75103,0,7.630000,h,0,0 
22566.665600,1,80,84335,75126,0,7.630000,h,0,0 
22828.964300,1,80,84320,75111,0,7.630000,h,0,0 
