Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.996800,2,83,79101,70137,0,7.630000,h,0,0 
232.404600,2,83,79086,70137,0,7.630000,h,0,0 
756.997100,2,83,79101,70137,0,7.630000,h,0,0 
1018.306700,2,83,79086,70144,0,7.630000,h,0,0 
1280.572700,2,83,79124,70137,0,7.630000,h,0,0 
1542.873900,2,83,79055,70144,0,7.630000,h,0,0 
1805.198700,2,83,79093,70144,0,7.630000,h,0,0 
2067.471900,2,83,79071,70144,0,7.630000,h,0,0 
2332.760400,2,83,79109,70152,0,7.630000,h,0,0 
2595.061300,2,83,79101,70144,0,7.630000,h,0,0 
2857.359400,2,83,79063,70159,0,7.630000,h,0,0 
3119.659400,2,83,79017,70129,0,7.630000,h,0,0 
3382.955900,2,83,79055,70137,0,7.630000,h,0,0 
3644.256800,2,83,79025,70152,0,7.630000,h,0,0 
3906.554900,2,83,79010,70137,0,7.630000,h,0,0 
4167.858100,2,83,78926,70144,0,7.630000,h,0,0 
4430.155400,2,83,78971,70159,0,7.630000,h,0,0 
4696.443100,2,83,78948,70159,0,7.630000,h,0,0 
4958.740500,2,83,78926,70167,0,7.630000,h,0,0 
5227.023400,2,83,78918,70167,0,7.630000,h,0,0 
5483.338200,2,83,78826,70159,0,7.630000,h,0,0 
5744.637700,2,83,78834,70152,0,7.630000,h,0,0 
6006.938300,2,83,78804,70144,0,7.630000,h,0,0 
6269.244800,2,83,78781,70152,0,7.630000,h,0,0 
6531.534500,2,83,78742,70144,0,7.630000,h,0,0 
6796.825900,2,83,78720,70137,0,7.630000,h,0,0 
7322.422400,2,83,78681,70144,0,7.630000,h,0,0 
7583.725000,2,83,78697,70137,0,7.630000,h,0,0 
7846.021100,2,83,78689,70129,0,7.630000,h,0,0 
8108.320100,2,83,78628,70129,0,7.630000,h,0,0 
8370.618100,2,83,78590,70129,0,7.630000,h,0,0 
8632.915700,2,83,78605,70144,0,7.630000,h,0,0 
8898.208600,2,83,78582,70144,0,7.630000,h,0,0 
9160.507200,2,83,78559,70144,0,7.630000,h,0,0 
9422.807700,2,83,78529,70137,0,7.630000,h,0,0 
9686.102800,2,83,78552,70129,0,7.630000,h,0,0 
9947.418600,2,83,78483,70137,0,7.630000,h,0,0 
10209.701800,2,83,78475,70144,0,7.630000,h,0,0 
10472.003200,2,83,78453,70159,0,7.630000,h,0,0 
10733.301100,2,83,78430,70175,0,7.630000,h,0,0 
10999.589200,2,83,78422,70190,0,7.630000,h,0,0 
11261.890700,2,83,78384,70175,0,7.630000,h,0,0 
11524.186600,2,83,78376,70175,0,7.630000,h,0,0 
12048.784100,2,83,78315,70175,0,7.630000,h,0,0 
12573.382400,2,83,78300,70159,0,7.630000,h,0,0 
12834.683300,2,83,78308,70152,0,7.630000,h,0,0 
13096.982600,2,83,78247,70152,0,7.630000,h,0,0 
13363.269500,2,83,78208,70152,0,7.630000,h,0,0 
13625.571400,2,83,78193,70137,0,7.630000,h,0,0 
13886.868600,2,83,78178,70152,0,7.630000,h,0,0 
14149.169000,2,83,78155,70144,0,7.630000,h,0,0 
14411.468000,2,83,78147,70167,0,7.630000,h,0,0 
14674.777900,2,83,78117,70159,0,7.630000,h,0,0 
15198.363900,2,83,78071,70137,0,7.630000,h,0,0 
15463.660700,2,83,78048,70129,0,7.630000,h,0,0 
15725.955900,2,83,78056,70152,0,7.630000,h,0,0 
16250.549900,2,83,78010,70144,0,7.630000,h,0,0 
16512.853300,2,83,77957,70137,0,7.630000,h,0,0 
16775.148700,2,83,77987,70129,0,7.630000,h,0,0 
17037.446300,2,83,77911,70129,0,7.630000,h,0,0 
17298.749000,2,83,77926,70129,0,7.630000,h,0,0 
17562.043700,2,83,77911,70129,0,7.630000,h,0,0 
17827.335900,2,83,77880,70129,0,7.630000,h,0,0 
18089.633300,2,83,77873,70129,0,7.630000,h,0,0 
18351.931300,2,83,77827,70129,0,7.630000,h,0,0 
18614.230000,2,83,77835,70129,0,7.630000,h,0,0 
18875.532300,2,83,77819,70144,0,7.630000,h,0,0 
19137.830600,2,83,77796,70144,0,7.630000,h,0,0 
19400.130500,2,83,77751,70121,0,7.630000,h,0,0 
19662.429100,2,83,77705,70121,0,7.630000,h,0,0 
19927.718100,2,83,77735,70137,0,7.630000,h,0,0 
20190.017100,2,83,77697,70137,0,7.630000,h,0,0 
20453.313100,2,83,77674,70152,0,7.630000,h,0,0 
20714.623500,2,83,77651,70144,0,7.630000,h,0,0 
20976.913000,2,83,77621,70144,0,7.630000,h,0,0 
21239.212500,2,83,77606,70144,0,7.630000,h,0,0 
21501.512800,2,83,77568,70144,0,7.630000,h,0,0 
21763.810400,2,83,77598,70152,0,7.630000,h,0,0 
22029.104700,2,83,77568,70152,0,7.630000,h,0,0 
22291.399100,2,83,77537,70167,0,7.630000,h,0,0 
22553.699500,2,83,77507,70175,0,7.630000,h,0,0 
22815.996400,2,83,77468,70167,0,7.630000,h,0,0 
23078.296000,2,83,77484,70152,0,7.630000,h,0,0 
23340.594500,2,83,77392,70159,0,7.630000,h,0,0 
23602.895000,2,83,77415,70175,0,7.630000,h,0,0 
23864.195600,2,83,77392,70144,0,7.630000,h,0,0 
24126.492800,2,83,77377,70144,0,7.630000,h,0,0 
24392.781000,2,83,77354,70137,0,7.630000,h,0,0 
24655.081100,2,83,77323,70144,0,7.630000,h,0,0 
24917.378100,2,83,77316,70137,0,7.630000,h,0,0 
25179.676900,2,83,77293,70152,0,7.630000,h,0,0 
25460.925700,2,83,77285,70159,0,7.630000,h,0,0 
25965.575300,2,83,77209,70167,0,7.630000,h,0,0 
26227.876600,2,83,77217,70152,0,7.630000,h,0,0 
26493.167000,2,83,77209,70167,0,7.630000,h,0,0 
26756.463100,2,83,77186,70152,0,7.630000,h,0,0 
27017.762000,2,83,77171,70152,0,7.630000,h,0,0 
27282.056200,2,83,77148,70159,0,7.630000,h,0,0 
27542.376800,2,83,77102,70152,0,7.630000,h,0,0 
27804.658500,2,83,77133,70159,0,7.630000,h,0,0 
28066.957300,2,83,77064,70175,0,7.630000,h,0,0 
28329.256300,2,83,77056,70167,0,7.630000,h,0,0 
28591.560500,2,83,77026,70167,0,7.630000,h,0,0 
29119.143900,2,83,77003,70167,0,7.630000,h,0,0 
29381.478300,2,83,76972,70129,0,7.630000,h,0,0 
29643.742800,2,83,76927,70137,0,7.630000,h,0,0 
30167.343000,2,83,76896,70137,0,7.630000,h,0,0 
30692.940400,2,83,76866,70137,0,7.630000,h,0,0 
30958.229400,2,83,76850,70137,0,7.630000,h,0,0 
31220.525700,2,83,76820,70129,0,7.630000,h,0,0 
31482.826000,2,83,76789,70137,0,7.630000,h,0,0 
32268.723300,2,83,76751,70129,0,7.630000,h,0,0 
32531.057500,2,83,76728,70137,0,7.630000,h,0,0 
32793.320300,2,83,76721,70114,0,7.630000,h,0,0 
33058.611800,2,83,76683,70129,0,7.630000,h,0,0 
33320.911000,2,83,76660,70121,0,7.630000,h,0,0 
33584.208400,2,83,76683,70129,0,7.630000,h,0,0 
33846.505200,2,83,76652,70159,0,7.630000,h,0,0 
34107.805800,2,83,76614,70144,0,7.630000,h,0,0 
34633.402000,2,83,76576,70137,0,7.630000,h,0,0 
34895.699600,2,83,76553,70129,0,7.630000,h,0,0 
35159.993000,2,83,76515,70137,0,7.630000,h,0,0 
35422.388200,2,83,76545,70129,0,7.630000,h,0,0 
35684.592700,2,83,76484,70137,0,7.630000,h,0,0 
35946.888000,2,83,76477,70137,0,7.630000,h,0,0 
36471.486100,2,83,76393,70137,0,7.630000,h,0,0 
36733.785500,2,83,76416,70137,0,7.630000,h,0,0 
36995.105900,2,83,76377,70137,0,7.630000,h,0,0 
37258.383400,2,83,76370,70144,0,7.630000,h,0,0 
37523.674600,2,83,76400,70144,0,7.630000,h,0,0 
37785.973600,2,83,76332,70144,0,7.630000,h,0,0 
38048.270500,2,83,76339,70137,0,7.630000,h,0,0 
38310.569600,2,83,76293,70129,0,7.630000,h,0,0 
38571.870800,2,83,76263,70144,0,7.630000,h,0,0 
38835.169300,2,83,76271,70121,0,7.630000,h,0,0 
39096.469400,2,83,76255,70144,0,7.630000,h,0,0 
39358.766700,2,83,76194,70137,0,7.630000,h,0,0 
39621.068500,2,83,76171,70137,0,7.630000,h,0,0 
39886.357800,2,83,76164,70121,0,7.630000,h,0,0 
40148.655400,2,83,76118,70129,0,7.630000,h,0,0 
40410.956100,2,83,76126,70121,0,7.630000,h,0,0 
40935.558800,2,83,76065,70121,0,7.630000,h,0,0 
41197.850400,2,83,76072,70129,0,7.630000,h,0,0 
41460.150600,2,83,76034,70114,0,7.630000,h,0,0 
41722.448800,2,83,76019,70144,0,7.630000,h,0,0 
