Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.998200,2,83,75622,70068,0,7.630000,h,0,0 
229.389700,2,83,75653,70068,0,7.630000,h,0,0 
494.680300,2,83,75614,70075,0,7.630000,h,0,0 
756.976800,2,83,75653,70075,0,7.630000,h,0,0 
1019.276800,2,83,75637,70068,0,7.630000,h,0,0 
1282.575000,2,83,75683,70068,0,7.630000,h,0,0 
1543.872800,2,83,75653,70068,0,7.630000,h,0,0 
1806.170100,2,83,75660,70060,0,7.630000,h,0,0 
2068.471200,2,83,75653,70068,0,7.630000,h,0,0 
2329.772500,2,83,75614,70083,0,7.630000,h,0,0 
2596.060000,2,83,75660,70068,0,7.630000,h,0,0 
2858.358800,2,83,75645,70053,0,7.630000,h,0,0 
3120.738700,2,83,75630,70045,0,7.630000,h,0,0 
3382.957000,2,83,75653,70060,0,7.630000,h,0,0 
3907.552900,2,83,75706,70060,0,7.630000,h,0,0 
4168.856700,2,83,75660,70037,0,7.630000,h,0,0 
4431.153000,2,83,75622,70068,0,7.630000,h,0,0 
4693.452400,2,83,75645,70060,0,7.630000,h,0,0 
4958.742500,2,83,75668,70068,0,7.630000,h,0,0 
5222.039100,2,83,75630,70075,0,7.630000,h,0,0 
5484.338600,2,83,75637,70060,0,7.630000,h,0,0 
5745.638700,2,83,75592,70068,0,7.630000,h,0,0 
6007.938700,2,83,75637,70091,0,7.630000,h,0,0 
6532.534500,2,83,75622,70068,0,7.630000,h,0,0 
6794.834000,2,83,75614,70075,0,7.630000,h,0,0 
7322.424700,2,83,75622,70060,0,7.630000,h,0,0 
7847.040400,2,83,75614,70068,0,7.630000,h,0,0 
8109.319900,2,83,75607,70083,0,7.630000,h,0,0 
8371.620200,2,83,75630,70075,0,7.630000,h,0,0 
8632.920300,2,83,75614,70075,0,7.630000,h,0,0 
8895.218500,2,83,75645,70098,0,7.630000,h,0,0 
9161.506000,2,83,75622,70091,0,7.630000,h,0,0 
9948.402100,2,83,75599,70083,0,7.630000,h,0,0 
10210.701000,2,83,75653,70075,0,7.630000,h,0,0 
10472.998900,2,83,75622,70083,0,7.630000,h,0,0 
10734.301300,2,83,75637,70083,0,7.630000,h,0,0 
10996.600800,2,83,75614,70075,0,7.630000,h,0,0 
11261.891900,2,83,75592,70075,0,7.630000,h,0,0 
11524.188700,2,83,75614,70075,0,7.630000,h,0,0 
11787.484800,2,83,75607,70068,0,7.630000,h,0,0 
12048.786400,2,83,75592,70075,0,7.630000,h,0,0 
12311.084500,2,83,75614,70083,0,7.630000,h,0,0 
12573.383200,2,83,75599,70068,0,7.630000,h,0,0 
12835.682300,2,83,75561,70053,0,7.630000,h,0,0 
13097.982000,2,83,75630,70053,0,7.630000,h,0,0 
13360.279500,2,83,75569,70075,0,7.630000,h,0,0 
13625.572300,2,83,75607,70075,0,7.630000,h,0,0 
13887.873900,2,83,75592,70060,0,7.630000,h,0,0 
14150.168100,2,83,75569,70068,0,7.630000,h,0,0 
14412.469200,2,83,75592,70068,0,7.630000,h,0,0 
14674.765500,2,83,75576,70060,0,7.630000,h,0,0 
14937.065300,2,83,75614,70068,0,7.630000,h,0,0 
15460.665500,2,83,75622,70060,0,7.630000,h,0,0 
15726.952700,2,83,75599,70068,0,7.630000,h,0,0 
15989.252200,2,83,75569,70068,0,7.630000,h,0,0 
16251.550600,2,83,75614,70075,0,7.630000,h,0,0 
16776.146900,2,83,75622,70091,0,7.630000,h,0,0 
17037.482800,2,83,75607,70083,0,7.630000,h,0,0 
17299.748900,2,83,75592,70075,0,7.630000,h,0,0 
17562.044700,2,83,75584,70075,0,7.630000,h,0,0 
18352.933900,2,83,75607,70075,0,7.630000,h,0,0 
18615.230200,2,83,75584,70091,0,7.630000,h,0,0 
18876.531900,2,83,75576,70075,0,7.630000,h,0,0 
19138.831600,2,83,75607,70075,0,7.630000,h,0,0 
19402.127200,2,83,75546,70068,0,7.630000,h,0,0 
19663.427200,2,83,75569,70075,0,7.630000,h,0,0 
20453.349300,2,83,75546,70053,0,7.630000,h,0,0 
20715.618700,2,83,75584,70068,0,7.630000,h,0,0 
20977.913200,2,83,75546,70091,0,7.630000,h,0,0 
21240.211500,2,83,75576,70083,0,7.630000,h,0,0 
21764.809800,2,83,75569,70075,0,7.630000,h,0,0 
22027.124400,2,83,75592,70053,0,7.630000,h,0,0 
22292.406700,2,83,75576,70060,0,7.630000,h,0,0 
22554.698100,2,83,75599,70068,0,7.630000,h,0,0 
22816.995700,2,83,75569,70068,0,7.630000,h,0,0 
23341.594600,2,83,75576,70068,0,7.630000,h,0,0 
23603.891900,2,83,75584,70068,0,7.630000,h,0,0 
