Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,80,83824,75485,0,7.630000,h,0,0 
233.376100,1,80,83885,75500,0,7.630000,h,0,0 
495.673300,1,80,83862,75500,0,7.630000,h,0,0 
757.971600,1,80,83847,75500,0,7.630000,h,0,0 
1020.274600,1,80,83854,75500,0,7.630000,h,0,0 
1282.569400,1,80,83831,75500,0,7.630000,h,0,0 
1543.871000,1,80,83847,75500,0,7.630000,h,0,0 
1806.169900,1,80,83831,75492,0,7.630000,h,0,0 
2071.459100,1,80,83801,75500,0,7.630000,h,0,0 
2334.758500,1,80,83793,75500,0,7.630000,h,0,0 
2597.055000,1,80,83770,75515,0,7.630000,h,0,0 
3121.655200,1,80,83793,75500,0,7.630000,h,0,0 
3383.952000,1,80,83732,75531,0,7.630000,h,0,0 
3645.251500,1,80,83702,75523,0,7.630000,h,0,0 
3907.550000,1,80,83679,75500,0,7.630000,h,0,0 
4172.844500,1,80,83686,75500,0,7.630000,h,0,0 
4435.141900,1,80,83663,75508,0,7.630000,h,0,0 
4697.439000,1,80,83648,75515,0,7.630000,h,0,0 
4959.738500,1,80,83595,75492,0,7.630000,h,0,0 
5222.038000,1,80,83564,75485,0,7.630000,h,0,0 
5484.335400,1,80,83557,75500,0,7.630000,h,0,0 
5746.634700,1,80,83541,75515,0,7.630000,h,0,0 
6271.233200,1,80,83496,75500,0,7.630000,h,0,0 
6536.521700,1,80,83465,75508,0,7.630000,h,0,0 
7061.122800,1,80,83435,75485,0,7.630000,h,0,0 
7323.418200,1,80,83427,75492,0,7.630000,h,0,0 
7585.717100,1,80,83412,75492,0,7.630000,h,0,0 
7862.975500,1,80,83366,75492,0,7.630000,h,0,0 
8109.319300,1,80,83374,75492,0,7.630000,h,0,0 
8375.607400,1,80,83419,75508,0,7.630000,h,0,0 
8637.903900,1,80,83351,75500,0,7.630000,h,0,0 
8900.201300,1,80,83305,75515,0,7.630000,h,0,0 
9162.500900,1,80,83328,75508,0,7.630000,h,0,0 
9424.800900,1,80,83351,75523,0,7.630000,h,0,0 
9686.101000,1,80,83282,75515,0,7.630000,h,0,0 
9948.400700,1,80,83251,75485,0,7.630000,h,0,0 
10210.700000,1,80,83213,75477,0,7.630000,h,0,0 
10475.989600,1,80,83160,75485,0,7.630000,h,0,0 
10739.285000,1,80,83168,75500,0,7.630000,h,0,0 
11001.616700,1,80,83160,75500,0,7.630000,h,0,0 
11263.884300,1,80,83152,75500,0,7.630000,h,0,0 
11526.196100,1,80,83160,75492,0,7.630000,h,0,0 
11787.483700,1,80,83099,75492,0,7.630000,h,0,0 
12049.781600,1,80,83068,75500,0,7.630000,h,0,0 
12312.081700,1,80,83045,75500,0,7.630000,h,0,0 
12577.377000,1,80,83030,75485,0,7.630000,h,0,0 
12839.669900,1,80,83015,75508,0,7.630000,h,0,0 
13101.968100,1,80,83007,75500,0,7.630000,h,0,0 
13364.269500,1,80,82992,75500,0,7.630000,h,0,0 
13626.565800,1,80,82984,75508,0,7.630000,h,0,0 
13888.865400,1,80,82954,75500,0,7.630000,h,0,0 
14151.165700,1,80,82931,75492,0,7.630000,h,0,0 
14413.462000,1,80,82885,75492,0,7.630000,h,0,0 
14678.756600,1,80,82862,75500,0,7.630000,h,0,0 
14941.051100,1,80,82870,75515,0,7.630000,h,0,0 
15203.350600,1,80,82847,75523,0,7.630000,h,0,0 
15465.652800,1,80,82832,75508,0,7.630000,h,0,0 
15727.947400,1,80,82847,75515,0,7.630000,h,0,0 
15990.246400,1,80,82771,75508,0,7.630000,h,0,0 
16251.549000,1,80,82748,75492,0,7.630000,h,0,0 
16514.847000,1,80,82717,75477,0,7.630000,h,0,0 
16780.134300,1,80,82725,75477,0,7.630000,h,0,0 
17042.435300,1,80,82656,75477,0,7.630000,h,0,0 
17567.030800,1,80,82679,75508,0,7.630000,h,0,0 
17829.328300,1,80,82702,75492,0,7.630000,h,0,0 
18090.630900,1,80,82626,75500,0,7.630000,h,0,0 
18352.930500,1,80,82603,75508,0,7.630000,h,0,0 
18615.227700,1,80,82580,75508,0,7.630000,h,0,0 
18880.518200,1,80,82557,75500,0,7.630000,h,0,0 
19143.815600,1,80,82519,75500,0,7.630000,h,0,0 
19406.114900,1,80,82527,75508,0,7.630000,h,0,0 
19668.413400,1,80,82496,75492,0,7.630000,h,0,0 
19930.711300,1,80,82450,75485,0,7.630000,h,0,0 
20193.010100,1,80,82427,75492,0,7.630000,h,0,0 
20454.312900,1,80,82420,75477,0,7.630000,h,0,0 
20716.609600,1,80,82412,75485,0,7.630000,h,0,0 
20981.899900,1,80,82382,75492,0,7.630000,h,0,0 
21245.195600,1,80,82389,75492,0,7.630000,h,0,0 
21506.498600,1,80,82359,75500,0,7.630000,h,0,0 
21768.796000,1,80,82321,75485,0,7.630000,h,0,0 
22031.093600,1,80,82336,75508,0,7.630000,h,0,0 
22293.396500,1,80,82328,75515,0,7.630000,h,0,0 
22555.694900,1,80,82313,75538,0,7.630000,h,0,0 
22817.990000,1,80,82298,75508,0,7.630000,h,0,0 
23083.282200,1,80,82252,75523,0,7.630000,h,0,0 
23345.580200,1,80,82267,75523,0,7.630000,h,0,0 
23608.881100,1,80,82221,75508,0,7.630000,h,0,0 
23870.180200,1,80,82206,75523,0,7.630000,h,0,0 
24132.477200,1,80,82244,75538,0,7.630000,h,0,0 
24394.776500,1,80,82191,75523,0,7.630000,h,0,0 
24657.078100,1,80,82160,75523,0,7.630000,h,0,0 
24918.375800,1,80,82145,75508,0,7.630000,h,0,0 
25184.670100,1,80,82160,75515,0,7.630000,h,0,0 
25446.962100,1,80,82115,75515,0,7.630000,h,0,0 
25709.260600,1,80,82077,75500,0,7.630000,h,0,0 
25971.559300,1,80,82038,75508,0,7.630000,h,0,0 
