Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,79,171073,170219,0,7.630000,l,0,0 
264.125000,1,79,171089,170219,0,7.630000,l,0,0 
527.250000,1,79,171112,170227,0,7.630000,l,0,0 
790.375000,1,79,171104,170227,0,7.630000,l,0,0 
1053.500000,1,79,171096,170234,0,7.630000,l,0,0 
1316.625000,1,79,171119,170242,0,7.630000,l,0,0 
1579.750000,1,79,171089,170234,0,7.630000,l,0,0 
1842.875000,1,79,171081,170234,0,7.630000,l,0,0 
2106.000000,1,79,171096,170242,0,7.630000,l,0,0 
2369.125000,1,79,171081,170242,0,7.630000,l,0,0 
2632.250000,1,79,171073,170242,0,7.630000,l,0,0 
3158.500000,1,79,171081,170242,0,7.630000,l,0,0 
3421.625000,1,79,171165,170242,0,7.630000,l,0,0 
3684.750000,1,79,171127,170242,0,7.630000,l,0,0 
3947.875000,1,79,171104,170242,0,7.630000,l,0,0 
4474.125000,1,79,171165,170242,0,7.630000,l,0,0 
4737.250000,1,79,171127,170242,0,7.630000,l,0,0 
5263.500000,1,79,171104,170234,0,7.630000,l,0,0 
5526.625000,1,79,171089,170242,0,7.630000,l,0,0 
5789.750000,1,79,171119,170249,0,7.630000,l,0,0 
6052.875000,1,79,171104,170242,0,7.630000,l,0,0 
6316.000000,1,79,171127,170242,0,7.630000,l,0,0 
6579.125000,1,79,171104,170242,0,7.630000,l,0,0 
7105.375000,1,79,171127,170249,0,7.630000,l,0,0 
7368.500000,1,79,171112,170249,0,7.630000,l,0,0 
7631.625000,1,79,171096,170249,0,7.630000,l,0,0 
8157.875000,1,79,171081,170257,0,7.630000,l,0,0 
8421.000000,1,79,171104,170249,0,7.630000,l,0,0 
8684.125000,1,79,171089,170257,0,7.630000,l,0,0 
8947.250000,1,79,171119,170249,0,7.630000,l,0,0 
9210.375000,1,79,171112,170257,0,7.630000,l,0,0 
9736.625000,1,79,171096,170257,0,7.630000,l,0,0 
10262.875000,1,79,171127,170249,0,7.630000,l,0,0 
10526.000000,1,79,171096,170257,0,7.630000,l,0,0 
10789.125000,1,79,171073,170257,0,7.630000,l,0,0 
11052.250000,1,79,171112,170257,0,7.630000,l,0,0 
11578.500000,1,79,171089,170265,0,7.630000,l,0,0 
12104.750000,1,79,171081,170265,0,7.630000,l,0,0 
12631.000000,1,79,171112,170265,0,7.630000,l,0,0 
12894.125000,1,79,171081,170265,0,7.630000,l,0,0 
13157.250000,1,79,171096,170257,0,7.630000,l,0,0 
13420.375000,1,79,171081,170265,0,7.630000,l,0,0 
13683.500000,1,79,171073,170265,0,7.630000,l,0,0 
13946.625000,1,79,171081,170257,0,7.630000,l,0,0 
14736.000000,1,79,171051,170265,0,7.630000,l,0,0 
15262.250000,1,79,171073,170265,0,7.630000,l,0,0 
15525.375000,1,79,171051,170272,0,7.630000,l,0,0 
15788.500000,1,79,171028,170272,0,7.630000,l,0,0 
16051.625000,1,79,171066,170257,0,7.630000,l,0,0 
16314.750000,1,79,171043,170272,0,7.630000,l,0,0 
16841.000000,1,79,171089,170257,0,7.630000,l,0,0 
17104.125000,1,79,171035,170272,0,7.630000,l,0,0 
17367.250000,1,79,171028,170272,0,7.630000,l,0,0 
17630.375000,1,79,171020,170265,0,7.630000,l,0,0 
17893.500000,1,79,171012,170265,0,7.630000,l,0,0 
18156.625000,1,79,171089,170265,0,7.630000,l,0,0 
18419.750000,1,79,171028,170265,0,7.630000,l,0,0 
18946.000000,1,79,171020,170265,0,7.630000,l,0,0 
19209.125000,1,79,171028,170272,0,7.630000,l,0,0 
19735.375000,1,79,171020,170280,0,7.630000,l,0,0 
19998.500000,1,79,170997,170265,0,7.630000,l,0,0 
20261.625000,1,79,170989,170265,0,7.630000,l,0,0 
20787.875000,1,79,170982,170265,0,7.630000,l,0,0 
21051.000000,1,79,170989,170265,0,7.630000,l,0,0 
21314.125000,1,79,171096,170265,0,7.630000,l,0,0 
21577.250000,1,79,170944,170265,0,7.630000,l,0,0 
21840.375000,1,79,170967,170272,0,7.630000,l,0,0 
22103.500000,1,79,170959,170272,0,7.630000,l,0,0 
22366.625000,1,79,170951,170265,0,7.630000,l,0,0 
22892.875000,1,79,170928,170272,0,7.630000,l,0,0 
23156.000000,1,79,170982,170280,0,7.630000,l,0,0 
23419.125000,1,79,170959,170272,0,7.630000,l,0,0 
24208.500000,1,79,170982,170272,0,7.630000,l,0,0 
24471.625000,1,79,170944,170265,0,7.630000,l,0,0 
24734.750000,1,79,170928,170265,0,7.630000,l,0,0 
24997.875000,1,79,170913,170265,0,7.630000,l,0,0 
25261.000000,1,79,171051,170265,0,7.630000,l,0,0 
25524.125000,1,79,170936,170265,0,7.630000,l,0,0 
25787.250000,1,79,170944,170272,0,7.630000,l,0,0 
26050.375000,1,79,170997,170265,0,7.630000,l,0,0 
26313.500000,1,79,170951,170265,0,7.630000,l,0,0 
26576.625000,1,79,170906,170265,0,7.630000,l,0,0 
26839.750000,1,79,170921,170272,0,7.630000,l,0,0 
27102.875000,1,79,170867,170272,0,7.630000,l,0,0 
27366.000000,1,79,170944,170272,0,7.630000,l,0,0 
27892.250000,1,79,170928,170265,0,7.630000,l,0,0 
28155.375000,1,79,170906,170265,0,7.630000,l,0,0 
28418.500000,1,79,170913,170265,0,7.630000,l,0,0 
28681.625000,1,79,170890,170265,0,7.630000,l,0,0 
28944.750000,1,79,170883,170272,0,7.630000,l,0,0 
29207.875000,1,79,170890,170272,0,7.630000,l,0,0 
29471.000000,1,79,170982,170272,0,7.630000,l,0,0 
29734.125000,1,79,170890,170272,0,7.630000,l,0,0 
30260.375000,1,79,170898,170280,0,7.630000,l,0,0 
30523.500000,1,79,170883,170272,0,7.630000,l,0,0 
30786.625000,1,79,170951,170265,0,7.630000,l,0,0 
31049.750000,1,79,170860,170272,0,7.630000,l,0,0 
31312.875000,1,79,170883,170272,0,7.630000,l,0,0 
31576.000000,1,79,170974,170272,0,7.630000,l,0,0 
31839.125000,1,79,170867,170272,0,7.630000,l,0,0 
32365.375000,1,79,170875,170272,0,7.630000,l,0,0 
32628.500000,1,79,170860,170272,0,7.630000,l,0,0 
33154.750000,1,79,170852,170272,0,7.630000,l,0,0 
33417.875000,1,79,170867,170265,0,7.630000,l,0,0 
33681.000000,1,79,170852,170272,0,7.630000,l,0,0 
33944.125000,1,79,170845,170272,0,7.630000,l,0,0 
34207.250000,1,79,170806,170265,0,7.630000,l,0,0 
34470.375000,1,79,170829,170272,0,7.630000,l,0,0 
34733.500000,1,79,170806,170280,0,7.630000,l,0,0 
35259.750000,1,79,170814,170272,0,7.630000,l,0,0 
35522.875000,1,79,170799,170265,0,7.630000,l,0,0 
35786.000000,1,79,170822,170280,0,7.630000,l,0,0 
36312.250000,1,79,170845,170272,0,7.630000,l,0,0 
36575.375000,1,79,170814,170272,0,7.630000,l,0,0 
36838.500000,1,79,170845,170272,0,7.630000,l,0,0 
37101.625000,1,79,170806,170265,0,7.630000,l,0,0 
37364.750000,1,79,170799,170272,0,7.630000,l,0,0 
37627.875000,1,79,170776,170265,0,7.630000,l,0,0 
37891.000000,1,79,170768,170272,0,7.630000,l,0,0 
38417.250000,1,79,170791,170280,0,7.630000,l,0,0 
38680.375000,1,79,170814,170265,0,7.630000,l,0,0 
38943.500000,1,79,170791,170265,0,7.630000,l,0,0 
39206.625000,1,79,170784,170272,0,7.630000,l,0,0 
39469.750000,1,79,170799,170265,0,7.630000,l,0,0 
39732.875000,1,79,170776,170265,0,7.630000,l,0,0 
39996.000000,1,79,170799,170272,0,7.630000,l,0,0 
40259.125000,1,79,170761,170272,0,7.630000,l,0,0 
40522.250000,1,79,170791,170265,0,7.630000,l,0,0 
40785.375000,1,79,170875,170257,0,7.630000,l,0,0 
41048.500000,1,79,170761,170272,0,7.630000,l,0,0 
41311.625000,1,79,170784,170257,0,7.630000,l,0,0 
41574.750000,1,79,170745,170249,0,7.630000,l,0,0 
41837.875000,1,79,170753,170257,0,7.630000,l,0,0 
42101.000000,1,79,170768,170257,0,7.630000,l,0,0 
42364.125000,1,79,170745,170265,0,7.630000,l,0,0 
42627.250000,1,79,170738,170265,0,7.630000,l,0,0 
42890.375000,1,79,170700,170272,0,7.630000,l,0,0 
43153.500000,1,79,170753,170272,0,7.630000,l,0,0 
43679.750000,1,79,170730,170265,0,7.630000,l,0,0 
43942.875000,1,79,170707,170265,0,7.630000,l,0,0 
44206.000000,1,79,170730,170265,0,7.630000,l,0,0 
44469.125000,1,79,170722,170265,0,7.630000,l,0,0 
44732.250000,1,79,170700,170257,0,7.630000,l,0,0 
44995.375000,1,79,170684,170265,0,7.630000,l,0,0 
45258.500000,1,79,170700,170265,0,7.630000,l,0,0 
45521.625000,1,79,170684,170265,0,7.630000,l,0,0 
45784.750000,1,79,170677,170272,0,7.630000,l,0,0 
