Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.996200,2,82,174911,170341,0,7.630000,l,0,0 
231.378800,2,82,174987,170341,0,7.630000,l,0,0 
493.678500,2,82,174888,170341,0,7.630000,l,0,0 
1018.277200,2,82,174911,170341,0,7.630000,l,0,0 
1279.577400,2,82,174888,170349,0,7.630000,l,0,0 
1542.872800,2,82,174919,170349,0,7.630000,l,0,0 
2070.465200,2,82,174896,170349,0,7.630000,l,0,0 
2332.762400,2,82,175010,170349,0,7.630000,l,0,0 
2595.060400,2,82,174888,170356,0,7.630000,l,0,0 
3118.661400,2,82,174873,170349,0,7.630000,l,0,0 
3381.956200,2,82,174880,170356,0,7.630000,l,0,0 
3643.260600,2,82,174911,170356,0,7.630000,l,0,0 
3905.556900,2,82,174896,170356,0,7.630000,l,0,0 
4170.847700,2,82,174903,170356,0,7.630000,l,0,0 
4433.146300,2,82,174919,170356,0,7.630000,l,0,0 
4957.743000,2,82,174888,170356,0,7.630000,l,0,0 
5220.042200,2,82,174911,170356,0,7.630000,l,0,0 
5482.341600,2,82,174896,170349,0,7.630000,l,0,0 
5744.640300,2,82,174873,170341,0,7.630000,l,0,0 
6006.939200,2,82,174903,170349,0,7.630000,l,0,0 
6268.240200,2,82,174919,170349,0,7.630000,l,0,0 
6796.827000,2,82,175003,170341,0,7.630000,l,0,0 
7059.139300,2,82,174865,170356,0,7.630000,l,0,0 
7321.423600,2,82,174896,170356,0,7.630000,l,0,0 
7583.722200,2,82,174880,170349,0,7.630000,l,0,0 
7846.022800,2,82,174888,170364,0,7.630000,l,0,0 
8108.320100,2,82,174858,170356,0,7.630000,l,0,0 
8369.625500,2,82,174896,170356,0,7.630000,l,0,0 
8631.932400,2,82,174888,170349,0,7.630000,l,0,0 
8897.214400,2,82,174896,170356,0,7.630000,l,0,0 
9160.507500,2,82,174880,170356,0,7.630000,l,0,0 
9422.680100,2,82,174865,170349,0,7.630000,l,0,0 
9684.928000,2,82,174896,170349,0,7.630000,l,0,0 
9947.226100,2,82,174880,170356,0,7.630000,l,0,0 
10208.531200,2,82,174896,170349,0,7.630000,l,0,0 
10470.828400,2,82,174873,170349,0,7.630000,l,0,0 
10734.134800,2,82,174880,170356,0,7.630000,l,0,0 
10995.423200,2,82,174865,170356,0,7.630000,l,0,0 
11260.713900,2,82,174911,170356,0,7.630000,l,0,0 
11523.013400,2,82,174888,170349,0,7.630000,l,0,0 
11785.349100,2,82,174911,170349,0,7.630000,l,0,0 
12047.611700,2,82,174919,170349,0,7.630000,l,0,0 
12310.907200,2,82,174888,170356,0,7.630000,l,0,0 
12572.208800,2,82,175010,170349,0,7.630000,l,0,0 
12834.507100,2,82,174880,170356,0,7.630000,l,0,0 
