Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,2,82,124656,70121,0,7.630000,h,0,0 
8761.576900,2,83,124282,70159,0,7.630000,h,0,0 
9040.829500,2,83,124275,70159,0,7.630000,h,0,0 
9318.097000,2,83,124237,70152,0,7.630000,h,0,0 
9596.342500,2,83,124221,70129,0,7.630000,h,0,0 
9871.616600,2,83,124198,70121,0,7.630000,h,0,0 
10149.863700,2,83,124168,70121,0,7.630000,h,0,0 
10427.123400,2,83,124130,70114,0,7.630000,h,0,0 
10705.377500,2,83,124122,70121,0,7.630000,h,0,0 
10981.639900,2,83,124092,70106,0,7.630000,h,0,0 
11260.893800,2,83,122550,70129,0,7.630000,h,0,0 
11536.219600,2,83,124053,70129,0,7.630000,h,0,0 
11813.417200,2,83,124008,70137,0,7.630000,h,0,0 
12090.674600,2,83,124000,70137,0,7.630000,h,0,0 
12368.929900,2,83,123962,70137,0,7.630000,h,0,0 
12645.196800,2,83,123985,70129,0,7.630000,h,0,0 
12923.446400,2,83,123939,70137,0,7.630000,h,0,0 
13199.708300,2,83,123909,70129,0,7.630000,h,0,0 
13475.970800,2,83,123893,70114,0,7.630000,h,0,0 
13754.225500,2,83,121940,70129,0,7.630000,h,0,0 
14034.476500,2,83,123863,70121,0,7.630000,h,0,0 
14306.749100,2,83,123794,70129,0,7.630000,h,0,0 
14586.001500,2,83,123825,70129,0,7.630000,h,0,0 
14863.261500,2,83,123786,70129,0,7.630000,h,0,0 
15141.516800,2,83,123748,70121,0,7.630000,h,0,0 
15417.780600,2,83,123710,70114,0,7.630000,h,0,0 
15972.296400,2,83,123680,70137,0,7.630000,h,0,0 
16249.555100,2,83,121757,70129,0,7.630000,h,0,0 
16526.814300,2,83,123626,70121,0,7.630000,h,0,0 
16805.089400,2,83,123603,70106,0,7.630000,h,0,0 
17080.333100,2,83,123580,70106,0,7.630000,h,0,0 
17358.591700,2,83,123535,70098,0,7.630000,h,0,0 
17635.848300,2,83,123504,70106,0,7.630000,h,0,0 
17914.102900,2,83,123527,70114,0,7.630000,h,0,0 
18194.354900,2,83,123497,70098,0,7.630000,h,0,0 
18469.620300,2,83,123481,70106,0,7.630000,h,0,0 
18746.878100,2,83,120689,70121,0,7.630000,h,0,0 
19024.135700,2,83,123435,70121,0,7.630000,h,0,0 
19300.397400,2,83,123451,70098,0,7.630000,h,0,0 
19577.656400,2,83,123405,70106,0,7.630000,h,0,0 
19856.912000,2,83,123390,70106,0,7.630000,h,0,0 
20135.165700,2,83,123382,70106,0,7.630000,h,0,0 
20412.424700,2,83,123344,70106,0,7.630000,h,0,0 
20688.690100,2,83,123321,70114,0,7.630000,h,0,0 
20966.942700,2,83,123313,70106,0,7.630000,h,0,0 
21245.198700,2,83,119308,70098,0,7.630000,h,0,0 
21522.496300,2,83,123245,70091,0,7.630000,h,0,0 
21798.717600,2,83,123222,70091,0,7.630000,h,0,0 
22076.975900,2,83,123214,70114,0,7.630000,h,0,0 
22355.231300,2,83,123207,70098,0,7.630000,h,0,0 
22632.489400,2,83,123168,70091,0,7.630000,h,0,0 
22908.751900,2,83,123161,70091,0,7.630000,h,0,0 
23204.962600,2,83,123138,70091,0,7.630000,h,0,0 
23465.264400,2,83,123107,70091,0,7.630000,h,0,0 
23743.522700,2,83,117454,70091,0,7.630000,h,0,0 
24020.776900,2,83,123069,70091,0,7.630000,h,0,0 
24297.071400,2,83,123023,70083,0,7.630000,h,0,0 
24576.294100,2,83,123001,70098,0,7.630000,h,0,0 
24853.550100,2,83,123008,70083,0,7.630000,h,0,0 
25130.808500,2,83,123001,70091,0,7.630000,h,0,0 
25409.101300,2,83,122978,70083,0,7.630000,h,0,0 
25685.328200,2,83,122970,70098,0,7.630000,h,0,0 
25963.584100,2,83,121757,70106,0,7.630000,h,0,0 
26241.839800,2,83,122940,70106,0,7.630000,h,0,0 
26519.096100,2,83,122924,70114,0,7.630000,h,0,0 
26796.356600,2,83,122871,70114,0,7.630000,h,0,0 
27073.613700,2,83,122840,70121,0,7.630000,h,0,0 
27629.130300,2,83,122833,70091,0,7.630000,h,0,0 
27905.390500,2,83,122825,70091,0,7.630000,h,0,0 
28183.647900,2,83,122764,70106,0,7.630000,h,0,0 
28462.903800,2,83,120300,70098,0,7.630000,h,0,0 
28740.159100,2,83,122711,70114,0,7.630000,h,0,0 
29017.417800,2,83,122695,70121,0,7.630000,h,0,0 
29299.664700,2,83,122657,70098,0,7.630000,h,0,0 
29571.934800,2,83,122680,70083,0,7.630000,h,0,0 
29850.195300,2,83,122634,70091,0,7.630000,h,0,0 
30127.449100,2,83,122612,70098,0,7.630000,h,0,0 
30682.966200,2,83,122619,70091,0,7.630000,h,0,0 
30960.224200,2,83,118560,70083,0,7.630000,h,0,0 
31237.482000,2,83,122589,70083,0,7.630000,h,0,0 
31515.740400,2,83,122619,70091,0,7.630000,h,0,0 
32070.255100,2,83,122612,70098,0,7.630000,h,0,0 
32348.511300,2,83,122619,70114,0,7.630000,h,0,0 
32625.926600,2,83,122596,70106,0,7.630000,h,0,0 
32902.036800,2,83,122612,70091,0,7.630000,h,0,0 
