Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,80,87028,75439,0,7.630000,h,0,0 
264.125000,1,80,87097,75439,0,7.630000,h,0,0 
527.250000,1,80,87081,75439,0,7.630000,h,0,0 
1053.500000,1,80,87074,75439,0,7.630000,h,0,0 
1316.625000,1,80,87089,75431,0,7.630000,h,0,0 
1842.875000,1,80,87112,75439,0,7.630000,h,0,0 
2106.000000,1,80,87120,75431,0,7.630000,h,0,0 
2369.125000,1,80,87043,75439,0,7.630000,h,0,0 
2632.250000,1,80,87074,75431,0,7.630000,h,0,0 
2895.375000,1,80,87089,75439,0,7.630000,h,0,0 
3158.500000,1,80,87059,75424,0,7.630000,h,0,0 
3421.625000,1,80,87074,75431,0,7.630000,h,0,0 
3684.750000,1,80,87089,75431,0,7.630000,h,0,0 
3947.875000,1,80,87066,75431,0,7.630000,h,0,0 
4474.125000,1,80,87074,75416,0,7.630000,h,0,0 
4737.250000,1,80,87142,75447,0,7.630000,h,0,0 
5000.375000,1,80,87097,75431,0,7.630000,h,0,0 
5263.500000,1,80,87051,75439,0,7.630000,h,0,0 
5526.625000,1,80,87081,75439,0,7.630000,h,0,0 
6052.875000,1,80,87059,75431,0,7.630000,h,0,0 
6316.000000,1,80,87074,75447,0,7.630000,h,0,0 
6579.125000,1,80,87081,75431,0,7.630000,h,0,0 
6842.250000,1,80,87066,75431,0,7.630000,h,0,0 
7368.500000,1,80,87036,75439,0,7.630000,h,0,0 
7631.625000,1,80,87081,75454,0,7.630000,h,0,0 
7894.750000,1,80,87066,75431,0,7.630000,h,0,0 
8421.000000,1,80,87059,75416,0,7.630000,h,0,0 
8684.125000,1,80,87043,75424,0,7.630000,h,0,0 
9210.375000,1,80,87051,75408,0,7.630000,h,0,0 
9473.500000,1,80,87043,75408,0,7.630000,h,0,0 
9736.625000,1,80,87051,75401,0,7.630000,h,0,0 
9999.750000,1,80,87028,75393,0,7.630000,h,0,0 
10262.875000,1,80,87036,75424,0,7.630000,h,0,0 
10526.000000,1,80,87028,75408,0,7.630000,h,0,0 
10789.125000,1,80,87013,75408,0,7.630000,h,0,0 
11052.250000,1,80,87089,75431,0,7.630000,h,0,0 
11315.375000,1,80,87043,75408,0,7.630000,h,0,0 
11578.500000,1,80,87051,75408,0,7.630000,h,0,0 
11841.625000,1,80,87043,75408,0,7.630000,h,0,0 
12104.750000,1,80,87013,75408,0,7.630000,h,0,0 
12631.000000,1,80,87043,75424,0,7.630000,h,0,0 
12894.125000,1,80,87059,75424,0,7.630000,h,0,0 
13157.250000,1,80,87043,75424,0,7.630000,h,0,0 
13420.375000,1,80,87036,75416,0,7.630000,h,0,0 
13946.625000,1,80,86997,75424,0,7.630000,h,0,0 
14209.750000,1,80,87051,75424,0,7.630000,h,0,0 
14472.875000,1,80,87020,75447,0,7.630000,h,0,0 
14736.000000,1,80,87043,75431,0,7.630000,h,0,0 
14999.125000,1,80,87028,75416,0,7.630000,h,0,0 
15262.250000,1,80,87043,75424,0,7.630000,h,0,0 
15525.375000,1,80,87028,75431,0,7.630000,h,0,0 
15788.500000,1,80,87051,75439,0,7.630000,h,0,0 
16051.625000,1,80,87059,75462,0,7.630000,h,0,0 
16314.750000,1,80,87074,75447,0,7.630000,h,0,0 
16577.875000,1,80,87051,75462,0,7.630000,h,0,0 
16841.000000,1,80,87028,75447,0,7.630000,h,0,0 
17104.125000,1,80,87066,75462,0,7.630000,h,0,0 
17367.250000,1,80,87074,75454,0,7.630000,h,0,0 
17630.375000,1,80,87066,75447,0,7.630000,h,0,0 
17893.500000,1,80,87051,75439,0,7.630000,h,0,0 
18156.625000,1,80,87028,75424,0,7.630000,h,0,0 
18419.750000,1,80,86959,75424,0,7.630000,h,0,0 
18682.875000,1,80,87020,75424,0,7.630000,h,0,0 
18946.000000,1,80,87013,75447,0,7.630000,h,0,0 
19472.250000,1,80,87036,75462,0,7.630000,h,0,0 
19735.375000,1,80,87020,75454,0,7.630000,h,0,0 
19998.500000,1,80,87066,75447,0,7.630000,h,0,0 
20261.625000,1,80,87013,75454,0,7.630000,h,0,0 
20787.875000,1,80,87020,75439,0,7.630000,h,0,0 
21051.000000,1,80,87028,75454,0,7.630000,h,0,0 
21314.125000,1,80,86997,75447,0,7.630000,h,0,0 
21840.375000,1,80,87059,75416,0,7.630000,h,0,0 
22103.500000,1,80,87005,75431,0,7.630000,h,0,0 
22892.875000,1,80,86982,75424,0,7.630000,h,0,0 
23156.000000,1,80,87013,75424,0,7.630000,h,0,0 
23419.125000,1,80,87020,75439,0,7.630000,h,0,0 
23682.250000,1,80,86997,75439,0,7.630000,h,0,0 
23945.375000,1,80,86967,75431,0,7.630000,h,0,0 
24208.500000,1,80,87013,75424,0,7.630000,h,0,0 
24471.625000,1,80,87020,75439,0,7.630000,h,0,0 
24734.750000,1,80,86990,75424,0,7.630000,h,0,0 
24997.875000,1,80,87013,75408,0,7.630000,h,0,0 
25261.000000,1,80,87005,75439,0,7.630000,h,0,0 
25524.125000,1,80,86997,75408,0,7.630000,h,0,0 
25787.250000,1,80,86982,75416,0,7.630000,h,0,0 
26050.375000,1,80,86997,75401,0,7.630000,h,0,0 
26313.500000,1,80,86982,75401,0,7.630000,h,0,0 
26576.625000,1,80,86990,75393,0,7.630000,h,0,0 
27102.875000,1,80,86967,75401,0,7.630000,h,0,0 
27629.125000,1,80,86975,75408,0,7.630000,h,0,0 
28155.375000,1,80,86967,75393,0,7.630000,h,0,0 
28418.500000,1,80,86975,75401,0,7.630000,h,0,0 
28681.625000,1,80,86967,75393,0,7.630000,h,0,0 
28944.750000,1,80,87036,75401,0,7.630000,h,0,0 
29207.875000,1,80,87043,75416,0,7.630000,h,0,0 
29471.000000,1,80,86990,75431,0,7.630000,h,0,0 
29734.125000,1,80,86997,75416,0,7.630000,h,0,0 
29997.250000,1,80,86990,75401,0,7.630000,h,0,0 
31049.750000,1,80,86975,75401,0,7.630000,h,0,0 
31576.000000,1,80,86967,75393,0,7.630000,h,0,0 
31839.125000,1,80,86952,75393,0,7.630000,h,0,0 
32102.250000,1,80,86959,75378,0,7.630000,h,0,0 
32365.375000,1,80,86936,75386,0,7.630000,h,0,0 
32628.500000,1,80,86891,75386,0,7.630000,h,0,0 
32891.625000,1,80,86921,75386,0,7.630000,h,0,0 
33154.750000,1,80,86891,75401,0,7.630000,h,0,0 
33417.875000,1,80,86875,75393,0,7.630000,h,0,0 
33681.000000,1,80,86853,75401,0,7.630000,h,0,0 
33944.125000,1,80,86822,75393,0,7.630000,h,0,0 
34207.250000,1,80,86799,75393,0,7.630000,h,0,0 
34470.375000,1,80,86791,75431,0,7.630000,h,0,0 
35259.750000,1,80,86769,75439,0,7.630000,h,0,0 
35522.875000,1,80,86753,75416,0,7.630000,h,0,0 
35786.000000,1,80,86685,75431,0,7.630000,h,0,0 
36049.125000,1,80,86700,75401,0,7.630000,h,0,0 
36312.250000,1,80,86662,75408,0,7.630000,h,0,0 
36575.375000,1,80,86631,75386,0,7.630000,h,0,0 
36838.500000,1,80,86616,75393,0,7.630000,h,0,0 
37101.625000,1,80,86608,75439,0,7.630000,h,0,0 
37364.750000,1,80,86578,75431,0,7.630000,h,0,0 
37627.875000,1,80,86608,75408,0,7.630000,h,0,0 
37891.000000,1,80,86540,75416,0,7.630000,h,0,0 
38154.125000,1,80,86517,75401,0,7.630000,h,0,0 
38417.250000,1,80,86509,75401,0,7.630000,h,0,0 
38680.375000,1,80,86463,75408,0,7.630000,h,0,0 
38943.500000,1,80,86402,75424,0,7.630000,h,0,0 
39206.625000,1,80,86448,75424,0,7.630000,h,0,0 
39469.750000,1,80,86425,75424,0,7.630000,h,0,0 
39732.875000,1,80,86433,75447,0,7.630000,h,0,0 
39996.000000,1,80,86448,75439,0,7.630000,h,0,0 
40259.125000,1,80,86380,75447,0,7.630000,h,0,0 
40522.250000,1,80,86372,75439,0,7.630000,h,0,0 
41048.500000,1,80,86349,75454,0,7.630000,h,0,0 
41311.625000,1,80,86303,75439,0,7.630000,h,0,0 
41574.750000,1,80,86242,75424,0,7.630000,h,0,0 
41837.875000,1,80,86227,75416,0,7.630000,h,0,0 
42101.000000,1,80,86196,75416,0,7.630000,h,0,0 
42627.250000,1,80,86219,75424,0,7.630000,h,0,0 
42890.375000,1,80,86158,75416,0,7.630000,h,0,0 
43153.500000,1,80,86128,75401,0,7.630000,h,0,0 
43416.625000,1,80,86135,75416,0,7.630000,h,0,0 
43679.750000,1,80,86105,75401,0,7.630000,h,0,0 
43942.875000,1,80,86082,75401,0,7.630000,h,0,0 
44206.000000,1,80,86067,75416,0,7.630000,h,0,0 
44469.125000,1,80,86021,75408,0,7.630000,h,0,0 
44732.250000,1,80,86036,75416,0,7.630000,h,0,0 
44995.375000,1,80,85998,75431,0,7.630000,h,0,0 
45258.500000,1,80,86021,75416,0,7.630000,h,0,0 
45521.625000,1,80,85983,75424,0,7.630000,h,0,0 
46047.875000,1,80,85975,75439,0,7.630000,h,0,0 
46311.000000,1,80,85960,75424,0,7.630000,h,0,0 
46574.125000,1,80,85929,75416,0,7.630000,h,0,0 
46837.250000,1,80,85868,75408,0,7.630000,h,0,0 
47100.375000,1,80,85876,75424,0,7.630000,h,0,0 
47363.500000,1,80,85868,75416,0,7.630000,h,0,0 
47626.625000,1,80,85792,75408,0,7.630000,h,0,0 
48152.875000,1,80,85784,75408,0,7.630000,h,0,0 
48416.000000,1,80,85739,75408,0,7.630000,h,0,0 
48679.125000,1,80,85723,75386,0,7.630000,h,0,0 
48942.250000,1,80,85716,75408,0,7.630000,h,0,0 
49205.375000,1,80,85723,75408,0,7.630000,h,0,0 
49468.500000,1,80,85685,75401,0,7.630000,h,0,0 
49731.625000,1,80,85662,75416,0,7.630000,h,0,0 
49994.750000,1,80,85632,75424,0,7.630000,h,0,0 
50257.875000,1,80,85624,75431,0,7.630000,h,0,0 
50521.000000,1,80,85609,75416,0,7.630000,h,0,0 
50784.125000,1,80,85594,75424,0,7.630000,h,0,0 
51047.250000,1,80,85578,75424,0,7.630000,h,0,0 
51310.375000,1,80,85548,75416,0,7.630000,h,0,0 
51573.500000,1,80,85525,75416,0,7.630000,h,0,0 
51836.625000,1,80,85510,75408,0,7.630000,h,0,0 
52099.750000,1,80,85456,75408,0,7.630000,h,0,0 
52362.875000,1,80,85449,75416,0,7.630000,h,0,0 
52626.000000,1,80,85433,75431,0,7.630000,h,0,0 
52889.125000,1,80,85426,75416,0,7.630000,h,0,0 
53152.250000,1,80,85433,75424,0,7.630000,h,0,0 
53415.375000,1,80,85388,75431,0,7.630000,h,0,0 
53678.500000,1,80,85357,75408,0,7.630000,h,0,0 
53941.625000,1,80,85342,75416,0,7.630000,h,0,0 
54204.750000,1,80,85289,75408,0,7.630000,h,0,0 
54467.875000,1,80,85296,75416,0,7.630000,h,0,0 
54731.000000,1,80,85304,75424,0,7.630000,h,0,0 
54994.125000,1,80,85266,75416,0,7.630000,h,0,0 
55257.250000,1,80,85296,75401,0,7.630000,h,0,0 
55520.375000,1,80,85212,75424,0,7.630000,h,0,0 
55783.500000,1,80,85189,75424,0,7.630000,h,0,0 
56046.625000,1,80,85159,75408,0,7.630000,h,0,0 
56572.875000,1,80,85144,75424,0,7.630000,h,0,0 
56836.000000,1,80,85136,75424,0,7.630000,h,0,0 
57099.125000,1,80,85105,75424,0,7.630000,h,0,0 
57362.250000,1,80,85075,75416,0,7.630000,h,0,0 
57625.375000,1,80,85067,75424,0,7.630000,h,0,0 
58151.625000,1,80,85037,75424,0,7.630000,h,0,0 
58414.750000,1,80,84976,75424,0,7.630000,h,0,0 
58677.875000,1,80,84991,75416,0,7.630000,h,0,0 
58941.000000,1,80,84976,75431,0,7.630000,h,0,0 
59204.125000,1,80,84968,75416,0,7.630000,h,0,0 
59467.250000,1,80,84922,75408,0,7.630000,h,0,0 
59730.375000,1,80,84930,75424,0,7.630000,h,0,0 
59993.500000,1,80,84892,75424,0,7.630000,h,0,0 
60256.625000,1,80,84899,75431,0,7.630000,h,0,0 
60519.750000,1,80,84831,75447,0,7.630000,h,0,0 
60782.875000,1,80,84869,75431,0,7.630000,h,0,0 
61046.000000,1,80,84884,75447,0,7.630000,h,0,0 
61309.125000,1,80,84846,75439,0,7.630000,h,0,0 
61572.250000,1,80,84808,75454,0,7.630000,h,0,0 
61835.375000,1,80,84762,75431,0,7.630000,h,0,0 
62098.500000,1,80,84770,75424,0,7.630000,h,0,0 
62361.625000,1,80,84747,75424,0,7.630000,h,0,0 
62624.750000,1,80,84648,75416,0,7.630000,h,0,0 
62887.875000,1,80,84686,75424,0,7.630000,h,0,0 
63151.000000,1,80,84678,75393,0,7.630000,h,0,0 
63414.125000,1,80,84632,75416,0,7.630000,h,0,0 
63677.250000,1,80,84625,75408,0,7.630000,h,0,0 
63940.375000,1,80,84632,75416,0,7.630000,h,0,0 
64203.500000,1,80,84609,75408,0,7.630000,h,0,0 
64466.625000,1,80,84587,75408,0,7.630000,h,0,0 
64729.750000,1,80,84556,75416,0,7.630000,h,0,0 
64992.875000,1,80,84518,75408,0,7.630000,h,0,0 
65256.000000,1,80,84495,75386,0,7.630000,h,0,0 
65519.125000,1,80,84503,75408,0,7.630000,h,0,0 
65782.250000,1,80,84465,75401,0,7.630000,h,0,0 
66045.375000,1,80,84449,75424,0,7.630000,h,0,0 
66308.500000,1,80,84426,75408,0,7.630000,h,0,0 
66571.625000,1,80,84465,75424,0,7.630000,h,0,0 
66834.750000,1,80,84381,75401,0,7.630000,h,0,0 
67097.875000,1,80,84342,75408,0,7.630000,h,0,0 
67361.000000,1,80,84358,75408,0,7.630000,h,0,0 
67624.125000,1,80,84335,75408,0,7.630000,h,0,0 
67887.250000,1,80,84365,75401,0,7.630000,h,0,0 
68150.375000,1,80,84312,75408,0,7.630000,h,0,0 
68413.500000,1,80,84266,75408,0,7.630000,h,0,0 
68939.750000,1,80,84236,75416,0,7.630000,h,0,0 
69202.875000,1,80,84259,75416,0,7.630000,h,0,0 
69466.000000,1,80,84220,75416,0,7.630000,h,0,0 
69729.125000,1,80,84198,75431,0,7.630000,h,0,0 
69992.250000,1,80,84167,75424,0,7.630000,h,0,0 
70255.375000,1,80,84205,75408,0,7.630000,h,0,0 
70518.500000,1,80,84129,75408,0,7.630000,h,0,0 
70781.625000,1,80,84098,75401,0,7.630000,h,0,0 
71044.750000,1,80,84083,75401,0,7.630000,h,0,0 
71307.875000,1,80,84060,75393,0,7.630000,h,0,0 
71571.000000,1,80,84030,75393,0,7.630000,h,0,0 
71834.125000,1,80,83984,75393,0,7.630000,h,0,0 
72097.250000,1,80,83969,75401,0,7.630000,h,0,0 
72360.375000,1,80,83984,75408,0,7.630000,h,0,0 
72623.500000,1,80,83946,75393,0,7.630000,h,0,0 
72886.625000,1,80,83900,75393,0,7.630000,h,0,0 
73149.750000,1,80,83892,75393,0,7.630000,h,0,0 
73412.875000,1,80,83862,75393,0,7.630000,h,0,0 
73676.000000,1,80,83900,75408,0,7.630000,h,0,0 
73939.125000,1,80,83831,75401,0,7.630000,h,0,0 
74465.375000,1,80,83786,75408,0,7.630000,h,0,0 
74728.500000,1,80,83801,75408,0,7.630000,h,0,0 
74991.625000,1,80,83763,75401,0,7.630000,h,0,0 
75254.750000,1,80,83732,75416,0,7.630000,h,0,0 
75517.875000,1,80,83740,75393,0,7.630000,h,0,0 
75781.000000,1,80,83656,75401,0,7.630000,h,0,0 
76044.125000,1,80,83686,75393,0,7.630000,h,0,0 
76307.250000,1,80,83663,75393,0,7.630000,h,0,0 
76570.375000,1,80,83641,75401,0,7.630000,h,0,0 
76833.500000,1,80,83633,75401,0,7.630000,h,0,0 
77096.625000,1,80,83618,75408,0,7.630000,h,0,0 
77359.750000,1,80,83602,75408,0,7.630000,h,0,0 
77622.875000,1,80,83534,75386,0,7.630000,h,0,0 
77886.000000,1,80,83503,75401,0,7.630000,h,0,0 
78149.125000,1,80,83541,75378,0,7.630000,h,0,0 
78412.250000,1,80,83496,75386,0,7.630000,h,0,0 
78675.375000,1,80,83511,75386,0,7.630000,h,0,0 
78938.500000,1,80,83473,75378,0,7.630000,h,0,0 
79201.625000,1,80,83450,75401,0,7.630000,h,0,0 
