Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,80,93215,75187,0,7.630000,h,0,0 
245.346400,1,80,93284,75180,0,7.630000,h,0,0 
507.642400,1,80,93299,75172,0,7.630000,h,0,0 
769.940200,1,80,93261,75172,0,7.630000,h,0,0 
1032.323600,1,80,93269,75180,0,7.630000,h,0,0 
1293.542500,1,80,93284,75172,0,7.630000,h,0,0 
1559.828900,1,80,93299,75164,0,7.630000,h,0,0 
1822.128000,1,80,93276,75195,0,7.630000,h,0,0 
2084.427000,1,80,93307,75195,0,7.630000,h,0,0 
2346.725800,1,80,93284,75210,0,7.630000,h,0,0 
2871.323100,1,80,93269,75180,0,7.630000,h,0,0 
3132.624200,1,80,93284,75180,0,7.630000,h,0,0 
3403.900800,1,80,93246,75195,0,7.630000,h,0,0 
3661.209600,1,80,93276,75195,0,7.630000,h,0,0 
3923.509100,1,80,93269,75180,0,7.630000,h,0,0 
4185.810000,1,80,93276,75187,0,7.630000,h,0,0 
4452.097300,1,80,93261,75172,0,7.630000,h,0,0 
4709.410000,1,80,93269,75164,0,7.630000,h,0,0 
4972.704500,1,80,93261,75164,0,7.630000,h,0,0 
5235.005300,1,80,93269,75202,0,7.630000,h,0,0 
5496.314300,1,80,93284,75202,0,7.630000,h,0,0 
5761.595300,1,80,93276,75202,0,7.630000,h,0,0 
6023.902200,1,80,93238,75172,0,7.630000,h,0,0 
6286.198000,1,80,93261,75172,0,7.630000,h,0,0 
6548.491400,1,80,93292,75187,0,7.630000,h,0,0 
6810.790000,1,80,93276,75172,0,7.630000,h,0,0 
7073.090800,1,80,93254,75195,0,7.630000,h,0,0 
7335.389300,1,80,93261,75180,0,7.630000,h,0,0 
7596.688900,1,80,93269,75164,0,7.630000,h,0,0 
7862.978200,1,80,93254,75172,0,7.630000,h,0,0 
8125.275100,1,80,93261,75164,0,7.630000,h,0,0 
8388.576000,1,80,93284,75172,0,7.630000,h,0,0 
8649.874100,1,80,93269,75172,0,7.630000,h,0,0 
8912.171700,1,80,93215,75195,0,7.630000,h,0,0 
9174.475000,1,80,93269,75187,0,7.630000,h,0,0 
9435.772800,1,80,93223,75180,0,7.630000,h,0,0 
