Time (ms),Sensor,Temperature (° C),Sensor Frequency (Hz),Reference Frequency (Hz),Recharge Register,Window Factor,Sensitivity,Passive,Standby
0.000000,1,79,185165,170188,0,7.630000,l,0,0 
244.348500,1,79,185249,170204,0,7.630000,l,0,0 
507.661300,1,79,185256,170204,0,7.630000,l,0,0 
768.944100,1,79,185241,170204,0,7.630000,l,0,0 
1034.233500,1,79,185363,170211,0,7.630000,l,0,0 
1296.542200,1,79,185218,170211,0,7.630000,l,0,0 
1821.129400,1,79,185256,170204,0,7.630000,l,0,0 
2083.429600,1,79,185241,170211,0,7.630000,l,0,0 
2345.730600,1,79,185256,170211,0,7.630000,l,0,0 
2608.026600,1,79,185249,170211,0,7.630000,l,0,0 
2870.326000,1,79,185234,170219,0,7.630000,l,0,0 
3132.625200,1,79,185218,170219,0,7.630000,l,0,0 
3397.915200,1,79,185318,170211,0,7.630000,l,0,0 
3660.215500,1,79,185272,170204,0,7.630000,l,0,0 
3922.512100,1,79,185241,170211,0,7.630000,l,0,0 
4184.812000,1,79,185256,170211,0,7.630000,l,0,0 
4447.110200,1,79,185295,170211,0,7.630000,l,0,0 
4709.407900,1,79,185264,170211,0,7.630000,l,0,0 
4971.705900,1,79,185279,170211,0,7.630000,l,0,0 
5233.008700,1,79,185249,170219,0,7.630000,l,0,0 
5761.594900,1,79,185241,170219,0,7.630000,l,0,0 
6023.895500,1,79,185279,170219,0,7.630000,l,0,0 
6286.196700,1,79,185241,170219,0,7.630000,l,0,0 
6548.492700,1,79,185264,170219,0,7.630000,l,0,0 
6809.792700,1,79,185287,170211,0,7.630000,l,0,0 
7072.091500,1,79,185256,170219,0,7.630000,l,0,0 
7334.390300,1,79,185249,170211,0,7.630000,l,0,0 
7596.689300,1,79,185218,170211,0,7.630000,l,0,0 
7858.987300,1,79,185234,170219,0,7.630000,l,0,0 
8124.283600,1,79,185256,170211,0,7.630000,l,0,0 
8386.581300,1,79,185318,170219,0,7.630000,l,0,0 
8648.875600,1,79,185279,170227,0,7.630000,l,0,0 
8911.174800,1,79,185249,170219,0,7.630000,l,0,0 
9173.474800,1,79,185256,170211,0,7.630000,l,0,0 
9435.776600,1,79,185279,170211,0,7.630000,l,0,0 
9697.074200,1,79,185264,170219,0,7.630000,l,0,0 
9959.371500,1,79,185256,170219,0,7.630000,l,0,0 
10225.676200,1,79,185249,170219,0,7.630000,l,0,0 
10487.959400,1,79,185318,170211,0,7.630000,l,0,0 
10750.256900,1,79,185264,170219,0,7.630000,l,0,0 
11012.555900,1,79,185249,170227,0,7.630000,l,0,0 
11274.856800,1,79,185256,170219,0,7.630000,l,0,0 
11798.546200,1,79,185363,170227,0,7.630000,l,0,0 
12060.753600,1,79,185256,170219,0,7.630000,l,0,0 
12326.044900,1,79,185287,170219,0,7.630000,l,0,0 
12589.340700,1,79,185256,170227,0,7.630000,l,0,0 
12851.639100,1,79,185264,170227,0,7.630000,l,0,0 
13113.938100,1,79,185287,170227,0,7.630000,l,0,0 
13376.238700,1,79,185256,170219,0,7.630000,l,0,0 
13638.535000,1,79,185264,170219,0,7.630000,l,0,0 
13899.836400,1,79,185241,170219,0,7.630000,l,0,0 
14162.137100,1,79,185226,170227,0,7.630000,l,0,0 
14424.435300,1,79,185272,170219,0,7.630000,l,0,0 
14689.727500,1,79,185249,170219,0,7.630000,l,0,0 
15214.321900,1,79,185256,170219,0,7.630000,l,0,0 
15476.622100,1,79,185188,170219,0,7.630000,l,0,0 
15738.919100,1,79,185279,170219,0,7.630000,l,0,0 
16263.520600,1,79,185249,170211,0,7.630000,l,0,0 
16787.118000,1,79,185272,170219,0,7.630000,l,0,0 
17053.404600,1,79,185279,170219,0,7.630000,l,0,0 
17315.703600,1,79,185249,170219,0,7.630000,l,0,0 
17578.004400,1,79,185264,170227,0,7.630000,l,0,0 
18102.599900,1,79,185249,170219,0,7.630000,l,0,0 
18363.938800,1,79,185234,170219,0,7.630000,l,0,0 
18626.198400,1,79,185249,170219,0,7.630000,l,0,0 
18888.499300,1,79,185234,170227,0,7.630000,l,0,0 
19150.801200,1,79,185226,170219,0,7.630000,l,0,0 
19416.091400,1,79,185234,170227,0,7.630000,l,0,0 
19678.387700,1,79,185226,170219,0,7.630000,l,0,0 
19940.685500,1,79,185249,170227,0,7.630000,l,0,0 
20202.984300,1,79,185279,170227,0,7.630000,l,0,0 
20727.581400,1,79,185264,170227,0,7.630000,l,0,0 
20989.880700,1,79,185241,170227,0,7.630000,l,0,0 
21252.178000,1,79,185249,170227,0,7.630000,l,0,0 
21514.477100,1,79,185256,170227,0,7.630000,l,0,0 
21779.768900,1,79,185279,170227,0,7.630000,l,0,0 
22042.073400,1,79,185256,170219,0,7.630000,l,0,0 
22566.665400,1,79,185287,170219,0,7.630000,l,0,0 
22828.964500,1,79,185264,170219,0,7.630000,l,0,0 
23090.267500,1,79,185241,170211,0,7.630000,l,0,0 
23352.565400,1,79,185279,170219,0,7.630000,l,0,0 
23614.864000,1,79,185249,170219,0,7.630000,l,0,0 
23877.159700,1,79,185256,170219,0,7.630000,l,0,0 
24142.451400,1,79,185218,170219,0,7.630000,l,0,0 
24404.750300,1,79,185264,170211,0,7.630000,l,0,0 
24674.030200,1,79,185249,170219,0,7.630000,l,0,0 
25192.644200,1,79,185272,170227,0,7.630000,l,0,0 
25454.947100,1,79,185287,170219,0,7.630000,l,0,0 
25717.258100,1,79,185256,170227,0,7.630000,l,0,0 
25978.543100,1,79,185249,170219,0,7.630000,l,0,0 
26506.132900,1,79,185234,170219,0,7.630000,l,0,0 
27030.729400,1,79,185211,170219,0,7.630000,l,0,0 
27293.029900,1,79,185203,170227,0,7.630000,l,0,0 
27555.327400,1,79,185195,170219,0,7.630000,l,0,0 
27817.625000,1,79,185157,170219,0,7.630000,l,0,0 
28079.925100,1,79,185173,170219,0,7.630000,l,0,0 
28341.228000,1,79,185134,170219,0,7.630000,l,0,0 
28607.516400,1,79,185142,170211,0,7.630000,l,0,0 
28869.812400,1,79,185104,170211,0,7.630000,l,0,0 
29132.110500,1,79,185089,170211,0,7.630000,l,0,0 
29394.417900,1,79,185073,170219,0,7.630000,l,0,0 
29656.709700,1,79,185134,170219,0,7.630000,l,0,0 
29918.010000,1,79,185073,170219,0,7.630000,l,0,0 
30180.310600,1,79,184959,170219,0,7.630000,l,0,0 
30442.608600,1,79,185020,170219,0,7.630000,l,0,0 
30970.196000,1,79,184982,170219,0,7.630000,l,0,0 
31232.495700,1,79,184967,170219,0,7.630000,l,0,0 
31494.794600,1,79,184959,170211,0,7.630000,l,0,0 
31758.091900,1,79,184936,170211,0,7.630000,l,0,0 
32019.391700,1,79,184944,170211,0,7.630000,l,0,0 
32281.692100,1,79,184928,170211,0,7.630000,l,0,0 
32543.991900,1,79,184890,170219,0,7.630000,l,0,0 
32805.290300,1,79,184906,170219,0,7.630000,l,0,0 
33071.578100,1,79,184852,170219,0,7.630000,l,0,0 
33333.877100,1,79,184844,170219,0,7.630000,l,0,0 
33597.174900,1,79,184837,170219,0,7.630000,l,0,0 
33858.474600,1,79,184814,170211,0,7.630000,l,0,0 
34120.774600,1,79,184913,170219,0,7.630000,l,0,0 
34383.076700,1,79,184761,170219,0,7.630000,l,0,0 
34645.374800,1,79,184768,170219,0,7.630000,l,0,0 
34906.672500,1,79,184722,170227,0,7.630000,l,0,0 
35435.259800,1,79,184700,170219,0,7.630000,l,0,0 
35697.561600,1,79,184669,170219,0,7.630000,l,0,0 
36221.161300,1,79,184692,170227,0,7.630000,l,0,0 
36483.460300,1,79,184776,170227,0,7.630000,l,0,0 
36745.754900,1,79,184654,170227,0,7.630000,l,0,0 
37008.053700,1,79,184631,170219,0,7.630000,l,0,0 
37273.345600,1,79,184616,170219,0,7.630000,l,0,0 
37532.652600,1,79,184593,170219,0,7.630000,l,0,0 
37797.944700,1,79,184570,170227,0,7.630000,l,0,0 
38060.239900,1,79,184547,170219,0,7.630000,l,0,0 
38322.538200,1,79,184524,170227,0,7.630000,l,0,0 
38585.837200,1,79,184570,170227,0,7.630000,l,0,0 
38847.136500,1,79,184524,170227,0,7.630000,l,0,0 
39109.435500,1,79,184616,170219,0,7.630000,l,0,0 
39371.734900,1,79,184516,170219,0,7.630000,l,0,0 
39634.033600,1,79,184486,170227,0,7.630000,l,0,0 
40161.621800,1,79,184471,170219,0,7.630000,l,0,0 
40423.920200,1,79,184539,170227,0,7.630000,l,0,0 
40686.219400,1,79,184387,170219,0,7.630000,l,0,0 
40948.518800,1,79,184379,170227,0,7.630000,l,0,0 
41210.820500,1,79,184356,170227,0,7.630000,l,0,0 
41473.118300,1,79,184341,170227,0,7.630000,l,0,0 
41735.413500,1,79,184379,170227,0,7.630000,l,0,0 
41996.717300,1,79,184333,170227,0,7.630000,l,0,0 
42259.014200,1,79,184318,170234,0,7.630000,l,0,0 
42524.313300,1,79,184333,170227,0,7.630000,l,0,0 
42787.614900,1,79,184303,170234,0,7.630000,l,0,0 
43048.902500,1,79,184295,170219,0,7.630000,l,0,0 
43311.202400,1,79,184280,170227,0,7.630000,l,0,0 
43573.504500,1,79,184242,170234,0,7.630000,l,0,0 
