1722726000 , SENSOR 2
1726879500 , window_factor 3.81
1727642000 , sensitivity high
2771173700 , target (50000) , 50781.25
2771173700 , threshold (30000) , 31250.00
2777445500 , 
3303088900 , Sensor, Temp , F_sens , F_ref, Rech_Count
266078483700 , 2 , 107 , 47576 , 42560 , 0
266600447100 , 2 , 107 , 47569 , 42556 , 0
267120102900 , 2 , 107 , 47569 , 42556 , 0
267648847500 , 2 , 107 , 47573 , 42556 , 0
268178502700 , 2 , 107 , 47569 , 42556 , 0
268697775500 , 2 , 107 , 47565 , 42556 , 0
269227549100 , 2 , 107 , 47565 , 42556 , 0
269756853700 , 2 , 107 , 47561 , 42552 , 0
270276394600 , 2 , 107 , 47576 , 42549 , 0
270805342600 , 2 , 107 , 47565 , 42556 , 0
271333095800 , 2 , 107 , 47565 , 42552 , 0
271857730000 , 2 , 107 , 47569 , 42556 , 0
272378485400 , 2 , 107 , 47565 , 42560 , 0
272905639000 , 2 , 107 , 47573 , 42564 , 0
273434747800 , 2 , 107 , 47580 , 42560 , 0
273953014400 , 2 , 107 , 47569 , 42564 , 0
274479260500 , 2 , 107 , 47569 , 42556 , 0
274999269900 , 2 , 107 , 47561 , 42556 , 0
275535955500 , 2 , 107 , 47565 , 42560 , 0
276064000200 , 2 , 107 , 47573 , 42556 , 0
276588212100 , 2 , 107 , 47576 , 42564 , 0
277112454200 , 2 , 107 , 47569 , 42560 , 0
277636743100 , 2 , 107 , 47569 , 42552 , 0
278161756500 , 2 , 107 , 47569 , 42560 , 0
278689369900 , 2 , 107 , 47569 , 42556 , 0
279212886500 , 2 , 107 , 47561 , 42560 , 0
279742030600 , 2 , 107 , 47573 , 42564 , 0
280266515200 , 2 , 107 , 47573 , 42568 , 0
280790288400 , 2 , 107 , 47569 , 42560 , 0
281311906300 , 2 , 107 , 47569 , 42560 , 0
281839908500 , 2 , 107 , 47569 , 42560 , 0
282367718700 , 2 , 107 , 47569 , 42564 , 0
282891219100 , 2 , 107 , 47573 , 42564 , 0
283420256600 , 2 , 107 , 47576 , 42560 , 0
283944119300 , 2 , 107 , 47580 , 42568 , 0
284471339700 , 2 , 107 , 47569 , 42560 , 0
284991452700 , 2 , 107 , 47569 , 42560 , 0
285516039700 , 2 , 107 , 47573 , 42556 , 0
286046560000 , 2 , 107 , 47573 , 42556 , 0
286573690500 , 2 , 107 , 47573 , 42564 , 0
287098605700 , 2 , 107 , 47573 , 42560 , 0
287618690800 , 2 , 107 , 47576 , 42564 , 0
288150753900 , 2 , 107 , 47569 , 42560 , 0
288667521100 , 2 , 107 , 47565 , 42560 , 0
289194721300 , 2 , 107 , 47565 , 42556 , 0
289723505200 , 2 , 107 , 47561 , 42556 , 0
290251881600 , 2 , 107 , 47561 , 42560 , 0
290775520900 , 2 , 107 , 47565 , 42564 , 0
291304381400 , 2 , 107 , 47569 , 42556 , 0
291824825000 , 2 , 107 , 47561 , 42560 , 0
292352919900 , 2 , 107 , 47561 , 42564 , 0
292880852400 , 2 , 107 , 47565 , 42560 , 0
293405300400 , 2 , 107 , 47565 , 42564 , 0
293929409400 , 2 , 107 , 47576 , 42564 , 0
294457983100 , 2 , 107 , 47569 , 42564 , 0
294982614200 , 2 , 107 , 47569 , 42564 , 0
295506214200 , 2 , 107 , 47573 , 42556 , 0
296034715000 , 2 , 107 , 47573 , 42560 , 0
296559323800 , 2 , 107 , 47569 , 42556 , 0
297075335200 , 2 , 107 , 47573 , 42552 , 0
297607367500 , 2 , 107 , 47569 , 42552 , 0
298135980600 , 2 , 107 , 47576 , 42552 , 0
298660587000 , 2 , 107 , 47576 , 42556 , 0
299188790500 , 2 , 107 , 47565 , 42552 , 0
299713007100 , 2 , 107 , 47573 , 42556 , 0
300235921500 , 2 , 107 , 47573 , 42552 , 0
300760576000 , 2 , 107 , 47569 , 42556 , 0
301284446000 , 2 , 107 , 47580 , 42560 , 0
301814507800 , 2 , 107 , 47576 , 42556 , 0
302331439400 , 2 , 107 , 47580 , 42564 , 0
302866783200 , 2 , 107 , 47580 , 42556 , 0
303390382500 , 2 , 107 , 47573 , 42556 , 0
303915002400 , 2 , 107 , 47584 , 42560 , 0
304443589200 , 2 , 107 , 47588 , 42560 , 0
304968193100 , 2 , 107 , 47599 , 42564 , 0
305491579800 , 2 , 107 , 47592 , 42564 , 0
306020164600 , 2 , 107 , 47595 , 42568 , 0
306544996200 , 2 , 107 , 47595 , 42568 , 0
307068462700 , 2 , 107 , 47592 , 42564 , 0
307585854100 , 2 , 107 , 47592 , 42564 , 0
308121449700 , 2 , 107 , 47588 , 42568 , 0
308643146700 , 2 , 107 , 47584 , 42560 , 0
309170323500 , 2 , 107 , 47576 , 42556 , 0
309698119300 , 2 , 107 , 47580 , 42564 , 0
310222454200 , 2 , 107 , 47576 , 42560 , 0
310747055100 , 2 , 107 , 47584 , 42560 , 0
311276361900 , 2 , 107 , 47584 , 42564 , 0
311799495800 , 2 , 107 , 47595 , 42560 , 0
312323679300 , 2 , 107 , 47580 , 42568 , 0
312852065400 , 2 , 107 , 47588 , 42564 , 0
313365122900 , 2 , 107 , 47580 , 42560 , 0
313898291100 , 2 , 107 , 47580 , 42560 , 0
314424457100 , 2 , 107 , 47580 , 42556 , 0
314949413600 , 2 , 107 , 47576 , 42560 , 0
315476554900 , 2 , 107 , 47576 , 42560 , 0
316001912600 , 2 , 107 , 47573 , 42556 , 0
316527154300 , 2 , 107 , 47584 , 42556 , 0
317054283300 , 2 , 107 , 47576 , 42564 , 0
317575127000 , 2 , 107 , 47580 , 42556 , 0
318107019300 , 2 , 107 , 47573 , 42556 , 0
318630250000 , 2 , 107 , 47580 , 42552 , 0
319155368600 , 2 , 107 , 47580 , 42556 , 0
319683922200 , 2 , 107 , 47580 , 42560 , 0
320208521600 , 2 , 107 , 47576 , 42556 , 0
320732161700 , 2 , 107 , 47576 , 42556 , 0
321260348600 , 2 , 107 , 47580 , 42556 , 0
321784598200 , 2 , 107 , 47584 , 42556 , 0
322309615900 , 2 , 107 , 47576 , 42556 , 0
322837007300 , 2 , 107 , 47580 , 42556 , 0
323361269800 , 2 , 107 , 47584 , 42560 , 0
323885509400 , 2 , 107 , 47584 , 42560 , 0
324411766200 , 2 , 107 , 47584 , 42556 , 0
324923802800 , 2 , 107 , 47580 , 42564 , 0
325459327200 , 2 , 107 , 47584 , 42564 , 0
325989445200 , 2 , 107 , 47576 , 42556 , 0
326508352700 , 2 , 107 , 47580 , 42556 , 0
327037543100 , 2 , 107 , 47580 , 42560 , 0
327563979300 , 2 , 107 , 47592 , 42560 , 0
328085446700 , 2 , 107 , 47588 , 42564 , 0
328613871100 , 2 , 107 , 47592 , 42560 , 0
329141260200 , 2 , 107 , 47588 , 42560 , 0
329669139400 , 2 , 107 , 47592 , 42564 , 0
330193717600 , 2 , 107 , 47588 , 42560 , 0
330717132000 , 2 , 107 , 47584 , 42564 , 0
331238455300 , 2 , 107 , 47588 , 42560 , 0
331770162400 , 2 , 107 , 47592 , 42564 , 0
332294589000 , 2 , 107 , 47588 , 42564 , 0
332815472600 , 2 , 107 , 47588 , 42568 , 0
333342594700 , 2 , 107 , 47588 , 42560 , 0
333869647800 , 2 , 107 , 47584 , 42556 , 0
334388740900 , 2 , 107 , 47580 , 42560 , 0
334923868300 , 2 , 107 , 47580 , 42560 , 0
335447744100 , 2 , 107 , 47580 , 42564 , 0
335976054700 , 2 , 107 , 47580 , 42560 , 0
336501364700 , 2 , 107 , 47580 , 42560 , 0
337024964600 , 2 , 107 , 47576 , 42556 , 0
337553631200 , 2 , 107 , 47576 , 42549 , 0
338067162600 , 2 , 107 , 47580 , 42556 , 0
338601794800 , 2 , 107 , 47580 , 42556 , 0
339130183000 , 2 , 107 , 47580 , 42560 , 0
339654179000 , 2 , 107 , 47580 , 42556 , 0
340178548000 , 2 , 107 , 47584 , 42556 , 0
340702880200 , 2 , 107 , 47584 , 42560 , 0
341228409200 , 2 , 107 , 47580 , 42556 , 0
341751401100 , 2 , 107 , 47576 , 42560 , 0
342279797900 , 2 , 107 , 47584 , 42556 , 0
342805420500 , 2 , 107 , 47588 , 42556 , 0
343325339400 , 2 , 107 , 47588 , 42556 , 0
343854676300 , 2 , 107 , 47580 , 42556 , 0
344384214000 , 2 , 107 , 47588 , 42552 , 0
344909362700 , 2 , 107 , 47584 , 42560 , 0
345430732500 , 2 , 107 , 47580 , 42556 , 0
345961920500 , 2 , 107 , 47576 , 42556 , 0
346485962200 , 2 , 107 , 47580 , 42564 , 0
346996358200 , 2 , 107 , 47576 , 42564 , 0
347539058200 , 2 , 107 , 47580 , 42560 , 0
348057900500 , 2 , 107 , 47576 , 42560 , 0
348586610900 , 2 , 107 , 47569 , 42552 , 0
349112064600 , 2 , 107 , 47584 , 42556 , 0
349639053600 , 2 , 107 , 47584 , 42560 , 0
350161778700 , 2 , 107 , 47584 , 42560 , 0
350689122300 , 2 , 107 , 47584 , 42556 , 0
351213649200 , 2 , 107 , 47588 , 42556 , 0
351739279500 , 2 , 107 , 47580 , 42560 , 0
352261630700 , 2 , 107 , 47576 , 42560 , 0
352789030900 , 2 , 107 , 47592 , 42560 , 0
353312382500 , 2 , 107 , 47599 , 42568 , 0
353838371000 , 2 , 107 , 47595 , 42568 , 0
354366218700 , 2 , 107 , 47592 , 42568 , 0
354892982700 , 2 , 107 , 47584 , 42568 , 0
355418902700 , 2 , 107 , 47580 , 42572 , 0
355945645300 , 2 , 107 , 47584 , 42560 , 0
356470788000 , 2 , 107 , 47588 , 42568 , 0
356996415900 , 2 , 107 , 47584 , 42564 , 0
357515010800 , 2 , 107 , 47588 , 42568 , 0
358042151000 , 2 , 107 , 47588 , 42564 , 0
358569163600 , 2 , 107 , 47588 , 42568 , 0
359094129800 , 2 , 107 , 47588 , 42556 , 0
359620055700 , 2 , 107 , 47592 , 42564 , 0
360149681900 , 2 , 107 , 47588 , 42564 , 0
360665084500 , 2 , 107 , 47584 , 42568 , 0
361202306200 , 2 , 107 , 47584 , 42568 , 0
361723609400 , 2 , 107 , 47595 , 42572 , 0
362250922300 , 2 , 107 , 47584 , 42568 , 0
362779531200 , 2 , 107 , 47576 , 42560 , 0
363303154100 , 2 , 107 , 47592 , 42560 , 0
363828151100 , 2 , 107 , 47580 , 42560 , 0
364355932800 , 2 , 107 , 47580 , 42556 , 0
364880530500 , 2 , 107 , 47573 , 42560 , 0
365404131400 , 2 , 107 , 47573 , 42552 , 0
365917882700 , 2 , 107 , 47576 , 42560 , 0
366450581300 , 2 , 107 , 47576 , 42556 , 0
366966977800 , 2 , 107 , 47580 , 42560 , 0
367506086100 , 2 , 107 , 47580 , 42564 , 0
368023495600 , 2 , 107 , 47576 , 42564 , 0
368555532900 , 2 , 107 , 47584 , 42568 , 0
369072145500 , 2 , 107 , 47588 , 42572 , 0
369610735300 , 2 , 107 , 47592 , 42575 , 0
370129255600 , 2 , 107 , 47584 , 42568 , 0
370653823800 , 2 , 107 , 47592 , 42575 , 0
371187676600 , 2 , 107 , 47588 , 42575 , 0
371712259200 , 2 , 107 , 47584 , 42564 , 0
372229644300 , 2 , 107 , 47592 , 42575 , 0
372762721200 , 2 , 107 , 47592 , 42575 , 0
373278928800 , 2 , 107 , 47584 , 42568 , 0
373808624800 , 2 , 107 , 47584 , 42564 , 0
374337133600 , 2 , 107 , 47580 , 42560 , 0
374863312500 , 2 , 107 , 47584 , 42568 , 0
375389010200 , 2 , 107 , 47580 , 42564 , 0
375914471600 , 2 , 107 , 47580 , 42560 , 0
376441594900 , 2 , 107 , 47580 , 42560 , 0
376966653900 , 2 , 107 , 47584 , 42564 , 0
377495305500 , 2 , 107 , 47584 , 42560 , 0
378013900500 , 2 , 107 , 47584 , 42560 , 0
378538742000 , 2 , 107 , 47584 , 42564 , 0
379068095900 , 2 , 107 , 47588 , 42564 , 0
379596848200 , 2 , 107 , 47584 , 42572 , 0
380120447400 , 2 , 107 , 47588 , 42568 , 0
380644824200 , 2 , 107 , 47588 , 42560 , 0
381162380700 , 2 , 107 , 47592 , 42568 , 0
381687708200 , 2 , 107 , 47595 , 42572 , 0
382214441900 , 2 , 107 , 47588 , 42568 , 0
382746324700 , 2 , 107 , 47588 , 42568 , 0
383273163900 , 2 , 107 , 47588 , 42560 , 0
383792126700 , 2 , 107 , 47592 , 42560 , 0
384322813600 , 2 , 107 , 47592 , 42564 , 0
384850943900 , 2 , 107 , 47599 , 42564 , 0
385367699400 , 2 , 107 , 47592 , 42568 , 0
385895409400 , 2 , 107 , 47595 , 42564 , 0
386423136600 , 2 , 107 , 47599 , 42564 , 0
386947693600 , 2 , 107 , 47595 , 42572 , 0
387462045500 , 2 , 107 , 47599 , 42564 , 0
388003893800 , 2 , 107 , 47595 , 42572 , 0
388529542600 , 2 , 107 , 47599 , 42568 , 0
389057276900 , 2 , 107 , 47592 , 42564 , 0
389581381200 , 2 , 107 , 47592 , 42568 , 0
390099524700 , 2 , 107 , 47592 , 42564 , 0
390624659700 , 2 , 107 , 47595 , 42560 , 0
391156107000 , 2 , 107 , 47588 , 42568 , 0
391683294000 , 2 , 107 , 47584 , 42564 , 0
392205785900 , 2 , 107 , 47584 , 42560 , 0
392730406400 , 2 , 107 , 47580 , 42560 , 0
393259707300 , 2 , 107 , 47584 , 42560 , 0
393784263300 , 2 , 107 , 47588 , 42564 , 0
394311885300 , 2 , 107 , 47580 , 42568 , 0
394836478200 , 2 , 107 , 47584 , 42564 , 0
395361046900 , 2 , 107 , 47576 , 42564 , 0
395888670800 , 2 , 107 , 47573 , 42560 , 0
396413262100 , 2 , 107 , 47580 , 42564 , 0
396937833600 , 2 , 107 , 47580 , 42564 , 0
397465455800 , 2 , 107 , 47580 , 42556 , 0
397990055800 , 2 , 107 , 47576 , 42568 , 0
398514617800 , 2 , 107 , 47576 , 42564 , 0
399042240300 , 2 , 107 , 47573 , 42556 , 0
399566833600 , 2 , 107 , 47573 , 42560 , 0
400091430300 , 2 , 107 , 47576 , 42560 , 0
400616027500 , 2 , 107 , 47584 , 42556 , 0
401143590700 , 2 , 107 , 47592 , 42564 , 0
401668200900 , 2 , 107 , 47588 , 42560 , 0
402195777000 , 2 , 107 , 47592 , 42556 , 0
402720403000 , 2 , 107 , 47592 , 42556 , 0
403244973700 , 2 , 107 , 47592 , 42556 , 0
403769597500 , 2 , 107 , 47592 , 42560 , 0
404298156800 , 2 , 107 , 47584 , 42560 , 0
404821758000 , 2 , 107 , 47576 , 42560 , 0
405346358100 , 2 , 107 , 47576 , 42556 , 0
405873944500 , 2 , 107 , 47569 , 42560 , 0
406398575400 , 2 , 107 , 47569 , 42560 , 0
406923141200 , 2 , 107 , 47569 , 42556 , 0
407450730900 , 2 , 107 , 47569 , 42552 , 0
407975327800 , 2 , 107 , 47588 , 42560 , 0
408500924300 , 2 , 107 , 47576 , 42564 , 0
409024524200 , 2 , 107 , 47573 , 42556 , 0
409552140200 , 2 , 107 , 47580 , 42560 , 0
410076710900 , 2 , 107 , 47576 , 42564 , 0
410601335200 , 2 , 107 , 47588 , 42568 , 0
411129901200 , 2 , 107 , 47580 , 42552 , 0
411653522500 , 2 , 107 , 47580 , 42560 , 0
412178094800 , 2 , 107 , 47584 , 42564 , 0
412705709600 , 2 , 107 , 47595 , 42568 , 0
413231280900 , 2 , 107 , 47592 , 42572 , 0
413754878300 , 2 , 107 , 47584 , 42575 , 0
414283466200 , 2 , 107 , 47584 , 42568 , 0
414807066400 , 2 , 107 , 47592 , 42564 , 0
415331663400 , 2 , 107 , 47588 , 42564 , 0
415859254100 , 2 , 107 , 47588 , 42568 , 0
416384848900 , 2 , 107 , 47584 , 42556 , 0
416908447600 , 2 , 107 , 47584 , 42552 , 0
417433045700 , 2 , 107 , 47576 , 42560 , 0
417960663200 , 2 , 107 , 47580 , 42564 , 0
418485233500 , 2 , 107 , 47576 , 42564 , 0
419009833200 , 2 , 107 , 47584 , 42564 , 0
419538136400 , 2 , 107 , 47576 , 42560 , 0
420062180600 , 2 , 107 , 47576 , 42556 , 0
420586485300 , 2 , 107 , 47580 , 42556 , 0
421115072600 , 2 , 107 , 47573 , 42560 , 0
421639859100 , 2 , 107 , 47576 , 42560 , 0
422163170700 , 2 , 107 , 47580 , 42560 , 0
422685684900 , 2 , 107 , 47595 , 42564 , 0
423215957900 , 2 , 107 , 47584 , 42572 , 0
423734160400 , 2 , 107 , 47584 , 42572 , 0
424268044200 , 2 , 107 , 47580 , 42564 , 0
424793224800 , 2 , 107 , 47584 , 42568 , 0
425317812200 , 2 , 107 , 47588 , 42572 , 0
425837467100 , 2 , 107 , 47592 , 42568 , 0
426369586200 , 2 , 107 , 47588 , 42572 , 0
426894367200 , 2 , 107 , 47580 , 42568 , 0
427415333800 , 2 , 107 , 47576 , 42564 , 0
427941319700 , 2 , 107 , 47580 , 42560 , 0
428465526300 , 2 , 107 , 47584 , 42564 , 0
428999007100 , 2 , 107 , 47580 , 42564 , 0
429523643800 , 2 , 107 , 47580 , 42568 , 0
430047168900 , 2 , 107 , 47580 , 42572 , 0
430567742500 , 2 , 107 , 47584 , 42572 , 0
431096240500 , 2 , 107 , 47588 , 42568 , 0
431624473900 , 2 , 107 , 47576 , 42564 , 0
432133764600 , 2 , 107 , 47580 , 42572 , 0
432677299400 , 2 , 107 , 47584 , 42560 , 0
433201156600 , 2 , 107 , 47576 , 42568 , 0
433726119600 , 2 , 107 , 47576 , 42556 , 0
434253360100 , 2 , 107 , 47576 , 42556 , 0
434778954200 , 2 , 107 , 47584 , 42564 , 0
435302591400 , 2 , 107 , 47588 , 42564 , 0
435826916300 , 2 , 107 , 47584 , 42560 , 0
436355520700 , 2 , 107 , 47580 , 42560 , 0
436874473600 , 2 , 107 , 47588 , 42568 , 0
437398029900 , 2 , 107 , 47580 , 42564 , 0
437931592200 , 2 , 107 , 47588 , 42568 , 0
438456021000 , 2 , 107 , 47599 , 42568 , 0
438980369500 , 2 , 107 , 47588 , 42568 , 0
439508975600 , 2 , 107 , 47588 , 42568 , 0
440032729400 , 2 , 107 , 47584 , 42560 , 0
440561154200 , 2 , 107 , 47580 , 42564 , 0
441080847900 , 2 , 107 , 47576 , 42560 , 0
441609651300 , 2 , 107 , 47580 , 42568 , 0
442131478800 , 2 , 107 , 47588 , 42572 , 0
442660745300 , 2 , 107 , 47584 , 42568 , 0
443186005600 , 2 , 107 , 47584 , 42568 , 0
443705089100 , 2 , 107 , 47584 , 42560 , 0
444234926500 , 2 , 107 , 47569 , 42560 , 0
444763277500 , 2 , 107 , 47584 , 42564 , 0
445287841800 , 2 , 107 , 47580 , 42564 , 0
445816374500 , 2 , 107 , 47580 , 42568 , 0
446330172700 , 2 , 107 , 47580 , 42564 , 0
446865106000 , 2 , 107 , 47580 , 42560 , 0
447393593400 , 2 , 107 , 47580 , 42564 , 0
447918222600 , 2 , 107 , 47580 , 42560 , 0
448441790700 , 2 , 107 , 47576 , 42564 , 0
448970608600 , 2 , 107 , 47580 , 42564 , 0
449494281300 , 2 , 107 , 47592 , 42560 , 0
450018312000 , 2 , 107 , 47584 , 42564 , 0
450543047700 , 2 , 107 , 47592 , 42568 , 0
451071254600 , 2 , 107 , 47580 , 42568 , 0
451595456100 , 2 , 107 , 47588 , 42575 , 0
452111206500 , 2 , 107 , 47588 , 42564 , 0
452646662200 , 2 , 107 , 47592 , 42568 , 0
453169024900 , 2 , 107 , 47599 , 42572 , 0
453694875500 , 2 , 107 , 47592 , 42568 , 0
454223630000 , 2 , 107 , 47588 , 42560 , 0
454749540700 , 2 , 107 , 47592 , 42560 , 0
455269429100 , 2 , 107 , 47592 , 42560 , 0
455797264600 , 2 , 107 , 47592 , 42564 , 0
456324409400 , 2 , 107 , 47584 , 42564 , 0
456843718300 , 2 , 107 , 47580 , 42560 , 0
457375388400 , 2 , 107 , 47576 , 42560 , 0
457897257700 , 2 , 107 , 47576 , 42560 , 0
458426313000 , 2 , 107 , 47584 , 42568 , 0
458947060600 , 2 , 107 , 47584 , 42564 , 0
459478390500 , 2 , 107 , 47584 , 42564 , 0
459999667800 , 2 , 107 , 47580 , 42564 , 0
460527057100 , 2 , 107 , 47580 , 42568 , 0
461056445700 , 2 , 107 , 47580 , 42572 , 0
461577194900 , 2 , 107 , 47580 , 42568 , 0
462104980400 , 2 , 107 , 47580 , 42568 , 0
462624429700 , 2 , 107 , 47584 , 42568 , 0
463150325600 , 2 , 107 , 47580 , 42564 , 0
463680088800 , 2 , 107 , 47580 , 42564 , 0
464208823500 , 2 , 107 , 47584 , 42575 , 0
464727404500 , 2 , 107 , 47588 , 42564 , 0
465259510600 , 2 , 107 , 47588 , 42568 , 0
465780120400 , 2 , 107 , 47588 , 42575 , 0
466311671600 , 2 , 107 , 47603 , 42575 , 0
466834713000 , 2 , 107 , 47603 , 42572 , 0
467361069800 , 2 , 107 , 47592 , 42572 , 0
467887646100 , 2 , 107 , 47595 , 42575 , 0
468411441100 , 2 , 107 , 47595 , 42568 , 0
468930659500 , 2 , 107 , 47592 , 42572 , 0
469462930600 , 2 , 107 , 47584 , 42568 , 0
469982199600 , 2 , 107 , 47588 , 42579 , 0
470508623100 , 2 , 107 , 47592 , 42575 , 0
471041939400 , 2 , 107 , 47592 , 42568 , 0
471566707700 , 2 , 107 , 47592 , 42575 , 0
472090779900 , 2 , 107 , 47588 , 42572 , 0
472618962400 , 2 , 107 , 47592 , 42572 , 0
473128600700 , 2 , 107 , 47584 , 42575 , 0
473661762200 , 2 , 107 , 47599 , 42575 , 0
474191827200 , 2 , 107 , 47592 , 42579 , 0
474714631800 , 2 , 107 , 47599 , 42572 , 0
475240077100 , 2 , 107 , 47588 , 42575 , 0
475765250600 , 2 , 107 , 47592 , 42575 , 0
476292349900 , 2 , 107 , 47595 , 42572 , 0
476817029900 , 2 , 107 , 47588 , 42568 , 0
477345398300 , 2 , 107 , 47588 , 42579 , 0
477873504200 , 2 , 107 , 47595 , 42575 , 0
478398121700 , 2 , 107 , 47588 , 42572 , 0
478926295300 , 2 , 107 , 47592 , 42572 , 0
479450903500 , 2 , 107 , 47595 , 42575 , 0
479974945700 , 2 , 107 , 47592 , 42575 , 0
480492563500 , 2 , 107 , 47595 , 42568 , 0
481021044300 , 2 , 107 , 47588 , 42572 , 0
481549762900 , 2 , 107 , 47595 , 42572 , 0
482076247400 , 2 , 107 , 47592 , 42572 , 0
482604599700 , 2 , 107 , 47588 , 42568 , 0
483127375700 , 2 , 107 , 47588 , 42568 , 0
483652101700 , 2 , 107 , 47592 , 42579 , 0
484180923700 , 2 , 107 , 47603 , 42583 , 0
484704529100 , 2 , 107 , 47595 , 42575 , 0
485223247600 , 2 , 107 , 47592 , 42579 , 0
485751371600 , 2 , 107 , 47588 , 42575 , 0
486280906200 , 2 , 107 , 47592 , 42568 , 0
486802740000 , 2 , 107 , 47592 , 42560 , 0
487326657400 , 2 , 107 , 47592 , 42560 , 0
487852051800 , 2 , 107 , 47584 , 42564 , 0
488381441700 , 2 , 107 , 47592 , 42560 , 0
488900457800 , 2 , 107 , 47580 , 42564 , 0
489435125900 , 2 , 107 , 47580 , 42564 , 0
489959850600 , 2 , 107 , 47588 , 42564 , 0
490484436700 , 2 , 107 , 47588 , 42564 , 0
491013025200 , 2 , 107 , 47588 , 42568 , 0
491537206100 , 2 , 107 , 47588 , 42568 , 0
492061831500 , 2 , 107 , 47588 , 42568 , 0
492589422000 , 2 , 107 , 47584 , 42560 , 0
493113991100 , 2 , 107 , 47580 , 42556 , 0
493638590800 , 2 , 107 , 47580 , 42552 , 0
494166206200 , 2 , 107 , 47565 , 42556 , 0
494690793300 , 2 , 107 , 47573 , 42552 , 0
495215376700 , 2 , 107 , 47580 , 42560 , 0
495739002300 , 2 , 107 , 47580 , 42560 , 0
496267561100 , 2 , 107 , 47576 , 42564 , 0
496792188000 , 2 , 107 , 47584 , 42564 , 0
497319777800 , 2 , 107 , 47580 , 42568 , 0
497844346100 , 2 , 107 , 47595 , 42572 , 0
498368972600 , 2 , 107 , 47588 , 42568 , 0
498896561800 , 2 , 107 , 47592 , 42560 , 0
499421158600 , 2 , 107 , 47588 , 42560 , 0
499945757600 , 2 , 107 , 47588 , 42564 , 0
500473352000 , 2 , 107 , 47584 , 42564 , 0
500997943700 , 2 , 107 , 47573 , 42568 , 0
501514276000 , 2 , 107 , 47573 , 42568 , 0
502046459600 , 2 , 107 , 47580 , 42568 , 0
502575136500 , 2 , 107 , 47576 , 42564 , 0
503099215800 , 2 , 107 , 47576 , 42556 , 0
503617852400 , 2 , 107 , 47576 , 42568 , 0
504146691800 , 2 , 107 , 47580 , 42564 , 0
504675761400 , 2 , 107 , 47580 , 42560 , 0
505200826700 , 2 , 107 , 47580 , 42560 , 0
505723765700 , 2 , 107 , 47576 , 42564 , 0
506249188200 , 2 , 107 , 47573 , 42560 , 0
506771926800 , 2 , 107 , 47569 , 42560 , 0
507298365100 , 2 , 107 , 47569 , 42560 , 0
507830388600 , 2 , 107 , 47576 , 42564 , 0
508351290000 , 2 , 107 , 47580 , 42568 , 0
508882625400 , 2 , 107 , 47573 , 42560 , 0
509392232200 , 2 , 107 , 47569 , 42560 , 0
509931566600 , 2 , 107 , 47573 , 42556 , 0
510454786700 , 2 , 107 , 47576 , 42560 , 0
510979629400 , 2 , 107 , 47588 , 42564 , 0
511507503700 , 2 , 107 , 47584 , 42572 , 0
512027786300 , 2 , 107 , 47584 , 42568 , 0
512554368600 , 2 , 107 , 47580 , 42564 , 0
513082783700 , 2 , 107 , 47576 , 42560 , 0
513609546700 , 2 , 107 , 47580 , 42568 , 0
514131045200 , 2 , 107 , 47588 , 42572 , 0
514661105300 , 2 , 107 , 47592 , 42572 , 0
515180168400 , 2 , 107 , 47592 , 42572 , 0
515706970200 , 2 , 107 , 47588 , 42564 , 0
516234081400 , 2 , 107 , 47584 , 42568 , 0
516763089600 , 2 , 107 , 47584 , 42560 , 0
517288087600 , 2 , 107 , 47588 , 42564 , 0
517814761900 , 2 , 107 , 47584 , 42560 , 0
518339456500 , 2 , 107 , 47588 , 42564 , 0
518863418300 , 2 , 107 , 47584 , 42564 , 0
519388821600 , 2 , 107 , 47584 , 42556 , 0
519901434100 , 2 , 107 , 47580 , 42564 , 0
520439644500 , 2 , 107 , 47576 , 42564 , 0
520967551900 , 2 , 107 , 47569 , 42560 , 0
521493556300 , 2 , 107 , 47569 , 42564 , 0
522015320200 , 2 , 107 , 47580 , 42560 , 0
522543072600 , 2 , 107 , 47580 , 42564 , 0
523066993900 , 2 , 107 , 47584 , 42560 , 0
523593116300 , 2 , 107 , 47580 , 42560 , 0
524122001300 , 2 , 107 , 47584 , 42568 , 0
524643260300 , 2 , 107 , 47580 , 42568 , 0
525170080900 , 2 , 107 , 47584 , 42560 , 0
525699354700 , 2 , 107 , 47588 , 42564 , 0
526222999700 , 2 , 107 , 47576 , 42564 , 0
526744334100 , 2 , 107 , 47588 , 42572 , 0
527274856400 , 2 , 107 , 47588 , 42575 , 0
527800065600 , 2 , 107 , 47592 , 42575 , 0
528325222300 , 2 , 107 , 47580 , 42564 , 0
528849077000 , 2 , 107 , 47584 , 42564 , 0
529377978100 , 2 , 107 , 47588 , 42564 , 0
529895458900 , 2 , 107 , 47588 , 42572 , 0
530429216700 , 2 , 107 , 47584 , 42568 , 0
530954745300 , 2 , 107 , 47592 , 42572 , 0
531475245900 , 2 , 107 , 47595 , 42572 , 0
532002184700 , 2 , 107 , 47588 , 42568 , 0
532531722000 , 2 , 107 , 47584 , 42572 , 0
533050863100 , 2 , 107 , 47588 , 42564 , 0
533580174200 , 2 , 107 , 47584 , 42568 , 0
534105592500 , 2 , 107 , 47584 , 42572 , 0
534632804000 , 2 , 107 , 47588 , 42568 , 0
535154705200 , 2 , 107 , 47592 , 42568 , 0
535680007100 , 2 , 107 , 47580 , 42568 , 0
